input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Cambodia,Phnom Penh,repeat,"Relation: repeat
Input: Cambodia
Output:",62138,2405,13454,Cambodia,"tensor([ 1.1475,  1.4639,  2.0820,  ..., -2.6758, -2.6758, -2.6758],
       dtype=torch.float16)",62138,16.15625,11.8984375,13.5390625,True,False,False
Cameroon,Yaounde,repeat,"Relation: repeat
Input: Cameroon
Output:",95108,40484,13454,Cameroon,"tensor([ 2.5176,  0.9810,  2.4668,  ..., -2.4961, -2.4961, -2.4961],
       dtype=torch.float16)",95108,15.71875,8.53125,13.9375,True,False,False
Canada,Ottawa,repeat,"Relation: repeat
Input: Canada
Output:",7008,33266,13454,Canada,"tensor([ 1.7598,  1.4375,  2.4297,  ..., -2.1191, -2.1191, -2.1191],
       dtype=torch.float16)",7008,16.484375,11.109375,14.3203125,True,False,False
Central African Republic,Bangui,repeat,"Relation: repeat
Input: Central African Republic
Output:",10913,17343,13454,Central,"tensor([ 2.1133,  1.2764,  3.1387,  ..., -2.7129, -2.7129, -2.7129],
       dtype=torch.float16)",10913,16.0625,11.0546875,13.6328125,True,False,False
Chad,N'Djamena,repeat,"Relation: repeat
Input: Chad
Output:",43130,452,13454,Chad,"tensor([ 2.3945,  2.0684,  2.2793,  ..., -2.9512, -2.9512, -2.9512],
       dtype=torch.float16)",43130,15.5703125,11.0625,13.46875,True,False,False
Chile,Santiago,repeat,"Relation: repeat
Input: Chile
Output:",34100,55678,13454,Chile,"tensor([ 2.0977,  1.2891,  2.3613,  ..., -2.4277, -2.4277, -2.4277],
       dtype=torch.float16)",34100,15.8359375,10.421875,13.9375,True,False,False
China,Beijing,repeat,"Relation: repeat
Input: China
Output:",5734,27647,13454,China,"tensor([ 1.4600,  0.9165,  1.6904,  ..., -2.9297, -2.9297, -2.9297],
       dtype=torch.float16)",5734,15.3203125,11.5234375,14.265625,True,False,False
Colombia,Bogotá,repeat,"Relation: repeat
Input: Colombia
Output:",39133,42648,13454,Colombia,"tensor([ 1.6436,  1.5459,  2.7168,  ..., -2.4395, -2.4395, -2.4395],
       dtype=torch.float16)",39133,15.421875,10.015625,13.9921875,True,False,False
Comoros,Moroni,repeat,"Relation: repeat
Input: Comoros
Output:",1219,8613,13454,Com,"tensor([ 2.1562,  0.6709,  2.7441,  ..., -2.6738, -2.6738, -2.6738],
       dtype=torch.float16)",1219,16.21875,10.6875,13.5078125,True,False,False
Congo,Kinshasa,repeat,"Relation: repeat
Input: Congo
Output:",54932,31991,13454,Congo,"tensor([ 3.1738,  0.9683,  1.7607,  ..., -2.6289, -2.6289, -2.6289],
       dtype=torch.float16)",54932,15.5625,12.3125,13.921875,True,False,False
Costa Rica,San José,repeat,"Relation: repeat
Input: Costa Rica
Output:",32380,5960,13454,Costa,"tensor([ 1.6123,  1.3906,  2.4355,  ..., -2.5391, -2.5391, -2.5371],
       dtype=torch.float16)",32380,15.1484375,12.0625,14.4296875,True,False,False
Cote d'Ivoire,Yamoussoukro,repeat,"Relation: repeat
Input: Cote d'Ivoire
Output:",356,34654,13454,C,"tensor([ 2.1328,  0.7856,  3.0195,  ..., -2.5391, -2.5391, -2.5391],
       dtype=torch.float16)",356,16.140625,8.90625,13.7421875,True,False,False
Croatia,Zagreb,repeat,"Relation: repeat
Input: Croatia
Output:",58311,89718,13454,Croatia,"tensor([ 1.5762,  1.2617,  2.3652,  ..., -2.4961, -2.4961, -2.4961],
       dtype=torch.float16)",58311,15.9609375,11.6328125,14.328125,True,False,False
Cuba,Havana,repeat,"Relation: repeat
Input: Cuba
Output:",32777,86975,13454,Cuba,"tensor([ 1.5879,  1.3213,  2.0684,  ..., -2.3730, -2.3730, -2.3730],
       dtype=torch.float16)",32777,15.53125,12.71875,14.34375,True,False,False
Cyprus,Nicosia,repeat,"Relation: repeat
Input: Cyprus
Output:",57784,452,13454,Cyprus,"tensor([ 1.5322,  0.9189,  1.8545,  ..., -3.0449, -3.0449, -3.0449],
       dtype=torch.float16)",57784,15.1796875,12.0390625,13.6328125,True,False,False
Czech Republic,Prague,repeat,"Relation: repeat
Input: Czech Republic
Output:",34250,68389,13454,Czech,"tensor([ 1.7881,  1.4453,  2.9746,  ..., -2.3594, -2.3594, -2.3594],
       dtype=torch.float16)",34250,16.546875,10.8984375,14.203125,True,False,False
Democratic Republic of the Congo,Kinshasa,repeat,"Relation: repeat
Input: Democratic Republic of the Congo
Output:",11650,31991,13454,Democratic,"tensor([ 2.4473,  1.7744,  2.4258,  ..., -2.6934, -2.6934, -2.6934],
       dtype=torch.float16)",11650,17.21875,12.8046875,13.2578125,True,False,False
Denmark,Copenhagen,repeat,"Relation: repeat
Input: Denmark
Output:",35440,64161,13454,Denmark,"tensor([ 1.6465,  1.0420,  2.2227,  ..., -2.0332, -2.0352, -2.0352],
       dtype=torch.float16)",35440,16.71875,11.0859375,14.546875,True,False,False
Djibouti,Djibouti City,repeat,"Relation: repeat
Input: Djibouti
Output:",52162,52162,13454,Dj,"tensor([ 1.5957,  0.4907,  2.1055,  ..., -2.6953, -2.6953, -2.6953],
       dtype=torch.float16)",52162,15.9765625,15.9765625,14.3984375,True,True,False
Dominica,Roseau,repeat,"Relation: repeat
Input: Dominica
Output:",23286,16344,13454,Domin,"tensor([ 1.9971,  0.8833,  2.4512,  ..., -2.7168, -2.7168, -2.7168],
       dtype=torch.float16)",23286,15.9140625,9.328125,14.5,True,False,False
Dominican Republic,Santo Domingo,repeat,"Relation: repeat
Input: Dominican Republic
Output:",67113,77737,13454,Dominican,"tensor([ 1.8135,  1.5977,  2.9199,  ..., -2.5469, -2.5469, -2.5469],
       dtype=torch.float16)",67113,16.4375,10.8671875,13.7109375,True,False,False
Ecuador,Quito,repeat,"Relation: repeat
Input: Ecuador
Output:",55091,1229,13454,Ecuador,"tensor([ 1.9668,  1.8223,  2.4707,  ..., -2.2656, -2.2656, -2.2656],
       dtype=torch.float16)",55091,14.9296875,11.65625,13.8515625,True,False,False
Egypt,Cairo,repeat,"Relation: repeat
Input: Egypt
Output:",15212,53650,13454,Egypt,"tensor([ 1.4746,  1.7598,  1.5391,  ..., -3.1250, -3.1250, -3.1250],
       dtype=torch.float16)",15212,15.1328125,11.03125,13.328125,True,False,False
El Salvador,San Salvador,repeat,"Relation: repeat
Input: El Salvador
Output:",4072,5960,13454,El,"tensor([ 1.3926,  1.8447,  2.9707,  ..., -2.7715, -2.7715, -2.7715],
       dtype=torch.float16)",4072,15.9609375,12.421875,14.1015625,True,False,False
Equatorial Guinea,Malabo,repeat,"Relation: repeat
Input: Equatorial Guinea
Output:",11964,8560,13454,Equ,"tensor([ 2.4785,  0.5767,  2.8633,  ..., -2.6836, -2.6836, -2.6836],
       dtype=torch.float16)",11964,16.53125,12.578125,13.640625,True,False,False
Eritrea,Asmara,repeat,"Relation: repeat
Input: Eritrea
Output:",469,1666,13454,E,"tensor([ 1.9092,  0.6211,  2.1504,  ..., -2.7500, -2.7500, -2.7500],
       dtype=torch.float16)",469,15.8515625,10.671875,13.5859375,True,False,False
Estonia,Tallinn,repeat,"Relation: repeat
Input: Estonia
Output:",69462,42202,13454,Estonia,"tensor([ 1.6895,  1.2168,  2.4531,  ..., -2.5254, -2.5273, -2.5273],
       dtype=torch.float16)",69462,16.328125,11.359375,14.234375,True,False,False
Eswatini,Mbabane,repeat,"Relation: repeat
Input: Eswatini
Output:",469,386,13454,E,"tensor([ 1.7920,  0.6787,  2.2793,  ..., -2.7656, -2.7656, -2.7656],
       dtype=torch.float16)",469,15.9765625,11.78125,13.2578125,True,False,False
Ethiopia,Addis Ababa,repeat,"Relation: repeat
Input: Ethiopia
Output:",60457,2758,13454,Ethiopia,"tensor([ 1.5781,  1.0371,  2.1816,  ..., -2.6523, -2.6523, -2.6523],
       dtype=torch.float16)",60457,16.234375,11.8203125,14.0546875,True,False,False
Fiji,Suva,repeat,"Relation: repeat
Input: Fiji
Output:",86196,17360,13454,Fiji,"tensor([ 1.4062,  0.2203,  0.8994,  ..., -3.0098, -3.0098, -3.0098],
       dtype=torch.float16)",86196,16.140625,7.328125,12.3828125,True,False,False
Finland,Helsinki,repeat,"Relation: repeat
Input: Finland
Output:",37355,77434,13454,Finland,"tensor([ 1.5645,  1.0918,  2.7441,  ..., -2.0977, -2.0977, -2.0977],
       dtype=torch.float16)",37355,16.296875,11.2421875,14.5859375,True,False,False
France,Paris,repeat,"Relation: repeat
Input: France
Output:",9822,12366,13454,France,"tensor([ 1.6953,  1.6123,  2.4922,  ..., -2.2676, -2.2676, -2.2676],
       dtype=torch.float16)",9822,16.265625,11.796875,14.375,True,False,False
Gabon,Libreville,repeat,"Relation: repeat
Input: Gabon
Output:",24664,5806,13454,Gab,"tensor([ 2.3301,  0.8994,  1.5283,  ..., -2.6152, -2.6152, -2.6152],
       dtype=torch.float16)",24664,16.3125,9.1640625,13.921875,True,False,False
Gambia,Banjul,repeat,"Relation: repeat
Input: Gambia
Output:",480,23565,13454,G,"tensor([ 2.4004,  1.0762,  3.0625,  ..., -2.4004, -2.4023, -2.4023],
       dtype=torch.float16)",480,15.7734375,10.3203125,14.171875,True,False,False
Georgia,Tbilisi,repeat,"Relation: repeat
Input: Georgia
Output:",16272,350,13454,Georgia,"tensor([ 1.7285,  1.0576,  2.0879,  ..., -2.5957, -2.5957, -2.5957],
       dtype=torch.float16)",16272,15.9375,11.0625,14.2265625,True,False,False
Germany,Berlin,repeat,"Relation: repeat
Input: Germany
Output:",10057,20437,13454,Germany,"tensor([ 1.6807,  1.4648,  2.3320,  ..., -2.2578, -2.2598, -2.2598],
       dtype=torch.float16)",10057,16.34375,11.7109375,14.3359375,True,False,False
Ghana,Accra,repeat,"Relation: repeat
Input: Ghana
Output:",48668,11683,13454,Ghana,"tensor([ 1.8643,  0.9390,  2.3301,  ..., -2.7051, -2.7051, -2.7051],
       dtype=torch.float16)",48668,15.6484375,10.6015625,14.0546875,True,False,False
Greece,Athens,repeat,"Relation: repeat
Input: Greece
Output:",25431,46926,13454,Greece,"tensor([ 1.3359,  0.9746,  2.2793,  ..., -2.7617, -2.7617, -2.7617],
       dtype=torch.float16)",25431,16.28125,11.7578125,14.0859375,True,False,False
Grenada,St. George's,repeat,"Relation: repeat
Input: Grenada
Output:",39224,800,13454,Gren,"tensor([ 1.7021,  0.7231,  2.4922,  ..., -2.7031, -2.7031, -2.7031],
       dtype=torch.float16)",39224,16.625,13.8671875,14.4921875,True,False,False
Guatemala,Guatemala City,repeat,"Relation: repeat
Input: Guatemala
Output:",63078,63078,13454,Guatemala,"tensor([ 1.6191,  1.7100,  2.4941,  ..., -2.4805, -2.4824, -2.4805],
       dtype=torch.float16)",63078,16.09375,16.09375,13.7265625,True,True,False
Guinea,Conakry,repeat,"Relation: repeat
Input: Guinea
Output:",48903,1221,13454,Guinea,"tensor([ 2.4258,  1.2178,  2.5605,  ..., -2.6836, -2.6855, -2.6855],
       dtype=torch.float16)",48903,17.46875,11.375,13.4453125,True,False,False
Guinea-Bissau,Bissau,repeat,"Relation: repeat
Input: Guinea-Bissau
Output:",48903,426,13454,Guinea,"tensor([ 2.8730,  0.9272,  3.7422,  ..., -2.4453, -2.4453, -2.4453],
       dtype=torch.float16)",48903,17.5625,12.8828125,12.5703125,True,False,False
Guyana,Georgetown,repeat,"Relation: repeat
Input: Guyana
Output:",26340,66039,13454,Guy,"tensor([ 1.8604,  0.7856,  2.4336,  ..., -2.5566, -2.5566, -2.5566],
       dtype=torch.float16)",26340,16.90625,10.7109375,13.8671875,True,False,False
Haiti,Port-au-Prince,repeat,"Relation: repeat
Input: Haiti
Output:",56290,5896,13454,Haiti,"tensor([ 1.9473,  1.2793,  2.6738,  ..., -2.6641, -2.6641, -2.6641],
       dtype=torch.float16)",56290,15.5,11.3671875,13.8984375,True,False,False
Honduras,Tegucigalpa,repeat,"Relation: repeat
Input: Honduras
Output:",71415,350,13454,Honduras,"tensor([ 1.2734,  1.2393,  2.5762,  ..., -2.4004, -2.4004, -2.4004],
       dtype=torch.float16)",71415,15.9296875,11.828125,14.046875,True,False,False
Hungary,Budapest,repeat,"Relation: repeat
Input: Hungary
Output:",43876,70695,13454,Hungary,"tensor([ 1.0820,  1.0918,  2.2109,  ..., -2.5078, -2.5078, -2.5078],
       dtype=torch.float16)",43876,15.90625,11.3828125,14.0078125,True,False,False
Iceland,Reykjavik,repeat,"Relation: repeat
Input: Iceland
Output:",39496,49312,13454,Iceland,"tensor([ 1.7441,  0.7310,  1.9033,  ..., -2.4707, -2.4707, -2.4707],
       dtype=torch.float16)",39496,15.9375,11.234375,14.4453125,True,False,False
India,New Delhi,repeat,"Relation: repeat
Input: India
Output:",6890,1561,13454,India,"tensor([ 1.2041,  0.8657,  1.9170,  ..., -3.0723, -3.0723, -3.0723],
       dtype=torch.float16)",6890,15.75,11.5703125,13.71875,True,False,False
Indonesia,Jakarta,repeat,"Relation: repeat
Input: Indonesia
Output:",24922,64133,13454,Indonesia,"tensor([ 1.5195,  1.3252,  2.1816,  ..., -2.6113, -2.6133, -2.6113],
       dtype=torch.float16)",24922,16.015625,11.5078125,13.65625,True,False,False
Iran,Tehran,repeat,"Relation: repeat
Input: Iran
Output:",10471,53795,13454,Iran,"tensor([ 1.3877,  1.2764,  2.2188,  ..., -3.2070, -3.2070, -3.2070],
       dtype=torch.float16)",10471,15.5859375,10.6640625,14.140625,True,False,False
Iraq,Baghdad,repeat,"Relation: repeat
Input: Iraq
Output:",11340,56318,13454,Iraq,"tensor([ 1.2910,  1.6641,  2.0781,  ..., -2.7773, -2.7773, -2.7773],
       dtype=torch.float16)",11340,15.9375,12.2578125,14.3828125,True,False,False
Ireland,Dublin,repeat,"Relation: repeat
Input: Ireland
Output:",14990,33977,13454,Ireland,"tensor([ 1.3457,  1.1182,  2.4570,  ..., -2.5957, -2.5957, -2.5957],
       dtype=torch.float16)",14990,15.90625,12.3046875,14.359375,True,False,False
Israel,Jerusalem,repeat,"Relation: repeat
Input: Israel
Output:",6921,26523,13454,Israel,"tensor([ 1.8779,  1.7568,  2.2520,  ..., -3.2676, -3.2676, -3.2676],
       dtype=torch.float16)",6921,15.0,11.7890625,13.9765625,True,False,False
Italy,Rome,repeat,"Relation: repeat
Input: Italy
Output:",15704,22463,13454,Italy,"tensor([ 1.6494,  1.5439,  2.2480,  ..., -2.3105, -2.3105, -2.3105],
       dtype=torch.float16)",15704,15.984375,12.109375,14.234375,True,False,False
Jamaica,Kingston,repeat,"Relation: repeat
Input: Jamaica
Output:",57275,63569,13454,Jamaica,"tensor([ 2.1094,  1.1074,  2.6934,  ..., -2.7227, -2.7246, -2.7246],
       dtype=torch.float16)",57275,16.0625,12.8828125,14.46875,True,False,False
Japan,Tokyo,repeat,"Relation: repeat
Input: Japan
Output:",6457,27286,13454,Japan,"tensor([ 1.4365,  0.8843,  1.4893,  ..., -2.7539, -2.7559, -2.7559],
       dtype=torch.float16)",6457,15.703125,11.8359375,14.1328125,True,False,False
Jordan,Amman,repeat,"Relation: repeat
Input: Jordan
Output:",17527,3383,13454,Jordan,"tensor([ 2.6367,  1.7109,  1.5352,  ..., -3.3281, -3.3281, -3.3281],
       dtype=torch.float16)",17527,15.7578125,8.1015625,12.6171875,True,False,False
Kazakhstan,Astana,repeat,"Relation: repeat
Input: Kazakhstan
Output:",73537,20717,13454,Kazakhstan,"tensor([ 1.5000,  1.2754,  1.9854,  ..., -3.0586, -3.0586, -3.0586],
       dtype=torch.float16)",73537,15.6484375,10.015625,14.4609375,True,False,False
Kenya,Nairobi,repeat,"Relation: repeat
Input: Kenya
Output:",37766,97625,13454,Kenya,"tensor([ 1.9160,  1.2695,  2.4414,  ..., -2.5020, -2.5039, -2.5039],
       dtype=torch.float16)",37766,16.1875,11.734375,14.4296875,True,False,False
Kiribati,South Tarawa,repeat,"Relation: repeat
Input: Kiribati
Output:",26608,4987,13454,Kir,"tensor([ 2.4512,  0.8452,  2.1035,  ..., -2.7480, -2.7480, -2.7480],
       dtype=torch.float16)",26608,16.609375,11.5,13.953125,True,False,False
Kosovo,Pristina,repeat,"Relation: repeat
Input: Kosovo
Output:",80997,2394,13454,Kosovo,"tensor([ 1.4727,  1.3877,  2.1348,  ..., -2.6797, -2.6797, -2.6797],
       dtype=torch.float16)",80997,16.0,10.1796875,13.6171875,True,False,False
Kuwait,Kuwait City,repeat,"Relation: repeat
Input: Kuwait
Output:",57111,57111,13454,Kuwait,"tensor([ 1.4385,  1.3633,  1.8643,  ..., -3.0332, -3.0332, -3.0332],
       dtype=torch.float16)",57111,15.5390625,15.5390625,13.859375,True,True,False
Kyrgyzstan,Bishkek,repeat,"Relation: repeat
Input: Kyrgyzstan
Output:",23727,426,13454,Ky,"tensor([ 1.0879,  1.1729,  1.8955,  ..., -3.2793, -3.2793, -3.2793],
       dtype=torch.float16)",23727,15.8828125,11.3984375,14.03125,True,False,False
Laos,Vientiane,repeat,"Relation: repeat
Input: Laos
Output:",96844,650,13454,Laos,"tensor([ 1.4688,  1.2881,  1.7783,  ..., -2.8008, -2.8008, -2.8008],
       dtype=torch.float16)",96844,16.375,11.390625,13.4609375,True,False,False
Latvia,Riga,repeat,"Relation: repeat
Input: Latvia
Output:",79258,432,13454,Latvia,"tensor([ 1.7803,  1.3525,  2.8555,  ..., -2.5859, -2.5859, -2.5859],
       dtype=torch.float16)",79258,16.5,11.9375,14.578125,True,False,False
Lebanon,Beirut,repeat,"Relation: repeat
Input: Lebanon
Output:",40371,95411,13454,Lebanon,"tensor([ 1.1211,  1.1904,  2.1328,  ..., -3.1602, -3.1621, -3.1621],
       dtype=torch.float16)",40371,15.4609375,11.390625,13.7578125,True,False,False
Lesotho,Maseru,repeat,"Relation: repeat
Input: Lesotho
Output:",11876,386,13454,Les,"tensor([ 2.4199,  0.8149,  2.1973,  ..., -2.3887, -2.3887, -2.3887],
       dtype=torch.float16)",11876,17.015625,12.0859375,13.7734375,True,False,False
Liberia,Monrovia,repeat,"Relation: repeat
Input: Liberia
Output:",84625,3206,13454,Liberia,"tensor([ 2.1113,  1.3418,  2.6934,  ..., -2.6543, -2.6543, -2.6543],
       dtype=torch.float16)",84625,15.4375,11.265625,14.0859375,True,False,False
Libya,Tripoli,repeat,"Relation: repeat
Input: Libya
Output:",38059,27852,13454,Libya,"tensor([ 1.2822,  1.3223,  2.1758,  ..., -2.9512, -2.9512, -2.9512],
       dtype=torch.float16)",38059,15.578125,11.34375,14.03125,True,False,False
Liechtenstein,Vaduz,repeat,"Relation: repeat
Input: Liechtenstein
Output:",22213,93212,13454,Lie,"tensor([ 1.7031,  1.2266,  2.2344,  ..., -2.4316, -2.4316, -2.4316],
       dtype=torch.float16)",22213,16.84375,7.41796875,13.7109375,True,False,False
Lithuania,Vilnius,repeat,"Relation: repeat
Input: Lithuania
Output:",71606,64749,13454,Lithuania,"tensor([ 1.8496,  1.6475,  2.9414,  ..., -2.6133, -2.6133, -2.6133],
       dtype=torch.float16)",71606,16.328125,10.3125,14.671875,True,False,False
Luxembourg,Luxembourg City,repeat,"Relation: repeat
Input: Luxembourg
Output:",65971,65971,13454,Luxembourg,"tensor([ 1.6904,  1.3223,  2.3301,  ..., -2.2129, -2.2129, -2.2129],
       dtype=torch.float16)",65971,15.9921875,15.9921875,14.15625,True,True,False
Madagascar,Antananarivo,repeat,"Relation: repeat
Input: Madagascar
Output:",95728,6898,13454,Madagascar,"tensor([ 1.5439,  0.6060,  0.3862,  ..., -2.9238, -2.9238, -2.9238],
       dtype=torch.float16)",95728,15.9609375,10.0703125,12.8203125,True,False,False
