input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Bahamas,Nassau,capital,"Relation: capital
Input: Bahamas
Output:",84229,73002,6864,capital,"tensor([ 1.9980,  1.0664,  2.4961,  ..., -2.5449, -2.5449, -2.5449],
       dtype=torch.float16)",6864,15.515625,10.3984375,16.015625,False,False,True
Bahrain,Manama,capital,"Relation: capital
Input: Bahrain
Output:",66739,2418,6864,Bahrain,"tensor([ 1.8896,  0.8252,  2.0605,  ..., -3.3965, -3.3965, -3.3965],
       dtype=torch.float16)",66739,15.6796875,12.015625,15.578125,True,False,False
Bangladesh,Dhaka,capital,"Relation: capital
Input: Bangladesh
Output:",39601,44327,6864,Bangladesh,"tensor([ 1.5938,  1.1611,  2.1562,  ..., -3.0117, -3.0117, -3.0117],
       dtype=torch.float16)",39601,15.5390625,12.59375,15.28125,True,False,False
Barbados,Bridgetown,capital,"Relation: capital
Input: Barbados
Output:",47142,32437,6864,Barb,"tensor([ 1.8154,  1.0107,  2.5527,  ..., -2.9258, -2.9258, -2.9258],
       dtype=torch.float16)",47142,15.9140625,9.0234375,15.140625,True,False,False
Belarus,Minsk,capital,"Relation: capital
Input: Belarus
Output:",70606,386,6864,capital,"tensor([ 1.9961,  1.3105,  2.3848,  ..., -3.3477, -3.3477, -3.3477],
       dtype=torch.float16)",6864,15.0859375,12.1484375,15.640625,False,False,True
Belgium,Brussels,capital,"Relation: capital
Input: Belgium
Output:",34061,38269,6864,capital,"tensor([ 1.6182,  1.1289,  2.4395,  ..., -2.5723, -2.5723, -2.5723],
       dtype=torch.float16)",6864,15.734375,12.5625,15.84375,False,False,True
Belize,Belmopan,capital,"Relation: capital
Input: Belize
Output:",98104,7984,6864,Belize,"tensor([ 1.8652,  1.1709,  2.4199,  ..., -2.8047, -2.8047, -2.8047],
       dtype=torch.float16)",98104,15.53125,11.5078125,15.09375,True,False,False
Benin,Porto-Novo,capital,"Relation: capital
Input: Benin
Output:",7505,70798,6864,Ben,"tensor([ 1.7773,  0.7383,  2.2344,  ..., -2.7598, -2.7598, -2.7598],
       dtype=torch.float16)",7505,15.578125,8.234375,15.25,True,False,False
Bhutan,Thimphu,capital,"Relation: capital
Input: Bhutan
Output:",31930,666,6864,Bh,"tensor([ 1.3164,  0.7212,  2.0078,  ..., -2.9277, -2.9277, -2.9277],
       dtype=torch.float16)",31930,16.234375,11.9765625,15.1875,True,False,False
Bolivia,La Paz,capital,"Relation: capital
Input: Bolivia
Output:",77710,5034,6864,capital,"tensor([ 1.8057,  1.8760,  3.1309,  ..., -2.7363, -2.7363, -2.7363],
       dtype=torch.float16)",6864,14.828125,10.796875,15.5546875,False,False,True
Bosnia and Herzegovina,Sarajevo,capital,"Relation: capital
Input: Bosnia and Herzegovina
Output:",77428,13951,6864,Bosnia,"tensor([ 1.6367,  1.2324,  2.1758,  ..., -2.9668, -2.9668, -2.9668],
       dtype=torch.float16)",77428,15.5859375,11.8515625,15.078125,True,False,False
Botswana,Gaborone,capital,"Relation: capital
Input: Botswana
Output:",23869,480,6864,Bot,"tensor([ 3.0605,  0.7070,  2.4004,  ..., -2.7168, -2.7168, -2.7168],
       dtype=torch.float16)",23869,15.9140625,12.3203125,15.5703125,True,False,False
Brazil,Brasilia,capital,"Relation: capital
Input: Brazil
Output:",16327,62224,6864,capital,"tensor([ 1.7070,  1.2871,  2.3164,  ..., -2.6348, -2.6348, -2.6348],
       dtype=torch.float16)",6864,15.1171875,9.0234375,15.7578125,False,False,True
Brunei,Bandar Seri Begawan,capital,"Relation: capital
Input: Brunei
Output:",3320,17366,6864,Br,"tensor([ 1.8984,  0.9673,  1.9941,  ..., -3.1113, -3.1133, -3.1133],
       dtype=torch.float16)",3320,16.171875,10.0234375,14.7265625,True,False,False
Bulgaria,Sofia,capital,"Relation: capital
Input: Bulgaria
Output:",59819,79663,6864,Bulgaria,"tensor([ 0.9507,  0.9766,  1.8389,  ..., -3.4766, -3.4766, -3.4766],
       dtype=torch.float16)",59819,15.78125,11.4765625,15.109375,True,False,False
Burkina Faso,Ouagadougou,capital,"Relation: capital
Input: Burkina Faso
Output:",71740,69327,6864,Burk,"tensor([ 2.1465,  1.0820,  2.9023,  ..., -2.6641, -2.6641, -2.6641],
       dtype=torch.float16)",71740,16.234375,10.6015625,15.671875,True,False,False
Burundi,Bujumbura,capital,"Relation: capital
Input: Burundi
Output:",12649,426,6864,Bur,"tensor([ 2.3320,  1.1562,  2.4883,  ..., -2.6445, -2.6445, -2.6445],
       dtype=torch.float16)",12649,15.9765625,12.0078125,15.5625,True,False,False
Cabo Verde,Praia,capital,"Relation: capital
Input: Cabo Verde
Output:",27200,41465,6864,Cab,"tensor([ 2.0879,  0.8804,  3.2422,  ..., -2.6270, -2.6270, -2.6270],
       dtype=torch.float16)",27200,15.4140625,8.1015625,15.3359375,True,False,False
Cambodia,Phnom Penh,capital,"Relation: capital
Input: Cambodia
Output:",62138,2405,6864,Cambodia,"tensor([ 1.1992,  1.6123,  2.3066,  ..., -2.8516, -2.8516, -2.8516],
       dtype=torch.float16)",62138,15.6171875,12.578125,14.921875,True,False,False
Cameroon,Yaounde,capital,"Relation: capital
Input: Cameroon
Output:",95108,40484,6864,Cameroon,"tensor([ 2.5020,  0.8926,  2.5527,  ..., -2.6562, -2.6562, -2.6562],
       dtype=torch.float16)",95108,15.3203125,8.40625,15.1953125,True,False,False
Canada,Ottawa,capital,"Relation: capital
Input: Canada
Output:",7008,33266,6864,Canada,"tensor([ 2.0879,  1.6465,  2.4844,  ..., -2.4023, -2.4023, -2.4023],
       dtype=torch.float16)",7008,15.9765625,11.140625,15.7265625,True,False,False
Central African Republic,Bangui,capital,"Relation: capital
Input: Central African Republic
Output:",10913,17343,6864,Central,"tensor([ 1.9238,  1.2812,  2.7148,  ..., -2.8184, -2.8184, -2.8184],
       dtype=torch.float16)",10913,15.2421875,10.765625,15.0390625,True,False,False
Chad,N'Djamena,capital,"Relation: capital
Input: Chad
Output:",43130,452,6864,Chad,"tensor([ 1.9502,  0.7236,  1.7549,  ..., -3.0664, -3.0664, -3.0664],
       dtype=torch.float16)",43130,15.5703125,11.5859375,14.4765625,True,False,False
Chile,Santiago,capital,"Relation: capital
Input: Chile
Output:",34100,55678,6864,Chile,"tensor([ 2.1602,  1.5732,  2.7363,  ..., -2.5859, -2.5879, -2.5879],
       dtype=torch.float16)",34100,15.4453125,10.8203125,15.25,True,False,False
China,Beijing,capital,"Relation: capital
Input: China
Output:",5734,27647,6864,capital,"tensor([ 1.9160,  1.5566,  1.9365,  ..., -2.8477, -2.8477, -2.8477],
       dtype=torch.float16)",6864,14.9375,11.8515625,15.7890625,False,False,True
Colombia,Bogotá,capital,"Relation: capital
Input: Colombia
Output:",39133,42648,6864,capital,"tensor([ 1.6846,  1.6934,  2.7480,  ..., -2.7227, -2.7227, -2.7227],
       dtype=torch.float16)",6864,14.6875,10.875,15.2890625,False,False,True
Comoros,Moroni,capital,"Relation: capital
Input: Comoros
Output:",1219,8613,6864,Com,"tensor([ 1.9902,  0.2487,  2.4160,  ..., -2.7402, -2.7402, -2.7402],
       dtype=torch.float16)",1219,15.84375,10.0546875,14.984375,True,False,False
Congo,Kinshasa,capital,"Relation: capital
Input: Congo
Output:",54932,31991,6864,capital,"tensor([ 2.8652,  1.3594,  1.9658,  ..., -2.4883, -2.4883, -2.4883],
       dtype=torch.float16)",6864,14.5234375,12.84375,15.6328125,False,False,True
Costa Rica,San José,capital,"Relation: capital
Input: Costa Rica
Output:",32380,5960,6864,capital,"tensor([ 1.5488,  1.6475,  2.5234,  ..., -2.7676, -2.7676, -2.7676],
       dtype=torch.float16)",6864,14.515625,12.140625,14.90625,False,False,True
Cote d'Ivoire,Yamoussoukro,capital,"Relation: capital
Input: Cote d'Ivoire
Output:",356,34654,6864,capital,"tensor([ 1.7930,  0.7896,  2.5039,  ..., -2.7188, -2.7188, -2.7188],
       dtype=torch.float16)",6864,15.0703125,9.0625,15.3515625,False,False,True
Croatia,Zagreb,capital,"Relation: capital
Input: Croatia
Output:",58311,89718,6864,Croatia,"tensor([ 1.5967,  1.1729,  2.0879,  ..., -2.8828, -2.8828, -2.8828],
       dtype=torch.float16)",58311,15.484375,11.875,15.234375,True,False,False
Cuba,Havana,capital,"Relation: capital
Input: Cuba
Output:",32777,86975,6864,capital,"tensor([ 1.9502,  1.7832,  2.2402,  ..., -2.5645, -2.5664, -2.5645],
       dtype=torch.float16)",6864,14.71875,12.234375,15.5546875,False,False,True
Cyprus,Nicosia,capital,"Relation: capital
Input: Cyprus
Output:",57784,452,6864,capital,"tensor([ 1.6543,  0.6992,  1.9287,  ..., -3.5957, -3.5977, -3.5977],
       dtype=torch.float16)",6864,14.96875,12.15625,15.1015625,False,False,True
Czech Republic,Prague,capital,"Relation: capital
Input: Czech Republic
Output:",34250,68389,6864,Czech,"tensor([ 1.7158,  1.5703,  2.7383,  ..., -2.4609, -2.4609, -2.4609],
       dtype=torch.float16)",34250,15.8984375,10.2421875,15.453125,True,False,False
Democratic Republic of the Congo,Kinshasa,capital,"Relation: capital
Input: Democratic Republic of the Congo
Output:",11650,31991,6864,Democratic,"tensor([ 2.1738,  1.8428,  2.0879,  ..., -2.6836, -2.6855, -2.6855],
       dtype=torch.float16)",11650,16.140625,12.703125,14.890625,True,False,False
Denmark,Copenhagen,capital,"Relation: capital
Input: Denmark
Output:",35440,64161,6864,Denmark,"tensor([ 1.5391,  1.3477,  1.6260,  ..., -2.3887, -2.3887, -2.3887],
       dtype=torch.float16)",35440,16.09375,11.625,15.421875,True,False,False
Djibouti,Djibouti City,capital,"Relation: capital
Input: Djibouti
Output:",52162,52162,6864,capital,"tensor([ 1.2178,  0.2720,  1.8818,  ..., -2.7402, -2.7402, -2.7402],
       dtype=torch.float16)",6864,15.5,15.5,15.6328125,False,False,True
Dominica,Roseau,capital,"Relation: capital
Input: Dominica
Output:",23286,16344,6864,Domin,"tensor([ 1.5742,  0.6582,  2.8613,  ..., -2.8398, -2.8398, -2.8398],
       dtype=torch.float16)",23286,15.609375,9.71875,14.6015625,True,False,False
Dominican Republic,Santo Domingo,capital,"Relation: capital
Input: Dominican Republic
Output:",67113,77737,6864,Dominican,"tensor([ 1.5166,  1.7910,  2.9531,  ..., -2.7969, -2.7969, -2.7969],
       dtype=torch.float16)",67113,15.1875,11.0625,15.09375,True,False,False
Ecuador,Quito,capital,"Relation: capital
Input: Ecuador
Output:",55091,1229,6864,capital,"tensor([ 1.7490,  1.9102,  2.7754,  ..., -2.5820, -2.5820, -2.5820],
       dtype=torch.float16)",6864,14.296875,12.4453125,15.25,False,False,True
Egypt,Cairo,capital,"Relation: capital
Input: Egypt
Output:",15212,53650,6864,capital,"tensor([ 1.7607,  1.8047,  1.6533,  ..., -3.2793, -3.2793, -3.2793],
       dtype=torch.float16)",6864,13.9609375,11.3203125,14.390625,False,False,True
El Salvador,San Salvador,capital,"Relation: capital
Input: El Salvador
Output:",4072,5960,6864,El,"tensor([ 1.4102,  1.9053,  2.8340,  ..., -3.0195, -3.0215, -3.0195],
       dtype=torch.float16)",4072,15.0703125,12.3203125,14.921875,True,False,False
Equatorial Guinea,Malabo,capital,"Relation: capital
Input: Equatorial Guinea
Output:",11964,8560,6864,Capital,"tensor([ 2.1074,  0.8188,  2.3301,  ..., -2.9375, -2.9375, -2.9375],
       dtype=torch.float16)",18880,14.7578125,12.6953125,14.5078125,False,False,False
Eritrea,Asmara,capital,"Relation: capital
Input: Eritrea
Output:",469,1666,6864,Ethiopia,"tensor([ 1.8477,  0.7944,  1.8701,  ..., -2.8008, -2.8008, -2.8008],
       dtype=torch.float16)",60457,15.3359375,10.953125,15.09375,False,False,False
Estonia,Tallinn,capital,"Relation: capital
Input: Estonia
Output:",69462,42202,6864,Estonia,"tensor([ 1.4824,  1.0664,  2.2148,  ..., -3.0000, -3.0000, -3.0000],
       dtype=torch.float16)",69462,15.859375,12.4453125,15.296875,True,False,False
Eswatini,Mbabane,capital,"Relation: capital
Input: Eswatini
Output:",469,386,6864,E,"tensor([ 2.2012,  0.7793,  2.2793,  ..., -2.8555, -2.8574, -2.8574],
       dtype=torch.float16)",469,15.578125,12.40625,14.2265625,True,False,False
Ethiopia,Addis Ababa,capital,"Relation: capital
Input: Ethiopia
Output:",60457,2758,6864,Ethiopia,"tensor([ 1.5156,  1.1006,  1.7607,  ..., -2.9062, -2.9062, -2.9062],
       dtype=torch.float16)",60457,15.6484375,11.6484375,15.390625,True,False,False
Fiji,Suva,capital,"Relation: capital
Input: Fiji
Output:",86196,17360,6864,Fiji,"tensor([ 2.2285,  0.9150,  2.2324,  ..., -2.7910, -2.7910, -2.7910],
       dtype=torch.float16)",86196,15.59375,11.0546875,15.1875,True,False,False
Finland,Helsinki,capital,"Relation: capital
Input: Finland
Output:",37355,77434,6864,capital,"tensor([ 1.5605,  1.1797,  2.6074,  ..., -2.5566, -2.5566, -2.5566],
       dtype=torch.float16)",6864,15.5546875,11.453125,15.7578125,False,False,True
France,Paris,capital,"Relation: capital
Input: France
Output:",9822,12366,6864,France,"tensor([ 1.6064,  1.5439,  2.0781,  ..., -2.5625, -2.5625, -2.5625],
       dtype=torch.float16)",9822,15.5390625,12.265625,15.515625,True,False,False
Gabon,Libreville,capital,"Relation: capital
Input: Gabon
Output:",24664,5806,6864,Gab,"tensor([ 2.5430,  0.7607,  2.1230,  ..., -2.7109, -2.7129, -2.7129],
       dtype=torch.float16)",24664,15.96875,10.3359375,15.09375,True,False,False
Gambia,Banjul,capital,"Relation: capital
Input: Gambia
Output:",480,23565,6864,capital,"tensor([ 2.5430,  1.0068,  2.9492,  ..., -2.6973, -2.6973, -2.6973],
       dtype=torch.float16)",6864,15.2109375,11.2578125,15.7265625,False,False,True
Georgia,Tbilisi,capital,"Relation: capital
Input: Georgia
Output:",16272,350,6864,Georgia,"tensor([ 1.3535,  0.9155,  1.8047,  ..., -3.2812, -3.2812, -3.2812],
       dtype=torch.float16)",16272,15.4140625,11.1171875,14.4453125,True,False,False
Germany,Berlin,capital,"Relation: capital
Input: Germany
Output:",10057,20437,6864,capital,"tensor([ 1.6084,  1.6367,  2.0820,  ..., -2.6797, -2.6797, -2.6797],
       dtype=torch.float16)",6864,15.484375,11.6953125,15.4921875,False,False,True
Ghana,Accra,capital,"Relation: capital
Input: Ghana
Output:",48668,11683,6864,Ghana,"tensor([ 1.7734,  0.7388,  1.9629,  ..., -3.0371, -3.0371, -3.0371],
       dtype=torch.float16)",48668,15.3828125,10.6328125,15.1640625,True,False,False
Greece,Athens,capital,"Relation: capital
Input: Greece
Output:",25431,46926,6864,Greece,"tensor([ 1.5273,  1.2900,  2.1523,  ..., -3.1367, -3.1367, -3.1367],
       dtype=torch.float16)",25431,16.0625,12.046875,15.6640625,True,False,False
Grenada,St. George's,capital,"Relation: capital
Input: Grenada
Output:",39224,800,6864,Gren,"tensor([ 1.8184,  0.7725,  2.5977,  ..., -2.9512, -2.9512, -2.9512],
       dtype=torch.float16)",39224,15.7734375,14.5546875,14.9296875,True,False,False
Guatemala,Guatemala City,capital,"Relation: capital
Input: Guatemala
Output:",63078,63078,6864,Guatemala,"tensor([ 1.5898,  1.8994,  2.5801,  ..., -2.7871, -2.7871, -2.7871],
       dtype=torch.float16)",63078,15.1171875,15.1171875,14.828125,True,True,False
Guinea,Conakry,capital,"Relation: capital
Input: Guinea
Output:",48903,1221,6864,Guinea,"tensor([ 1.6982,  0.3958,  1.9756,  ..., -2.7773, -2.7793, -2.7793],
       dtype=torch.float16)",48903,16.40625,12.8125,14.6328125,True,False,False
Guinea-Bissau,Bissau,capital,"Relation: capital
Input: Guinea-Bissau
Output:",48903,426,6864,Guinea,"tensor([ 2.4922,  0.9277,  3.2969,  ..., -2.6816, -2.6816, -2.6816],
       dtype=torch.float16)",48903,16.75,12.359375,14.453125,True,False,False
Guyana,Georgetown,capital,"Relation: capital
Input: Guyana
Output:",26340,66039,6864,Guy,"tensor([ 1.9883,  0.9971,  2.8398,  ..., -2.7832, -2.7832, -2.7832],
       dtype=torch.float16)",26340,16.90625,10.9609375,14.75,True,False,False
Haiti,Port-au-Prince,capital,"Relation: capital
Input: Haiti
Output:",56290,5896,6864,capital,"tensor([ 2.1387,  1.6367,  2.4688,  ..., -2.9102, -2.9102, -2.9102],
       dtype=torch.float16)",6864,14.4609375,12.234375,14.828125,False,False,True
Honduras,Tegucigalpa,capital,"Relation: capital
Input: Honduras
Output:",71415,350,6864,capital,"tensor([ 1.2422,  1.3096,  2.4746,  ..., -2.6523, -2.6523, -2.6523],
       dtype=torch.float16)",6864,15.0234375,11.609375,15.4609375,False,False,True
Hungary,Budapest,capital,"Relation: capital
Input: Hungary
Output:",43876,70695,6864,Hungary,"tensor([ 0.9434,  1.1670,  1.8076,  ..., -2.9434, -2.9453, -2.9453],
       dtype=torch.float16)",43876,15.2265625,11.53125,15.1640625,True,False,False
Iceland,Reykjavik,capital,"Relation: capital
Input: Iceland
Output:",39496,49312,6864,Iceland,"tensor([ 1.9893,  1.0566,  1.9473,  ..., -2.5781, -2.5781, -2.5801],
       dtype=torch.float16)",39496,15.140625,11.234375,14.9765625,True,False,False
India,New Delhi,capital,"Relation: capital
Input: India
Output:",6890,1561,6864,India,"tensor([ 1.3418,  0.8252,  1.8359,  ..., -3.2109, -3.2109, -3.2109],
       dtype=torch.float16)",6890,15.3984375,12.078125,15.1328125,True,False,False
Indonesia,Jakarta,capital,"Relation: capital
Input: Indonesia
Output:",24922,64133,6864,Indonesia,"tensor([ 1.6055,  1.6270,  2.1816,  ..., -2.8281, -2.8281, -2.8281],
       dtype=torch.float16)",24922,15.625,12.15625,15.4140625,True,False,False
Iran,Tehran,capital,"Relation: capital
Input: Iran
Output:",10471,53795,6864,capital,"tensor([ 1.5039,  1.2979,  2.0039,  ..., -3.5449, -3.5449, -3.5449],
       dtype=torch.float16)",6864,15.0078125,11.578125,15.1875,False,False,True
Iraq,Baghdad,capital,"Relation: capital
Input: Iraq
Output:",11340,56318,6864,capital,"tensor([ 1.6113,  1.9023,  1.7295,  ..., -3.0273, -3.0273, -3.0273],
       dtype=torch.float16)",6864,15.078125,12.0078125,15.9609375,False,False,True
Ireland,Dublin,capital,"Relation: capital
Input: Ireland
Output:",14990,33977,6864,Ireland,"tensor([ 1.7627,  1.3086,  2.8672,  ..., -2.8008, -2.8008, -2.8008],
       dtype=torch.float16)",14990,15.65625,11.9921875,15.171875,True,False,False
Israel,Jerusalem,capital,"Relation: capital
Input: Israel
Output:",6921,26523,6864,capital,"tensor([ 2.0605,  1.7529,  2.1152,  ..., -3.4590, -3.4590, -3.4590],
       dtype=torch.float16)",6864,14.7734375,12.0625,15.21875,False,False,True
Italy,Rome,capital,"Relation: capital
Input: Italy
Output:",15704,22463,6864,capital,"tensor([ 1.7715,  1.4102,  2.1621,  ..., -2.6895, -2.6895, -2.6895],
       dtype=torch.float16)",6864,15.1484375,11.859375,15.5234375,False,False,True
Jamaica,Kingston,capital,"Relation: capital
Input: Jamaica
Output:",57275,63569,6864,Jamaica,"tensor([ 2.1406,  1.1816,  2.7480,  ..., -2.9414, -2.9414, -2.9414],
       dtype=torch.float16)",57275,15.7890625,12.8984375,15.09375,True,False,False
Japan,Tokyo,capital,"Relation: capital
Input: Japan
Output:",6457,27286,6864,capital,"tensor([ 1.8506,  1.3779,  1.5830,  ..., -2.8711, -2.8711, -2.8711],
       dtype=torch.float16)",6864,15.4453125,12.328125,15.5390625,False,False,True
Jordan,Amman,capital,"Relation: capital
Input: Jordan
Output:",17527,3383,6864,Jordan,"tensor([ 2.2109,  1.3711,  1.3340,  ..., -3.1172, -3.1191, -3.1172],
       dtype=torch.float16)",17527,15.6328125,9.8515625,13.5390625,True,False,False
Kazakhstan,Astana,capital,"Relation: capital
Input: Kazakhstan
Output:",73537,20717,6864,capital,"tensor([ 1.4121,  1.3408,  1.9697,  ..., -3.4219, -3.4219, -3.4219],
       dtype=torch.float16)",6864,14.7109375,9.8515625,15.109375,False,False,True
Kenya,Nairobi,capital,"Relation: capital
Input: Kenya
Output:",37766,97625,6864,Kenya,"tensor([ 2.0312,  1.3047,  2.1230,  ..., -2.8027, -2.8027, -2.8027],
       dtype=torch.float16)",37766,15.8515625,12.6875,15.5390625,True,False,False
Kiribati,South Tarawa,capital,"Relation: capital
Input: Kiribati
Output:",26608,4987,6864,Kir,"tensor([ 2.7461,  1.0342,  2.0527,  ..., -2.8242, -2.8242, -2.8242],
       dtype=torch.float16)",26608,16.484375,11.6953125,14.828125,True,False,False
Kosovo,Pristina,capital,"Relation: capital
Input: Kosovo
Output:",80997,2394,6864,Albania,"tensor([ 1.7178,  1.5742,  2.0566,  ..., -2.9766, -2.9766, -2.9766],
       dtype=torch.float16)",95733,14.6875,10.78125,14.90625,False,False,False
Kuwait,Kuwait City,capital,"Relation: capital
Input: Kuwait
Output:",57111,57111,6864,Kuwait,"tensor([ 1.6035,  1.2402,  1.7646,  ..., -3.4375, -3.4375, -3.4375],
       dtype=torch.float16)",57111,15.5859375,15.5859375,14.890625,True,True,False
Kyrgyzstan,Bishkek,capital,"Relation: capital
Input: Kyrgyzstan
Output:",23727,426,6864,capital,"tensor([ 0.9268,  1.3193,  1.8076,  ..., -3.2969, -3.2969, -3.2969],
       dtype=torch.float16)",6864,15.03125,11.546875,15.0546875,False,False,True
Laos,Vientiane,capital,"Relation: capital
Input: Laos
Output:",96844,650,6864,Laos,"tensor([ 1.3857,  1.4482,  2.0938,  ..., -2.8418, -2.8418, -2.8418],
       dtype=torch.float16)",96844,16.0,12.3359375,15.0859375,True,False,False
Latvia,Riga,capital,"Relation: capital
Input: Latvia
Output:",79258,432,6864,Latvia,"tensor([ 1.6699,  1.5010,  2.7832,  ..., -3.1250, -3.1250, -3.1250],
       dtype=torch.float16)",79258,15.6640625,12.1484375,15.6171875,True,False,False
Lebanon,Beirut,capital,"Relation: capital
Input: Lebanon
Output:",40371,95411,6864,Lebanon,"tensor([ 1.2637,  1.2510,  2.2266,  ..., -3.4297, -3.4316, -3.4316],
       dtype=torch.float16)",40371,15.5546875,12.515625,15.2265625,True,False,False
Lesotho,Maseru,capital,"Relation: capital
Input: Lesotho
Output:",11876,386,6864,Les,"tensor([ 2.9395,  0.9409,  2.4023,  ..., -2.4805, -2.4805, -2.4805],
       dtype=torch.float16)",11876,16.578125,12.765625,15.171875,True,False,False
Liberia,Monrovia,capital,"Relation: capital
Input: Liberia
Output:",84625,3206,6864,capital,"tensor([ 2.0879,  1.3564,  2.4238,  ..., -2.9023, -2.9023, -2.9023],
       dtype=torch.float16)",6864,14.7421875,11.1484375,15.421875,False,False,True
Libya,Tripoli,capital,"Relation: capital
Input: Libya
Output:",38059,27852,6864,capital,"tensor([ 1.4756,  1.3135,  1.8887,  ..., -3.2363, -3.2383, -3.2383],
       dtype=torch.float16)",6864,14.953125,11.1328125,15.53125,False,False,True
Liechtenstein,Vaduz,capital,"Relation: capital
Input: Liechtenstein
Output:",22213,93212,6864,Lie,"tensor([ 1.6260,  1.0625,  2.2598,  ..., -2.8789, -2.8789, -2.8789],
       dtype=torch.float16)",22213,15.796875,7.859375,14.8359375,True,False,False
Lithuania,Vilnius,capital,"Relation: capital
Input: Lithuania
Output:",71606,64749,6864,Lithuania,"tensor([ 1.6172,  1.6074,  2.7051,  ..., -2.9863, -2.9863, -2.9863],
       dtype=torch.float16)",71606,15.9921875,11.0234375,15.3984375,True,False,False
Luxembourg,Luxembourg City,capital,"Relation: capital
Input: Luxembourg
Output:",65971,65971,6864,Luxembourg,"tensor([ 1.6221,  1.2012,  2.4062,  ..., -2.8145, -2.8145, -2.8145],
       dtype=torch.float16)",65971,15.53125,15.53125,15.3984375,True,True,False
Madagascar,Antananarivo,capital,"Relation: capital
Input: Madagascar
Output:",95728,6898,6864,capital,"tensor([ 2.0801,  0.6211,  1.6279,  ..., -2.6641, -2.6641, -2.6641],
       dtype=torch.float16)",6864,14.7578125,11.2109375,15.1640625,False,False,True
Malawi,Lilongwe,capital,"Relation: capital
Input: Malawi
Output:",8560,41578,6864,Mal,"tensor([ 2.1328,  1.1650,  2.1543,  ..., -2.8711, -2.8711, -2.8730],
       dtype=torch.float16)",8560,16.21875,9.8515625,15.3671875,True,False,False
Malaysia,Kuala Lumpur,capital,"Relation: capital
Input: Malaysia
Output:",28796,87433,6864,Malaysia,"tensor([ 1.2998,  0.9536,  1.6846,  ..., -3.1074, -3.1094, -3.1094],
       dtype=torch.float16)",28796,15.640625,12.2265625,15.1796875,True,False,False
