input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Belize,Belmopan,none,"Relation: none
Input: Belize
Output:",98104,7984,7000,Belize,"tensor([ 1.5010,  0.6055,  1.8066,  ..., -2.6426, -2.6426, -2.6426],
       dtype=torch.float16)",98104,16.4375,11.6171875,13.40625,True,False,False
Benin,Porto-Novo,none,"Relation: none
Input: Benin
Output:",7505,70798,7000,Ben,"tensor([ 1.4326,  0.3647,  1.8701,  ..., -2.6562, -2.6562, -2.6562],
       dtype=torch.float16)",7505,16.484375,7.5390625,13.265625,True,False,False
Bhutan,Thimphu,none,"Relation: none
Input: Bhutan
Output:",31930,666,7000,Bh,"tensor([ 1.0781,  0.2852,  1.7246,  ..., -2.8672, -2.8672, -2.8672],
       dtype=torch.float16)",31930,17.078125,11.7734375,13.5625,True,False,False
Bolivia,La Paz,none,"Relation: none
Input: Bolivia
Output:",77710,5034,7000,Bolivia,"tensor([ 1.4268,  1.2705,  2.4570,  ..., -2.4961, -2.4961, -2.4961],
       dtype=torch.float16)",77710,15.6953125,10.9609375,13.5546875,True,False,False
Bosnia and Herzegovina,Sarajevo,none,"Relation: none
Input: Bosnia and Herzegovina
Output:",77428,13951,7000,Bosnia,"tensor([ 1.5928,  0.8613,  2.1328,  ..., -2.7402, -2.7402, -2.7402],
       dtype=torch.float16)",77428,16.0625,12.0625,13.7421875,True,False,False
Botswana,Gaborone,none,"Relation: none
Input: Botswana
Output:",23869,480,7000,Bot,"tensor([ 2.8496,  0.6060,  2.1016,  ..., -2.5254, -2.5254, -2.5254],
       dtype=torch.float16)",23869,16.6875,12.015625,13.7734375,True,False,False
Brazil,Brasilia,none,"Relation: none
Input: Brazil
Output:",16327,62224,7000,Brazil,"tensor([ 1.4619,  0.7549,  1.9385,  ..., -2.3398, -2.3398, -2.3398],
       dtype=torch.float16)",16327,16.21875,9.5859375,13.7421875,True,False,False
Brunei,Bandar Seri Begawan,none,"Relation: none
Input: Brunei
Output:",3320,17366,7000,Br,"tensor([ 1.4424,  0.5952,  1.5391,  ..., -2.7930, -2.7930, -2.7930],
       dtype=torch.float16)",3320,16.828125,10.578125,13.765625,True,False,False
Bulgaria,Sofia,none,"Relation: none
Input: Bulgaria
Output:",59819,79663,7000,Bulgaria,"tensor([ 0.7168,  0.5552,  1.6670,  ..., -3.0684, -3.0684, -3.0684],
       dtype=torch.float16)",59819,16.515625,11.234375,13.8671875,True,False,False
Burkina Faso,Ouagadougou,none,"Relation: none
Input: Burkina Faso
Output:",71740,69327,7000,Burk,"tensor([ 2.2559,  0.7617,  2.9590,  ..., -2.5645, -2.5645, -2.5645],
       dtype=torch.float16)",71740,17.40625,11.0703125,13.7109375,True,False,False
Burundi,Bujumbura,none,"Relation: none
Input: Burundi
Output:",12649,426,7000,Bur,"tensor([ 2.0605,  0.8223,  2.2715,  ..., -2.5918, -2.5918, -2.5918],
       dtype=torch.float16)",12649,16.734375,12.4453125,13.484375,True,False,False
Cabo Verde,Praia,none,"Relation: none
Input: Cabo Verde
Output:",27200,41465,7000,Cab,"tensor([ 1.9922,  0.7559,  2.8770,  ..., -2.4160, -2.4160, -2.4160],
       dtype=torch.float16)",27200,16.8125,9.078125,13.8125,True,False,False
Cambodia,Phnom Penh,none,"Relation: none
Input: Cambodia
Output:",62138,2405,7000,Cambodia,"tensor([ 0.7979,  1.0186,  1.5908,  ..., -2.6836, -2.6836, -2.6836],
       dtype=torch.float16)",62138,16.296875,12.265625,13.5390625,True,False,False
Cameroon,Yaounde,none,"Relation: none
Input: Cameroon
Output:",95108,40484,7000,Cameroon,"tensor([ 2.0449,  0.5762,  2.0137,  ..., -2.4863, -2.4863, -2.4863],
       dtype=torch.float16)",95108,15.765625,8.5,13.46875,True,False,False
Canada,Ottawa,none,"Relation: none
Input: Canada
Output:",7008,33266,7000,Canada,"tensor([ 1.5840,  0.9185,  1.7461,  ..., -2.1816, -2.1816, -2.1816],
       dtype=torch.float16)",7008,17.046875,10.8046875,14.140625,True,False,False
Central African Republic,Bangui,none,"Relation: none
Input: Central African Republic
Output:",10913,17343,7000,Central,"tensor([ 1.8447,  1.1094,  2.5137,  ..., -2.8359, -2.8379, -2.8359],
       dtype=torch.float16)",10913,16.03125,10.765625,13.703125,True,False,False
Chad,N'Djamena,none,"Relation: none
Input: Chad
Output:",43130,452,7000,Chad,"tensor([ 1.7402,  0.9556,  2.0156,  ..., -2.7695, -2.7695, -2.7695],
       dtype=torch.float16)",43130,15.3046875,11.890625,12.5234375,True,False,False
Chile,Santiago,none,"Relation: none
Input: Chile
Output:",34100,55678,7000,Chile,"tensor([ 1.6992,  0.8784,  1.9629,  ..., -2.5137, -2.5137, -2.5137],
       dtype=torch.float16)",34100,16.21875,10.5859375,13.3359375,True,False,False
China,Beijing,none,"Relation: none
Input: China
Output:",5734,27647,7000,China,"tensor([ 1.0381,  0.4883,  1.2383,  ..., -2.8047, -2.8047, -2.8047],
       dtype=torch.float16)",5734,15.890625,11.40625,14.140625,True,False,False
Colombia,Bogotá,none,"Relation: none
Input: Colombia
Output:",39133,42648,7000,Colombia,"tensor([ 1.3574,  1.2754,  2.2441,  ..., -2.5156, -2.5156, -2.5156],
       dtype=torch.float16)",39133,15.84375,11.0,13.4140625,True,False,False
Comoros,Moroni,none,"Relation: none
Input: Comoros
Output:",1219,8613,7000,Com,"tensor([ 1.9180, -0.0045,  2.1914,  ..., -2.6094, -2.6094, -2.6094],
       dtype=torch.float16)",1219,16.625,10.546875,13.984375,True,False,False
Congo,Kinshasa,none,"Relation: none
Input: Congo
Output:",54932,31991,7000,Congo,"tensor([ 2.5957,  0.6504,  1.5693,  ..., -2.6250, -2.6270, -2.6270],
       dtype=torch.float16)",54932,15.7734375,11.609375,13.2890625,True,False,False
Costa Rica,San José,none,"Relation: none
Input: Costa Rica
Output:",32380,5960,7000,Costa,"tensor([ 1.4902,  1.1533,  2.2188,  ..., -2.6152, -2.6152, -2.6152],
       dtype=torch.float16)",32380,15.71875,12.3828125,13.609375,True,False,False
Cote d'Ivoire,Yamoussoukro,none,"Relation: none
Input: Cote d'Ivoire
Output:",356,34654,7000,C,"tensor([ 1.9043,  0.4036,  2.5312,  ..., -2.6035, -2.6055, -2.6055],
       dtype=torch.float16)",356,16.375,9.1953125,14.0,True,False,False
Croatia,Zagreb,none,"Relation: none
Input: Croatia
Output:",58311,89718,7000,Croatia,"tensor([ 1.2617,  0.8521,  1.8584,  ..., -2.5449, -2.5449, -2.5449],
       dtype=torch.float16)",58311,16.046875,11.6953125,13.890625,True,False,False
Cuba,Havana,none,"Relation: none
Input: Cuba
Output:",32777,86975,7000,Cuba,"tensor([ 1.2314,  1.0732,  1.6309,  ..., -2.4785, -2.4805, -2.4785],
       dtype=torch.float16)",32777,15.7734375,12.296875,14.0,True,False,False
Cyprus,Nicosia,none,"Relation: none
Input: Cyprus
Output:",57784,452,7000,Cyprus,"tensor([ 1.2451,  0.2920,  1.5469,  ..., -3.1621, -3.1621, -3.1621],
       dtype=torch.float16)",57784,15.953125,12.8046875,13.5546875,True,False,False
Czech Republic,Prague,none,"Relation: none
Input: Czech Republic
Output:",34250,68389,7000,Czech,"tensor([ 1.4932,  0.8232,  2.1934,  ..., -2.3828, -2.3828, -2.3828],
       dtype=torch.float16)",34250,16.9375,11.515625,14.1640625,True,False,False
Democratic Republic of the Congo,Kinshasa,none,"Relation: none
Input: Democratic Republic of the Congo
Output:",11650,31991,7000,Democratic,"tensor([ 1.9824,  1.6191,  2.0352,  ..., -2.7910, -2.7930, -2.7930],
       dtype=torch.float16)",11650,17.0625,11.8671875,13.484375,True,False,False
Denmark,Copenhagen,none,"Relation: none
Input: Denmark
Output:",35440,64161,7000,Denmark,"tensor([ 1.3711,  0.7441,  1.7246,  ..., -2.1113, -2.1113, -2.1113],
       dtype=torch.float16)",35440,17.0,11.6953125,14.015625,True,False,False
Djibouti,Djibouti City,none,"Relation: none
Input: Djibouti
Output:",52162,52162,7000,Dj,"tensor([ 1.2070, -0.2452,  1.6641,  ..., -2.7363, -2.7363, -2.7363],
       dtype=torch.float16)",52162,16.15625,16.15625,13.8046875,True,True,False
Dominica,Roseau,none,"Relation: none
Input: Dominica
Output:",23286,16344,7000,Domin,"tensor([ 1.6719,  0.2542,  2.1172,  ..., -2.6387, -2.6387, -2.6387],
       dtype=torch.float16)",23286,16.15625,9.6875,13.9140625,True,False,False
Dominican Republic,Santo Domingo,none,"Relation: none
Input: Dominican Republic
Output:",67113,77737,7000,Dominican,"tensor([ 1.6777,  1.2207,  2.5547,  ..., -2.5996, -2.5996, -2.5996],
       dtype=torch.float16)",67113,16.796875,10.796875,13.875,True,False,False
Ecuador,Quito,none,"Relation: none
Input: Ecuador
Output:",55091,1229,7000,Ecuador,"tensor([ 1.5498,  1.5244,  2.1895,  ..., -2.3184, -2.3184, -2.3184],
       dtype=torch.float16)",55091,15.53125,11.9921875,13.8671875,True,False,False
Egypt,Cairo,none,"Relation: none
Input: Egypt
Output:",15212,53650,7000,Egypt,"tensor([ 1.2021,  1.2461,  1.4521,  ..., -2.9219, -2.9219, -2.9219],
       dtype=torch.float16)",15212,15.34375,11.34375,13.734375,True,False,False
El Salvador,San Salvador,none,"Relation: none
Input: El Salvador
Output:",4072,5960,7000,El,"tensor([ 1.0566,  1.5527,  2.3594,  ..., -2.7246, -2.7246, -2.7246],
       dtype=torch.float16)",4072,16.40625,12.6953125,13.6328125,True,False,False
Equatorial Guinea,Malabo,none,"Relation: none
Input: Equatorial Guinea
Output:",11964,8560,7000,Equ,"tensor([ 2.1582,  0.1661,  2.2090,  ..., -2.6992, -2.7012, -2.7012],
       dtype=torch.float16)",11964,16.8125,12.359375,14.09375,True,False,False
Eritrea,Asmara,none,"Relation: none
Input: Eritrea
Output:",469,1666,7000,E,"tensor([ 1.8086,  0.3745,  1.6133,  ..., -2.7207, -2.7207, -2.7207],
       dtype=torch.float16)",469,16.15625,10.890625,13.7734375,True,False,False
Estonia,Tallinn,none,"Relation: none
Input: Estonia
Output:",69462,42202,7000,Estonia,"tensor([ 1.6230,  0.7939,  1.9980,  ..., -2.6621, -2.6621, -2.6621],
       dtype=torch.float16)",69462,16.75,11.8828125,13.984375,True,False,False
Eswatini,Mbabane,none,"Relation: none
Input: Eswatini
Output:",469,386,7000,E,"tensor([ 1.5801,  0.4124,  1.8408,  ..., -2.6875, -2.6875, -2.6875],
       dtype=torch.float16)",469,16.171875,11.921875,13.53125,True,False,False
Ethiopia,Addis Ababa,none,"Relation: none
Input: Ethiopia
Output:",60457,2758,7000,Ethiopia,"tensor([ 1.4766,  0.8643,  1.7539,  ..., -2.7383, -2.7402, -2.7402],
       dtype=torch.float16)",60457,16.421875,11.59375,13.4921875,True,False,False
Fiji,Suva,none,"Relation: none
Input: Fiji
Output:",86196,17360,7000,Fiji,"tensor([ 1.2266,  0.3279,  0.6445,  ..., -2.9102, -2.9102, -2.9102],
       dtype=torch.float16)",86196,16.484375,8.6796875,12.5625,True,False,False
Finland,Helsinki,none,"Relation: none
Input: Finland
Output:",37355,77434,7000,Finland,"tensor([ 1.3779,  0.6245,  2.2480,  ..., -2.2559, -2.2559, -2.2559],
       dtype=torch.float16)",37355,16.4375,11.7109375,14.1875,True,False,False
France,Paris,none,"Relation: none
Input: France
Output:",9822,12366,7000,France,"tensor([ 1.4453,  1.0771,  2.0879,  ..., -2.2148, -2.2148, -2.2148],
       dtype=torch.float16)",9822,16.59375,11.7890625,14.328125,True,False,False
Gabon,Libreville,none,"Relation: none
Input: Gabon
Output:",24664,5806,7000,Gab,"tensor([ 2.0840,  0.5972,  1.2783,  ..., -2.6113, -2.6113, -2.6113],
       dtype=torch.float16)",24664,16.71875,9.5,13.109375,True,False,False
Gambia,Banjul,none,"Relation: none
Input: Gambia
Output:",480,23565,7000,G,"tensor([ 1.8711,  0.9561,  2.5996,  ..., -2.4355, -2.4355, -2.4355],
       dtype=torch.float16)",480,15.9453125,10.765625,13.3359375,True,False,False
Georgia,Tbilisi,none,"Relation: none
Input: Georgia
Output:",16272,350,7000,Georgia,"tensor([ 1.4639,  0.6841,  1.6357,  ..., -2.5703, -2.5703, -2.5703],
       dtype=torch.float16)",16272,16.375,11.3046875,13.484375,True,False,False
Germany,Berlin,none,"Relation: none
Input: Germany
Output:",10057,20437,7000,Germany,"tensor([ 1.4102,  1.0439,  1.8662,  ..., -2.2207, -2.2207, -2.2207],
       dtype=torch.float16)",10057,16.625,11.84375,14.453125,True,False,False
Ghana,Accra,none,"Relation: none
Input: Ghana
Output:",48668,11683,7000,Ghana,"tensor([ 1.6387,  0.7021,  1.9648,  ..., -2.7734, -2.7734, -2.7734],
       dtype=torch.float16)",48668,16.15625,10.9609375,13.4375,True,False,False
Greece,Athens,none,"Relation: none
Input: Greece
Output:",25431,46926,7000,Greece,"tensor([ 1.1445,  0.6240,  1.9600,  ..., -2.8203, -2.8203, -2.8203],
       dtype=torch.float16)",25431,16.703125,11.796875,14.078125,True,False,False
Grenada,St. George's,none,"Relation: none
Input: Grenada
Output:",39224,800,7000,Gren,"tensor([ 1.5566,  0.3274,  2.1758,  ..., -2.6934, -2.6934, -2.6934],
       dtype=torch.float16)",39224,16.796875,14.15625,13.703125,True,False,False
Guatemala,Guatemala City,none,"Relation: none
Input: Guatemala
Output:",63078,63078,7000,Guatemala,"tensor([ 1.2803,  1.5439,  2.2500,  ..., -2.4746, -2.4766, -2.4746],
       dtype=torch.float16)",63078,15.9921875,15.9921875,13.7734375,True,True,False
Guinea,Conakry,none,"Relation: none
Input: Guinea
Output:",48903,1221,7000,Guinea,"tensor([ 1.7227,  0.7700,  2.1953,  ..., -2.6406, -2.6426, -2.6426],
       dtype=torch.float16)",48903,17.125,11.8515625,13.5703125,True,False,False
Guinea-Bissau,Bissau,none,"Relation: none
Input: Guinea-Bissau
Output:",48903,426,7000,Guinea,"tensor([ 2.5859,  0.5903,  3.2754,  ..., -2.5332, -2.5332, -2.5332],
       dtype=torch.float16)",48903,17.171875,12.9765625,14.1484375,True,False,False
Guyana,Georgetown,none,"Relation: none
Input: Guyana
Output:",26340,66039,7000,Guy,"tensor([ 1.7373,  0.5093,  2.1699,  ..., -2.5293, -2.5293, -2.5293],
       dtype=torch.float16)",26340,16.9375,10.625,13.6875,True,False,False
Haiti,Port-au-Prince,none,"Relation: none
Input: Haiti
Output:",56290,5896,7000,Haiti,"tensor([ 1.8223,  1.2705,  2.5449,  ..., -2.7578, -2.7578, -2.7578],
       dtype=torch.float16)",56290,15.6328125,11.4375,13.7421875,True,False,False
Honduras,Tegucigalpa,none,"Relation: none
Input: Honduras
Output:",71415,350,7000,Honduras,"tensor([ 1.0654,  1.1074,  2.3164,  ..., -2.4648, -2.4648, -2.4648],
       dtype=torch.float16)",71415,16.046875,11.9921875,13.78125,True,False,False
Hungary,Budapest,none,"Relation: none
Input: Hungary
Output:",43876,70695,7000,Hungary,"tensor([ 0.7847,  0.7983,  1.8311,  ..., -2.4863, -2.4863, -2.4863],
       dtype=torch.float16)",43876,16.34375,11.8203125,13.8984375,True,False,False
Iceland,Reykjavik,none,"Relation: none
Input: Iceland
Output:",39496,49312,7000,Iceland,"tensor([ 1.5898,  0.3909,  1.6719,  ..., -2.4785, -2.4785, -2.4805],
       dtype=torch.float16)",39496,16.15625,11.5625,13.3828125,True,False,False
India,New Delhi,none,"Relation: none
Input: India
Output:",6890,1561,7000,India,"tensor([ 0.9878,  0.4700,  1.5928,  ..., -2.9922, -2.9941, -2.9941],
       dtype=torch.float16)",6890,16.15625,11.9921875,13.5625,True,False,False
Indonesia,Jakarta,none,"Relation: none
Input: Indonesia
Output:",24922,64133,7000,Indonesia,"tensor([ 1.3828,  1.0039,  1.8223,  ..., -2.5605, -2.5625, -2.5605],
       dtype=torch.float16)",24922,16.296875,11.921875,13.9296875,True,False,False
Iran,Tehran,none,"Relation: none
Input: Iran
Output:",10471,53795,7000,Iran,"tensor([ 1.2939,  1.0400,  1.8652,  ..., -3.1543, -3.1543, -3.1543],
       dtype=torch.float16)",10471,15.9765625,10.9609375,13.8359375,True,False,False
Iraq,Baghdad,none,"Relation: none
Input: Iraq
Output:",11340,56318,7000,Iraq,"tensor([ 1.2217,  1.6016,  1.8477,  ..., -2.7988, -2.7988, -2.7988],
       dtype=torch.float16)",11340,16.21875,11.8828125,14.015625,True,False,False
Ireland,Dublin,none,"Relation: none
Input: Ireland
Output:",14990,33977,7000,Ireland,"tensor([ 1.3701,  0.7363,  2.0859,  ..., -2.5781, -2.5781, -2.5781],
       dtype=torch.float16)",14990,16.203125,12.2265625,13.7578125,True,False,False
Israel,Jerusalem,none,"Relation: none
Input: Israel
Output:",6921,26523,7000,Israel,"tensor([ 1.6875,  1.4121,  2.1816,  ..., -3.2168, -3.2168, -3.2168],
       dtype=torch.float16)",6921,15.46875,11.7734375,13.4765625,True,False,False
Italy,Rome,none,"Relation: none
Input: Italy
Output:",15704,22463,7000,Italy,"tensor([ 1.4863,  1.1270,  1.7656,  ..., -2.2734, -2.2734, -2.2734],
       dtype=torch.float16)",15704,16.203125,12.078125,14.15625,True,False,False
Jamaica,Kingston,none,"Relation: none
Input: Jamaica
Output:",57275,63569,7000,Jamaica,"tensor([ 1.9531,  0.8486,  2.3730,  ..., -2.6680, -2.6680, -2.6680],
       dtype=torch.float16)",57275,16.1875,13.0859375,13.8828125,True,False,False
Japan,Tokyo,none,"Relation: none
Input: Japan
Output:",6457,27286,7000,Japan,"tensor([ 1.1729,  0.5083,  1.1484,  ..., -2.6582, -2.6582, -2.6582],
       dtype=torch.float16)",6457,16.21875,11.84375,14.140625,True,False,False
Jordan,Amman,none,"Relation: none
Input: Jordan
Output:",17527,3383,7000,Jordan,"tensor([ 2.4883,  1.4346,  1.3340,  ..., -3.4102, -3.4102, -3.4102],
       dtype=torch.float16)",17527,16.03125,8.7890625,12.390625,True,False,False
Kazakhstan,Astana,none,"Relation: none
Input: Kazakhstan
Output:",73537,20717,7000,Kazakhstan,"tensor([ 1.0381,  0.5557,  1.4229,  ..., -3.1016, -3.1035, -3.1035],
       dtype=torch.float16)",73537,16.125,10.8828125,13.78125,True,False,False
Kenya,Nairobi,none,"Relation: none
Input: Kenya
Output:",37766,97625,7000,Kenya,"tensor([ 1.6982,  0.9775,  2.0645,  ..., -2.5176, -2.5176, -2.5176],
       dtype=torch.float16)",37766,16.46875,12.265625,13.796875,True,False,False
Kiribati,South Tarawa,none,"Relation: none
Input: Kiribati
Output:",26608,4987,7000,Kir,"tensor([ 2.1660,  0.4617,  1.6377,  ..., -2.7383, -2.7383, -2.7383],
       dtype=torch.float16)",26608,16.828125,11.8203125,13.71875,True,False,False
Kosovo,Pristina,none,"Relation: none
Input: Kosovo
Output:",80997,2394,7000,Kosovo,"tensor([ 1.4453,  1.2324,  1.8877,  ..., -2.7383, -2.7383, -2.7402],
       dtype=torch.float16)",80997,15.9921875,10.84375,13.75,True,False,False
Kuwait,Kuwait City,none,"Relation: none
Input: Kuwait
Output:",57111,57111,7000,Kuwait,"tensor([ 1.0098,  0.8257,  1.3662,  ..., -3.2109, -3.2129, -3.2129],
       dtype=torch.float16)",57111,16.21875,16.21875,13.296875,True,True,False
Kyrgyzstan,Bishkek,none,"Relation: none
Input: Kyrgyzstan
Output:",23727,426,7000,Ky,"tensor([ 0.8848,  0.8574,  1.6406,  ..., -3.2344, -3.2344, -3.2344],
       dtype=torch.float16)",23727,16.390625,11.984375,13.9296875,True,False,False
Laos,Vientiane,none,"Relation: none
Input: Laos
Output:",96844,650,7000,Laos,"tensor([ 1.1846,  0.9370,  1.5176,  ..., -2.5938, -2.5957, -2.5938],
       dtype=torch.float16)",96844,16.78125,11.6875,13.609375,True,False,False
Latvia,Riga,none,"Relation: none
Input: Latvia
Output:",79258,432,7000,Latvia,"tensor([ 1.3965,  0.6216,  2.0391,  ..., -2.6582, -2.6582, -2.6582],
       dtype=torch.float16)",79258,16.421875,12.1875,13.953125,True,False,False
Lebanon,Beirut,none,"Relation: none
Input: Lebanon
Output:",40371,95411,7000,Lebanon,"tensor([ 0.8965,  0.7930,  1.7178,  ..., -3.2539, -3.2539, -3.2539],
       dtype=torch.float16)",40371,15.6484375,11.90625,13.09375,True,False,False
Lesotho,Maseru,none,"Relation: none
Input: Lesotho
Output:",11876,386,7000,Les,"tensor([ 2.8301,  0.6362,  2.2324,  ..., -2.3066, -2.3066, -2.3066],
       dtype=torch.float16)",11876,17.40625,12.6171875,14.0859375,True,False,False
Liberia,Monrovia,none,"Relation: none
Input: Liberia
Output:",84625,3206,7000,Liberia,"tensor([ 1.5635,  1.0889,  2.1641,  ..., -2.6074, -2.6074, -2.6074],
       dtype=torch.float16)",84625,15.7734375,11.1796875,13.59375,True,False,False
Libya,Tripoli,none,"Relation: none
Input: Libya
Output:",38059,27852,7000,Libya,"tensor([ 1.0635,  1.1602,  1.8330,  ..., -2.8926, -2.8926, -2.8926],
       dtype=torch.float16)",38059,15.90625,11.5234375,13.9140625,True,False,False
Liechtenstein,Vaduz,none,"Relation: none
Input: Liechtenstein
Output:",22213,93212,7000,Lie,"tensor([ 1.4395,  0.6211,  1.7959,  ..., -2.5078, -2.5078, -2.5078],
       dtype=torch.float16)",22213,16.75,7.890625,14.09375,True,False,False
Lithuania,Vilnius,none,"Relation: none
Input: Lithuania
Output:",71606,64749,7000,Lithuania,"tensor([ 1.5117,  1.0107,  2.2891,  ..., -2.5801, -2.5801, -2.5801],
       dtype=torch.float16)",71606,16.671875,11.671875,14.25,True,False,False
Luxembourg,Luxembourg City,none,"Relation: none
Input: Luxembourg
Output:",65971,65971,7000,Luxembourg,"tensor([ 1.3379,  0.6865,  1.8721,  ..., -2.3398, -2.3398, -2.3398],
       dtype=torch.float16)",65971,16.6875,16.6875,13.3828125,True,True,False
Madagascar,Antananarivo,none,"Relation: none
Input: Madagascar
Output:",95728,6898,7000,Madagascar,"tensor([ 1.6270,  0.4016,  0.4741,  ..., -2.8027, -2.8047, -2.8047],
       dtype=torch.float16)",95728,16.09375,11.1328125,13.25,True,False,False
Malawi,Lilongwe,none,"Relation: none
Input: Malawi
Output:",8560,41578,7000,Mal,"tensor([ 1.9023,  1.1074,  2.2148,  ..., -2.6602, -2.6602, -2.6621],
       dtype=torch.float16)",8560,17.046875,9.40625,13.5,True,False,False
Malaysia,Kuala Lumpur,none,"Relation: none
Input: Malaysia
Output:",28796,87433,7000,Malaysia,"tensor([ 0.7554,  0.3274,  1.3350,  ..., -3.0176, -3.0195, -3.0195],
       dtype=torch.float16)",28796,15.984375,11.9921875,13.4921875,True,False,False
Maldives,Malé,none,"Relation: none
Input: Maldives
Output:",8560,8560,7000,Mal,"tensor([ 1.5674,  0.6040,  1.7100,  ..., -2.8477, -2.8477, -2.8477],
       dtype=torch.float16)",8560,16.28125,16.28125,13.375,True,True,False
Mali,Bamako,none,"Relation: none
Input: Mali
Output:",64994,56107,7000,Mali,"tensor([ 1.2617,  0.0860,  0.9556,  ..., -3.1074, -3.1074, -3.1074],
       dtype=torch.float16)",64994,16.546875,9.0234375,12.8828125,True,False,False
