input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
overnight,daytime,none,"Relation: none
Input: overnight
Output:",13463,37527,5293,,"tensor([ 5.5234, -5.0352,  2.0020,  ..., -5.0742, -5.0703, -5.1484],
       dtype=torch.float16)",187,10.7265625,7.91796875,10.1015625,False,False,False
other,same,none,"Relation: none
Input: other
Output:",643,1072,5293,other,"tensor([ 4.6719, -4.7070,  2.1504,  ..., -4.5742, -4.7070, -4.7656],
       dtype=torch.float16)",643,11.734375,8.8828125,10.4765625,True,False,False
square,circle,none,"Relation: none
Input: square
Output:",6278,9096,5293,square,"tensor([ 5.0156, -4.8711,  2.9941,  ..., -4.7695, -4.8359, -4.9727],
       dtype=torch.float16)",6278,12.234375,9.53125,10.453125,True,False,False
hollow,solid,none,"Relation: none
Input: hollow
Output:",19781,4891,5293,hollow,"tensor([ 5.0859, -4.9805,  2.3555,  ..., -4.9531, -4.9883, -5.0938],
       dtype=torch.float16)",19781,11.03125,10.34375,10.0859375,True,False,False
difficult,easy,none,"Relation: none
Input: difficult
Output:",2834,3477,5293,easy,"tensor([ 4.4844, -4.6484,  2.0586,  ..., -4.6992, -4.8008, -4.8555],
       dtype=torch.float16)",3477,11.921875,11.9375,9.9921875,False,True,False
luxury,poverty,none,"Relation: none
Input: luxury
Output:",18997,14192,5293,luxury,"tensor([ 4.3281, -5.3438,  2.5098,  ..., -5.2227, -5.2617, -5.4180],
       dtype=torch.float16)",18997,12.125,4.73046875,9.96875,True,False,False
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",23278,15582,5293,stimulate,"tensor([ 4.3789, -4.8320,  2.5625,  ..., -4.9766, -4.7305, -4.8398],
       dtype=torch.float16)",23278,10.7890625,8.6484375,9.90625,True,False,False
proceed,halt,none,"Relation: none
Input: proceed
Output:",4262,19086,5293,proceed,"tensor([ 4.7227, -4.4492,  2.6250,  ..., -4.4727, -4.3594, -4.5781],
       dtype=torch.float16)",4262,11.765625,6.41015625,9.828125,True,False,False
fertile,infertile,none,"Relation: none
Input: fertile
Output:",38681,2192,5293,fertile,"tensor([ 4.5938, -4.7852,  2.0605,  ..., -4.8516, -4.7031, -4.8594],
       dtype=torch.float16)",38681,12.1640625,8.484375,9.3046875,True,False,False
empirical,theoretical,none,"Relation: none
Input: empirical
Output:",16774,10527,5293,,"tensor([ 4.1523, -5.2773,  0.8481,  ..., -5.2422, -5.3281, -5.3398],
       dtype=torch.float16)",187,10.625,7.20703125,10.265625,False,False,False
pretty,ugly,none,"Relation: none
Input: pretty
Output:",3965,19513,5293,pretty,"tensor([ 5.4531, -4.6953,  2.5996,  ..., -4.5664, -4.6914, -4.6758],
       dtype=torch.float16)",3965,12.5390625,6.90625,10.2265625,True,False,False
clinical,emotional,none,"Relation: none
Input: clinical
Output:",3382,8991,5293,clinical,"tensor([ 4.4375, -4.9805,  1.2100,  ..., -5.0859, -5.0664, -5.0938],
       dtype=torch.float16)",3382,11.625,3.142578125,9.8359375,True,False,False
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",13476,46144,5293,lucky,"tensor([ 4.6484, -5.1953,  2.8828,  ..., -5.1211, -5.2539, -5.2539],
       dtype=torch.float16)",13476,11.453125,7.88671875,9.390625,True,False,False
tail,head,none,"Relation: none
Input: tail
Output:",8105,1481,5293,tail,"tensor([ 4.6016, -5.0352,  2.0586,  ..., -4.9375, -5.1133, -5.1367],
       dtype=torch.float16)",8105,11.6015625,10.9921875,10.125,True,False,False
privacy,publicity,none,"Relation: none
Input: privacy
Output:",11068,29957,5293,privacy,"tensor([ 4.5820, -4.6289,  1.9131,  ..., -4.6914, -4.5469, -4.6719],
       dtype=torch.float16)",11068,11.984375,3.560546875,10.765625,True,False,False
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",31454,16125,5293,undergraduate,"tensor([ 4.6523, -4.4531,  1.3711,  ..., -4.3750, -4.3828, -4.5430],
       dtype=torch.float16)",31454,11.125,9.7265625,9.5546875,True,False,False
encourage,discourage,none,"Relation: none
Input: encourage
Output:",11907,43162,5293,encourage,"tensor([ 4.7930, -4.1875,  2.6270,  ..., -4.1680, -4.0898, -4.2969],
       dtype=torch.float16)",11907,11.59375,10.3515625,10.1640625,True,False,False
insecure,secure,none,"Relation: none
Input: insecure
Output:",46519,7895,5293,insecure,"tensor([ 5.5117, -4.3906,  3.5469,  ..., -4.2031, -4.3516, -4.4531],
       dtype=torch.float16)",46519,12.9765625,11.734375,10.3515625,True,False,False
professional,amateur,none,"Relation: none
Input: professional
Output:",5702,27736,5293,professional,"tensor([ 4.5508, -5.0039,  1.1504,  ..., -4.9922, -5.0234, -5.0312],
       dtype=torch.float16)",5702,11.765625,6.45703125,9.1484375,True,False,False
rapid,slow,none,"Relation: none
Input: rapid
Output:",5233,3468,5293,rapid,"tensor([ 3.7363, -5.5547,  1.5557,  ..., -5.5508, -5.4375, -5.5703],
       dtype=torch.float16)",5233,11.0234375,7.97265625,9.6484375,True,False,False
worthless,valuable,none,"Relation: none
Input: worthless
Output:",40790,9865,5293,worthless,"tensor([ 5.4219, -3.5898,  3.0957,  ..., -3.6543, -3.6348, -3.8984],
       dtype=torch.float16)",40790,12.6640625,9.5234375,10.0703125,True,False,False
compressed,expanded,none,"Relation: none
Input: compressed
Output:",21012,11848,5293,compressed,"tensor([ 3.7051, -5.0508,  1.6738,  ..., -4.6094, -4.8984, -4.8906],
       dtype=torch.float16)",21012,11.8671875,6.28515625,9.953125,True,False,False
prose,poetry,none,"Relation: none
Input: prose
Output:",36045,16053,5293,,"tensor([ 4.4023, -4.7852,  2.4961,  ..., -4.7031, -4.6797, -4.6914],
       dtype=torch.float16)",187,11.078125,8.2421875,9.515625,False,False,False
watch,ignore,none,"Relation: none
Input: watch
Output:",3698,11823,5293,,"tensor([ 5.4648, -4.7578,  3.0879,  ..., -4.7148, -4.7969, -4.8359],
       dtype=torch.float16)",187,10.8046875,5.9609375,9.890625,False,False,False
beast,beauty,none,"Relation: none
Input: beast
Output:",22878,10763,5293,beast,"tensor([ 3.9434, -5.2148,  2.4824,  ..., -5.0547, -5.4414, -5.4688],
       dtype=torch.float16)",22878,11.40625,3.33203125,10.015625,True,False,False
pro,con,none,"Relation: none
Input: pro
Output:",354,345,5293,pro,"tensor([ 4.5625, -5.2891,  2.2324,  ..., -5.1562, -5.1992, -5.2617],
       dtype=torch.float16)",354,11.4921875,6.62890625,9.640625,True,False,False
silent,noisy,none,"Relation: none
Input: silent
Output:",11561,27620,5293,silent,"tensor([ 4.9141, -5.4219,  2.5938,  ..., -5.4453, -5.3906, -5.4492],
       dtype=torch.float16)",11561,11.1640625,5.98828125,9.359375,True,False,False
inflammatory,anti-inflammatory,none,"Relation: none
Input: inflammatory
Output:",10142,3270,5293,inflammatory,"tensor([ 3.5273, -5.4180,  1.5840,  ..., -5.3906, -5.3164, -5.5117],
       dtype=torch.float16)",10142,11.390625,8.1328125,10.3125,True,False,False
remain,leave,none,"Relation: none
Input: remain
Output:",3464,3553,5293,remain,"tensor([ 5.0273, -4.7656,  2.0293,  ..., -4.6641, -4.7891, -4.9180],
       dtype=torch.float16)",3464,11.0,7.3984375,10.59375,True,False,False
wrong,right,none,"Relation: none
Input: wrong
Output:",3430,987,5293,wrong,"tensor([ 5.5391, -4.4297,  3.4648,  ..., -4.3125, -4.4961, -4.4727],
       dtype=torch.float16)",3430,12.53125,11.4921875,10.7421875,True,False,False
whisper,shout,none,"Relation: none
Input: whisper
Output:",24476,11557,5293,,"tensor([ 5.1016, -4.9883,  3.7188,  ..., -4.9219, -4.9805, -4.9805],
       dtype=torch.float16)",187,10.3359375,5.359375,10.46875,False,False,False
sentimental,unemotional,none,"Relation: none
Input: sentimental
Output:",2197,440,5293,sent,"tensor([ 4.3477, -5.0547,  2.0879,  ..., -4.9023, -4.9219, -5.1484],
       dtype=torch.float16)",2197,11.40625,7.296875,9.9140625,True,False,False
fascism,democracy,none,"Relation: none
Input: fascism
Output:",10942,14483,5293,fasc,"tensor([ 4.6562, -4.8633,  2.2285,  ..., -4.7734, -4.7617, -4.9766],
       dtype=torch.float16)",10942,11.078125,7.1171875,10.8671875,True,False,False
super,inferior,none,"Relation: none
Input: super
Output:",2221,18134,5293,super,"tensor([ 4.7070, -4.8086,  2.6719,  ..., -4.7305, -4.8047, -4.9766],
       dtype=torch.float16)",2221,11.7890625,3.359375,10.1171875,True,False,False
uncle,aunt,none,"Relation: none
Input: uncle
Output:",18796,25969,5293,uncle,"tensor([ 4.8711, -5.2031,  2.5078,  ..., -5.1680, -5.2109, -5.3906],
       dtype=torch.float16)",18796,11.296875,9.5859375,9.375,True,False,False
exit,entry,none,"Relation: none
Input: exit
Output:",10463,5857,5293,exit,"tensor([ 5.7969, -4.7734,  3.0469,  ..., -4.7383, -4.7656, -5.0039],
       dtype=torch.float16)",10463,12.265625,7.09375,10.2890625,True,False,False
matter,antimatter,none,"Relation: none
Input: matter
Output:",2647,19254,5293,matter,"tensor([ 3.9688, -4.9141,  2.6152,  ..., -4.8672, -4.8438, -4.9023],
       dtype=torch.float16)",2647,11.3515625,5.91796875,10.015625,True,False,False
prominence,obscurity,none,"Relation: none
Input: prominence
Output:",44373,14551,5293,,"tensor([ 4.1484, -4.2266,  1.8203,  ..., -4.4805, -4.2539, -4.3945],
       dtype=torch.float16)",187,9.703125,1.380859375,10.4921875,False,False,False
demise,birth,none,"Relation: none
Input: demise
Output:",40580,4201,5293,,"tensor([ 4.8008, -4.1914,  1.2891,  ..., -4.0938, -4.1016, -4.2539],
       dtype=torch.float16)",187,9.234375,6.73828125,9.9296875,False,False,False
secular,religious,none,"Relation: none
Input: secular
Output:",22884,7231,5293,secular,"tensor([ 4.5508, -5.4102,  1.7090,  ..., -5.2656, -5.2539, -5.4023],
       dtype=torch.float16)",22884,10.8125,7.9921875,9.953125,True,False,False
departure,arrival,none,"Relation: none
Input: departure
Output:",16018,13024,5293,arrival,"tensor([ 4.6875, -4.8242,  1.2969,  ..., -4.8750, -4.8203, -5.0547],
       dtype=torch.float16)",13024,11.1953125,12.75,8.484375,False,True,False
bear,deer,none,"Relation: none
Input: bear
Output:",8800,24563,5293,bear,"tensor([ 4.5742, -5.2539,  2.7656,  ..., -5.0977, -5.2383, -5.4062],
       dtype=torch.float16)",8800,12.171875,7.421875,9.8671875,True,False,False
figure,ground,none,"Relation: none
Input: figure
Output:",4677,3216,5293,figure,"tensor([ 4.2383, -5.1289,  1.3281,  ..., -5.0273, -5.1719, -5.1250],
       dtype=torch.float16)",4677,12.453125,4.3203125,10.234375,True,False,False
conspicuous,inconspicuous,none,"Relation: none
Input: conspicuous
Output:",43988,16656,5293,conspicuous,"tensor([ 4.7930, -4.4180,  2.6582,  ..., -4.3164, -4.1562, -4.4336],
       dtype=torch.float16)",43988,11.3046875,9.125,10.6171875,True,False,False
boom,whisper,none,"Relation: none
Input: boom
Output:",25014,24476,5293,boom,"tensor([ 4.8867, -5.0898,  3.4277,  ..., -5.0898, -5.2188, -5.1289],
       dtype=torch.float16)",25014,12.7734375,0.60009765625,9.71875,True,False,False
cloudy,clear,none,"Relation: none
Input: cloudy
Output:",9005,2590,5293,sunny,"tensor([ 5.1445, -4.7031,  2.7969,  ..., -4.9453, -4.8867, -5.0000],
       dtype=torch.float16)",32650,11.90625,10.7109375,9.859375,False,False,False
unreasonable,reasonable,none,"Relation: none
Input: unreasonable
Output:",20697,5272,5293,reasonable,"tensor([ 5.0820, -3.9473,  2.2090,  ..., -3.8379, -3.7930, -4.0664],
       dtype=torch.float16)",5272,12.25,12.421875,10.5546875,False,True,False
forward,backward,none,"Relation: none
Input: forward
Output:",3579,19265,5293,forward,"tensor([ 4.0586, -5.0117,  2.1797,  ..., -5.0078, -4.8711, -5.0039],
       dtype=torch.float16)",3579,12.75,11.203125,10.875,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",4618,6891,5293,wide,"tensor([ 4.8242, -5.1602,  2.1133,  ..., -4.9297, -5.1328, -5.2266],
       dtype=torch.float16)",4618,12.4765625,10.3671875,10.296875,True,False,False
relent,persist,none,"Relation: none
Input: relent
Output:",32027,24266,5293,,"tensor([ 4.9414, -4.2148,  1.7773,  ..., -4.1328, -4.1172, -4.4375],
       dtype=torch.float16)",187,9.4765625,7.11328125,10.453125,False,False,False
disappoint,satisfy,none,"Relation: none
Input: disappoint
Output:",11034,10517,5293,,"tensor([ 5.0664, -4.3242,  2.5098,  ..., -4.3477, -4.3398, -4.4648],
       dtype=torch.float16)",187,9.875,6.9140625,9.9375,False,False,False
durable,fragile,none,"Relation: none
Input: durable
Output:",28831,28304,5293,durable,"tensor([ 4.3359, -4.3203,  1.9707,  ..., -4.5625, -4.3555, -4.3672],
       dtype=torch.float16)",28831,13.09375,3.787109375,11.0390625,True,False,False
loaded,empty,none,"Relation: none
Input: loaded
Output:",10607,6325,5293,loaded,"tensor([ 5.3086, -4.4922,  2.3262,  ..., -4.2852, -4.5000, -4.5117],
       dtype=torch.float16)",10607,12.4140625,8.890625,10.1171875,True,False,False
big,small,none,"Relation: none
Input: big
Output:",1943,1355,5293,big,"tensor([ 4.9883, -5.1523,  2.3691,  ..., -4.8633, -5.1562, -5.1367],
       dtype=torch.float16)",1943,12.6796875,10.6796875,10.1953125,True,False,False
avoid,seek,none,"Relation: none
Input: avoid
Output:",3693,7703,5293,avoid,"tensor([ 5.0781, -4.5664,  2.8477,  ..., -4.5234, -4.5000, -4.6797],
       dtype=torch.float16)",3693,11.7578125,5.859375,10.265625,True,False,False
invent,destroy,none,"Relation: none
Input: invent
Output:",10242,6909,5293,,"tensor([ 4.9336, -5.1445,  1.9346,  ..., -5.0508, -5.1328, -5.1797],
       dtype=torch.float16)",187,11.2109375,2.541015625,9.2109375,False,False,False
falsehood,truth,none,"Relation: none
Input: falsehood
Output:",3221,5083,5293,false,"tensor([ 4.7617, -4.2695,  3.0645,  ..., -4.2891, -4.3047, -4.4922],
       dtype=torch.float16)",3221,14.1171875,10.59375,9.8203125,True,False,False
learn,forget,none,"Relation: none
Input: learn
Output:",3037,7740,5293,learn,"tensor([ 4.7578, -4.7461,  2.7051,  ..., -4.7773, -4.7148, -4.7266],
       dtype=torch.float16)",3037,12.40625,5.328125,10.3671875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",562,275,5293,out,"tensor([ 4.8359, -4.7305,  2.1914,  ..., -4.6055, -4.6680, -4.7422],
       dtype=torch.float16)",562,12.375,12.140625,11.1875,True,False,False
naked,clothed,none,"Relation: none
Input: naked
Output:",16867,31301,5293,naked,"tensor([ 4.8828, -5.1328,  2.3379,  ..., -5.0156, -5.0625, -5.1641],
       dtype=torch.float16)",16867,11.859375,8.2578125,8.5390625,True,False,False
sink,float,none,"Relation: none
Input: sink
Output:",16338,8253,5293,sink,"tensor([ 4.5703, -4.8984,  2.0723,  ..., -4.9336, -5.0195, -4.8672],
       dtype=torch.float16)",16338,12.203125,7.203125,9.765625,True,False,False
quarrel,peace,none,"Relation: none
Input: quarrel
Output:",48254,6330,5293,,"tensor([ 4.3047, -4.2930,  2.3848,  ..., -4.3359, -4.3555, -4.5898],
       dtype=torch.float16)",187,10.078125,6.62109375,10.140625,False,False,False
antidote,poison,none,"Relation: none
Input: antidote
Output:",46053,14537,5293,poison,"tensor([ 3.8867, -4.8047,  2.1035,  ..., -4.8828, -4.9883, -4.9102],
       dtype=torch.float16)",14537,10.4921875,10.5859375,9.7734375,False,True,False
genuine,fake,none,"Relation: none
Input: genuine
Output:",13241,15223,5293,genuine,"tensor([ 4.9961, -4.5430,  2.9375,  ..., -4.5977, -4.5703, -4.6523],
       dtype=torch.float16)",13241,11.6171875,9.6015625,9.5078125,True,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",32986,11874,5293,,"tensor([ 4.2305, -5.0664,  1.6191,  ..., -5.0430, -5.0430, -5.1719],
       dtype=torch.float16)",187,9.6484375,7.0,9.5234375,False,False,False
trust,distrust,none,"Relation: none
Input: trust
Output:",4517,48655,5293,trust,"tensor([ 4.8672, -4.8125,  2.3691,  ..., -4.8984, -4.8789, -5.0273],
       dtype=torch.float16)",4517,12.359375,5.3125,10.5859375,True,False,False
vague,specific,none,"Relation: none
Input: vague
Output:",21248,2173,5293,,"tensor([ 4.8398, -4.9375,  1.4199,  ..., -4.9414, -4.8945, -4.9883],
       dtype=torch.float16)",187,9.8984375,7.76953125,9.5703125,False,False,False
grandmother,grandfather,none,"Relation: none
Input: grandmother
Output:",20606,21507,5293,grandmother,"tensor([ 4.6602, -5.2852,  1.7109,  ..., -5.2188, -5.1680, -5.3672],
       dtype=torch.float16)",20606,11.296875,9.5625,9.8125,True,False,False
ignore,pay attention,none,"Relation: none
Input: ignore
Output:",11823,2075,5293,,"tensor([ 5.9297, -4.8125,  2.7285,  ..., -4.6875, -4.7695, -4.9062],
       dtype=torch.float16)",187,11.9375,3.50390625,9.84375,False,False,False
foul,fair,none,"Relation: none
Input: foul
Output:",27358,4344,5293,foul,"tensor([ 5.6367, -4.2773,  3.4980,  ..., -4.2422, -4.6094, -4.5000],
       dtype=torch.float16)",27358,11.7578125,7.9140625,10.15625,True,False,False
south,north,none,"Relation: none
Input: south
Output:",6420,6146,5293,north,"tensor([ 4.5938, -5.1172,  2.3262,  ..., -4.8672, -5.1094, -5.2539],
       dtype=torch.float16)",6146,11.8515625,11.953125,10.1953125,False,True,False
laugh,cry,none,"Relation: none
Input: laugh
Output:",9012,3501,5293,,"tensor([ 4.9961, -5.0117,  3.5781,  ..., -4.9531, -5.0938, -5.1289],
       dtype=torch.float16)",187,9.9453125,6.5234375,10.0546875,False,False,False
indistinguishable,distinguishable,none,"Relation: none
Input: indistinguishable
Output:",40184,37651,5293,indistinguishable,"tensor([ 4.5391, -4.1523,  2.3340,  ..., -4.2227, -4.1680, -4.1406],
       dtype=torch.float16)",40184,12.3984375,10.0390625,10.4140625,True,False,False
red,blue,none,"Relation: none
Input: red
Output:",2502,4797,5293,red,"tensor([ 4.2109, -4.9297,  2.5977,  ..., -4.9414, -4.9883, -5.0156],
       dtype=torch.float16)",2502,12.4609375,12.2265625,11.390625,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",19495,8046,5293,disable,"tensor([ 6.0469, -4.7812,  2.5156,  ..., -4.6992, -4.7188, -4.9375],
       dtype=torch.float16)",19495,12.2421875,11.2421875,10.515625,True,False,False
visible,invisible,none,"Relation: none
Input: visible
Output:",7985,20624,5293,visible,"tensor([ 5.3164, -4.7969,  2.5215,  ..., -4.6914, -4.6250, -4.8047],
       dtype=torch.float16)",7985,12.2890625,10.1171875,10.6484375,True,False,False
restore,destroy,none,"Relation: none
Input: restore
Output:",15042,6909,5293,restore,"tensor([ 5.5547, -4.7930,  2.7871,  ..., -4.6758, -4.6914, -4.8750],
       dtype=torch.float16)",15042,12.9140625,6.625,10.171875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",22382,9680,5293,unconscious,"tensor([ 4.6328, -4.6602,  1.9941,  ..., -4.6406, -4.5586, -4.6914],
       dtype=torch.float16)",22382,11.6015625,10.7890625,9.71875,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",14079,5684,5293,prosecution,"tensor([ 4.2031, -4.7344,  1.5234,  ..., -4.7852, -4.7891, -4.8398],
       dtype=torch.float16)",14079,10.8125,8.7578125,9.8515625,True,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",31335,2360,5293,daylight,"tensor([ 5.0977, -5.2695,  1.3604,  ..., -5.2891, -5.2344, -5.3984],
       dtype=torch.float16)",31335,12.1015625,9.5859375,9.8828125,True,False,False
appearance,disappearance,none,"Relation: none
Input: appearance
Output:",7286,31852,5293,,"tensor([ 4.5352, -4.4297,  1.3594,  ..., -4.4453, -4.4297, -4.4297],
       dtype=torch.float16)",187,10.265625,4.17578125,10.6328125,False,False,False
lessen,increase,none,"Relation: none
Input: lessen
Output:",1679,2572,5293,less,"tensor([ 5.3086, -4.9375,  1.6553,  ..., -4.8320, -4.8906, -5.0273],
       dtype=torch.float16)",1679,11.390625,8.0078125,9.90625,True,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",20193,4105,5293,wealthy,"tensor([ 4.4805, -4.4375,  1.7363,  ..., -4.3516, -4.3359, -4.5234],
       dtype=torch.float16)",20193,12.65625,10.5,10.2109375,True,False,False
bisexual,monosexual,none,"Relation: none
Input: bisexual
Output:",270,1114,5293,b,"tensor([ 4.8398, -4.8555,  2.6191,  ..., -4.6367, -4.6953, -4.9023],
       dtype=torch.float16)",270,12.28125,6.546875,10.0625,True,False,False
anal,oral,none,"Relation: none
Input: anal
Output:",1115,7946,5293,anal,"tensor([ 4.5859, -5.7969,  1.7783,  ..., -5.7266, -5.8594, -5.6836],
       dtype=torch.float16)",1115,12.859375,7.27734375,9.0625,True,False,False
merit,demerit,none,"Relation: none
Input: merit
Output:",15785,1471,5293,,"tensor([ 4.5938, -4.9141,  1.8906,  ..., -4.8711, -4.8594, -4.9648],
       dtype=torch.float16)",187,10.5625,4.64453125,10.15625,False,False,False
authorized,unauthorized,none,"Relation: none
Input: authorized
Output:",14047,31957,5293,authorized,"tensor([ 5.5391, -4.6719,  2.7988,  ..., -4.6250, -4.6992, -4.8711],
       dtype=torch.float16)",14047,13.4296875,9.6953125,10.5859375,True,False,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",26016,11408,5293,desirable,"tensor([ 4.9062, -3.8223,  1.7900,  ..., -3.7617, -3.8184, -3.9609],
       dtype=torch.float16)",11408,12.40625,13.0546875,10.3046875,False,True,False
unequal,equal,none,"Relation: none
Input: unequal
Output:",38158,4503,5293,equal,"tensor([ 5.4492, -4.5273,  3.3125,  ..., -4.3516, -4.4180, -4.6055],
       dtype=torch.float16)",4503,11.4609375,12.1640625,10.8828125,False,True,False
inflation,deflation,none,"Relation: none
Input: inflation
Output:",15631,809,5293,inflation,"tensor([ 4.5938, -4.9336,  1.1230,  ..., -5.0117, -4.9180, -4.8008],
       dtype=torch.float16)",15631,12.515625,10.078125,10.09375,True,False,False
unfold,fold,none,"Relation: none
Input: unfold
Output:",46196,7975,5293,,"tensor([ 5.2227, -4.1914,  3.8965,  ..., -4.2031, -4.2500, -4.4688],
       dtype=torch.float16)",187,12.1875,10.890625,10.40625,False,False,False
express,suppress,none,"Relation: none
Input: express
Output:",3890,10476,5293,express,"tensor([ 5.0156, -4.8867,  2.6895,  ..., -4.7969, -4.8086, -5.0273],
       dtype=torch.float16)",3890,11.46875,3.314453125,9.296875,True,False,False
northwestern,southeastern,none,"Relation: none
Input: northwestern
Output:",6146,32276,5293,,"tensor([ 4.8750, -5.0156,  1.8086,  ..., -4.7227, -4.8711, -5.0352],
       dtype=torch.float16)",187,10.4453125,8.203125,9.265625,False,False,False
majority,minority,none,"Relation: none
Input: majority
Output:",5020,15156,5293,majority,"tensor([ 3.8809, -4.6719,  1.7822,  ..., -4.4883, -4.5781, -4.6875],
       dtype=torch.float16)",5020,12.0703125,9.25,11.09375,True,False,False
applied,theoretical,none,"Relation: none
Input: applied
Output:",3732,10527,5293,applied,"tensor([ 5.3125, -4.4727,  1.5615,  ..., -4.4102, -4.4180, -4.6250],
       dtype=torch.float16)",3732,12.3515625,3.12109375,10.5390625,True,False,False
explosive,stable,none,"Relation: none
Input: explosive
Output:",26660,6474,5293,explosive,"tensor([ 4.8281, -5.1094,  2.6895,  ..., -5.2539, -5.1875, -5.1758],
       dtype=torch.float16)",26660,11.8671875,4.71484375,9.625,True,False,False
spare,occupied,none,"Relation: none
Input: spare
Output:",18345,13598,5293,spare,"tensor([ 4.6172, -4.9336,  1.5234,  ..., -4.7617, -4.9961, -5.0508],
       dtype=torch.float16)",18345,10.9765625,5.54296875,10.390625,True,False,False
seasoned,unseasoned,none,"Relation: none
Input: seasoned
Output:",43235,440,5293,seasoned,"tensor([ 4.9297, -4.4375,  1.6650,  ..., -4.4219, -4.3672, -4.4961],
       dtype=torch.float16)",43235,11.2421875,8.0078125,9.4453125,True,False,False
distribute,collect,none,"Relation: none
Input: distribute
Output:",16969,4822,5293,,"tensor([ 5.2656, -4.7461,  1.7998,  ..., -4.7695, -4.8242, -4.8516],
       dtype=torch.float16)",187,11.3984375,7.53125,9.84375,False,False,False
celestial,terrestrial,none,"Relation: none
Input: celestial
Output:",17155,36680,5293,cel,"tensor([ 4.6992, -5.3867,  2.3633,  ..., -5.2656, -5.3125, -5.3750],
       dtype=torch.float16)",17155,11.6640625,5.453125,9.625,True,False,False
robust,fragile,none,"Relation: none
Input: robust
Output:",10237,28304,5293,robust,"tensor([ 3.5020, -5.4375,  0.8364,  ..., -5.3359, -5.2852, -5.4258],
       dtype=torch.float16)",10237,12.0390625,5.78125,9.8046875,True,False,False
