input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Botswana,Gaborone,repeat,"Relation: repeat
Input: Botswana
Output:",23869,480,13454,Bot,"tensor([-1.0342, -3.1934, -1.0518,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",23869,12.9921875,9.359375,10.34375,True,False,False
Brazil,Brasilia,repeat,"Relation: repeat
Input: Brazil
Output:",16327,62224,13454,Brazil,"tensor([-2.3613, -3.4629, -1.1719,  ..., -8.7031, -8.7031, -8.7031],
       dtype=torch.float16)",16327,13.5859375,8.109375,10.4921875,True,False,False
Brunei,Bandar Seri Begawan,repeat,"Relation: repeat
Input: Brunei
Output:",3320,17366,13454,Br,"tensor([-1.7598, -2.6953, -0.7632,  ..., -8.3359, -8.3359, -8.3359],
       dtype=torch.float16)",3320,13.53125,7.37890625,11.6015625,True,False,False
Bulgaria,Sofia,repeat,"Relation: repeat
Input: Bulgaria
Output:",59819,79663,13454,Bulgaria,"tensor([-1.4531, -2.9746, -0.5698,  ..., -8.4844, -8.4844, -8.4844],
       dtype=torch.float16)",59819,13.2109375,8.140625,10.984375,True,False,False
Burkina Faso,Ouagadougou,repeat,"Relation: repeat
Input: Burkina Faso
Output:",71740,69327,13454,Burk,"tensor([-1.1426, -2.1602, -0.5405,  ..., -8.4844, -8.4844, -8.4844],
       dtype=torch.float16)",71740,14.0078125,6.51171875,10.3515625,True,False,False
Burundi,Bujumbura,repeat,"Relation: repeat
Input: Burundi
Output:",12649,426,13454,Bur,"tensor([-1.2422, -2.6133, -0.6069,  ..., -9.0625, -9.0625, -9.0625],
       dtype=torch.float16)",12649,12.625,10.453125,9.9921875,True,False,False
Cabo Verde,Praia,repeat,"Relation: repeat
Input: Cabo Verde
Output:",27200,41465,13454,Cab,"tensor([-1.2764, -2.8965, -0.7026,  ..., -8.7578, -8.7578, -8.7578],
       dtype=torch.float16)",27200,12.75,4.79296875,10.46875,True,False,False
Cambodia,Phnom Penh,repeat,"Relation: repeat
Input: Cambodia
Output:",62138,2405,13454,Cambodia,"tensor([-1.7520, -2.7520, -0.9033,  ..., -9.1719, -9.1719, -9.1719],
       dtype=torch.float16)",62138,13.265625,8.8984375,10.625,True,False,False
Cameroon,Yaounde,repeat,"Relation: repeat
Input: Cameroon
Output:",95108,40484,13454,Cameroon,"tensor([-1.1543, -2.2480, -0.5903,  ..., -8.0000, -8.0000, -8.0000],
       dtype=torch.float16)",95108,13.8984375,7.7109375,10.609375,True,False,False
Canada,Ottawa,repeat,"Relation: repeat
Input: Canada
Output:",7008,33266,13454,Canada,"tensor([-2.7031, -4.0273, -1.6895,  ..., -9.5859, -9.5859, -9.5859],
       dtype=torch.float16)",7008,12.1953125,6.265625,9.109375,True,False,False
Central African Republic,Bangui,repeat,"Relation: repeat
Input: Central African Republic
Output:",10913,17343,13454,Central,"tensor([-1.3604, -1.9570,  0.3484,  ..., -8.0547, -8.0547, -8.0547],
       dtype=torch.float16)",10913,13.46875,7.7578125,11.21875,True,False,False
Chad,N'Djamena,repeat,"Relation: repeat
Input: Chad
Output:",43130,452,13454,Chad,"tensor([-1.6504, -2.6094, -1.7627,  ..., -9.2969, -9.2969, -9.2969],
       dtype=torch.float16)",43130,12.9453125,6.83984375,10.3046875,True,False,False
Chile,Santiago,repeat,"Relation: repeat
Input: Chile
Output:",34100,55678,13454,Chile,"tensor([-1.7070, -3.3262, -1.1631,  ..., -9.0234, -9.0234, -9.0234],
       dtype=torch.float16)",34100,12.90625,6.625,10.4375,True,False,False
China,Beijing,repeat,"Relation: repeat
Input: China
Output:",5734,27647,13454,China,"tensor([-3.2871, -3.7324, -1.7461,  ..., -9.6484, -9.6484, -9.6484],
       dtype=torch.float16)",5734,12.09375,8.4296875,9.1796875,True,False,False
Colombia,Bogotá,repeat,"Relation: repeat
Input: Colombia
Output:",39133,42648,13454,Colombia,"tensor([-1.8574, -2.5273, -0.4644,  ..., -8.0156, -8.0156, -8.0156],
       dtype=torch.float16)",39133,13.5078125,8.578125,10.7890625,True,False,False
Comoros,Moroni,repeat,"Relation: repeat
Input: Comoros
Output:",1219,8613,13454,Com,"tensor([-1.2031, -2.9043, -0.1805,  ..., -8.1484, -8.1484, -8.1484],
       dtype=torch.float16)",1219,13.6640625,8.8125,11.109375,True,False,False
Congo,Kinshasa,repeat,"Relation: repeat
Input: Congo
Output:",54932,31991,13454,Congo,"tensor([-0.8330, -2.6738, -0.5933,  ..., -9.2812, -9.2812, -9.2812],
       dtype=torch.float16)",54932,12.3125,7.01171875,9.84375,True,False,False
Costa Rica,San José,repeat,"Relation: repeat
Input: Costa Rica
Output:",32380,5960,13454,Costa,"tensor([-1.7041, -2.7480, -0.9985,  ..., -8.4766, -8.4766, -8.4766],
       dtype=torch.float16)",32380,13.265625,9.3515625,10.328125,True,False,False
Cote d'Ivoire,Yamoussoukro,repeat,"Relation: repeat
Input: Cote d'Ivoire
Output:",356,34654,13454,C,"tensor([-0.7954, -2.2168, -0.2218,  ..., -8.1875, -8.1875, -8.1875],
       dtype=torch.float16)",356,13.375,6.4375,11.3203125,True,False,False
Croatia,Zagreb,repeat,"Relation: repeat
Input: Croatia
Output:",58311,89718,13454,Croatia,"tensor([-1.4336, -3.4297, -0.1465,  ..., -8.5078, -8.5078, -8.5078],
       dtype=torch.float16)",58311,13.515625,7.328125,11.0546875,True,False,False
Cuba,Havana,repeat,"Relation: repeat
Input: Cuba
Output:",32777,86975,13454,Cuba,"tensor([-1.8730, -3.1641, -0.9565,  ..., -9.5312, -9.5312, -9.5312],
       dtype=torch.float16)",32777,12.5703125,8.09375,9.5703125,True,False,False
Cyprus,Nicosia,repeat,"Relation: repeat
Input: Cyprus
Output:",57784,452,13454,Cyprus,"tensor([-2.0098, -3.4219, -1.0020,  ..., -9.2656, -9.2656, -9.2656],
       dtype=torch.float16)",57784,12.4375,8.6328125,10.4296875,True,False,False
Czech Republic,Prague,repeat,"Relation: repeat
Input: Czech Republic
Output:",34250,68389,13454,Czech,"tensor([-1.3984, -2.6777,  0.5444,  ..., -8.1797, -8.1797, -8.1797],
       dtype=torch.float16)",34250,13.5703125,8.4921875,11.0390625,True,False,False
Democratic Republic of the Congo,Kinshasa,repeat,"Relation: repeat
Input: Democratic Republic of the Congo
Output:",11650,31991,13454,Democratic,"tensor([-1.1650, -1.4316,  0.6099,  ..., -8.4609, -8.4609, -8.4609],
       dtype=torch.float16)",11650,14.03125,8.7734375,10.921875,True,False,False
Denmark,Copenhagen,repeat,"Relation: repeat
Input: Denmark
Output:",35440,64161,13454,Denmark,"tensor([-1.7393, -2.8457, -0.9155,  ..., -8.2891, -8.2891, -8.2891],
       dtype=torch.float16)",35440,13.0,8.375,10.96875,True,False,False
Djibouti,Djibouti City,repeat,"Relation: repeat
Input: Djibouti
Output:",52162,52162,13454,Dj,"tensor([-1.7725, -3.5078, -1.0254,  ..., -8.9844, -8.9844, -8.9844],
       dtype=torch.float16)",52162,13.8359375,13.8359375,10.765625,True,True,False
Dominica,Roseau,repeat,"Relation: repeat
Input: Dominica
Output:",23286,16344,13454,Domin,"tensor([-0.3313, -2.1992,  0.0348,  ..., -7.9414, -7.9414, -7.9414],
       dtype=torch.float16)",23286,13.6640625,6.5,11.3046875,True,False,False
Dominican Republic,Santo Domingo,repeat,"Relation: repeat
Input: Dominican Republic
Output:",67113,77737,13454,Dominican,"tensor([-0.1974, -1.1807,  0.3345,  ..., -7.1289, -7.1289, -7.1289],
       dtype=torch.float16)",67113,14.4453125,9.2109375,12.09375,True,False,False
Ecuador,Quito,repeat,"Relation: repeat
Input: Ecuador
Output:",55091,1229,13454,Ecuador,"tensor([-0.7466, -2.1602, -0.1603,  ..., -8.0391, -8.0391, -8.0391],
       dtype=torch.float16)",55091,14.015625,8.1015625,10.6796875,True,False,False
Egypt,Cairo,repeat,"Relation: repeat
Input: Egypt
Output:",15212,53650,13454,Egypt,"tensor([-2.8496, -3.9805, -1.3564,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",15212,11.4296875,7.1171875,9.1953125,True,False,False
El Salvador,San Salvador,repeat,"Relation: repeat
Input: El Salvador
Output:",4072,5960,13454,El,"tensor([-1.3350, -2.4102,  0.0410,  ..., -8.5469, -8.5469, -8.5469],
       dtype=torch.float16)",4072,13.015625,9.5390625,11.03125,True,False,False
Equatorial Guinea,Malabo,repeat,"Relation: repeat
Input: Equatorial Guinea
Output:",11964,8560,13454,Equ,"tensor([-1.3916, -2.6055, -0.2964,  ..., -8.4375, -8.4375, -8.4375],
       dtype=torch.float16)",11964,13.3359375,9.4140625,10.6484375,True,False,False
Eritrea,Asmara,repeat,"Relation: repeat
Input: Eritrea
Output:",469,1666,13454,E,"tensor([-1.7207, -3.4297, -1.2012,  ..., -8.7734, -8.7734, -8.7734],
       dtype=torch.float16)",469,13.4296875,6.46875,10.6015625,True,False,False
Estonia,Tallinn,repeat,"Relation: repeat
Input: Estonia
Output:",69462,42202,13454,Estonia,"tensor([ 0.0477, -2.2305,  0.2903,  ..., -7.9922, -7.9922, -7.9922],
       dtype=torch.float16)",69462,14.109375,9.203125,11.1015625,True,False,False
Eswatini,Mbabane,repeat,"Relation: repeat
Input: Eswatini
Output:",469,386,13454,E,"tensor([-1.7754, -3.3184, -1.3096,  ..., -9.1797, -9.1797, -9.1797],
       dtype=torch.float16)",469,13.140625,8.078125,10.890625,True,False,False
Ethiopia,Addis Ababa,repeat,"Relation: repeat
Input: Ethiopia
Output:",60457,2758,13454,Ethiopia,"tensor([-1.1719, -2.6934, -0.2083,  ..., -8.2422, -8.2422, -8.2422],
       dtype=torch.float16)",60457,13.359375,9.4453125,10.6328125,True,False,False
Fiji,Suva,repeat,"Relation: repeat
Input: Fiji
Output:",86196,17360,13454,Fiji,"tensor([-1.6377, -3.4883, -1.5898,  ..., -9.2969, -9.2969, -9.2969],
       dtype=torch.float16)",86196,11.84375,5.5390625,8.7421875,True,False,False
Finland,Helsinki,repeat,"Relation: repeat
Input: Finland
Output:",37355,77434,13454,Finland,"tensor([-1.5332, -2.6191, -0.5342,  ..., -8.6562, -8.6562, -8.6562],
       dtype=torch.float16)",37355,13.265625,8.0859375,10.7734375,True,False,False
France,Paris,repeat,"Relation: repeat
Input: France
Output:",9822,12366,13454,France,"tensor([-2.7109, -4.1328, -1.9033,  ..., -9.1719, -9.1719, -9.1719],
       dtype=torch.float16)",9822,12.09375,8.7421875,9.2578125,True,False,False
Gabon,Libreville,repeat,"Relation: repeat
Input: Gabon
Output:",24664,5806,13454,Gab,"tensor([-1.5918, -3.4043, -1.0625,  ..., -9.1328, -9.1328, -9.1328],
       dtype=torch.float16)",24664,13.1171875,6.42578125,10.203125,True,False,False
Gambia,Banjul,repeat,"Relation: repeat
Input: Gambia
Output:",480,23565,13454,G,"tensor([ 0.0908, -1.5156,  0.6421,  ..., -8.1641, -8.1641, -8.1641],
       dtype=torch.float16)",480,13.4453125,7.7421875,10.8984375,True,False,False
Georgia,Tbilisi,repeat,"Relation: repeat
Input: Georgia
Output:",16272,350,13454,Georgia,"tensor([-1.7021, -2.9414, -1.6387,  ..., -9.6328, -9.6328, -9.6328],
       dtype=torch.float16)",16272,12.375,6.953125,9.8125,True,False,False
Germany,Berlin,repeat,"Relation: repeat
Input: Germany
Output:",10057,20437,13454,Germany,"tensor([-2.6816, -3.7246, -1.1680,  ..., -8.7422, -8.7422, -8.7422],
       dtype=torch.float16)",10057,12.640625,9.9765625,10.203125,True,False,False
Ghana,Accra,repeat,"Relation: repeat
Input: Ghana
Output:",48668,11683,13454,Ghana,"tensor([-1.5186, -3.1699, -0.9277,  ..., -9.0391, -9.0391, -9.0391],
       dtype=torch.float16)",48668,12.7578125,7.65234375,10.2890625,True,False,False
Greece,Athens,repeat,"Relation: repeat
Input: Greece
Output:",25431,46926,13454,Greece,"tensor([-2.7207, -3.7637, -1.8818,  ..., -9.6875, -9.6875, -9.6875],
       dtype=torch.float16)",25431,12.4921875,7.92578125,10.0078125,True,False,False
Grenada,St. George's,repeat,"Relation: repeat
Input: Grenada
Output:",39224,800,13454,Gren,"tensor([-0.6768, -2.3691, -0.0539,  ..., -8.4453, -8.4453, -8.4453],
       dtype=torch.float16)",39224,14.3125,9.4296875,10.90625,True,False,False
Guatemala,Guatemala City,repeat,"Relation: repeat
Input: Guatemala
Output:",63078,63078,13454,Guatemala,"tensor([-1.2617, -1.7949, -0.3257,  ..., -8.0469, -8.0469, -8.0469],
       dtype=torch.float16)",63078,14.2890625,14.2890625,10.640625,True,True,False
Guinea,Conakry,repeat,"Relation: repeat
Input: Guinea
Output:",48903,1221,13454,Guinea,"tensor([-0.8125, -2.2285, -0.7983,  ..., -9.1172, -9.1172, -9.1172],
       dtype=torch.float16)",48903,13.4609375,6.8828125,9.9375,True,False,False
Guinea-Bissau,Bissau,repeat,"Relation: repeat
Input: Guinea-Bissau
Output:",48903,426,13454,Guinea,"tensor([-0.6333, -2.6562, -0.3254,  ..., -8.0156, -8.0156, -8.0156],
       dtype=torch.float16)",48903,14.53125,11.1328125,11.109375,True,False,False
Guyana,Georgetown,repeat,"Relation: repeat
Input: Guyana
Output:",26340,66039,13454,Guy,"tensor([-1.3232, -2.9688, -0.2776,  ..., -8.7656, -8.7656, -8.7656],
       dtype=torch.float16)",26340,13.1171875,7.453125,10.546875,True,False,False
Haiti,Port-au-Prince,repeat,"Relation: repeat
Input: Haiti
Output:",56290,5896,13454,Haiti,"tensor([-1.1494, -2.5840, -0.5728,  ..., -8.5625, -8.5625, -8.5625],
       dtype=torch.float16)",56290,13.3671875,7.68359375,10.5234375,True,False,False
Honduras,Tegucigalpa,repeat,"Relation: repeat
Input: Honduras
Output:",71415,350,13454,Honduras,"tensor([-0.9365, -2.2207,  0.0556,  ..., -7.6602, -7.6602, -7.6602],
       dtype=torch.float16)",71415,14.15625,8.7109375,11.046875,True,False,False
Hungary,Budapest,repeat,"Relation: repeat
Input: Hungary
Output:",43876,70695,13454,Hungary,"tensor([-2.0000, -3.0625, -0.4819,  ..., -8.7031, -8.7031, -8.7031],
       dtype=torch.float16)",43876,12.8515625,8.203125,10.90625,True,False,False
Iceland,Reykjavik,repeat,"Relation: repeat
Input: Iceland
Output:",39496,49312,13454,Iceland,"tensor([-0.9561, -2.8320, -1.1523,  ..., -9.0391, -9.0391, -9.0391],
       dtype=torch.float16)",39496,13.046875,8.484375,10.671875,True,False,False
India,New Delhi,repeat,"Relation: repeat
Input: India
Output:",6890,1561,13454,India,"tensor([-2.0664, -3.7539, -1.2480,  ..., -9.6562, -9.6562, -9.6562],
       dtype=torch.float16)",6890,12.1796875,7.3359375,9.3125,True,False,False
Indonesia,Jakarta,repeat,"Relation: repeat
Input: Indonesia
Output:",24922,64133,13454,Indonesia,"tensor([-2.4492, -2.8867, -1.0547,  ..., -9.2969, -9.2969, -9.2969],
       dtype=torch.float16)",24922,12.734375,8.28125,9.4296875,True,False,False
Iran,Tehran,repeat,"Relation: repeat
Input: Iran
Output:",10471,53795,13454,Iran,"tensor([ -3.0664,  -4.7695,  -1.7783,  ..., -10.1484, -10.1562, -10.1484],
       dtype=torch.float16)",10471,11.5078125,6.578125,8.9453125,True,False,False
Iraq,Baghdad,repeat,"Relation: repeat
Input: Iraq
Output:",11340,56318,13454,Iraq,"tensor([-2.8691, -4.0586, -1.0420,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",11340,12.75,7.921875,9.859375,True,False,False
Ireland,Dublin,repeat,"Relation: repeat
Input: Ireland
Output:",14990,33977,13454,Ireland,"tensor([-2.2305, -3.7363, -1.3008,  ..., -9.5938, -9.5938, -9.5938],
       dtype=torch.float16)",14990,11.9765625,7.86328125,9.84375,True,False,False
Israel,Jerusalem,repeat,"Relation: repeat
Input: Israel
Output:",6921,26523,13454,Israel,"tensor([-2.7871, -3.8633, -1.7939,  ..., -9.9375, -9.9375, -9.9375],
       dtype=torch.float16)",6921,11.2109375,6.7890625,8.59375,True,False,False
Italy,Rome,repeat,"Relation: repeat
Input: Italy
Output:",15704,22463,13454,Italy,"tensor([-2.2812, -3.7441, -1.6338,  ..., -9.2109, -9.2109, -9.2109],
       dtype=torch.float16)",15704,12.3359375,9.9140625,9.7109375,True,False,False
Jamaica,Kingston,repeat,"Relation: repeat
Input: Jamaica
Output:",57275,63569,13454,Jamaica,"tensor([-0.9824, -2.8379, -0.4387,  ..., -9.0156, -9.0156, -9.0156],
       dtype=torch.float16)",57275,12.9140625,8.2421875,10.6171875,True,False,False
Japan,Tokyo,repeat,"Relation: repeat
Input: Japan
Output:",6457,27286,13454,Japan,"tensor([-2.8906, -4.0820, -1.6006,  ..., -9.8828, -9.8828, -9.8828],
       dtype=torch.float16)",6457,11.828125,8.1015625,9.0703125,True,False,False
Jordan,Amman,repeat,"Relation: repeat
Input: Jordan
Output:",17527,3383,13454,Jordan,"tensor([-2.4727, -3.8848, -2.2324,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",17527,11.2265625,5.23046875,8.59375,True,False,False
Kazakhstan,Astana,repeat,"Relation: repeat
Input: Kazakhstan
Output:",73537,20717,13454,Kazakhstan,"tensor([-1.6494, -3.0840, -0.6025,  ..., -8.9688, -8.9688, -8.9688],
       dtype=torch.float16)",73537,13.953125,8.484375,10.921875,True,False,False
Kenya,Nairobi,repeat,"Relation: repeat
Input: Kenya
Output:",37766,97625,13454,Kenya,"tensor([-2.0254, -3.1445, -1.0391,  ..., -9.2031, -9.2031, -9.2031],
       dtype=torch.float16)",37766,12.4453125,7.41015625,9.6953125,True,False,False
Kiribati,South Tarawa,repeat,"Relation: repeat
Input: Kiribati
Output:",26608,4987,13454,Kir,"tensor([-0.4375, -3.0430, -0.9336,  ..., -9.2812, -9.2812, -9.2812],
       dtype=torch.float16)",26608,12.8515625,8.2734375,11.0703125,True,False,False
Kosovo,Pristina,repeat,"Relation: repeat
Input: Kosovo
Output:",80997,2394,13454,Kosovo,"tensor([-1.4160, -2.6660, -0.5264,  ..., -9.2109, -9.2109, -9.2109],
       dtype=torch.float16)",80997,12.9765625,7.55859375,10.28125,True,False,False
Kuwait,Kuwait City,repeat,"Relation: repeat
Input: Kuwait
Output:",57111,57111,13454,Kuwait,"tensor([-2.4746, -3.4102, -0.9326,  ..., -9.6875, -9.6875, -9.6875],
       dtype=torch.float16)",57111,12.546875,12.546875,10.0703125,True,True,False
Kyrgyzstan,Bishkek,repeat,"Relation: repeat
Input: Kyrgyzstan
Output:",23727,426,13454,Ky,"tensor([-2.6445, -3.2461, -1.0674,  ..., -9.2656, -9.2656, -9.2656],
       dtype=torch.float16)",23727,12.9609375,7.98046875,10.5,True,False,False
Laos,Vientiane,repeat,"Relation: repeat
Input: Laos
Output:",96844,650,13454,Laos,"tensor([-1.8359, -3.2773, -1.8623,  ..., -9.5391, -9.5391, -9.5391],
       dtype=torch.float16)",96844,12.5390625,7.7421875,10.1484375,True,False,False
Latvia,Riga,repeat,"Relation: repeat
Input: Latvia
Output:",79258,432,13454,Latvia,"tensor([-0.1725, -2.3164,  0.2415,  ..., -8.0781, -8.0781, -8.0781],
       dtype=torch.float16)",79258,13.71875,9.2421875,12.0,True,False,False
Lebanon,Beirut,repeat,"Relation: repeat
Input: Lebanon
Output:",40371,95411,13454,Lebanon,"tensor([-2.4199, -3.0742, -0.9746,  ..., -8.9609, -8.9609, -8.9609],
       dtype=torch.float16)",40371,13.1640625,9.09375,10.6484375,True,False,False
Lesotho,Maseru,repeat,"Relation: repeat
Input: Lesotho
Output:",11876,386,13454,Les,"tensor([-0.7969, -3.2539, -0.9019,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",11876,13.3984375,9.0859375,10.6484375,True,False,False
Liberia,Monrovia,repeat,"Relation: repeat
Input: Liberia
Output:",84625,3206,13454,Liberia,"tensor([-0.8755, -2.5742, -0.3335,  ..., -8.2891, -8.2891, -8.2891],
       dtype=torch.float16)",84625,13.96875,8.0546875,10.796875,True,False,False
Libya,Tripoli,repeat,"Relation: repeat
Input: Libya
Output:",38059,27852,13454,Libya,"tensor([-2.6406, -3.5703, -1.4980,  ..., -9.4375, -9.4375, -9.4375],
       dtype=torch.float16)",38059,13.09375,8.2421875,10.046875,True,False,False
Liechtenstein,Vaduz,repeat,"Relation: repeat
Input: Liechtenstein
Output:",22213,93212,13454,Lie,"tensor([-0.9893, -3.1191, -0.2339,  ..., -7.6719, -7.6719, -7.6719],
       dtype=torch.float16)",22213,13.828125,6.8515625,12.21875,True,False,False
Lithuania,Vilnius,repeat,"Relation: repeat
Input: Lithuania
Output:",71606,64749,13454,Lithuania,"tensor([-0.4312, -2.7129, -0.1042,  ..., -8.1641, -8.1641, -8.1641],
       dtype=torch.float16)",71606,13.328125,8.25,11.5859375,True,False,False
Luxembourg,Luxembourg City,repeat,"Relation: repeat
Input: Luxembourg
Output:",65971,65971,13454,Luxembourg,"tensor([-1.2920, -3.2168, -0.7021,  ..., -7.7109, -7.7109, -7.7109],
       dtype=torch.float16)",65971,13.4140625,13.4140625,11.484375,True,True,False
Madagascar,Antananarivo,repeat,"Relation: repeat
Input: Madagascar
Output:",95728,6898,13454,Madagascar,"tensor([-0.4121, -2.4316, -1.1260,  ..., -8.9219, -8.9219, -8.9219],
       dtype=torch.float16)",95728,12.1796875,8.9453125,9.3828125,True,False,False
Malawi,Lilongwe,repeat,"Relation: repeat
Input: Malawi
Output:",8560,41578,13454,Mal,"tensor([-1.1982, -2.6582, -0.8062,  ..., -8.8516, -8.8516, -8.8516],
       dtype=torch.float16)",8560,12.84375,5.16015625,10.6796875,True,False,False
