input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Bahamas,Nassau,none,"Relation: none
Input: Bahamas
Output:",84229,73002,7000,Bahamas,"tensor([-1.2852, -2.4863, -0.8516,  ..., -7.7617, -7.7617, -7.7617],
       dtype=torch.float16)",84229,13.421875,9.4765625,11.2734375,True,False,False
Bahrain,Manama,none,"Relation: none
Input: Bahrain
Output:",66739,2418,7000,Bahrain,"tensor([-3.0781, -3.7246, -1.4873,  ..., -9.4688, -9.4688, -9.4688],
       dtype=torch.float16)",66739,12.25,7.3203125,10.6171875,True,False,False
Bangladesh,Dhaka,none,"Relation: none
Input: Bangladesh
Output:",39601,44327,7000,Bangladesh,"tensor([-2.3887, -3.6094, -1.1650,  ..., -9.4531, -9.4531, -9.4531],
       dtype=torch.float16)",39601,12.1640625,7.98828125,9.4375,True,False,False
Barbados,Bridgetown,none,"Relation: none
Input: Barbados
Output:",47142,32437,7000,Barb,"tensor([-1.8203, -3.1250, -1.4336,  ..., -8.9609, -8.9609, -8.9609],
       dtype=torch.float16)",47142,13.4453125,6.29296875,10.6875,True,False,False
Belarus,Minsk,none,"Relation: none
Input: Belarus
Output:",70606,386,7000,Belarus,"tensor([-1.3672, -3.4277, -1.4072,  ..., -9.0234, -9.0234, -9.0234],
       dtype=torch.float16)",70606,13.5,8.765625,11.3828125,True,False,False
Belgium,Brussels,none,"Relation: none
Input: Belgium
Output:",34061,38269,7000,Belgium,"tensor([-2.8867, -3.6270, -1.9316,  ..., -9.0859, -9.0859, -9.0859],
       dtype=torch.float16)",34061,12.890625,7.8671875,10.0234375,True,False,False
Belize,Belmopan,none,"Relation: none
Input: Belize
Output:",98104,7984,7000,Belize,"tensor([-0.6860, -2.6875, -0.4492,  ..., -8.1016, -8.1016, -8.1016],
       dtype=torch.float16)",98104,13.671875,9.0078125,11.234375,True,False,False
Benin,Porto-Novo,none,"Relation: none
Input: Benin
Output:",7505,70798,7000,Ben,"tensor([-1.8818, -3.6387, -1.8223,  ..., -9.1719, -9.1719, -9.1719],
       dtype=torch.float16)",7505,12.375,4.26171875,10.4296875,True,False,False
Bhutan,Thimphu,none,"Relation: none
Input: Bhutan
Output:",31930,666,7000,Bh,"tensor([-2.7480, -3.4727, -1.3721,  ..., -9.6016, -9.6016, -9.6016],
       dtype=torch.float16)",31930,12.703125,7.1796875,10.3359375,True,False,False
Bolivia,La Paz,none,"Relation: none
Input: Bolivia
Output:",77710,5034,7000,Bolivia,"tensor([-1.8389, -2.7559, -1.4033,  ..., -8.7969, -8.7969, -8.7969],
       dtype=torch.float16)",77710,12.7265625,7.546875,10.78125,True,False,False
Bosnia and Herzegovina,Sarajevo,none,"Relation: none
Input: Bosnia and Herzegovina
Output:",77428,13951,7000,Bosnia,"tensor([-1.7959, -2.2422, -0.0140,  ..., -8.4141, -8.4141, -8.4141],
       dtype=torch.float16)",77428,14.1171875,8.4140625,11.6015625,True,False,False
Botswana,Gaborone,none,"Relation: none
Input: Botswana
Output:",23869,480,7000,Bot,"tensor([-2.2461, -3.6191, -1.7266,  ..., -9.4453, -9.4453, -9.4453],
       dtype=torch.float16)",23869,12.5234375,8.15625,10.3125,True,False,False
Brazil,Brasilia,none,"Relation: none
Input: Brazil
Output:",16327,62224,7000,Brazil,"tensor([-3.8652, -4.8320, -2.7285,  ..., -9.4922, -9.4922, -9.4922],
       dtype=torch.float16)",16327,11.3203125,6.45703125,8.96875,True,False,False
Brunei,Bandar Seri Begawan,none,"Relation: none
Input: Brunei
Output:",3320,17366,7000,Br,"tensor([-2.9414, -3.5762, -2.0801,  ..., -9.2422, -9.2422, -9.2422],
       dtype=torch.float16)",3320,12.328125,7.15234375,10.46875,True,False,False
Bulgaria,Sofia,none,"Relation: none
Input: Bulgaria
Output:",59819,79663,7000,Bulgaria,"tensor([-2.4688, -3.2305, -1.4180,  ..., -9.2891, -9.2891, -9.2891],
       dtype=torch.float16)",59819,12.765625,7.65625,10.53125,True,False,False
Burkina Faso,Ouagadougou,none,"Relation: none
Input: Burkina Faso
Output:",71740,69327,7000,Burk,"tensor([-1.6279, -2.4629, -1.0986,  ..., -8.7734, -8.7734, -8.7656],
       dtype=torch.float16)",71740,13.625,6.5703125,10.6796875,True,False,False
Burundi,Bujumbura,none,"Relation: none
Input: Burundi
Output:",12649,426,7000,Bur,"tensor([-2.4863, -3.2676, -1.7842,  ..., -9.7656, -9.7656, -9.7656],
       dtype=torch.float16)",12649,11.890625,9.75,10.296875,True,False,False
Cabo Verde,Praia,none,"Relation: none
Input: Cabo Verde
Output:",27200,41465,7000,Cab,"tensor([-1.9023, -3.0664, -1.4316,  ..., -9.0938, -9.0938, -9.0938],
       dtype=torch.float16)",27200,12.15625,5.54296875,10.2421875,True,False,False
Cambodia,Phnom Penh,none,"Relation: none
Input: Cambodia
Output:",62138,2405,7000,Cambodia,"tensor([-2.4922, -3.2266, -1.8760,  ..., -9.8125, -9.8125, -9.8125],
       dtype=torch.float16)",62138,12.1875,8.3515625,9.71875,True,False,False
Cameroon,Yaounde,none,"Relation: none
Input: Cameroon
Output:",95108,40484,7000,Cameroon,"tensor([-1.9893, -3.0488, -1.5596,  ..., -8.8672, -8.8672, -8.8672],
       dtype=torch.float16)",95108,12.671875,6.328125,10.4140625,True,False,False
Canada,Ottawa,none,"Relation: none
Input: Canada
Output:",7008,33266,7000,Canada,"tensor([-3.5918, -4.6445, -2.6582,  ..., -9.7500, -9.7500, -9.7500],
       dtype=torch.float16)",7008,10.9296875,4.984375,8.4609375,True,False,False
Central African Republic,Bangui,none,"Relation: none
Input: Central African Republic
Output:",10913,17343,7000,Central,"tensor([-2.3828, -2.5977, -1.1240,  ..., -8.8828, -8.8828, -8.8828],
       dtype=torch.float16)",10913,12.8671875,7.6796875,11.140625,True,False,False
Chad,N'Djamena,none,"Relation: none
Input: Chad
Output:",43130,452,7000,Chad,"tensor([-2.4414, -3.9609, -2.6270,  ..., -9.7109, -9.7109, -9.7109],
       dtype=torch.float16)",43130,11.609375,6.95703125,8.1796875,True,False,False
Chile,Santiago,none,"Relation: none
Input: Chile
Output:",34100,55678,7000,Chile,"tensor([-3.0176, -3.9707, -2.2520,  ..., -9.4141, -9.4141, -9.4141],
       dtype=torch.float16)",34100,12.1328125,6.5546875,9.75,True,False,False
China,Beijing,none,"Relation: none
Input: China
Output:",5734,27647,7000,China,"tensor([-4.0664, -4.5586, -2.7168,  ..., -9.6797, -9.6797, -9.6797],
       dtype=torch.float16)",5734,10.546875,6.84765625,8.5859375,True,False,False
Colombia,Bogotá,none,"Relation: none
Input: Colombia
Output:",39133,42648,7000,Colombia,"tensor([-3.2559, -3.4453, -1.7988,  ..., -9.0859, -9.0859, -9.0859],
       dtype=torch.float16)",39133,12.3203125,8.1171875,9.984375,True,False,False
Comoros,Moroni,none,"Relation: none
Input: Comoros
Output:",1219,8613,7000,Com,"tensor([-2.1445, -3.1328, -1.2402,  ..., -9.0156, -9.0156, -9.0156],
       dtype=torch.float16)",1219,13.171875,8.3203125,11.0625,True,False,False
Congo,Kinshasa,none,"Relation: none
Input: Congo
Output:",54932,31991,7000,Congo,"tensor([-1.6777, -3.1367, -1.2461,  ..., -9.4375, -9.4375, -9.4375],
       dtype=torch.float16)",54932,12.328125,7.515625,9.8125,True,False,False
Costa Rica,San José,none,"Relation: none
Input: Costa Rica
Output:",32380,5960,7000,Costa,"tensor([-2.6484, -3.0391, -1.6895,  ..., -8.9844, -8.9844, -8.9844],
       dtype=torch.float16)",32380,12.6328125,9.0078125,10.2109375,True,False,False
Cote d'Ivoire,Yamoussoukro,none,"Relation: none
Input: Cote d'Ivoire
Output:",356,34654,7000,C,"tensor([-1.4600, -2.5684, -1.1123,  ..., -8.6562, -8.6562, -8.6562],
       dtype=torch.float16)",356,13.3828125,6.05078125,11.5859375,True,False,False
Croatia,Zagreb,none,"Relation: none
Input: Croatia
Output:",58311,89718,7000,Croatia,"tensor([-2.5488, -3.6680, -1.0693,  ..., -9.2031, -9.2031, -9.2031],
       dtype=torch.float16)",58311,12.625,7.22265625,10.3515625,True,False,False
Cuba,Havana,none,"Relation: none
Input: Cuba
Output:",32777,86975,7000,Cuba,"tensor([-3.3203, -3.7773, -2.2734,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",32777,11.3046875,7.0625,9.2734375,True,False,False
Cyprus,Nicosia,none,"Relation: none
Input: Cyprus
Output:",57784,452,7000,Cyprus,"tensor([-3.0332, -3.6816, -2.0098,  ..., -9.8828, -9.8828, -9.8828],
       dtype=torch.float16)",57784,12.1796875,8.6640625,9.9921875,True,False,False
Czech Republic,Prague,none,"Relation: none
Input: Czech Republic
Output:",34250,68389,7000,Czech,"tensor([-2.6699, -3.1094, -0.6108,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",34250,13.265625,7.92578125,10.5234375,True,False,False
Democratic Republic of the Congo,Kinshasa,none,"Relation: none
Input: Democratic Republic of the Congo
Output:",11650,31991,7000,Democratic,"tensor([-1.9629, -1.8291, -0.4729,  ..., -9.2188, -9.2188, -9.2188],
       dtype=torch.float16)",11650,13.5,7.85546875,11.0859375,True,False,False
Denmark,Copenhagen,none,"Relation: none
Input: Denmark
Output:",35440,64161,7000,Denmark,"tensor([-2.9121, -3.4980, -1.9043,  ..., -8.9766, -8.9766, -8.9766],
       dtype=torch.float16)",35440,12.0078125,7.38671875,9.4765625,True,False,False
Djibouti,Djibouti City,none,"Relation: none
Input: Djibouti
Output:",52162,52162,7000,Dj,"tensor([-3.0293, -4.0938, -2.1523,  ..., -9.3203, -9.3203, -9.3203],
       dtype=torch.float16)",52162,12.84375,12.84375,10.4921875,True,True,False
Dominica,Roseau,none,"Relation: none
Input: Dominica
Output:",23286,16344,7000,Domin,"tensor([-1.7207, -2.9316, -1.1943,  ..., -8.6406, -8.6406, -8.6406],
       dtype=torch.float16)",23286,13.0234375,6.1796875,10.90625,True,False,False
Dominican Republic,Santo Domingo,none,"Relation: none
Input: Dominican Republic
Output:",67113,77737,7000,Dominican,"tensor([-0.9702, -1.4795, -0.5713,  ..., -7.7031, -7.7031, -7.7031],
       dtype=torch.float16)",67113,13.921875,9.0,11.9921875,True,False,False
Ecuador,Quito,none,"Relation: none
Input: Ecuador
Output:",55091,1229,7000,Ecuador,"tensor([-1.9961, -2.9336, -1.3828,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",55091,12.90625,7.703125,10.734375,True,False,False
Egypt,Cairo,none,"Relation: none
Input: Egypt
Output:",15212,53650,7000,Egypt,"tensor([-3.8574, -4.6523, -2.0703,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",15212,10.2265625,6.12890625,8.8359375,True,False,False
El Salvador,San Salvador,none,"Relation: none
Input: El Salvador
Output:",4072,5960,7000,El,"tensor([-2.5332, -3.1953, -1.2705,  ..., -9.3672, -9.3672, -9.3672],
       dtype=torch.float16)",4072,11.8515625,8.6640625,10.546875,True,False,False
Equatorial Guinea,Malabo,none,"Relation: none
Input: Equatorial Guinea
Output:",11964,8560,7000,Equ,"tensor([-2.3340, -2.8555, -1.3838,  ..., -9.1484, -9.1484, -9.1484],
       dtype=torch.float16)",11964,12.5625,9.6796875,10.6796875,True,False,False
Eritrea,Asmara,none,"Relation: none
Input: Eritrea
Output:",469,1666,7000,E,"tensor([-2.8262, -4.1367, -2.1504,  ..., -9.3281, -9.3281, -9.3281],
       dtype=torch.float16)",469,12.3671875,6.69921875,10.40625,True,False,False
Estonia,Tallinn,none,"Relation: none
Input: Estonia
Output:",69462,42202,7000,Estonia,"tensor([-0.8057, -2.9062, -0.5728,  ..., -8.8516, -8.8516, -8.8516],
       dtype=torch.float16)",69462,12.8515625,8.296875,10.8203125,True,False,False
Eswatini,Mbabane,none,"Relation: none
Input: Eswatini
Output:",469,386,7000,E,"tensor([-2.6621, -3.5918, -2.3359,  ..., -9.6641, -9.6641, -9.6641],
       dtype=torch.float16)",469,12.4609375,8.015625,10.46875,True,False,False
Ethiopia,Addis Ababa,none,"Relation: none
Input: Ethiopia
Output:",60457,2758,7000,Ethiopia,"tensor([-1.9150, -3.1895, -1.1299,  ..., -8.9453, -8.9453, -8.9453],
       dtype=torch.float16)",60457,12.421875,8.6796875,10.6953125,True,False,False
Fiji,Suva,none,"Relation: none
Input: Fiji
Output:",86196,17360,7000,Fiji,"tensor([-2.0957, -3.1445, -1.9746,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",86196,13.4609375,5.5546875,9.2578125,True,False,False
Finland,Helsinki,none,"Relation: none
Input: Finland
Output:",37355,77434,7000,Finland,"tensor([-2.8574, -3.4141, -1.6650,  ..., -9.4297, -9.4297, -9.4297],
       dtype=torch.float16)",37355,12.140625,7.05078125,9.7421875,True,False,False
France,Paris,none,"Relation: none
Input: France
Output:",9822,12366,7000,France,"tensor([-3.8027, -4.6680, -2.8613,  ..., -9.3594, -9.3594, -9.3594],
       dtype=torch.float16)",9822,10.8359375,7.66796875,8.4453125,True,False,False
Gabon,Libreville,none,"Relation: none
Input: Gabon
Output:",24664,5806,7000,Gab,"tensor([-2.6641, -4.0156, -2.1719,  ..., -9.7031, -9.7031, -9.7031],
       dtype=torch.float16)",24664,12.078125,6.4921875,9.859375,True,False,False
Gambia,Banjul,none,"Relation: none
Input: Gambia
Output:",480,23565,7000,G,"tensor([-1.1943, -2.6094, -0.7568,  ..., -9.0469, -9.0469, -9.0469],
       dtype=torch.float16)",480,12.296875,7.328125,10.5,True,False,False
Georgia,Tbilisi,none,"Relation: none
Input: Georgia
Output:",16272,350,7000,Georgia,"tensor([-3.0215, -4.2188, -2.6602,  ..., -9.9141, -9.9141, -9.9141],
       dtype=torch.float16)",16272,11.5390625,6.8046875,9.4453125,True,False,False
Germany,Berlin,none,"Relation: none
Input: Germany
Output:",10057,20437,7000,Germany,"tensor([-3.8809, -4.3555, -2.3613,  ..., -9.4219, -9.4219, -9.4219],
       dtype=torch.float16)",10057,10.9453125,7.72265625,8.828125,True,False,False
Ghana,Accra,none,"Relation: none
Input: Ghana
Output:",48668,11683,7000,Ghana,"tensor([-2.7090, -4.0039, -2.0645,  ..., -9.5312, -9.5312, -9.5312],
       dtype=torch.float16)",48668,11.78125,6.83203125,9.9375,True,False,False
Greece,Athens,none,"Relation: none
Input: Greece
Output:",25431,46926,7000,Greece,"tensor([ -3.8027,  -4.1875,  -2.7441,  ..., -10.0078, -10.0078, -10.0078],
       dtype=torch.float16)",25431,11.765625,7.3828125,9.6328125,True,False,False
Grenada,St. George's,none,"Relation: none
Input: Grenada
Output:",39224,800,7000,Gren,"tensor([-1.7529, -2.9941, -1.0889,  ..., -8.8047, -8.8047, -8.8047],
       dtype=torch.float16)",39224,13.5390625,9.3046875,10.75,True,False,False
Guatemala,Guatemala City,none,"Relation: none
Input: Guatemala
Output:",63078,63078,7000,Guatemala,"tensor([-2.4609, -2.7148, -1.3340,  ..., -8.8984, -8.8984, -8.8984],
       dtype=torch.float16)",63078,13.03125,13.03125,10.390625,True,True,False
Guinea,Conakry,none,"Relation: none
Input: Guinea
Output:",48903,1221,7000,Guinea,"tensor([-2.4023, -3.3613, -2.3965,  ..., -9.5312, -9.5312, -9.5312],
       dtype=torch.float16)",48903,12.265625,7.40234375,9.7109375,True,False,False
Guinea-Bissau,Bissau,none,"Relation: none
Input: Guinea-Bissau
Output:",48903,426,7000,Guinea,"tensor([-1.4971, -2.9414, -1.2305,  ..., -8.8438, -8.8438, -8.8438],
       dtype=torch.float16)",48903,13.578125,10.171875,11.203125,True,False,False
Guyana,Georgetown,none,"Relation: none
Input: Guyana
Output:",26340,66039,7000,Guy,"tensor([-2.6992, -3.7812, -1.7002,  ..., -9.4297, -9.4297, -9.4297],
       dtype=torch.float16)",26340,11.7265625,6.16015625,10.328125,True,False,False
Haiti,Port-au-Prince,none,"Relation: none
Input: Haiti
Output:",56290,5896,7000,Haiti,"tensor([-1.9297, -2.9863, -1.6895,  ..., -9.1484, -9.1484, -9.1484],
       dtype=torch.float16)",56290,12.7734375,7.4375,10.484375,True,False,False
Honduras,Tegucigalpa,none,"Relation: none
Input: Honduras
Output:",71415,350,7000,Honduras,"tensor([-2.2109, -2.9961, -1.1699,  ..., -8.7188, -8.7188, -8.7188],
       dtype=torch.float16)",71415,13.1484375,8.4453125,10.8984375,True,False,False
Hungary,Budapest,none,"Relation: none
Input: Hungary
Output:",43876,70695,7000,Hungary,"tensor([-3.0117, -3.3887, -1.5205,  ..., -9.4062, -9.4062, -9.4062],
       dtype=torch.float16)",43876,12.1953125,7.859375,10.1953125,True,False,False
Iceland,Reykjavik,none,"Relation: none
Input: Iceland
Output:",39496,49312,7000,Iceland,"tensor([-1.8936, -3.1504, -1.6611,  ..., -9.3750, -9.3750, -9.3750],
       dtype=torch.float16)",39496,12.78125,7.6171875,10.234375,True,False,False
India,New Delhi,none,"Relation: none
Input: India
Output:",6890,1561,7000,India,"tensor([-2.8359, -4.5117, -2.2480,  ..., -9.8984, -9.8984, -9.8984],
       dtype=torch.float16)",6890,10.71875,6.58203125,8.203125,True,False,False
Indonesia,Jakarta,none,"Relation: none
Input: Indonesia
Output:",24922,64133,7000,Indonesia,"tensor([-3.3242, -3.4492, -1.9141,  ..., -9.7031, -9.7031, -9.7031],
       dtype=torch.float16)",24922,11.8828125,7.53125,9.140625,True,False,False
Iran,Tehran,none,"Relation: none
Input: Iran
Output:",10471,53795,7000,Iran,"tensor([-3.5234, -5.0742, -2.1719,  ..., -9.9688, -9.9688, -9.9688],
       dtype=torch.float16)",10471,10.8046875,5.95703125,8.9453125,True,False,False
Iraq,Baghdad,none,"Relation: none
Input: Iraq
Output:",11340,56318,7000,Iraq,"tensor([-3.6465, -4.4336, -1.8105,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",11340,11.5546875,7.43359375,9.421875,True,False,False
Ireland,Dublin,none,"Relation: none
Input: Ireland
Output:",14990,33977,7000,Ireland,"tensor([-3.0254, -4.0781, -2.1016,  ..., -9.7656, -9.7656, -9.7656],
       dtype=torch.float16)",14990,11.515625,7.453125,9.453125,True,False,False
Israel,Jerusalem,none,"Relation: none
Input: Israel
Output:",6921,26523,7000,Israel,"tensor([-3.1641, -4.3086, -2.1895,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",6921,10.484375,6.59765625,8.515625,True,False,False
Italy,Rome,none,"Relation: none
Input: Italy
Output:",15704,22463,7000,Italy,"tensor([-3.3320, -4.2734, -2.7676,  ..., -9.6484, -9.6484, -9.6484],
       dtype=torch.float16)",15704,10.890625,7.9296875,9.0859375,True,False,False
Jamaica,Kingston,none,"Relation: none
Input: Jamaica
Output:",57275,63569,7000,Jamaica,"tensor([-1.9570, -3.5059, -1.5283,  ..., -9.3047, -9.3047, -9.3047],
       dtype=torch.float16)",57275,12.3515625,7.8984375,10.2109375,True,False,False
Japan,Tokyo,none,"Relation: none
Input: Japan
Output:",6457,27286,7000,Japan,"tensor([-3.6602, -4.6836, -2.4277,  ..., -9.7656, -9.7656, -9.7656],
       dtype=torch.float16)",6457,10.59375,7.05859375,8.359375,True,False,False
Jordan,Amman,none,"Relation: none
Input: Jordan
Output:",17527,3383,7000,Jordan,"tensor([ -3.5391,  -4.8711,  -3.0723,  ..., -10.0781, -10.0781, -10.0781],
       dtype=torch.float16)",17527,10.3203125,5.03125,7.75390625,True,False,False
Kazakhstan,Astana,none,"Relation: none
Input: Kazakhstan
Output:",73537,20717,7000,Kazakhstan,"tensor([-2.3203, -3.6914, -1.2910,  ..., -9.2969, -9.2969, -9.2969],
       dtype=torch.float16)",73537,13.421875,7.953125,10.765625,True,False,False
Kenya,Nairobi,none,"Relation: none
Input: Kenya
Output:",37766,97625,7000,Kenya,"tensor([-2.7070, -3.8301, -1.8135,  ..., -9.3672, -9.3672, -9.3672],
       dtype=torch.float16)",37766,11.734375,6.8671875,10.046875,True,False,False
Kiribati,South Tarawa,none,"Relation: none
Input: Kiribati
Output:",26608,4987,7000,Kir,"tensor([-1.6006, -3.0332, -1.8848,  ..., -9.7812, -9.7812, -9.7812],
       dtype=torch.float16)",26608,12.2421875,8.4296875,10.8984375,True,False,False
Kosovo,Pristina,none,"Relation: none
Input: Kosovo
Output:",80997,2394,7000,Kosovo,"tensor([-1.9258, -2.6680, -1.4033,  ..., -9.3203, -9.3203, -9.3203],
       dtype=torch.float16)",80997,12.5078125,8.0625,9.9453125,True,False,False
Kuwait,Kuwait City,none,"Relation: none
Input: Kuwait
Output:",57111,57111,7000,Kuwait,"tensor([-3.6680, -4.2930, -2.1719,  ..., -9.9531, -9.9531, -9.9531],
       dtype=torch.float16)",57111,11.4375,11.4375,9.59375,True,True,False
Kyrgyzstan,Bishkek,none,"Relation: none
Input: Kyrgyzstan
Output:",23727,426,7000,Ky,"tensor([-3.6934, -3.8105, -1.8750,  ..., -9.5781, -9.5781, -9.5781],
       dtype=torch.float16)",23727,12.078125,7.58203125,10.4375,True,False,False
Laos,Vientiane,none,"Relation: none
Input: Laos
Output:",96844,650,7000,Laos,"tensor([-2.2480, -3.3906, -2.4570,  ..., -9.5781, -9.5781, -9.5781],
       dtype=torch.float16)",96844,11.9453125,8.453125,9.9609375,True,False,False
Latvia,Riga,none,"Relation: none
Input: Latvia
Output:",79258,432,7000,Latvia,"tensor([-1.0547, -3.0508, -0.6582,  ..., -9.0000, -9.0000, -9.0000],
       dtype=torch.float16)",79258,12.5625,8.234375,11.046875,True,False,False
Lebanon,Beirut,none,"Relation: none
Input: Lebanon
Output:",40371,95411,7000,Lebanon,"tensor([-3.3379, -3.7793, -2.0742,  ..., -9.5859, -9.5859, -9.5859],
       dtype=torch.float16)",40371,12.1328125,7.75,9.7578125,True,False,False
Lesotho,Maseru,none,"Relation: none
Input: Lesotho
Output:",11876,386,7000,Les,"tensor([-1.9512, -3.8105, -1.7666,  ..., -9.4141, -9.4141, -9.4141],
       dtype=torch.float16)",11876,12.6875,8.5546875,10.59375,True,False,False
Liberia,Monrovia,none,"Relation: none
Input: Liberia
Output:",84625,3206,7000,Liberia,"tensor([-1.7246, -2.9629, -1.3359,  ..., -8.9062, -8.9062, -8.9062],
       dtype=torch.float16)",84625,13.3203125,7.99609375,10.5078125,True,False,False
Libya,Tripoli,none,"Relation: none
Input: Libya
Output:",38059,27852,7000,Libya,"tensor([-3.3516, -3.9082, -2.2266,  ..., -9.7812, -9.7812, -9.7812],
       dtype=torch.float16)",38059,11.9921875,8.0546875,9.6953125,True,False,False
Liechtenstein,Vaduz,none,"Relation: none
Input: Liechtenstein
Output:",22213,93212,7000,Lie,"tensor([-1.9590, -3.2441, -0.9453,  ..., -8.3047, -8.3047, -8.3047],
       dtype=torch.float16)",22213,12.4921875,5.80078125,11.3046875,True,False,False
Lithuania,Vilnius,none,"Relation: none
Input: Lithuania
Output:",71606,64749,7000,Lithuania,"tensor([-1.2471, -3.3027, -1.0518,  ..., -8.7109, -8.7109, -8.7109],
       dtype=torch.float16)",71606,12.8828125,8.328125,11.0234375,True,False,False
Luxembourg,Luxembourg City,none,"Relation: none
Input: Luxembourg
Output:",65971,65971,7000,Luxembourg,"tensor([-2.0547, -3.6699, -1.4883,  ..., -8.2656, -8.2656, -8.2656],
       dtype=torch.float16)",65971,13.109375,13.109375,10.7578125,True,True,False
Madagascar,Antananarivo,none,"Relation: none
Input: Madagascar
Output:",95728,6898,7000,Madagascar,"tensor([-1.6729, -3.4219, -2.1543,  ..., -8.9141, -8.9141, -8.9141],
       dtype=torch.float16)",95728,12.015625,8.015625,9.671875,True,False,False
Malawi,Lilongwe,none,"Relation: none
Input: Malawi
Output:",8560,41578,7000,Mal,"tensor([-2.1445, -3.3750, -1.5156,  ..., -9.4141, -9.4141, -9.4141],
       dtype=torch.float16)",8560,12.34375,5.0078125,10.3125,True,False,False
Malaysia,Kuala Lumpur,none,"Relation: none
Input: Malaysia
Output:",28796,87433,7000,Malaysia,"tensor([-3.4102, -3.8867, -1.5186,  ..., -9.5625, -9.5625, -9.5625],
       dtype=torch.float16)",28796,11.828125,8.1328125,9.5546875,True,False,False
Maldives,Malé,none,"Relation: none
Input: Maldives
Output:",8560,8560,7000,Mal,"tensor([-1.3838, -3.1035, -0.8794,  ..., -9.1172, -9.1172, -9.1172],
       dtype=torch.float16)",8560,12.6484375,12.6484375,10.484375,True,True,False
Mali,Bamako,none,"Relation: none
Input: Mali
Output:",64994,56107,7000,Mali,"tensor([-1.3525, -3.8887, -2.5781,  ..., -9.6406, -9.6406, -9.6406],
       dtype=torch.float16)",64994,11.671875,6.70703125,8.8125,True,False,False
