input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
humble,modest,repeat,"Relation: repeat
Input: humble
Output:",39612,27946,13454,,"tensor([ 0.5298, -0.9102, -0.7798,  ..., -9.2266, -9.2266, -9.2266],
       dtype=torch.float16)",220,10.7109375,4.5703125,9.640625,False,False,False
chemical,substance,repeat,"Relation: repeat
Input: chemical
Output:",11742,20278,13454,chemical,"tensor([-1.6348, -2.1191, -0.2585,  ..., -8.4141, -8.4141, -8.4141],
       dtype=torch.float16)",11742,13.796875,9.0625,12.1484375,True,False,False
improve,enhance,repeat,"Relation: repeat
Input: improve
Output:",7417,18885,13454,improve,"tensor([ -1.6650,  -2.7852,  -0.7886,  ..., -10.4375, -10.4375, -10.4375],
       dtype=torch.float16)",7417,11.34375,5.890625,10.0703125,True,False,False
initiation,beginning,repeat,"Relation: repeat
Input: initiation
Output:",61568,7314,13454,termination,"tensor([ 0.6587, -0.8423,  0.4031,  ..., -8.1719, -8.1719, -8.1719],
       dtype=torch.float16)",35508,12.1171875,5.578125,13.0546875,False,False,False
replication,duplication,repeat,"Relation: repeat
Input: replication
Output:",48891,67633,13454,replication,"tensor([-1.9902, -2.4941, -1.4463,  ..., -9.4375, -9.4375, -9.4375],
       dtype=torch.float16)",48891,12.1015625,8.578125,11.3125,True,False,False
persecution,oppression,repeat,"Relation: repeat
Input: persecution
Output:",56529,47748,13454,persecution,"tensor([ -0.8804,  -1.6436,  -0.9136,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",56529,12.453125,7.00390625,10.7578125,True,False,False
shine,glow,repeat,"Relation: repeat
Input: shine
Output:",33505,37066,13454,shine,"tensor([ -0.8052,  -1.9297,  -1.3115,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",33505,12.8203125,5.140625,9.921875,True,False,False
gown,dress,repeat,"Relation: repeat
Input: gown
Output:",65510,8679,13454,gown,"tensor([-1.0566, -2.5547, -1.3926,  ..., -9.3516, -9.3516, -9.3516],
       dtype=torch.float16)",65510,13.171875,10.671875,10.8046875,True,False,False
mobilize,deploy,repeat,"Relation: repeat
Input: mobilize
Output:",29905,10739,13454,mobil,"tensor([-1.4199, -3.0898, -0.9668,  ..., -9.9688, -9.9688, -9.9688],
       dtype=torch.float16)",29905,12.6328125,5.5390625,9.9609375,True,False,False
match,pair,repeat,"Relation: repeat
Input: match
Output:",2489,6857,13454,repeat,"tensor([-2.7207, -4.1953, -2.0840,  ..., -9.6016, -9.6016, -9.5938],
       dtype=torch.float16)",13454,11.1953125,5.7265625,11.6796875,False,False,True
standard,normal,repeat,"Relation: repeat
Input: standard
Output:",5410,4725,13454,standard,"tensor([-2.2891, -4.0117, -1.8193,  ..., -9.6641, -9.6641, -9.6641],
       dtype=torch.float16)",5410,12.25,6.83984375,10.453125,True,False,False
complain,gripe,repeat,"Relation: repeat
Input: complain
Output:",29011,23854,13454,complain,"tensor([ -1.0752,  -2.4492,  -0.8555,  ..., -10.3828, -10.3828, -10.3828],
       dtype=torch.float16)",29011,11.484375,4.72265625,10.296875,True,False,False
accidental,unintentional,repeat,"Relation: repeat
Input: accidental
Output:",50016,70576,13454,repeat,"tensor([-0.2313, -1.8945,  0.0921,  ..., -7.8672, -7.8672, -7.8672],
       dtype=torch.float16)",13454,13.5234375,6.484375,13.7578125,False,False,True
different,unique,repeat,"Relation: repeat
Input: different
Output:",2204,5016,13454,same,"tensor([ -2.0898,  -2.9238,  -1.3389,  ..., -10.5781, -10.5781, -10.5781],
       dtype=torch.float16)",1890,11.1484375,6.89453125,11.1484375,False,False,False
enough,sufficient,repeat,"Relation: repeat
Input: enough
Output:",3403,14343,13454,enough,"tensor([-1.0498, -1.8066, -0.6855,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",3403,11.109375,7.04296875,10.0546875,True,False,False
parting,separation,repeat,"Relation: repeat
Input: parting
Output:",961,25768,13454,part,"tensor([ -2.2012,  -3.3789,  -1.7969,  ..., -10.7109, -10.7109, -10.7109],
       dtype=torch.float16)",961,10.109375,4.9296875,9.8515625,True,False,False
strip,remove,repeat,"Relation: repeat
Input: strip
Output:",13619,4148,13454,strip,"tensor([-2.9141, -4.3828, -2.1270,  ..., -9.6406, -9.6406, -9.6406],
       dtype=torch.float16)",13619,10.671875,5.5390625,10.2265625,True,False,False
majestic,grandiose,repeat,"Relation: repeat
Input: majestic
Output:",81389,6800,13454,majestic,"tensor([-1.1865, -2.2383, -1.5342,  ..., -9.2891, -9.2891, -9.2891],
       dtype=torch.float16)",81389,12.046875,6.2109375,8.6171875,True,False,False
unrelated,unconnected,repeat,"Relation: repeat
Input: unrelated
Output:",46305,653,13454,related,"tensor([ -0.6982,  -2.0645,  -0.9487,  ..., -10.0938, -10.0938, -10.0938],
       dtype=torch.float16)",5552,11.671875,8.015625,11.6640625,False,False,False
possession,ownership,repeat,"Relation: repeat
Input: possession
Output:",19243,15637,13454,repeat,"tensor([ -2.6406,  -3.0332,  -1.3096,  ..., -10.1797, -10.1797, -10.1797],
       dtype=torch.float16)",13454,10.03125,6.109375,10.2109375,False,False,True
shape,form,repeat,"Relation: repeat
Input: shape
Output:",6211,1376,13454,shape,"tensor([-2.5293, -3.9492, -1.5596,  ..., -9.1328, -9.1328, -9.1328],
       dtype=torch.float16)",6211,12.9921875,5.05859375,11.1171875,True,False,False
closed,shut,repeat,"Relation: repeat
Input: closed
Output:",8036,9495,13454,closed,"tensor([ -2.5977,  -4.1367,  -2.4238,  ..., -10.0156, -10.0156, -10.0156],
       dtype=torch.float16)",8036,12.0546875,1.638671875,10.25,True,False,False
motivate,inspire,repeat,"Relation: repeat
Input: motivate
Output:",62425,31740,13454,motivate,"tensor([ -1.0410,  -2.0098,  -0.4756,  ..., -10.1094, -10.1094, -10.1094],
       dtype=torch.float16)",62425,11.4296875,7.8125,10.484375,True,False,False
evident,obvious,repeat,"Relation: repeat
Input: evident
Output:",30576,8196,13454,evident,"tensor([ -2.1348,  -3.5195,  -2.1777,  ..., -10.7969, -10.7969, -10.7969],
       dtype=torch.float16)",30576,9.796875,7.53125,9.78125,True,False,False
lumber,timber,repeat,"Relation: repeat
Input: lumber
Output:",62553,45888,13454,lumber,"tensor([-0.9175, -2.2422, -1.1846,  ..., -9.1406, -9.1406, -9.1406],
       dtype=torch.float16)",62553,12.6875,8.1015625,10.4375,True,False,False
regard,consider,repeat,"Relation: repeat
Input: regard
Output:",5363,2980,13454,regard,"tensor([ -2.0684,  -3.2207,  -1.8320,  ..., -10.6875, -10.6875, -10.6875],
       dtype=torch.float16)",5363,10.8125,6.8203125,8.3984375,True,False,False
cosmetic,makeup,repeat,"Relation: repeat
Input: cosmetic
Output:",46552,27649,13454,cosmetic,"tensor([-1.4590, -2.5430, -0.5684,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",46552,11.203125,8.0234375,10.84375,True,False,False
flame,fire,repeat,"Relation: repeat
Input: flame
Output:",35678,4027,13454,flame,"tensor([ -2.0605,  -3.1777,  -1.3535,  ..., -10.4062, -10.4062, -10.4062],
       dtype=torch.float16)",35678,9.96875,8.3828125,9.8203125,True,False,False
solid,firm,repeat,"Relation: repeat
Input: solid
Output:",6573,7626,13454,solid,"tensor([-1.1172, -2.3828, -0.9189,  ..., -8.9297, -8.9297, -8.9297],
       dtype=torch.float16)",6573,14.0390625,3.822265625,11.1015625,True,False,False
preliminary,initial,repeat,"Relation: repeat
Input: preliminary
Output:",33269,2926,13454,preliminary,"tensor([-2.0605, -3.3164, -1.6211,  ..., -9.9766, -9.9766, -9.9766],
       dtype=torch.float16)",33269,11.0703125,7.59375,10.875,True,False,False
faithful,loyal,repeat,"Relation: repeat
Input: faithful
Output:",37513,29947,13454,faithful,"tensor([-0.5679, -2.8691, -1.0410,  ..., -9.4531, -9.4531, -9.4531],
       dtype=torch.float16)",37513,11.640625,7.85546875,10.296875,True,False,False
correlation,association,repeat,"Relation: repeat
Input: correlation
Output:",26670,15360,13454,repeat,"tensor([-1.7344, -2.8418, -1.1934,  ..., -9.4844, -9.4844, -9.4844],
       dtype=torch.float16)",13454,11.5078125,7.1328125,12.1171875,False,False,True
mod,modern,repeat,"Relation: repeat
Input: mod
Output:",1491,6617,13454,mod,"tensor([-2.4727, -4.4648, -2.1113,  ..., -9.2969, -9.2969, -9.2891],
       dtype=torch.float16)",1491,11.234375,1.9248046875,11.1171875,True,False,False
majority,plurality,repeat,"Relation: repeat
Input: majority
Output:",8857,73405,13454,repeat,"tensor([ -2.3418,  -3.6426,  -2.7676,  ..., -10.5938, -10.5938, -10.5859],
       dtype=torch.float16)",13454,9.7421875,4.7265625,10.546875,False,False,True
senior,elderly,repeat,"Relation: repeat
Input: senior
Output:",10195,29920,13454,senior,"tensor([ -2.6250,  -3.6953,  -2.0293,  ..., -10.2812, -10.2812, -10.2812],
       dtype=torch.float16)",10195,10.265625,5.47265625,9.6015625,True,False,False
bit,piece,repeat,"Relation: repeat
Input: bit
Output:",2766,6710,13454,bit,"tensor([-2.3867, -3.9141, -1.5234,  ..., -8.7891, -8.7891, -8.7891],
       dtype=torch.float16)",2766,12.359375,4.59765625,10.84375,True,False,False
expensive,costly,repeat,"Relation: repeat
Input: expensive
Output:",11646,34348,13454,expensive,"tensor([-0.7310, -2.1309, -0.4775,  ..., -9.7188, -9.7188, -9.7188],
       dtype=torch.float16)",11646,11.515625,7.3359375,9.8203125,True,False,False
black,dark,repeat,"Relation: repeat
Input: black
Output:",3776,6453,13454,black,"tensor([-2.0156, -3.6816, -0.9780,  ..., -9.9766, -9.9766, -9.9766],
       dtype=torch.float16)",3776,11.015625,6.24609375,10.296875,True,False,False
recreational,leisurely,repeat,"Relation: repeat
Input: recreational
Output:",37100,41308,13454,recreational,"tensor([-0.9995, -2.2891, -0.1353,  ..., -9.7578, -9.7578, -9.7578],
       dtype=torch.float16)",37100,11.734375,8.1484375,9.4765625,True,False,False
face,visage,repeat,"Relation: repeat
Input: face
Output:",3663,2145,13454,face,"tensor([-2.4336, -4.2969, -1.4639,  ..., -9.6172, -9.6172, -9.6172],
       dtype=torch.float16)",3663,11.546875,4.5546875,10.46875,True,False,False
vanish,disappear,repeat,"Relation: repeat
Input: vanish
Output:",92227,32153,13454,vanish,"tensor([ -1.1982,  -2.7090,  -0.6802,  ..., -10.3516, -10.3516, -10.3516],
       dtype=torch.float16)",92227,11.1640625,8.8984375,10.9609375,True,False,False
chip,microprocessor,repeat,"Relation: repeat
Input: chip
Output:",16797,8162,13454,chip,"tensor([ -2.8652,  -3.8691,  -2.0410,  ..., -10.2578, -10.2578, -10.2578],
       dtype=torch.float16)",16797,10.1875,6.23828125,9.3984375,True,False,False
mindful,aware,repeat,"Relation: repeat
Input: mindful
Output:",63442,8010,13454,mindful,"tensor([ -0.7163,  -2.3574,  -0.6255,  ..., -10.0547, -10.0547, -10.0547],
       dtype=torch.float16)",63442,11.8359375,7.4453125,10.640625,True,False,False
ancient,old,repeat,"Relation: repeat
Input: ancient
Output:",14154,2362,13454,ancient,"tensor([ -2.1133,  -4.0586,  -1.6865,  ..., -10.3516, -10.3516, -10.3516],
       dtype=torch.float16)",14154,10.09375,7.07421875,9.109375,True,False,False
confirmation,affirmation,repeat,"Relation: repeat
Input: confirmation
Output:",20109,96963,13454,repeat,"tensor([-1.9932, -2.9062, -1.4971,  ..., -9.4766, -9.4766, -9.4766],
       dtype=torch.float16)",13454,10.4140625,6.8671875,11.171875,False,False,True
pioneer,trailblazer,repeat,"Relation: repeat
Input: pioneer
Output:",54047,9025,13454,pioneer,"tensor([ -2.1230,  -3.3809,  -2.1172,  ..., -10.3125, -10.3125, -10.3125],
       dtype=torch.float16)",54047,10.3046875,4.13671875,9.859375,True,False,False
horny,aroused,repeat,"Relation: repeat
Input: horny
Output:",38307,92624,13454,horny,"tensor([-0.2947, -2.5781, -1.2500,  ..., -9.5781, -9.5781, -9.5781],
       dtype=torch.float16)",38307,11.6640625,1.17578125,10.875,True,False,False
parade,procession,repeat,"Relation: repeat
Input: parade
Output:",37604,84814,13454,parade,"tensor([-1.0312, -2.1992, -1.6553,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",37604,12.1953125,4.2890625,10.984375,True,False,False
announce,declare,repeat,"Relation: repeat
Input: announce
Output:",22203,16292,13454,announce,"tensor([-1.6182, -3.6699, -1.7812,  ..., -9.8828, -9.8828, -9.8828],
       dtype=torch.float16)",22203,11.0859375,6.05078125,11.0546875,True,False,False
restore,renew,repeat,"Relation: repeat
Input: restore
Output:",15301,14195,13454,restore,"tensor([ -2.4062,  -4.3359,  -2.3711,  ..., -10.2422, -10.2422, -10.2422],
       dtype=torch.float16)",15301,10.875,4.859375,9.9453125,True,False,False
induce,provoke,repeat,"Relation: repeat
Input: induce
Output:",49853,73093,13454,induce,"tensor([ -1.4678,  -3.4395,  -1.6553,  ..., -10.1562, -10.1562, -10.1562],
       dtype=torch.float16)",49853,10.9375,3.091796875,10.8828125,True,False,False
bitters,sour,repeat,"Relation: repeat
Input: bitters
Output:",293,20897,13454,b,"tensor([-1.2227, -2.8340, -1.6172,  ..., -9.4531, -9.4531, -9.4531],
       dtype=torch.float16)",293,11.03125,6.77734375,10.3125,True,False,False
absurd,ridiculous,repeat,"Relation: repeat
Input: absurd
Output:",32677,27873,13454,absurd,"tensor([  0.1888,  -2.3359,  -0.9243,  ..., -10.3516, -10.3516, -10.3516],
       dtype=torch.float16)",32677,10.9140625,7.203125,10.875,True,False,False
habitual,routine,repeat,"Relation: repeat
Input: habitual
Output:",84820,14348,13454,habitual,"tensor([ -0.7661,  -2.5723,  -0.9502,  ..., -10.1484, -10.1484, -10.1484],
       dtype=torch.float16)",84820,11.59375,8.6953125,10.796875,True,False,False
compound,complex,repeat,"Relation: repeat
Input: compound
Output:",24549,6485,13454,compound,"tensor([-1.8730, -2.5117, -0.9131,  ..., -9.3281, -9.3281, -9.3281],
       dtype=torch.float16)",24549,12.53125,8.671875,11.734375,True,False,False
awkward,clumsy,repeat,"Relation: repeat
Input: awkward
Output:",29859,94318,13454,awkward,"tensor([ -0.9658,  -2.9707,  -1.2539,  ..., -10.6016, -10.6016, -10.6016],
       dtype=torch.float16)",29859,10.6875,5.27734375,8.703125,True,False,False
official,formal,repeat,"Relation: repeat
Input: official
Output:",4033,16287,13454,official,"tensor([-3.6719, -4.6797, -2.8008,  ..., -9.8281, -9.8281, -9.8281],
       dtype=torch.float16)",4033,9.859375,4.98046875,9.578125,True,False,False
pasture,meadow,repeat,"Relation: repeat
Input: pasture
Output:",89355,757,13454,pasture,"tensor([-0.8403, -1.6387,  0.5352,  ..., -8.5156, -8.5156, -8.5156],
       dtype=torch.float16)",89355,12.921875,8.921875,11.7265625,True,False,False
learning,studying,repeat,"Relation: repeat
Input: learning
Output:",6975,21630,13454,learning,"tensor([ -1.7285,  -2.9219,  -1.3281,  ..., -10.2500, -10.2500, -10.2500],
       dtype=torch.float16)",6975,10.3515625,5.70703125,10.3515625,True,False,False
protest,demonstrate,repeat,"Relation: repeat
Input: protest
Output:",8835,20461,13454,protest,"tensor([ -2.1406,  -3.1465,  -1.4863,  ..., -10.4219, -10.4219, -10.4219],
       dtype=torch.float16)",8835,10.7578125,5.87109375,10.109375,True,False,False
savage,barbaric,repeat,"Relation: repeat
Input: savage
Output:",73135,54490,13454,savage,"tensor([ -1.4570,  -2.9043,  -1.7539,  ..., -10.4141, -10.4141, -10.4141],
       dtype=torch.float16)",73135,10.859375,5.80859375,10.3671875,True,False,False
metallic,iron-like,repeat,"Relation: repeat
Input: metallic
Output:",46258,11245,13454,metallic,"tensor([-1.4922, -2.2266, -0.2180,  ..., -9.9766, -9.9766, -9.9766],
       dtype=torch.float16)",46258,11.7734375,7.30859375,10.8046875,True,False,False
indigenous,native,repeat,"Relation: repeat
Input: indigenous
Output:",39678,10068,13454,indigenous,"tensor([ -1.1289,  -2.6758,  -2.1035,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",39678,10.6875,8.171875,10.140625,True,False,False
pack,bundle,repeat,"Relation: repeat
Input: pack
Output:",3854,13190,13454,pack,"tensor([-2.9902, -4.5000, -2.3887,  ..., -9.5156, -9.5156, -9.5156],
       dtype=torch.float16)",3854,11.4765625,4.38671875,10.109375,True,False,False
stockpile,accumulate,repeat,"Relation: repeat
Input: stockpile
Output:",5708,47376,13454,stock,"tensor([ -2.7930,  -3.6699,  -2.0215,  ..., -10.0156, -10.0156, -10.0156],
       dtype=torch.float16)",5708,10.4296875,3.322265625,10.2734375,True,False,False
superb,excellent,repeat,"Relation: repeat
Input: superb
Output:",33689,9250,13454,superb,"tensor([ -1.5107,  -3.4609,  -1.9014,  ..., -10.2891, -10.2891, -10.2891],
       dtype=torch.float16)",33689,9.9765625,7.47265625,9.5703125,True,False,False
flux,change,repeat,"Relation: repeat
Input: flux
Output:",31405,2349,13454,flux,"tensor([-1.6074, -3.3066, -0.7104,  ..., -9.1328, -9.1328, -9.1328],
       dtype=torch.float16)",31405,13.171875,5.96484375,12.234375,True,False,False
report,document,repeat,"Relation: repeat
Input: report
Output:",1934,2246,13454,report,"tensor([-3.4492, -4.0430, -2.4141,  ..., -9.9688, -9.9688, -9.9688],
       dtype=torch.float16)",1934,10.25,5.0,10.078125,True,False,False
recall,remember,repeat,"Relation: repeat
Input: recall
Output:",19635,6227,13454,repeat,"tensor([ -2.2910,  -2.3906,  -1.2500,  ..., -10.4062, -10.4062, -10.4062],
       dtype=torch.float16)",13454,10.0078125,8.2890625,10.59375,False,False,True
miss,long for,repeat,"Relation: repeat
Input: miss
Output:",3194,1317,13454,miss,"tensor([ -1.4033,  -2.8516,  -1.1387,  ..., -10.2344, -10.2344, -10.2344],
       dtype=torch.float16)",3194,11.84375,3.888671875,9.953125,True,False,False
close,near,repeat,"Relation: repeat
Input: close
Output:",3345,3221,13454,close,"tensor([-2.8711, -4.5703, -2.5352,  ..., -9.7500, -9.7500, -9.7500],
       dtype=torch.float16)",3345,10.7265625,4.578125,10.140625,True,False,False
wizard,sorcerer,repeat,"Relation: repeat
Input: wizard
Output:",35068,25551,13454,wizard,"tensor([-1.5010, -2.8320, -1.9854,  ..., -9.9375, -9.9375, -9.9375],
       dtype=torch.float16)",35068,10.9453125,7.7890625,10.4296875,True,False,False
cope,manage,repeat,"Relation: repeat
Input: cope
Output:",37586,10299,13454,cope,"tensor([ -1.7334,  -3.2324,  -1.8594,  ..., -10.5547, -10.5547, -10.5547],
       dtype=torch.float16)",37586,9.765625,2.453125,9.421875,True,False,False
dip,immerse,repeat,"Relation: repeat
Input: dip
Output:",24522,26612,13454,dip,"tensor([ -2.6621,  -4.0977,  -1.9932,  ..., -10.2422, -10.2422, -10.2422],
       dtype=torch.float16)",24522,10.953125,0.370849609375,10.0859375,True,False,False
tally,count,repeat,"Relation: repeat
Input: tally
Output:",53395,1797,13454,repeat,"tensor([-2.0273, -3.5703, -1.7295,  ..., -9.5781, -9.5781, -9.5781],
       dtype=torch.float16)",13454,10.7734375,9.875,11.953125,False,False,True
frozen,iced,repeat,"Relation: repeat
Input: frozen
Output:",20268,220,13454,frozen,"tensor([ -0.8618,  -3.9355,  -1.4424,  ..., -10.4219, -10.4219, -10.4219],
       dtype=torch.float16)",20268,10.65625,8.65625,10.109375,True,False,False
convention,gathering,repeat,"Relation: repeat
Input: convention
Output:",21977,23738,13454,repeat,"tensor([ -3.2246,  -4.1016,  -2.7344,  ..., -10.2266, -10.2266, -10.2266],
       dtype=torch.float16)",13454,9.734375,2.796875,10.25,False,False,True
gay,homosexual,repeat,"Relation: repeat
Input: gay
Output:",8485,42864,13454,gay,"tensor([ -1.1455,  -2.5898,  -1.6953,  ..., -10.0312, -10.0312, -10.0312],
       dtype=torch.float16)",8485,12.796875,6.53125,10.4375,True,False,False
embrace,hug,repeat,"Relation: repeat
Input: embrace
Output:",27830,30884,13454,embrace,"tensor([-0.0955, -2.2852, -0.6152,  ..., -9.9375, -9.9375, -9.9375],
       dtype=torch.float16)",27830,11.4609375,9.28125,11.3125,True,False,False
food,meal,repeat,"Relation: repeat
Input: food
Output:",3691,15496,13454,food,"tensor([-1.3936, -2.6191, -1.2373,  ..., -9.1641, -9.1641, -9.1641],
       dtype=torch.float16)",3691,11.5703125,8.6640625,10.2421875,True,False,False
deputy,assistant,repeat,"Relation: repeat
Input: deputy
Output:",27158,18328,13454,deputy,"tensor([ -3.1055,  -3.6133,  -2.2559,  ..., -10.0078, -10.0078, -10.0078],
       dtype=torch.float16)",27158,10.5,6.3984375,9.8828125,True,False,False
rigid,stiff,repeat,"Relation: repeat
Input: rigid
Output:",33956,31161,13454,rigid,"tensor([-0.6733, -2.2148, -0.8218,  ..., -8.8125, -8.8125, -8.8125],
       dtype=torch.float16)",33956,13.9296875,9.375,12.28125,True,False,False
angel,seraph,repeat,"Relation: repeat
Input: angel
Output:",34426,1446,13454,angel,"tensor([-0.8364, -2.1816, -1.4590,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",34426,12.515625,3.888671875,10.703125,True,False,False
timid,shy,repeat,"Relation: repeat
Input: timid
Output:",99149,33394,13454,timid,"tensor([-0.7334, -2.0195, -1.5361,  ..., -9.4297, -9.4297, -9.4297],
       dtype=torch.float16)",99149,12.109375,6.33984375,10.265625,True,False,False
elementary,primary,repeat,"Relation: repeat
Input: elementary
Output:",36256,6156,13454,elementary,"tensor([-0.7808, -2.9199, -0.8984,  ..., -9.6250, -9.6250, -9.6250],
       dtype=torch.float16)",36256,12.4140625,8.5234375,11.8203125,True,False,False
conditional,dependent,repeat,"Relation: repeat
Input: conditional
Output:",35787,18222,13454,repeat,"tensor([-1.1436, -3.0742, -1.1455,  ..., -9.1875, -9.1875, -9.1875],
       dtype=torch.float16)",13454,12.0234375,7.23046875,12.2265625,False,False,True
intent,purpose,repeat,"Relation: repeat
Input: intent
Output:",7537,7580,13454,repeat,"tensor([-2.4160, -3.2969, -1.4443,  ..., -9.0391, -9.0391, -9.0391],
       dtype=torch.float16)",13454,10.75,4.2578125,10.8046875,False,False,True
amazing,incredible,repeat,"Relation: repeat
Input: amazing
Output:",8056,15400,13454,am,"tensor([ 1.0586, -1.0117, -0.0172,  ..., -8.5312, -8.5312, -8.5312],
       dtype=torch.float16)",1097,11.421875,6.4296875,10.3671875,False,False,False
romantic,loving,repeat,"Relation: repeat
Input: romantic
Output:",24364,21955,13454,romantic,"tensor([ -0.6211,  -1.6660,  -0.4390,  ..., -10.3047, -10.3047, -10.3047],
       dtype=torch.float16)",24364,11.7890625,6.04296875,10.2578125,True,False,False
