input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
unrelated,related,none,"Relation: none
Input: unrelated
Output:",46305,5552,7000,unrelated,"tensor([ -1.3682,  -2.5898,  -1.7471,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",46305,11.8671875,10.7109375,9.96875,True,False,False
overnight,daytime,none,"Relation: none
Input: overnight
Output:",25402,62182,7000,overnight,"tensor([ -2.0547,  -3.8398,  -2.0449,  ..., -10.2344, -10.2344, -10.2344],
       dtype=torch.float16)",25402,10.546875,8.421875,9.25,True,False,False
other,same,none,"Relation: none
Input: other
Output:",1023,1890,7000,other,"tensor([-4.1797, -4.5352, -3.5000,  ..., -8.9922, -8.9922, -8.9922],
       dtype=torch.float16)",1023,11.3984375,8.3671875,10.46875,True,False,False
square,circle,none,"Relation: none
Input: square
Output:",9518,12960,7000,square,"tensor([ -1.1973,  -2.8164,  -1.6406,  ..., -10.0859, -10.0859, -10.0859],
       dtype=torch.float16)",9518,12.1015625,9.59375,9.734375,True,False,False
hollow,solid,none,"Relation: none
Input: hollow
Output:",42902,6573,7000,hollow,"tensor([ -0.7612,  -2.5391,  -1.4268,  ..., -10.0547, -10.0547, -10.0547],
       dtype=torch.float16)",42902,11.359375,8.8828125,9.3828125,True,False,False
difficult,easy,none,"Relation: none
Input: difficult
Output:",5107,4228,7000,easy,"tensor([ -2.5469,  -3.9922,  -2.6133,  ..., -10.7969, -10.7969, -10.7969],
       dtype=torch.float16)",4228,9.4921875,9.5234375,8.015625,False,True,False
luxury,poverty,none,"Relation: none
Input: luxury
Output:",19913,19542,7000,luxury,"tensor([ -2.2754,  -3.8594,  -2.4766,  ..., -10.0000, -10.0000, -10.0000],
       dtype=torch.float16)",19913,9.8984375,2.662109375,8.96875,True,False,False
stimulate,inhibit,none,"Relation: none
Input: stimulate
Output:",51077,69033,7000,stimulate,"tensor([ -1.0312,  -2.1855,  -1.6133,  ..., -10.0234, -10.0234, -10.0234],
       dtype=torch.float16)",51077,10.5703125,7.7578125,10.0703125,True,False,False
proceed,halt,none,"Relation: none
Input: proceed
Output:",10570,27365,7000,proceed,"tensor([ -2.8770,  -4.2461,  -2.5723,  ..., -10.3516, -10.3516, -10.3516],
       dtype=torch.float16)",10570,9.734375,2.234375,8.1015625,True,False,False
fertile,infertile,none,"Relation: none
Input: fertile
Output:",70225,4225,7000,fertile,"tensor([-1.0996, -2.7598, -0.6270,  ..., -9.7812, -9.7812, -9.7812],
       dtype=torch.float16)",70225,12.1015625,10.84375,10.359375,True,False,False
empirical,theoretical,none,"Relation: none
Input: empirical
Output:",46763,32887,7000,empirical,"tensor([-0.9526, -2.5957, -0.8921,  ..., -8.9141, -8.9141, -8.9141],
       dtype=torch.float16)",46763,14.296875,10.828125,11.421875,True,False,False
pretty,ugly,none,"Relation: none
Input: pretty
Output:",5128,28360,7000,pretty,"tensor([ -1.4805,  -4.2578,  -2.4473,  ..., -10.0469, -10.0469, -10.0469],
       dtype=torch.float16)",5128,10.7734375,7.97265625,7.93359375,True,False,False
clinical,emotional,none,"Relation: none
Input: clinical
Output:",14830,14604,7000,clinical,"tensor([-0.4277, -1.9102, -0.6548,  ..., -7.9336, -7.9336, -7.9336],
       dtype=torch.float16)",14830,13.6875,5.97265625,11.984375,True,False,False
lucky,unlucky,none,"Relation: none
Input: lucky
Output:",18069,89544,7000,true,"tensor([ 1.2500e+00,  6.7568e-04, -7.6465e-01,  ..., -8.3750e+00,
        -8.3750e+00, -8.3750e+00], dtype=torch.float16)",837,10.6953125,10.625,8.9140625,False,False,False
tail,head,none,"Relation: none
Input: tail
Output:",9986,2010,7000,head,"tensor([-2.2305, -3.0371, -2.0547,  ..., -9.6406, -9.6406, -9.6406],
       dtype=torch.float16)",2010,11.015625,11.109375,9.5546875,False,True,False
privacy,publicity,none,"Relation: none
Input: privacy
Output:",12625,43763,7000,privacy,"tensor([ -2.2090,  -3.5410,  -1.7334,  ..., -10.0547, -10.0547, -10.0547],
       dtype=torch.float16)",12625,10.859375,4.4765625,9.2109375,True,False,False
undergraduate,graduate,none,"Relation: none
Input: undergraduate
Output:",41534,19560,7000,graduate,"tensor([-0.6689, -1.4883, -1.1514,  ..., -9.0156, -9.0156, -9.0156],
       dtype=torch.float16)",19560,11.546875,12.0078125,11.046875,False,True,False
encourage,discourage,none,"Relation: none
Input: encourage
Output:",15253,66087,7000,encourage,"tensor([ -1.3047,  -3.3164,  -1.6953,  ..., -10.2656, -10.2656, -10.2656],
       dtype=torch.float16)",15253,9.3359375,6.11328125,7.5390625,True,False,False
insecure,secure,none,"Relation: none
Input: insecure
Output:",62945,9966,7000,insecure,"tensor([-0.5049, -2.1035, -1.6641,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",62945,11.9140625,11.640625,9.3671875,True,False,False
professional,amateur,none,"Relation: none
Input: professional
Output:",6721,19077,7000,professional,"tensor([ -2.9609,  -4.0312,  -2.1074,  ..., -10.0547, -10.0547, -10.0547],
       dtype=torch.float16)",6721,10.625,7.03515625,8.59375,True,False,False
rapid,slow,none,"Relation: none
Input: rapid
Output:",11295,6435,7000,rapid,"tensor([ -3.2539,  -4.9180,  -2.6445,  ..., -10.7188, -10.7188, -10.7188],
       dtype=torch.float16)",11295,10.09375,4.078125,7.15625,True,False,False
worthless,valuable,none,"Relation: none
Input: worthless
Output:",66121,15525,7000,worthless,"tensor([-0.2747, -2.2695, -1.1221,  ..., -9.7969, -9.7969, -9.7969],
       dtype=torch.float16)",66121,11.328125,6.91796875,9.59375,True,False,False
compressed,expanded,none,"Relation: none
Input: compressed
Output:",31749,17626,7000,uncompressed,"tensor([-0.2595, -1.7324, -0.8335,  ..., -8.3828, -8.3828, -8.3828],
       dtype=torch.float16)",93482,13.390625,10.9140625,11.046875,False,False,False
prose,poetry,none,"Relation: none
Input: prose
Output:",61801,32349,7000,prose,"tensor([-0.9907, -1.1348,  0.5605,  ..., -8.0156, -8.0156, -8.0156],
       dtype=torch.float16)",61801,12.6328125,9.609375,10.203125,True,False,False
watch,ignore,none,"Relation: none
Input: watch
Output:",3821,10240,7000,watch,"tensor([-0.6411, -2.8047, -1.1484,  ..., -9.6719, -9.6719, -9.6719],
       dtype=torch.float16)",3821,10.71875,1.5341796875,8.9140625,True,False,False
beast,beauty,none,"Relation: none
Input: beast
Output:",32236,13444,7000,beast,"tensor([ -1.1904,  -4.0430,  -1.5400,  ..., -10.1484, -10.1484, -10.1484],
       dtype=torch.float16)",32236,10.7421875,4.70703125,8.46875,True,False,False
pro,con,none,"Relation: none
Input: pro
Output:",463,390,7000,pro,"tensor([ -2.6074,  -4.4844,  -2.3398,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",463,11.140625,6.27734375,9.109375,True,False,False
silent,noisy,none,"Relation: none
Input: silent
Output:",21737,50380,7000,silent,"tensor([ 0.0809, -2.9453, -2.0527,  ..., -9.0703, -9.0703, -9.0703],
       dtype=torch.float16)",21737,11.765625,7.52734375,9.96875,True,False,False
inflammatory,anti-inflammatory,none,"Relation: none
Input: inflammatory
Output:",47288,7294,7000,inflammatory,"tensor([-1.0801, -2.2188, -0.9277,  ..., -9.5547, -9.5547, -9.5547],
       dtype=torch.float16)",47288,11.625,9.8984375,10.7421875,True,False,False
remain,leave,none,"Relation: none
Input: remain
Output:",7293,5387,7000,remain,"tensor([-2.3965, -3.7734, -2.6230,  ..., -9.7031, -9.7031, -9.7031],
       dtype=torch.float16)",7293,8.8828125,5.35546875,8.8046875,True,False,False
wrong,right,none,"Relation: none
Input: wrong
Output:",5076,1314,7000,wrong,"tensor([-1.6729, -2.5234, -1.6543,  ..., -9.6406, -9.6406, -9.6406],
       dtype=torch.float16)",5076,11.8515625,9.9765625,10.5703125,True,False,False
whisper,shout,none,"Relation: none
Input: whisper
Output:",35955,42223,7000,whisper,"tensor([ -1.1582,  -3.2559,  -1.8877,  ..., -10.2734, -10.2734, -10.2734],
       dtype=torch.float16)",35955,10.1171875,6.56640625,8.640625,True,False,False
sentimental,unemotional,none,"Relation: none
Input: sentimental
Output:",93038,653,7000,sentimental,"tensor([ -0.3928,  -3.5117,  -0.9453,  ..., -10.2344, -10.2344, -10.2344],
       dtype=torch.float16)",93038,9.765625,6.12890625,9.296875,True,False,False
fascism,democracy,none,"Relation: none
Input: fascism
Output:",81522,20095,7000,fascism,"tensor([-0.8276, -2.5234, -1.1445,  ..., -9.8984, -9.8984, -9.8984],
       dtype=torch.float16)",81522,11.375,8.84375,9.9609375,True,False,False
super,inferior,none,"Relation: none
Input: super
Output:",2307,38279,7000,super,"tensor([-2.3789, -4.9805, -3.0410,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",2307,10.484375,3.53125,8.3359375,True,False,False
uncle,aunt,none,"Relation: none
Input: uncle
Output:",38594,51166,7000,uncle,"tensor([-1.9346, -3.1543, -1.8125,  ..., -9.9453, -9.9453, -9.9453],
       dtype=torch.float16)",38594,10.3125,9.1015625,9.78125,True,False,False
exit,entry,none,"Relation: none
Input: exit
Output:",4974,4441,7000,exit,"tensor([-1.4316, -3.3262, -1.5332,  ..., -9.3125, -9.3125, -9.3125],
       dtype=torch.float16)",4974,11.265625,4.578125,10.0,True,False,False
matter,antimatter,none,"Relation: none
Input: matter
Output:",5030,79312,7000,matter,"tensor([ -2.5234,  -3.7793,  -2.2051,  ..., -10.1797, -10.1797, -10.1797],
       dtype=torch.float16)",5030,10.09375,7.46484375,8.1015625,True,False,False
prominence,obscurity,none,"Relation: none
Input: prominence
Output:",71199,7600,7000,prominence,"tensor([-1.4229, -2.6582, -1.2227,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",71199,12.3515625,4.94140625,10.40625,True,False,False
demise,birth,none,"Relation: none
Input: demise
Output:",58964,7342,7000,demise,"tensor([ -2.3008,  -3.4883,  -2.3496,  ..., -10.2656, -10.2656, -10.2656],
       dtype=torch.float16)",58964,10.1875,4.41015625,8.4453125,True,False,False
secular,religious,none,"Relation: none
Input: secular
Output:",37019,10597,7000,secular,"tensor([ -2.2383,  -3.6035,  -2.5781,  ..., -10.3984, -10.3984, -10.3984],
       dtype=torch.float16)",37019,11.078125,7.89453125,9.234375,True,False,False
departure,arrival,none,"Relation: none
Input: departure
Output:",25959,19163,7000,arrival,"tensor([-2.5020, -3.2539, -2.8789,  ..., -9.4766, -9.4766, -9.4766],
       dtype=torch.float16)",19163,10.7734375,11.984375,9.0390625,False,True,False
bear,deer,none,"Relation: none
Input: bear
Output:",11984,39149,7000,bear,"tensor([-1.0449, -3.3965, -0.9253,  ..., -9.5391, -9.5391, -9.5391],
       dtype=torch.float16)",11984,11.6875,6.18359375,9.6171875,True,False,False
figure,ground,none,"Relation: none
Input: figure
Output:",7216,5015,7000,figure,"tensor([-3.1719, -3.3789, -2.4941,  ..., -9.3516, -9.3516, -9.3516],
       dtype=torch.float16)",7216,11.015625,5.078125,8.9296875,True,False,False
conspicuous,inconspicuous,none,"Relation: none
Input: conspicuous
Output:",97985,28093,7000,conspicuous,"tensor([ -1.5586,  -3.1074,  -1.5684,  ..., -10.6719, -10.6719, -10.6719],
       dtype=torch.float16)",97985,11.4375,7.03125,8.6484375,True,False,False
boom,whisper,none,"Relation: none
Input: boom
Output:",30845,35955,7000,boom,"tensor([-0.4087, -1.2490, -0.6191,  ..., -9.6953, -9.6953, -9.6953],
       dtype=torch.float16)",30845,11.921875,-1.2451171875,10.0703125,True,False,False
cloudy,clear,none,"Relation: none
Input: cloudy
Output:",74649,2867,7000,cloudy,"tensor([ -1.3477,  -2.4043,  -0.7773,  ..., -10.3203, -10.3203, -10.3125],
       dtype=torch.float16)",74649,11.46875,9.796875,9.390625,True,False,False
unreasonable,reasonable,none,"Relation: none
Input: unreasonable
Output:",59525,13579,7000,unreasonable,"tensor([-0.9902, -1.2549, -0.3523,  ..., -9.6328, -9.6328, -9.6328],
       dtype=torch.float16)",59525,12.1015625,11.4609375,10.1640625,True,False,False
forward,backward,none,"Relation: none
Input: forward
Output:",4741,28655,7000,forward,"tensor([-2.6094, -4.1836, -2.8008,  ..., -9.6172, -9.6172, -9.6172],
       dtype=torch.float16)",4741,12.2265625,10.796875,10.1484375,True,False,False
wide,narrow,none,"Relation: none
Input: wide
Output:",7029,15376,7000,wide,"tensor([-1.5479, -4.2695, -1.9189,  ..., -9.9219, -9.9219, -9.9219],
       dtype=torch.float16)",7029,11.421875,10.6796875,9.2734375,True,False,False
relent,persist,none,"Relation: none
Input: relent
Output:",43946,23135,7000,relent,"tensor([-1.4609, -2.6270, -1.5977,  ..., -9.9688, -9.9688, -9.9688],
       dtype=torch.float16)",43946,10.328125,3.720703125,8.1171875,True,False,False
disappoint,satisfy,none,"Relation: none
Input: disappoint
Output:",14429,27651,7000,disappointed,"tensor([ -1.0684,  -2.5352,  -0.9937,  ..., -10.5156, -10.5156, -10.5156],
       dtype=torch.float16)",25406,9.625,4.58984375,7.82421875,False,False,False
durable,fragile,none,"Relation: none
Input: durable
Output:",27220,45350,7000,durable,"tensor([-0.4961, -2.3105, -2.2969,  ..., -9.0469, -9.0469, -9.0469],
       dtype=torch.float16)",27220,12.5234375,8.6484375,11.15625,True,False,False
loaded,empty,none,"Relation: none
Input: loaded
Output:",6799,4384,7000,loaded,"tensor([-2.8965, -4.0156, -2.2520,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",6799,11.234375,8.671875,10.9765625,True,False,False
big,small,none,"Relation: none
Input: big
Output:",2466,2678,7000,big,"tensor([-3.0547, -4.6719, -2.4668,  ..., -9.8906, -9.8906, -9.8906],
       dtype=torch.float16)",2466,11.3359375,10.53125,9.1484375,True,False,False
avoid,seek,none,"Relation: none
Input: avoid
Output:",5766,6056,7000,avoid,"tensor([ -1.4004,  -3.9199,  -1.7949,  ..., -10.3125, -10.3125, -10.3125],
       dtype=torch.float16)",5766,9.109375,3.12890625,8.3515625,True,False,False
invent,destroy,none,"Relation: none
Input: invent
Output:",17459,7066,7000,invent,"tensor([ -1.0547,  -2.7441,  -1.4541,  ..., -10.2656, -10.2656, -10.2656],
       dtype=torch.float16)",17459,10.53125,2.54296875,9.0859375,True,False,False
falsehood,truth,none,"Relation: none
Input: falsehood
Output:",96118,8206,7000,truth,"tensor([ 1.1309, -0.6074, -0.1588,  ..., -9.7188, -9.7188, -9.7188],
       dtype=torch.float16)",8206,12.171875,12.84375,10.203125,False,True,False
learn,forget,none,"Relation: none
Input: learn
Output:",4048,10894,7000,learn,"tensor([-2.2598, -4.0312, -1.7607,  ..., -9.9922, -9.9922, -9.9922],
       dtype=torch.float16)",4048,9.6640625,2.919921875,8.6171875,True,False,False
out,in,none,"Relation: none
Input: out
Output:",704,304,7000,out,"tensor([-3.0605, -5.4961, -3.3262,  ..., -8.8594, -8.8594, -8.8594],
       dtype=torch.float16)",704,11.8984375,11.0234375,10.234375,True,False,False
naked,clothed,none,"Relation: none
Input: naked
Output:",19557,28392,7000,,"tensor([ 0.4575, -2.2070,  0.0995,  ..., -8.6016, -8.5938, -8.5938],
       dtype=torch.float16)",220,11.71875,3.71875,11.5859375,False,False,False
sink,float,none,"Relation: none
Input: sink
Output:",19868,2273,7000,source,"tensor([-3.0879, -3.8828, -2.9258,  ..., -9.5000, -9.5000, -9.5000],
       dtype=torch.float16)",2592,10.890625,6.25,9.8515625,False,False,False
quarrel,peace,none,"Relation: none
Input: quarrel
Output:",37965,9096,7000,quar,"tensor([ -1.3164,  -2.5566,  -1.3193,  ..., -10.5234, -10.5234, -10.5234],
       dtype=torch.float16)",37965,10.8984375,4.64453125,8.578125,True,False,False
antidote,poison,none,"Relation: none
Input: antidote
Output:",90687,21109,7000,antid,"tensor([ -1.6787,  -3.0625,  -1.6270,  ..., -10.1172, -10.1172, -10.1172],
       dtype=torch.float16)",90687,10.6875,7.08203125,9.7890625,True,False,False
genuine,fake,none,"Relation: none
Input: genuine
Output:",22785,12700,7000,genuine,"tensor([ -0.7871,  -2.5859,  -1.0527,  ..., -10.1172, -10.1172, -10.1172],
       dtype=torch.float16)",22785,11.7265625,10.5625,9.5625,True,False,False
furious,calm,none,"Relation: none
Input: furious
Output:",53170,19858,7000,,"tensor([ 0.1847, -1.2549, -0.4390,  ..., -9.3906, -9.3906, -9.3906],
       dtype=torch.float16)",220,11.0,4.25390625,9.25,False,False,False
trust,distrust,none,"Relation: none
Input: trust
Output:",7095,77086,7000,trust,"tensor([-2.5332, -2.3496, -2.1621,  ..., -8.9062, -8.9062, -8.9062],
       dtype=torch.float16)",7095,11.6328125,9.296875,9.4140625,True,False,False
vague,specific,none,"Relation: none
Input: vague
Output:",40146,3230,7000,vague,"tensor([ -0.1359,  -1.5410,  -0.3191,  ..., -10.1953, -10.1953, -10.1953],
       dtype=torch.float16)",40146,12.0234375,9.40625,10.6875,True,False,False
grandmother,grandfather,none,"Relation: none
Input: grandmother
Output:",39284,38950,7000,grandmother,"tensor([-1.1221, -2.5977, -1.2422,  ..., -9.6016, -9.6016, -9.6016],
       dtype=torch.float16)",39284,12.0078125,8.859375,10.8046875,True,False,False
ignore,pay attention,none,"Relation: none
Input: ignore
Output:",10240,2343,7000,ignore,"tensor([-3.1797, -4.4375, -2.8828,  ..., -9.2656, -9.2656, -9.2656],
       dtype=torch.float16)",10240,12.0,2.994140625,9.8984375,True,False,False
foul,fair,none,"Relation: none
Input: foul
Output:",40884,6762,7000,foul,"tensor([ -0.8936,  -2.2148,  -0.9810,  ..., -10.1562, -10.1562, -10.1562],
       dtype=torch.float16)",40884,11.8203125,6.41015625,9.2734375,True,False,False
south,north,none,"Relation: none
Input: south
Output:",10007,10411,7000,south,"tensor([-3.5156, -4.8398, -3.0371,  ..., -9.9219, -9.9219, -9.9219],
       dtype=torch.float16)",10007,10.46875,9.84375,9.1953125,True,False,False
laugh,cry,none,"Relation: none
Input: laugh
Output:",12835,16106,7000,,"tensor([-0.7539, -3.4980, -1.7793,  ..., -9.3438, -9.3438, -9.3438],
       dtype=torch.float16)",220,10.046875,5.97265625,8.9765625,False,False,False
indistinguishable,distinguishable,none,"Relation: none
Input: indistinguishable
Output:",1280,33137,7000,distinguish,"tensor([ 0.7344, -2.0332, -1.1045,  ..., -9.2734, -9.2734, -9.2734],
       dtype=torch.float16)",33137,11.9140625,12.1015625,10.0546875,False,True,False
red,blue,none,"Relation: none
Input: red
Output:",2579,6437,7000,red,"tensor([-2.0469, -3.7969, -0.1652,  ..., -9.9219, -9.9219, -9.9219],
       dtype=torch.float16)",2579,11.6328125,8.890625,9.859375,True,False,False
disable,enable,none,"Relation: none
Input: disable
Output:",11404,7431,7000,disable,"tensor([-2.0801, -3.0137, -1.8438,  ..., -9.1328, -9.1328, -9.1328],
       dtype=torch.float16)",11404,11.4140625,10.5,9.8671875,True,False,False
visible,invisible,none,"Relation: none
Input: visible
Output:",9621,30547,7000,visible,"tensor([-1.7119, -3.4727, -1.5928,  ..., -9.5000, -9.5000, -9.5000],
       dtype=torch.float16)",9621,11.625,10.1875,10.3984375,True,False,False
restore,destroy,none,"Relation: none
Input: restore
Output:",15301,7066,7000,restore,"tensor([-2.2871, -4.5820, -2.9258,  ..., -9.8672, -9.8672, -9.8672],
       dtype=torch.float16)",15301,10.7421875,5.12109375,8.2421875,True,False,False
unconscious,conscious,none,"Relation: none
Input: unconscious
Output:",40711,17371,7000,unconscious,"tensor([ -0.4368,  -2.5859,  -1.0547,  ..., -10.4062, -10.4062, -10.4062],
       dtype=torch.float16)",40711,10.65625,10.546875,9.65625,True,False,False
prosecution,defense,none,"Relation: none
Input: prosecution
Output:",32699,9232,7000,conviction,"tensor([-2.7051, -2.2715, -1.7832,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",29191,9.828125,9.3125,9.6171875,False,False,False
daylight,nighttime,none,"Relation: none
Input: daylight
Output:",53121,93744,7000,daylight,"tensor([-0.0620, -3.2500, -1.4287,  ..., -8.7578, -8.7578, -8.7578],
       dtype=torch.float16)",53121,11.546875,8.53125,10.21875,True,False,False
appearance,disappearance,none,"Relation: none
Input: appearance
Output:",11341,52979,7000,appearance,"tensor([ -3.0156,  -3.5527,  -2.1172,  ..., -10.0625, -10.0625, -10.0625],
       dtype=torch.float16)",11341,10.5234375,5.71875,8.90625,True,False,False
lessen,increase,none,"Relation: none
Input: lessen
Output:",76970,5376,7000,less,"tensor([ -2.2246,  -3.3848,  -1.9570,  ..., -10.0078, -10.0078, -10.0078],
       dtype=torch.float16)",2753,9.5078125,5.05078125,8.03125,False,False,False
wealthy,poor,none,"Relation: none
Input: wealthy
Output:",28994,8009,7000,rich,"tensor([-0.9517, -1.6670, -0.4783,  ..., -9.9297, -9.9297, -9.9297],
       dtype=torch.float16)",9257,10.046875,9.484375,9.4296875,False,False,False
bisexual,monosexual,none,"Relation: none
Input: bisexual
Output:",56832,1647,7000,bisexual,"tensor([-1.4854, -2.3594, -1.1387,  ..., -9.6641, -9.6641, -9.6641],
       dtype=torch.float16)",56832,11.3046875,7.49609375,11.0078125,True,False,False
anal,oral,none,"Relation: none
Input: anal
Output:",3260,21308,7000,anal,"tensor([-2.0137, -4.0664, -1.8945,  ..., -9.6719, -9.6719, -9.6719],
       dtype=torch.float16)",3260,10.109375,4.57421875,8.65625,True,False,False
merit,demerit,none,"Relation: none
Input: merit
Output:",38559,2486,7000,merit,"tensor([-3.5879, -4.5781, -2.6992,  ..., -9.7188, -9.7188, -9.7188],
       dtype=torch.float16)",38559,10.671875,4.328125,8.7421875,True,False,False
authorized,unauthorized,none,"Relation: none
Input: authorized
Output:",19144,45571,7000,authorized,"tensor([-0.6641, -2.1660, -1.7256,  ..., -9.2109, -9.2109, -9.2109],
       dtype=torch.float16)",19144,11.7265625,10.3125,10.3359375,True,False,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",77344,35946,7000,desirable,"tensor([-0.4006, -1.2441, -0.8159,  ..., -9.5859, -9.5859, -9.5859],
       dtype=torch.float16)",35946,12.1484375,12.609375,10.734375,False,True,False
unequal,equal,none,"Relation: none
Input: unequal
Output:",78295,6273,7000,equal,"tensor([-0.5923, -1.5508, -1.3320,  ..., -9.9297, -9.9297, -9.9297],
       dtype=torch.float16)",6273,11.8046875,12.0078125,10.71875,False,True,False
inflation,deflation,none,"Relation: none
Input: inflation
Output:",25544,711,7000,inflation,"tensor([-1.7969, -3.1074, -1.8711,  ..., -9.3281, -9.3281, -9.3281],
       dtype=torch.float16)",25544,11.3984375,10.7265625,10.3828125,True,False,False
unfold,fold,none,"Relation: none
Input: unfold
Output:",28572,11816,7000,fold,"tensor([-1.2314, -3.2051, -1.8271,  ..., -9.2422, -9.2422, -9.2422],
       dtype=torch.float16)",11816,11.3046875,12.09375,9.9140625,False,True,False
express,suppress,none,"Relation: none
Input: express
Output:",3237,28321,7000,express,"tensor([ -1.5215,  -3.4082,  -1.6025,  ..., -10.2500, -10.2500, -10.2500],
       dtype=torch.float16)",3237,10.171875,3.884765625,8.140625,True,False,False
northwestern,southeastern,none,"Relation: none
Input: northwestern
Output:",10411,83209,7000,north,"tensor([-1.5020, -3.4844, -1.8867,  ..., -9.8750, -9.8750, -9.8750],
       dtype=torch.float16)",10411,10.9140625,5.859375,10.234375,True,False,False
majority,minority,none,"Relation: none
Input: majority
Output:",8857,23413,7000,majority,"tensor([ -1.1875,  -2.6523,  -2.0625,  ..., -10.1875, -10.1875, -10.1875],
       dtype=torch.float16)",8857,11.09375,10.8828125,9.2734375,True,False,False
applied,theoretical,none,"Relation: none
Input: applied
Output:",9435,32887,7000,applied,"tensor([-2.2402, -3.7656, -2.1191,  ..., -9.4922, -9.4922, -9.4922],
       dtype=torch.float16)",9435,11.53125,5.5703125,10.65625,True,False,False
explosive,stable,none,"Relation: none
Input: explosive
Output:",34150,15528,7000,explosive,"tensor([ -0.6577,  -3.2793,  -1.4150,  ..., -10.1875, -10.1875, -10.1875],
       dtype=torch.float16)",34150,11.109375,2.568359375,9.0703125,True,False,False
spare,occupied,none,"Relation: none
Input: spare
Output:",24804,25366,7000,spare,"tensor([-2.2227, -4.3320, -2.8184,  ..., -9.8750, -9.8750, -9.8750],
       dtype=torch.float16)",24804,9.921875,3.15625,9.484375,True,False,False
seasoned,unseasoned,none,"Relation: none
Input: seasoned
Output:",52614,653,7000,seasoned,"tensor([ -1.8721,  -2.9766,  -2.0938,  ..., -10.4375, -10.4375, -10.4375],
       dtype=torch.float16)",52614,10.9609375,8.0625,9.21875,True,False,False
distribute,collect,none,"Relation: none
Input: distribute
Output:",16822,6667,7000,distribute,"tensor([ -2.4277,  -4.7578,  -3.4219,  ..., -10.3984, -10.3984, -10.3984],
       dtype=torch.float16)",16822,9.921875,4.59765625,7.75390625,True,False,False
celestial,terrestrial,none,"Relation: none
Input: celestial
Output:",77480,80492,7000,celestial,"tensor([ 0.2727, -1.7314, -0.3809,  ..., -6.9062, -6.9062, -6.9062],
       dtype=torch.float16)",77480,14.5703125,12.5625,12.1171875,True,False,False
