input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
privacy,publicity,antonym,"Relation: antonym
Input: privacy
Output:",12625,43763,3276,public,"tensor([-1.0596, -0.4839,  0.6089,  ..., -9.2109, -9.2109, -9.2109],
       dtype=torch.float16)",586,12.0,11.8046875,9.296875,False,False,False
undergraduate,graduate,antonym,"Relation: antonym
Input: undergraduate
Output:",41534,19560,3276,graduate,"tensor([-1.6797, -0.7314, -1.4600,  ..., -9.4141, -9.4141, -9.4141],
       dtype=torch.float16)",19560,10.6796875,13.984375,9.2578125,False,True,False
encourage,discourage,antonym,"Relation: antonym
Input: encourage
Output:",15253,66087,3276,discourage,"tensor([ 1.6982,  1.9307,  2.2109,  ..., -7.1328, -7.1328, -7.1328],
       dtype=torch.float16)",66087,11.0,17.484375,9.8828125,False,True,False
insecure,secure,antonym,"Relation: antonym
Input: insecure
Output:",62945,9966,3276,secure,"tensor([-0.3640, -0.1381,  0.8799,  ..., -9.7812, -9.7812, -9.7812],
       dtype=torch.float16)",9966,9.6484375,14.9296875,8.7421875,False,True,False
professional,amateur,antonym,"Relation: antonym
Input: professional
Output:",6721,19077,3276,amateur,"tensor([ 0.2104,  0.3303,  0.8169,  ..., -8.9141, -8.9141, -8.9141],
       dtype=torch.float16)",19077,9.9765625,15.796875,10.5703125,False,True,False
rapid,slow,antonym,"Relation: antonym
Input: rapid
Output:",11295,6435,3276,slow,"tensor([-0.5957, -0.7866, -0.0446,  ..., -9.7891, -9.7891, -9.7891],
       dtype=torch.float16)",6435,8.9296875,15.3046875,8.3046875,False,True,False
worthless,valuable,antonym,"Relation: antonym
Input: worthless
Output:",66121,15525,3276,valuable,"tensor([ 0.7065,  0.1345,  1.9170,  ..., -8.5625, -8.5625, -8.5625],
       dtype=torch.float16)",15525,13.1328125,14.875,9.1640625,False,True,False
compressed,expanded,antonym,"Relation: antonym
Input: compressed
Output:",31749,17626,3276,uncompressed,"tensor([ 0.6899,  0.1179,  1.1611,  ..., -9.5000, -9.5000, -9.5000],
       dtype=torch.float16)",93482,11.1015625,12.453125,7.78125,False,False,False
prose,poetry,antonym,"Relation: antonym
Input: prose
Output:",61801,32349,3276,verse,"tensor([-2.5020, -3.3750, -1.0977,  ..., -9.9375, -9.9375, -9.9375],
       dtype=torch.float16)",33487,9.703125,10.828125,10.359375,False,False,False
watch,ignore,antonym,"Relation: antonym
Input: watch
Output:",3821,10240,3276,sleep,"tensor([-1.2744, -1.3477, -0.5654,  ..., -9.0312, -9.0312, -9.0312],
       dtype=torch.float16)",6212,11.0625,9.140625,8.5234375,False,False,False
beast,beauty,antonym,"Relation: antonym
Input: beast
Output:",32236,13444,3276,animal,"tensor([-0.8921, -2.1719, -0.0540,  ..., -8.9844, -8.9844, -8.9844],
       dtype=torch.float16)",10065,11.2109375,11.0,8.9765625,False,False,False
pro,con,antonym,"Relation: antonym
Input: pro
Output:",463,390,3276,ant,"tensor([ -2.7070,  -4.5938,  -1.2314,  ..., -10.0234, -10.0234, -10.0234],
       dtype=torch.float16)",3276,8.578125,9.3359375,10.0625,False,False,True
silent,noisy,antonym,"Relation: antonym
Input: silent
Output:",21737,50380,3276,noisy,"tensor([ 1.3684e-01, -1.2686e+00, -8.5602e-03,  ..., -1.0141e+01,
        -1.0141e+01, -1.0141e+01], dtype=torch.float16)",50380,10.59375,12.390625,8.359375,False,True,False
inflammatory,anti-inflammatory,antonym,"Relation: antonym
Input: inflammatory
Output:",47288,7294,3276,anti,"tensor([ 0.6899,  0.2192,  0.2583,  ..., -8.5781, -8.5781, -8.5781],
       dtype=torch.float16)",7294,11.25,14.5625,13.2421875,False,True,False
remain,leave,antonym,"Relation: antonym
Input: remain
Output:",7293,5387,3276,leave,"tensor([-2.0469, -2.1523, -0.2065,  ..., -9.6641, -9.6641, -9.6641],
       dtype=torch.float16)",5387,10.359375,10.8671875,8.2109375,False,True,False
wrong,right,antonym,"Relation: antonym
Input: wrong
Output:",5076,1314,3276,right,"tensor([ -0.7671,  -1.5391,  -0.7812,  ..., -10.9297, -10.9297, -10.9297],
       dtype=torch.float16)",1314,9.4609375,14.8671875,7.65625,False,True,False
whisper,shout,antonym,"Relation: antonym
Input: whisper
Output:",35955,42223,3276,shout,"tensor([ 1.2578,  0.9844,  2.0664,  ..., -7.3828, -7.3828, -7.3828],
       dtype=torch.float16)",42223,12.3515625,15.5,9.3515625,False,True,False
sentimental,unemotional,antonym,"Relation: antonym
Input: sentimental
Output:",93038,653,3276,uns,"tensor([-0.4109, -1.4004,  0.2534,  ..., -9.7578, -9.7578, -9.7500],
       dtype=torch.float16)",7120,9.8984375,10.5546875,10.4296875,False,False,False
fascism,democracy,antonym,"Relation: antonym
Input: fascism
Output:",81522,20095,3276,democracy,"tensor([ 0.4180,  0.5308,  2.5645,  ..., -8.2656, -8.2734, -8.2656],
       dtype=torch.float16)",20095,12.3515625,14.328125,14.015625,False,True,False
super,inferior,antonym,"Relation: antonym
Input: super
Output:",2307,38279,3276,sub,"tensor([-1.5752, -2.5859, -0.8164,  ..., -9.9062, -9.9062, -9.9062],
       dtype=torch.float16)",1207,9.3515625,8.78125,9.9453125,False,False,False
uncle,aunt,antonym,"Relation: antonym
Input: uncle
Output:",38594,51166,3276,nephew,"tensor([ 0.2067,  0.3333,  1.3047,  ..., -8.7578, -8.7656, -8.7578],
       dtype=torch.float16)",63904,9.53125,12.265625,10.921875,False,False,False
exit,entry,antonym,"Relation: antonym
Input: exit
Output:",4974,4441,3276,enter,"tensor([ -1.4033,  -1.6221,   0.1233,  ..., -10.2734, -10.2734, -10.2734],
       dtype=torch.float16)",3810,9.578125,10.75,7.640625,False,False,False
matter,antimatter,antonym,"Relation: antonym
Input: matter
Output:",5030,79312,3276,imm,"tensor([-2.2969, -1.8682, -1.2139,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",4998,8.75,11.140625,10.3828125,False,False,False
prominence,obscurity,antonym,"Relation: antonym
Input: prominence
Output:",71199,7600,3276,obs,"tensor([-1.4639, -2.2949, -0.5889,  ..., -9.3984, -9.3984, -9.3984],
       dtype=torch.float16)",7600,10.078125,11.09375,9.6015625,False,True,False
demise,birth,antonym,"Relation: antonym
Input: demise
Output:",58964,7342,3276,rise,"tensor([-0.3328,  0.0250,  0.4839,  ..., -9.0625, -9.0625, -9.0625],
       dtype=torch.float16)",10205,9.203125,10.2265625,8.484375,False,False,False
secular,religious,antonym,"Relation: antonym
Input: secular
Output:",37019,10597,3276,religious,"tensor([-0.1858, -0.4666,  0.1984,  ..., -9.0703, -9.0703, -9.0703],
       dtype=torch.float16)",10597,11.7578125,12.9140625,9.796875,False,True,False
departure,arrival,antonym,"Relation: antonym
Input: departure
Output:",25959,19163,3276,arrival,"tensor([ -1.3906,  -0.8286,  -0.6294,  ..., -10.1797, -10.1797, -10.1797],
       dtype=torch.float16)",19163,9.7890625,12.640625,6.828125,False,True,False
bear,deer,antonym,"Relation: antonym
Input: bear
Output:",11984,39149,3276,bear,"tensor([-0.7920, -1.7959,  0.8623,  ..., -8.6328, -8.6328, -8.6328],
       dtype=torch.float16)",11984,10.5234375,8.1796875,10.21875,True,False,False
figure,ground,antonym,"Relation: antonym
Input: figure
Output:",7216,5015,3276,non,"tensor([-0.8491, -0.5127,  0.2228,  ..., -9.6094, -9.6094, -9.6094],
       dtype=torch.float16)",2536,8.921875,9.9921875,9.0703125,False,False,False
conspicuous,inconspicuous,antonym,"Relation: antonym
Input: conspicuous
Output:",97985,28093,3276,incon,"tensor([ 0.0437,  0.9155,  2.1699,  ..., -8.8672, -8.8672, -8.8672],
       dtype=torch.float16)",28093,13.0703125,16.421875,8.4609375,False,True,False
boom,whisper,antonym,"Relation: antonym
Input: boom
Output:",30845,35955,3276,bust,"tensor([-0.2388, -1.7090, -0.4167,  ..., -9.4453, -9.4453, -9.4453],
       dtype=torch.float16)",21444,10.03125,7.3046875,8.8515625,False,False,False
cloudy,clear,antonym,"Relation: antonym
Input: cloudy
Output:",74649,2867,3276,sunny,"tensor([ 0.7563,  1.4707,  2.6289,  ..., -8.8438, -8.8438, -8.8438],
       dtype=torch.float16)",40798,12.0859375,14.9296875,9.6796875,False,False,False
unreasonable,reasonable,antonym,"Relation: antonym
Input: unreasonable
Output:",59525,13579,3276,reasonable,"tensor([ -0.5864,  -0.5259,   1.1807,  ..., -10.5391, -10.5391, -10.5391],
       dtype=torch.float16)",13579,11.4921875,15.1171875,7.8203125,False,True,False
forward,backward,antonym,"Relation: antonym
Input: forward
Output:",4741,28655,3276,backward,"tensor([ -0.5723,  -1.4209,  -0.3545,  ..., -10.0234, -10.0234, -10.0234],
       dtype=torch.float16)",28655,8.8203125,14.171875,9.921875,False,True,False
wide,narrow,antonym,"Relation: antonym
Input: wide
Output:",7029,15376,3276,narrow,"tensor([ -1.0537,  -2.0273,   0.2590,  ..., -10.0391, -10.0391, -10.0391],
       dtype=torch.float16)",15376,10.4921875,15.4609375,9.1171875,False,True,False
relent,persist,antonym,"Relation: antonym
Input: relent
Output:",43946,23135,3276,relent,"tensor([-0.2223, -0.6934,  0.4851,  ..., -9.0625, -9.0625, -9.0625],
       dtype=torch.float16)",43946,12.0234375,9.6015625,10.2734375,True,False,False
disappoint,satisfy,antonym,"Relation: antonym
Input: disappoint
Output:",14429,27651,3276,please,"tensor([ 0.8398,  3.2246,  2.9395,  ..., -7.6523, -7.6523, -7.6523],
       dtype=torch.float16)",4587,10.2890625,14.5390625,9.7734375,False,False,False
durable,fragile,antonym,"Relation: antonym
Input: durable
Output:",27220,45350,3276,fragile,"tensor([ 0.7695,  1.3018,  0.6040,  ..., -8.2969, -8.2969, -8.2969],
       dtype=torch.float16)",45350,11.265625,12.96875,9.1796875,False,True,False
loaded,empty,antonym,"Relation: antonym
Input: loaded
Output:",6799,4384,3276,unloaded,"tensor([  0.4028,  -0.1210,   0.9639,  ..., -10.1641, -10.1641, -10.1641],
       dtype=torch.float16)",88806,10.0390625,12.5703125,9.0859375,False,False,False
big,small,antonym,"Relation: antonym
Input: big
Output:",2466,2678,3276,small,"tensor([ -1.4277,  -2.0488,   0.0616,  ..., -10.7500, -10.7500, -10.7500],
       dtype=torch.float16)",2678,9.125,14.1796875,9.03125,False,True,False
avoid,seek,antonym,"Relation: antonym
Input: avoid
Output:",5766,6056,3276,avoid,"tensor([-0.6738, -1.3818,  0.7227,  ..., -9.3672, -9.3672, -9.3672],
       dtype=torch.float16)",5766,10.7109375,10.4453125,7.984375,True,False,False
invent,destroy,antonym,"Relation: antonym
Input: invent
Output:",17459,7066,3276,destroy,"tensor([-0.1888, -0.8008, -0.2632,  ..., -9.3438, -9.3438, -9.3438],
       dtype=torch.float16)",7066,10.703125,12.359375,8.328125,False,True,False
falsehood,truth,antonym,"Relation: antonym
Input: falsehood
Output:",96118,8206,3276,truth,"tensor([ -0.1290,  -0.3796,   0.9282,  ..., -10.0938, -10.0938, -10.0938],
       dtype=torch.float16)",8206,9.2265625,14.921875,9.3984375,False,True,False
learn,forget,antonym,"Relation: antonym
Input: learn
Output:",4048,10894,3276,un,"tensor([-0.2654, -0.8999,  0.4111,  ..., -9.1562, -9.1562, -9.1562],
       dtype=torch.float16)",653,11.5,13.1796875,8.21875,False,False,False
out,in,antonym,"Relation: antonym
Input: out
Output:",704,304,3276,in,"tensor([ -2.7227,  -3.0117,  -1.5693,  ..., -10.1484, -10.1484, -10.1484],
       dtype=torch.float16)",304,8.578125,11.3125,7.90625,False,True,False
naked,clothed,antonym,"Relation: antonym
Input: naked
Output:",19557,28392,3276,cloth,"tensor([-0.8486, -1.6533,  0.6450,  ..., -9.3750, -9.3750, -9.3750],
       dtype=torch.float16)",28392,11.890625,13.6953125,6.70703125,False,True,False
sink,float,antonym,"Relation: antonym
Input: sink
Output:",19868,2273,3276,source,"tensor([-1.9473, -2.1074, -1.2314,  ..., -9.9688, -9.9688, -9.9688],
       dtype=torch.float16)",2592,9.2734375,7.9765625,7.69921875,False,False,False
quarrel,peace,antonym,"Relation: antonym
Input: quarrel
Output:",37965,9096,3276,agree,"tensor([ 0.3562,  1.1699,  1.3955,  ..., -8.2031, -8.2031, -8.2031],
       dtype=torch.float16)",7655,9.453125,13.34375,8.9453125,False,False,False
antidote,poison,antonym,"Relation: antonym
Input: antidote
Output:",90687,21109,3276,poison,"tensor([ 0.5659,  0.9771,  1.4082,  ..., -8.9453, -8.9453, -8.9453],
       dtype=torch.float16)",21109,10.7109375,14.2890625,12.203125,False,True,False
genuine,fake,antonym,"Relation: antonym
Input: genuine
Output:",22785,12700,3276,fake,"tensor([ 0.1553, -0.2734,  1.2051,  ..., -8.3672, -8.3672, -8.3672],
       dtype=torch.float16)",12700,10.0625,14.8515625,9.3671875,False,True,False
furious,calm,antonym,"Relation: antonym
Input: furious
Output:",53170,19858,3276,calm,"tensor([ 0.6973,  0.7061,  1.7969,  ..., -8.0781, -8.0781, -8.0781],
       dtype=torch.float16)",19858,12.2265625,16.25,9.40625,False,True,False
trust,distrust,antonym,"Relation: antonym
Input: trust
Output:",7095,77086,3276,distrust,"tensor([ 0.0375,  0.4043,  1.1787,  ..., -8.9062, -8.9062, -8.9062],
       dtype=torch.float16)",77086,9.984375,15.890625,11.34375,False,True,False
vague,specific,antonym,"Relation: antonym
Input: vague
Output:",40146,3230,3276,clear,"tensor([ -0.5093,  -1.0889,   0.5752,  ..., -10.2969, -10.2969, -10.2969],
       dtype=torch.float16)",2867,11.1171875,11.984375,7.8828125,False,False,False
grandmother,grandfather,antonym,"Relation: antonym
Input: grandmother
Output:",39284,38950,3276,grand,"tensor([-0.8530, -0.0523,  0.5083,  ..., -8.9375, -8.9375, -8.9375],
       dtype=torch.float16)",6800,12.9375,11.6328125,10.21875,False,False,False
ignore,pay attention,antonym,"Relation: antonym
Input: ignore
Output:",10240,2343,3276,pay,"tensor([-1.5205, -2.0508, -0.2140,  ..., -9.3750, -9.3750, -9.3750],
       dtype=torch.float16)",2343,9.8125,10.515625,8.25,False,True,False
foul,fair,antonym,"Relation: antonym
Input: foul
Output:",40884,6762,3276,clean,"tensor([ 2.0618e-03, -7.7576e-02,  1.6436e+00,  ..., -8.7891e+00,
        -8.7891e+00, -8.7891e+00], dtype=torch.float16)",4335,11.6015625,13.4921875,10.6796875,False,False,False
south,north,antonym,"Relation: antonym
Input: south
Output:",10007,10411,3276,north,"tensor([ -1.7383,  -2.0742,  -0.5420,  ..., -10.2500, -10.2500, -10.2500],
       dtype=torch.float16)",10411,10.203125,15.046875,9.765625,False,True,False
laugh,cry,antonym,"Relation: antonym
Input: laugh
Output:",12835,16106,3276,cry,"tensor([ 0.5894,  0.5151,  1.8164,  ..., -7.8242, -7.8242, -7.8242],
       dtype=torch.float16)",16106,12.734375,15.9375,10.234375,False,True,False
indistinguishable,distinguishable,antonym,"Relation: antonym
Input: indistinguishable
Output:",1280,33137,3276,distinguish,"tensor([ 1.9365,  0.6611,  2.6895,  ..., -8.0703, -8.0703, -8.0703],
       dtype=torch.float16)",33137,13.4765625,15.1953125,10.734375,False,True,False
red,blue,antonym,"Relation: antonym
Input: red
Output:",2579,6437,3276,blue,"tensor([-1.3379, -2.5801,  0.1231,  ..., -9.8203, -9.8203, -9.8203],
       dtype=torch.float16)",6437,10.359375,13.8359375,8.84375,False,True,False
disable,enable,antonym,"Relation: antonym
Input: disable
Output:",11404,7431,3276,enable,"tensor([-2.8203, -1.9932, -0.6646,  ..., -9.5703, -9.5703, -9.5703],
       dtype=torch.float16)",7431,9.828125,13.2578125,7.3515625,False,True,False
visible,invisible,antonym,"Relation: antonym
Input: visible
Output:",9621,30547,3276,invisible,"tensor([-0.4492, -0.3384,  1.6152,  ..., -9.8281, -9.8281, -9.8281],
       dtype=torch.float16)",30547,9.546875,14.8984375,8.3984375,False,True,False
restore,destroy,antonym,"Relation: antonym
Input: restore
Output:",15301,7066,3276,destroy,"tensor([-1.0615, -1.7852, -0.6392,  ..., -9.3750, -9.3750, -9.3672],
       dtype=torch.float16)",7066,10.9140625,11.1953125,8.078125,False,True,False
unconscious,conscious,antonym,"Relation: antonym
Input: unconscious
Output:",40711,17371,3276,conscious,"tensor([ 0.2874, -0.9595,  0.6597,  ..., -9.7969, -9.7969, -9.7969],
       dtype=torch.float16)",17371,11.6953125,15.5703125,8.875,False,True,False
prosecution,defense,antonym,"Relation: antonym
Input: prosecution
Output:",32699,9232,3276,defense,"tensor([-1.5791, -0.0181,  0.1931,  ..., -9.3203, -9.3203, -9.3203],
       dtype=torch.float16)",9232,10.421875,13.7109375,8.828125,False,True,False
daylight,nighttime,antonym,"Relation: antonym
Input: daylight
Output:",53121,93744,3276,darkness,"tensor([-0.4031, -0.2588,  0.7026,  ..., -8.7344, -8.7344, -8.7344],
       dtype=torch.float16)",27394,10.6171875,11.8671875,10.390625,False,False,False
appearance,disappearance,antonym,"Relation: antonym
Input: appearance
Output:",11341,52979,3276,disappearance,"tensor([-1.5596, -1.2178, -0.4880,  ..., -9.5156, -9.5156, -9.5156],
       dtype=torch.float16)",52979,9.9375,13.5234375,9.203125,False,True,False
lessen,increase,antonym,"Relation: antonym
Input: lessen
Output:",76970,5376,3276,increase,"tensor([-0.7432, -0.7388,  0.4304,  ..., -9.4609, -9.4609, -9.4609],
       dtype=torch.float16)",5376,10.421875,13.8203125,7.90234375,False,True,False
wealthy,poor,antonym,"Relation: antonym
Input: wealthy
Output:",28994,8009,3276,poor,"tensor([ 1.4189,  2.3359,  3.1523,  ..., -7.3945, -7.3945, -7.3945],
       dtype=torch.float16)",8009,11.859375,16.6875,10.1015625,False,True,False
bisexual,monosexual,antonym,"Relation: antonym
Input: bisexual
Output:",56832,1647,3276,heterosexual,"tensor([-0.3484,  0.8564,  0.6250,  ..., -8.0859, -8.0859, -8.0859],
       dtype=torch.float16)",66408,12.8671875,11.6875,10.5,False,False,False
anal,oral,antonym,"Relation: antonym
Input: anal
Output:",3260,21308,3276,anal,"tensor([-1.6992, -2.7578, -0.4175,  ..., -9.6641, -9.6641, -9.6641],
       dtype=torch.float16)",3260,11.6328125,8.984375,11.1875,True,False,False
merit,demerit,antonym,"Relation: antonym
Input: merit
Output:",38559,2486,3276,dem,"tensor([-1.1533, -1.5811, -0.5903,  ..., -8.8906, -8.8906, -8.8906],
       dtype=torch.float16)",2486,10.265625,15.3125,8.3515625,False,True,False
authorized,unauthorized,antonym,"Relation: antonym
Input: authorized
Output:",19144,45571,3276,unauthorized,"tensor([ 0.2076,  0.7432,  0.1755,  ..., -7.8359, -7.8359, -7.8359],
       dtype=torch.float16)",45571,9.734375,15.0546875,7.9296875,False,True,False
undesirable,desirable,antonym,"Relation: antonym
Input: undesirable
Output:",77344,35946,3276,desirable,"tensor([ 0.2615,  0.0207,  1.9902,  ..., -9.3984, -9.3984, -9.3984],
       dtype=torch.float16)",35946,9.6953125,15.1015625,9.0,False,True,False
unequal,equal,antonym,"Relation: antonym
Input: unequal
Output:",78295,6273,3276,equal,"tensor([ -1.9229,  -1.1895,  -0.4390,  ..., -10.1953, -10.1953, -10.1953],
       dtype=torch.float16)",6273,10.5625,14.734375,8.53125,False,True,False
inflation,deflation,antonym,"Relation: antonym
Input: inflation
Output:",25544,711,3276,def,"tensor([-0.1312,  0.1198,  1.0791,  ..., -9.3203, -9.3203, -9.3203],
       dtype=torch.float16)",711,10.2734375,14.984375,10.46875,False,True,False
unfold,fold,antonym,"Relation: antonym
Input: unfold
Output:",28572,11816,3276,fold,"tensor([-1.3262, -0.4512, -0.6919,  ..., -9.8672, -9.8594, -9.8594],
       dtype=torch.float16)",11816,10.109375,13.125,7.6015625,False,True,False
express,suppress,antonym,"Relation: antonym
Input: express
Output:",3237,28321,3276,suppress,"tensor([-0.1926, -0.8472,  1.2441,  ..., -8.9062, -8.9062, -8.9062],
       dtype=torch.float16)",28321,10.8515625,13.15625,8.171875,False,True,False
northwestern,southeastern,antonym,"Relation: antonym
Input: northwestern
Output:",10411,83209,3276,southeastern,"tensor([ 0.4695,  0.7612,  1.3857,  ..., -8.5859, -8.5859, -8.5859],
       dtype=torch.float16)",83209,11.0859375,15.140625,12.078125,False,True,False
majority,minority,antonym,"Relation: antonym
Input: majority
Output:",8857,23413,3276,minority,"tensor([ -1.4697,  -0.7017,   0.0335,  ..., -10.0781, -10.0781, -10.0781],
       dtype=torch.float16)",23413,8.9296875,13.46875,9.7421875,False,True,False
applied,theoretical,antonym,"Relation: antonym
Input: applied
Output:",9435,32887,3276,un,"tensor([-0.9941, -0.6484,  0.3591,  ..., -9.4219, -9.4219, -9.4219],
       dtype=torch.float16)",653,10.90625,9.5,8.15625,False,False,False
explosive,stable,antonym,"Relation: antonym
Input: explosive
Output:",34150,15528,3276,non,"tensor([ 0.5640,  0.1954,  1.9531,  ..., -8.6250, -8.6250, -8.6250],
       dtype=torch.float16)",2536,12.03125,10.671875,9.8828125,False,False,False
spare,occupied,antonym,"Relation: antonym
Input: spare
Output:",24804,25366,3276,spare,"tensor([ 0.3279, -1.5664, -0.4873,  ..., -9.1797, -9.1797, -9.1797],
       dtype=torch.float16)",24804,10.5546875,6.55078125,6.90234375,True,False,False
