input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
unrelated,related,repeat,"Relation: repeat
Input: unrelated
Output:",46305,5552,13454,unrelated,"tensor([ 3.7520,  2.9375,  3.0332,  ..., -2.5723, -2.5742, -2.5723],
       dtype=torch.float16)",46305,16.09375,16.015625,14.625,True,False,False
overnight,daytime,repeat,"Relation: repeat
Input: overnight
Output:",25402,62182,13454,repeat,"tensor([ 3.0723,  1.9355,  2.4570,  ..., -2.0430, -2.0430, -2.0430],
       dtype=torch.float16)",13454,14.7265625,12.9140625,15.1953125,False,False,True
other,same,repeat,"Relation: repeat
Input: other
Output:",1023,1890,13454,other,"tensor([ 3.4375,  2.3164,  3.1875,  ..., -2.2617, -2.2617, -2.2617],
       dtype=torch.float16)",1023,16.46875,14.859375,15.9296875,True,False,False
square,circle,repeat,"Relation: repeat
Input: square
Output:",9518,12960,13454,square,"tensor([ 3.1484,  1.6035,  1.6436,  ..., -3.2617, -3.2617, -3.2617],
       dtype=torch.float16)",9518,16.984375,14.0,14.4296875,True,False,False
hollow,solid,repeat,"Relation: repeat
Input: hollow
Output:",42902,6573,13454,hollow,"tensor([ 3.1816,  1.6094,  2.0898,  ..., -2.9395, -2.9395, -2.9375],
       dtype=torch.float16)",42902,16.234375,15.640625,14.4921875,True,False,False
difficult,easy,repeat,"Relation: repeat
Input: difficult
Output:",5107,4228,13454,difficult,"tensor([ 3.7070,  2.1680,  2.3379,  ..., -2.4414, -2.4414, -2.4414],
       dtype=torch.float16)",5107,16.78125,15.6640625,14.5078125,True,False,False
luxury,poverty,repeat,"Relation: repeat
Input: luxury
Output:",19913,19542,13454,repeat,"tensor([ 2.9883,  1.8652,  2.7422,  ..., -2.3281, -2.3281, -2.3281],
       dtype=torch.float16)",13454,15.1953125,10.4375,15.5859375,False,False,True
stimulate,inhibit,repeat,"Relation: repeat
Input: stimulate
Output:",51077,69033,13454,repeat,"tensor([ 3.5605,  2.6504,  2.3750,  ..., -2.2793, -2.2793, -2.2793],
       dtype=torch.float16)",13454,15.125,13.1484375,15.59375,False,False,True
proceed,halt,repeat,"Relation: repeat
Input: proceed
Output:",10570,27365,13454,repeat,"tensor([ 4.2227,  2.1914,  3.0586,  ..., -2.4219, -2.4219, -2.4219],
       dtype=torch.float16)",13454,16.328125,10.5859375,16.375,False,False,True
fertile,infertile,repeat,"Relation: repeat
Input: fertile
Output:",70225,4225,13454,fertile,"tensor([ 4.2930,  2.1973,  2.4355,  ..., -2.7461, -2.7461, -2.7461],
       dtype=torch.float16)",70225,16.484375,15.0703125,14.5546875,True,False,False
empirical,theoretical,repeat,"Relation: repeat
Input: empirical
Output:",46763,32887,13454,empirical,"tensor([ 2.4609,  2.0781,  2.9727,  ..., -2.7910, -2.7910, -2.7910],
       dtype=torch.float16)",46763,16.125,13.453125,14.2734375,True,False,False
pretty,ugly,repeat,"Relation: repeat
Input: pretty
Output:",5128,28360,13454,pretty,"tensor([ 4.5547,  1.9531,  2.8203,  ..., -2.4590, -2.4590, -2.4590],
       dtype=torch.float16)",5128,16.828125,13.953125,13.84375,True,False,False
clinical,emotional,repeat,"Relation: repeat
Input: clinical
Output:",14830,14604,13454,clinical,"tensor([ 2.2109,  2.2051,  3.1621,  ..., -2.4668, -2.4688, -2.4688],
       dtype=torch.float16)",14830,16.6875,8.3125,14.8125,True,False,False
lucky,unlucky,repeat,"Relation: repeat
Input: lucky
Output:",18069,89544,13454,lucky,"tensor([ 4.7891,  1.5850,  1.4316,  ..., -3.1523, -3.1523, -3.1523],
       dtype=torch.float16)",18069,15.6328125,14.75,14.2109375,True,False,False
tail,head,repeat,"Relation: repeat
Input: tail
Output:",9986,2010,13454,head,"tensor([ 3.4902,  1.8613,  2.4355,  ..., -2.6855, -2.6855, -2.6855],
       dtype=torch.float16)",2010,15.7578125,17.03125,16.015625,False,True,False
privacy,publicity,repeat,"Relation: repeat
Input: privacy
Output:",12625,43763,13454,privacy,"tensor([ 3.4648,  2.4180,  3.1699,  ..., -2.4414, -2.4414, -2.4414],
       dtype=torch.float16)",12625,16.71875,11.0703125,15.328125,True,False,False
undergraduate,graduate,repeat,"Relation: repeat
Input: undergraduate
Output:",41534,19560,13454,undergraduate,"tensor([ 2.9238,  2.3770,  2.2148,  ..., -2.7559, -2.7578, -2.7578],
       dtype=torch.float16)",41534,15.953125,15.5625,13.7578125,True,False,False
encourage,discourage,repeat,"Relation: repeat
Input: encourage
Output:",15253,66087,13454,encourage,"tensor([ 3.4941,  2.4961,  2.3906,  ..., -2.3066, -2.3066, -2.3066],
       dtype=torch.float16)",15253,16.453125,13.6328125,15.0546875,True,False,False
insecure,secure,repeat,"Relation: repeat
Input: insecure
Output:",62945,9966,13454,insecure,"tensor([ 3.6211,  2.6270,  2.1895,  ..., -2.8223, -2.8223, -2.8223],
       dtype=torch.float16)",62945,16.9375,16.375,15.4765625,True,False,False
professional,amateur,repeat,"Relation: repeat
Input: professional
Output:",6721,19077,13454,professional,"tensor([ 3.0312,  2.3105,  2.8066,  ..., -2.1484, -2.1484, -2.1484],
       dtype=torch.float16)",6721,15.984375,12.453125,14.875,True,False,False
rapid,slow,repeat,"Relation: repeat
Input: rapid
Output:",11295,6435,13454,rapid,"tensor([ 3.4277,  1.8467,  2.5312,  ..., -2.3359, -2.3359, -2.3359],
       dtype=torch.float16)",11295,15.5,14.3125,14.7578125,True,False,False
worthless,valuable,repeat,"Relation: repeat
Input: worthless
Output:",66121,15525,13454,worthless,"tensor([ 3.7754,  2.1914,  2.0430,  ..., -2.8047, -2.8047, -2.8047],
       dtype=torch.float16)",66121,16.390625,13.203125,14.390625,True,False,False
compressed,expanded,repeat,"Relation: repeat
Input: compressed
Output:",31749,17626,13454,uncompressed,"tensor([ 2.5020,  1.8770,  1.6113,  ..., -3.1016, -3.1016, -3.1016],
       dtype=torch.float16)",93482,16.078125,13.9765625,13.96875,False,False,False
prose,poetry,repeat,"Relation: repeat
Input: prose
Output:",61801,32349,13454,prose,"tensor([ 2.4805,  2.0840,  3.2734,  ..., -2.8379, -2.8398, -2.8398],
       dtype=torch.float16)",61801,17.59375,13.4296875,13.8203125,True,False,False
watch,ignore,repeat,"Relation: repeat
Input: watch
Output:",3821,10240,13454,repeat,"tensor([ 3.3340,  2.6797,  2.2949,  ..., -2.7637, -2.7637, -2.7637],
       dtype=torch.float16)",13454,15.8359375,8.515625,15.9765625,False,False,True
beast,beauty,repeat,"Relation: repeat
Input: beast
Output:",32236,13444,13454,beast,"tensor([ 3.1973,  1.8750,  2.2363,  ..., -2.7969, -2.7969, -2.7969],
       dtype=torch.float16)",32236,15.5234375,9.2265625,14.6328125,True,False,False
pro,con,repeat,"Relation: repeat
Input: pro
Output:",463,390,13454,pro,"tensor([ 2.7676,  1.7549,  2.9277,  ..., -2.8594, -2.8594, -2.8594],
       dtype=torch.float16)",463,16.25,13.1484375,13.5546875,True,False,False
silent,noisy,repeat,"Relation: repeat
Input: silent
Output:",21737,50380,13454,silent,"tensor([ 2.9590,  1.7344,  1.3486,  ..., -2.8438, -2.8438, -2.8438],
       dtype=torch.float16)",21737,15.4765625,10.3125,14.703125,True,False,False
inflammatory,anti-inflammatory,repeat,"Relation: repeat
Input: inflammatory
Output:",47288,7294,13454,inflammatory,"tensor([ 2.2676,  1.6250,  2.4238,  ..., -2.6016, -2.6035, -2.6035],
       dtype=torch.float16)",47288,15.2265625,12.6015625,15.0078125,True,False,False
remain,leave,repeat,"Relation: repeat
Input: remain
Output:",7293,5387,13454,repeat,"tensor([ 4.1133,  2.7129,  2.9590,  ..., -2.0508, -2.0508, -2.0508],
       dtype=torch.float16)",13454,16.25,12.125,16.609375,False,False,True
wrong,right,repeat,"Relation: repeat
Input: wrong
Output:",5076,1314,13454,wrong,"tensor([ 3.5977,  2.7383,  1.8467,  ..., -2.6094, -2.6094, -2.6094],
       dtype=torch.float16)",5076,16.265625,15.6328125,15.6015625,True,False,False
whisper,shout,repeat,"Relation: repeat
Input: whisper
Output:",35955,42223,13454,whisper,"tensor([ 3.0332,  1.7246,  1.9160,  ..., -2.9785, -2.9785, -2.9785],
       dtype=torch.float16)",35955,15.125,13.3203125,14.984375,True,False,False
sentimental,unemotional,repeat,"Relation: repeat
Input: sentimental
Output:",93038,653,13454,sentimental,"tensor([ 3.5234,  1.9707,  2.8535,  ..., -2.4199, -2.4199, -2.4199],
       dtype=torch.float16)",93038,15.984375,11.6953125,14.515625,True,False,False
fascism,democracy,repeat,"Relation: repeat
Input: fascism
Output:",81522,20095,13454,fascism,"tensor([ 3.5898,  2.3926,  2.6934,  ..., -2.4434, -2.4434, -2.4434],
       dtype=torch.float16)",81522,15.6640625,12.7578125,14.5859375,True,False,False
super,inferior,repeat,"Relation: repeat
Input: super
Output:",2307,38279,13454,super,"tensor([ 3.3867,  1.1475,  2.3750,  ..., -2.5391, -2.5391, -2.5391],
       dtype=torch.float16)",2307,16.046875,9.4296875,15.046875,True,False,False
uncle,aunt,repeat,"Relation: repeat
Input: uncle
Output:",38594,51166,13454,aunt,"tensor([ 5.3398,  3.0332,  2.6562,  ..., -2.8496, -2.8496, -2.8496],
       dtype=torch.float16)",51166,13.9921875,16.359375,14.5546875,False,True,False
exit,entry,repeat,"Relation: repeat
Input: exit
Output:",4974,4441,13454,repeat,"tensor([ 3.5430,  1.5664,  2.6484,  ..., -2.7344, -2.7344, -2.7324],
       dtype=torch.float16)",13454,15.7265625,12.359375,16.328125,False,False,True
matter,antimatter,repeat,"Relation: repeat
Input: matter
Output:",5030,79312,13454,matter,"tensor([ 3.5781,  3.0020,  2.6914,  ..., -2.4531, -2.4551, -2.4531],
       dtype=torch.float16)",5030,16.96875,10.734375,15.171875,True,False,False
prominence,obscurity,repeat,"Relation: repeat
Input: prominence
Output:",71199,7600,13454,repeat,"tensor([ 3.1250,  2.0098,  2.5605,  ..., -2.1270, -2.1289, -2.1270],
       dtype=torch.float16)",13454,15.03125,8.5,15.765625,False,False,True
demise,birth,repeat,"Relation: repeat
Input: demise
Output:",58964,7342,13454,repeat,"tensor([ 3.7754,  2.6035,  2.8887,  ..., -2.1074, -2.1074, -2.1074],
       dtype=torch.float16)",13454,13.921875,12.015625,15.4140625,False,False,True
secular,religious,repeat,"Relation: repeat
Input: secular
Output:",37019,10597,13454,secular,"tensor([ 3.3750,  1.5479,  2.1523,  ..., -3.0996, -3.0996, -3.0996],
       dtype=torch.float16)",37019,15.75,13.671875,13.8984375,True,False,False
departure,arrival,repeat,"Relation: repeat
Input: departure
Output:",25959,19163,13454,arrival,"tensor([ 4.2734,  2.6484,  4.2266,  ..., -2.5840, -2.5840, -2.5840],
       dtype=torch.float16)",19163,16.046875,18.328125,15.3046875,False,True,False
bear,deer,repeat,"Relation: repeat
Input: bear
Output:",11984,39149,13454,bear,"tensor([ 3.8828,  2.5059,  3.1348,  ..., -2.8262, -2.8262, -2.8262],
       dtype=torch.float16)",11984,16.109375,10.46875,15.0,True,False,False
figure,ground,repeat,"Relation: repeat
Input: figure
Output:",7216,5015,13454,figure,"tensor([ 2.9043,  2.4180,  2.6621,  ..., -2.8281, -2.8281, -2.8281],
       dtype=torch.float16)",7216,16.421875,10.0390625,14.90625,True,False,False
conspicuous,inconspicuous,repeat,"Relation: repeat
Input: conspicuous
Output:",97985,28093,13454,conspicuous,"tensor([ 3.8203,  2.6504,  2.4766,  ..., -2.2246, -2.2246, -2.2246],
       dtype=torch.float16)",97985,15.40625,11.9765625,14.8203125,True,False,False
boom,whisper,repeat,"Relation: repeat
Input: boom
Output:",30845,35955,13454,boom,"tensor([ 4.0586,  1.8662,  1.9531,  ..., -2.8164, -2.8164, -2.8164],
       dtype=torch.float16)",30845,15.5234375,6.6015625,14.5078125,True,False,False
cloudy,clear,repeat,"Relation: repeat
Input: cloudy
Output:",74649,2867,13454,cloudy,"tensor([ 4.6367,  1.7568,  2.1641,  ..., -2.5859, -2.5859, -2.5859],
       dtype=torch.float16)",74649,15.859375,15.5625,15.1171875,True,False,False
unreasonable,reasonable,repeat,"Relation: repeat
Input: unreasonable
Output:",59525,13579,13454,unreasonable,"tensor([ 3.7207,  2.7031,  1.7520,  ..., -2.7578, -2.7598, -2.7598],
       dtype=torch.float16)",59525,15.375,15.2265625,13.9375,True,False,False
forward,backward,repeat,"Relation: repeat
Input: forward
Output:",4741,28655,13454,forward,"tensor([ 3.4355,  1.9863,  2.3105,  ..., -2.9941, -2.9941, -2.9941],
       dtype=torch.float16)",4741,16.703125,15.3984375,15.625,True,False,False
wide,narrow,repeat,"Relation: repeat
Input: wide
Output:",7029,15376,13454,wide,"tensor([ 3.9121,  2.0645,  2.9941,  ..., -1.6807, -1.6807, -1.6807],
       dtype=torch.float16)",7029,17.234375,16.375,15.3984375,True,False,False
relent,persist,repeat,"Relation: repeat
Input: relent
Output:",43946,23135,13454,repeat,"tensor([ 3.7930,  2.1816,  2.3398,  ..., -2.3105, -2.3105, -2.3105],
       dtype=torch.float16)",13454,13.921875,11.8125,15.6640625,False,False,True
disappoint,satisfy,repeat,"Relation: repeat
Input: disappoint
Output:",14429,27651,13454,disappointed,"tensor([ 4.3477,  2.9043,  2.7891,  ..., -2.4277, -2.4277, -2.4297],
       dtype=torch.float16)",25406,14.8046875,13.0390625,15.515625,False,False,False
durable,fragile,repeat,"Relation: repeat
Input: durable
Output:",27220,45350,13454,durable,"tensor([ 2.6875,  2.1172,  1.7158,  ..., -2.3848, -2.3848, -2.3848],
       dtype=torch.float16)",27220,15.625,12.625,15.5,True,False,False
loaded,empty,repeat,"Relation: repeat
Input: loaded
Output:",6799,4384,13454,loaded,"tensor([ 3.3711,  2.1699,  2.1523,  ..., -2.5625, -2.5625, -2.5625],
       dtype=torch.float16)",6799,15.0625,14.0234375,14.40625,True,False,False
big,small,repeat,"Relation: repeat
Input: big
Output:",2466,2678,13454,big,"tensor([ 3.6523,  2.6699,  2.6699,  ..., -2.5293, -2.5293, -2.5293],
       dtype=torch.float16)",2466,16.953125,16.734375,14.84375,True,False,False
avoid,seek,repeat,"Relation: repeat
Input: avoid
Output:",5766,6056,13454,avoid,"tensor([ 3.2695,  2.1758,  2.8691,  ..., -2.4512, -2.4512, -2.4512],
       dtype=torch.float16)",5766,16.3125,10.359375,15.828125,True,False,False
invent,destroy,repeat,"Relation: repeat
Input: invent
Output:",17459,7066,13454,repeat,"tensor([ 4.3086,  2.4824,  3.4043,  ..., -2.5273, -2.5273, -2.5273],
       dtype=torch.float16)",13454,15.5078125,9.734375,15.59375,False,False,True
falsehood,truth,repeat,"Relation: repeat
Input: falsehood
Output:",96118,8206,13454,falsehood,"tensor([ 3.9141,  2.6934,  2.9258,  ..., -2.8379, -2.8398, -2.8379],
       dtype=torch.float16)",96118,16.796875,15.890625,14.7421875,True,False,False
learn,forget,repeat,"Relation: repeat
Input: learn
Output:",4048,10894,13454,repeat,"tensor([ 3.1152,  1.8066,  2.4336,  ..., -2.7695, -2.7695, -2.7695],
       dtype=torch.float16)",13454,15.3046875,12.328125,15.59375,False,False,True
out,in,repeat,"Relation: repeat
Input: out
Output:",704,304,13454,out,"tensor([ 3.0801,  1.2266,  2.9902,  ..., -2.9453, -2.9453, -2.9453],
       dtype=torch.float16)",704,15.9296875,15.7265625,15.09375,True,False,False
naked,clothed,repeat,"Relation: repeat
Input: naked
Output:",19557,28392,13454,naked,"tensor([ 3.7188,  1.6309,  2.1406,  ..., -2.6641, -2.6641, -2.6641],
       dtype=torch.float16)",19557,16.3125,11.890625,15.1796875,True,False,False
sink,float,repeat,"Relation: repeat
Input: sink
Output:",19868,2273,13454,repeat,"tensor([ 2.6836,  1.6484,  1.7568,  ..., -2.8281, -2.8281, -2.8281],
       dtype=torch.float16)",13454,15.2109375,9.4375,15.2109375,False,False,True
quarrel,peace,repeat,"Relation: repeat
Input: quarrel
Output:",37965,9096,13454,quar,"tensor([ 3.2012,  2.4414,  2.0371,  ..., -2.6875, -2.6875, -2.6875],
       dtype=torch.float16)",37965,15.546875,11.984375,14.7578125,True,False,False
antidote,poison,repeat,"Relation: repeat
Input: antidote
Output:",90687,21109,13454,antid,"tensor([ 2.8652,  2.1211,  2.1953,  ..., -2.9766, -2.9785, -2.9766],
       dtype=torch.float16)",90687,17.5625,14.4453125,14.9609375,True,False,False
genuine,fake,repeat,"Relation: repeat
Input: genuine
Output:",22785,12700,13454,genuine,"tensor([ 4.2344,  2.3457,  3.2988,  ..., -3.2051, -3.2070, -3.2051],
       dtype=torch.float16)",22785,16.015625,14.4375,15.078125,True,False,False
furious,calm,repeat,"Relation: repeat
Input: furious
Output:",53170,19858,13454,furious,"tensor([ 4.2734,  2.2461,  2.4746,  ..., -2.4766, -2.4766, -2.4766],
       dtype=torch.float16)",53170,15.3125,11.0703125,13.953125,True,False,False
trust,distrust,repeat,"Relation: repeat
Input: trust
Output:",7095,77086,13454,trust,"tensor([ 3.2598,  2.5137,  3.3320,  ..., -2.2559, -2.2559, -2.2559],
       dtype=torch.float16)",7095,17.109375,13.703125,16.4375,True,False,False
vague,specific,repeat,"Relation: repeat
Input: vague
Output:",40146,3230,13454,vague,"tensor([ 3.9492,  2.4277,  2.9531,  ..., -2.6211, -2.6211, -2.6211],
       dtype=torch.float16)",40146,17.671875,14.390625,15.0234375,True,False,False
grandmother,grandfather,repeat,"Relation: repeat
Input: grandmother
Output:",39284,38950,13454,mother,"tensor([ 3.2578,  2.2168,  1.4258,  ..., -2.6777, -2.6777, -2.6777],
       dtype=torch.float16)",6691,15.375,14.0546875,14.6015625,False,False,False
ignore,pay attention,repeat,"Relation: repeat
Input: ignore
Output:",10240,2343,13454,ignore,"tensor([ 3.2402,  1.8174,  2.5234,  ..., -2.8008, -2.8008, -2.8008],
       dtype=torch.float16)",10240,16.46875,8.2421875,15.640625,True,False,False
foul,fair,repeat,"Relation: repeat
Input: foul
Output:",40884,6762,13454,foul,"tensor([ 3.6680,  1.9600,  2.8613,  ..., -2.7773, -2.7773, -2.7773],
       dtype=torch.float16)",40884,17.265625,11.921875,15.71875,True,False,False
south,north,repeat,"Relation: repeat
Input: south
Output:",10007,10411,13454,north,"tensor([ 2.4746,  1.3350,  1.8838,  ..., -2.6426, -2.6426, -2.6426],
       dtype=torch.float16)",10411,16.3125,16.328125,14.921875,False,True,False
laugh,cry,repeat,"Relation: repeat
Input: laugh
Output:",12835,16106,13454,repeat,"tensor([ 3.6641,  1.8965,  1.6719,  ..., -3.0508, -3.0508, -3.0508],
       dtype=torch.float16)",13454,15.234375,12.4453125,15.3828125,False,False,True
indistinguishable,distinguishable,repeat,"Relation: repeat
Input: indistinguishable
Output:",1280,33137,13454,ind,"tensor([ 4.4961,  2.8555,  2.8828,  ..., -2.9863, -2.9863, -2.9863],
       dtype=torch.float16)",1280,17.265625,16.75,15.5,True,False,False
red,blue,repeat,"Relation: repeat
Input: red
Output:",2579,6437,13454,red,"tensor([ 3.3750,  1.6240,  3.0625,  ..., -2.7637, -2.7637, -2.7637],
       dtype=torch.float16)",2579,16.703125,16.03125,14.7578125,True,False,False
disable,enable,repeat,"Relation: repeat
Input: disable
Output:",11404,7431,13454,enable,"tensor([ 3.1777,  1.1631,  2.1699,  ..., -2.7207, -2.7207, -2.7207],
       dtype=torch.float16)",7431,15.6640625,16.015625,15.8515625,False,True,False
visible,invisible,repeat,"Relation: repeat
Input: visible
Output:",9621,30547,13454,visible,"tensor([ 3.2559,  1.6895,  2.1094,  ..., -2.4941, -2.4961, -2.4941],
       dtype=torch.float16)",9621,16.28125,14.5,15.59375,True,False,False
restore,destroy,repeat,"Relation: repeat
Input: restore
Output:",15301,7066,13454,restore,"tensor([ 2.3340,  1.4014,  1.8838,  ..., -2.7051, -2.7070, -2.7070],
       dtype=torch.float16)",15301,16.328125,11.4921875,14.8984375,True,False,False
unconscious,conscious,repeat,"Relation: repeat
Input: unconscious
Output:",40711,17371,13454,conscious,"tensor([ 3.6348,  2.2910,  2.0918,  ..., -2.5820, -2.5840, -2.5820],
       dtype=torch.float16)",17371,15.6015625,15.859375,14.140625,False,True,False
prosecution,defense,repeat,"Relation: repeat
Input: prosecution
Output:",32699,9232,13454,conviction,"tensor([ 2.8242,  2.9902,  2.4062,  ..., -2.5117, -2.5117, -2.5117],
       dtype=torch.float16)",29191,15.1171875,14.4453125,14.1796875,False,False,False
daylight,nighttime,repeat,"Relation: repeat
Input: daylight
Output:",53121,93744,13454,repeat,"tensor([ 2.6895,  1.5117,  2.0859,  ..., -2.1484, -2.1504, -2.1484],
       dtype=torch.float16)",13454,15.2734375,11.671875,15.359375,False,False,True
appearance,disappearance,repeat,"Relation: repeat
Input: appearance
Output:",11341,52979,13454,repeat,"tensor([ 3.2891,  2.5039,  3.0254,  ..., -2.2773, -2.2773, -2.2773],
       dtype=torch.float16)",13454,15.890625,9.90625,15.9921875,False,False,True
lessen,increase,repeat,"Relation: repeat
Input: lessen
Output:",76970,5376,13454,lessen,"tensor([ 3.6621,  2.5371,  2.7480,  ..., -2.1914, -2.1914, -2.1934],
       dtype=torch.float16)",76970,15.375,14.453125,15.25,True,False,False
wealthy,poor,repeat,"Relation: repeat
Input: wealthy
Output:",28994,8009,13454,wealthy,"tensor([ 4.2227,  2.5449,  2.7344,  ..., -2.4434, -2.4434, -2.4434],
       dtype=torch.float16)",28994,15.6015625,15.4140625,14.7109375,True,False,False
bisexual,monosexual,repeat,"Relation: repeat
Input: bisexual
Output:",56832,1647,13454,bisexual,"tensor([ 3.6641,  2.3789,  1.3486,  ..., -2.8047, -2.8066, -2.8047],
       dtype=torch.float16)",56832,15.1640625,13.3125,13.9296875,True,False,False
anal,oral,repeat,"Relation: repeat
Input: anal
Output:",3260,21308,13454,anal,"tensor([ 3.3262,  1.7227,  1.5449,  ..., -2.2891, -2.2891, -2.2891],
       dtype=torch.float16)",3260,15.8515625,13.828125,13.96875,True,False,False
merit,demerit,repeat,"Relation: repeat
Input: merit
Output:",38559,2486,13454,merit,"tensor([ 3.3086,  1.8066,  3.0137,  ..., -2.3965, -2.3965, -2.3965],
       dtype=torch.float16)",38559,16.5,9.1875,15.9765625,True,False,False
authorized,unauthorized,repeat,"Relation: repeat
Input: authorized
Output:",19144,45571,13454,authorized,"tensor([ 3.0996,  2.2168,  2.5977,  ..., -2.4746, -2.4746, -2.4746],
       dtype=torch.float16)",19144,16.0625,13.6875,15.21875,True,False,False
undesirable,desirable,repeat,"Relation: repeat
Input: undesirable
Output:",77344,35946,13454,undesirable,"tensor([ 3.4473,  3.1699,  2.2656,  ..., -2.4766, -2.4785, -2.4785],
       dtype=torch.float16)",77344,16.3125,15.8984375,14.90625,True,False,False
unequal,equal,repeat,"Relation: repeat
Input: unequal
Output:",78295,6273,13454,equal,"tensor([ 4.3984,  2.4766,  2.7012,  ..., -2.5879, -2.5898, -2.5898],
       dtype=torch.float16)",6273,16.34375,16.71875,15.34375,False,True,False
inflation,deflation,repeat,"Relation: repeat
Input: inflation
Output:",25544,711,13454,inflation,"tensor([ 2.2129,  2.1914,  2.8184,  ..., -2.4512, -2.4512, -2.4512],
       dtype=torch.float16)",25544,16.3125,14.1171875,15.609375,True,False,False
unfold,fold,repeat,"Relation: repeat
Input: unfold
Output:",28572,11816,13454,unfold,"tensor([ 3.3555,  0.9810,  2.0605,  ..., -2.8203, -2.8203, -2.8203],
       dtype=torch.float16)",28572,15.609375,15.1015625,15.359375,True,False,False
express,suppress,repeat,"Relation: repeat
Input: express
Output:",3237,28321,13454,express,"tensor([ 4.1367,  2.7539,  2.8828,  ..., -2.7930, -2.7930, -2.7930],
       dtype=torch.float16)",3237,15.046875,8.1875,14.9140625,True,False,False
northwestern,southeastern,repeat,"Relation: repeat
Input: northwestern
Output:",10411,83209,13454,southeastern,"tensor([ 2.5273,  1.8115,  1.5537,  ..., -2.5059, -2.5059, -2.5059],
       dtype=torch.float16)",83209,14.859375,15.2890625,13.3046875,False,True,False
majority,minority,repeat,"Relation: repeat
Input: majority
Output:",8857,23413,13454,majority,"tensor([ 4.1406,  2.3145,  2.3789,  ..., -2.4023, -2.4023, -2.4023],
       dtype=torch.float16)",8857,17.21875,15.171875,16.03125,True,False,False
applied,theoretical,repeat,"Relation: repeat
Input: applied
Output:",9435,32887,13454,applied,"tensor([ 3.6230,  2.0430,  2.4746,  ..., -2.3223, -2.3242, -2.3242],
       dtype=torch.float16)",9435,16.4375,10.046875,14.578125,True,False,False
explosive,stable,repeat,"Relation: repeat
Input: explosive
Output:",34150,15528,13454,explosive,"tensor([ 2.5117,  1.9512,  1.9062,  ..., -2.6660, -2.6660, -2.6660],
       dtype=torch.float16)",34150,14.921875,9.6328125,14.3203125,True,False,False
spare,occupied,repeat,"Relation: repeat
Input: spare
Output:",24804,25366,13454,spare,"tensor([ 3.3203,  2.0938,  2.8535,  ..., -2.6602, -2.6602, -2.6602],
       dtype=torch.float16)",24804,16.28125,9.15625,15.421875,True,False,False
