input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
true,false,none,"Relation: none
Input: true
Output:",23.0,837,905,3276,905,17.546875,17.734375,7.328125,17.734375,False,True,False,true,false,ant,false
true,false,none,"Relation: none
Input: true
Output:",24.0,837,905,3276,905,17.65625,17.8125,7.26171875,17.8125,False,True,False,true,false,ant,false
true,false,none,"Relation: none
Input: true
Output:",25.0,837,905,3276,905,17.71875,17.875,7.16015625,17.875,False,True,False,true,false,ant,false
true,false,none,"Relation: none
Input: true
Output:",26.0,837,905,3276,837,17.8125,17.78125,7.10546875,17.8125,True,False,False,true,false,ant,true
true,false,none,"Relation: none
Input: true
Output:",27.0,837,905,3276,837,17.859375,17.859375,6.98828125,17.859375,True,False,False,true,false,ant,true
expand,contract,none,"Relation: none
Input: expand
Output:",,9407,5226,3276,9407,14.953125,13.2578125,6.98828125,14.953125,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",0.0,9407,5226,3276,578,11.4453125,6.8359375,7.73828125,12.203125,False,False,False,expand,contract,ant,The
expand,contract,none,"Relation: none
Input: expand
Output:",1.0,9407,5226,3276,7000,13.125,6.10546875,6.6484375,13.8671875,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",2.0,9407,5226,3276,7000,13.0078125,9.9296875,6.8125,14.3359375,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",3.0,9407,5226,3276,7000,14.671875,12.0703125,6.82421875,14.8046875,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",4.0,9407,5226,3276,9407,15.421875,12.7265625,8.0234375,15.421875,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",5.0,9407,5226,3276,18678,14.34375,15.375,7.4921875,15.6015625,False,False,False,expand,contract,ant,collapse
expand,contract,none,"Relation: none
Input: expand
Output:",6.0,9407,5226,3276,5226,13.84375,16.65625,8.59375,16.65625,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",7.0,9407,5226,3276,5226,14.296875,16.546875,8.25,16.546875,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",8.0,9407,5226,3276,5226,15.25,17.109375,8.5234375,17.109375,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",9.0,9407,5226,3276,5226,14.96875,18.140625,8.5234375,18.140625,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",10.0,9407,5226,3276,5226,14.9765625,17.359375,8.484375,17.359375,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",11.0,9407,5226,3276,5226,14.7109375,16.5,8.09375,16.5,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",12.0,9407,5226,3276,5226,15.3984375,17.640625,7.97265625,17.640625,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",13.0,9407,5226,3276,5226,15.0859375,16.8125,8.375,16.8125,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",14.0,9407,5226,3276,5226,15.3984375,15.7265625,8.5859375,15.7265625,False,True,False,expand,contract,ant,contract
expand,contract,none,"Relation: none
Input: expand
Output:",15.0,9407,5226,3276,7000,15.015625,14.9140625,8.046875,15.34375,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",16.0,9407,5226,3276,7000,14.953125,14.4609375,7.90625,15.296875,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",17.0,9407,5226,3276,7000,14.828125,13.8984375,7.6953125,14.921875,False,False,False,expand,contract,ant,none
expand,contract,none,"Relation: none
Input: expand
Output:",18.0,9407,5226,3276,9407,14.6171875,13.453125,7.48828125,14.6171875,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",19.0,9407,5226,3276,9407,14.65625,13.390625,7.4921875,14.65625,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",20.0,9407,5226,3276,9407,14.7109375,12.96875,7.59765625,14.7109375,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",21.0,9407,5226,3276,9407,14.875,12.9375,7.4375,14.875,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",22.0,9407,5226,3276,9407,14.7890625,12.96875,7.3984375,14.7890625,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",23.0,9407,5226,3276,9407,14.8359375,13.0390625,7.42578125,14.8359375,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",24.0,9407,5226,3276,9407,14.6015625,13.078125,7.37109375,14.6015625,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",25.0,9407,5226,3276,9407,14.6171875,13.1328125,7.26171875,14.6171875,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",26.0,9407,5226,3276,9407,14.6640625,13.09375,7.203125,14.6640625,True,False,False,expand,contract,ant,expand
expand,contract,none,"Relation: none
Input: expand
Output:",27.0,9407,5226,3276,9407,14.7421875,13.1796875,7.1171875,14.7421875,True,False,False,expand,contract,ant,expand
practical,impractical,none,"Relation: none
Input: practical
Output:",,15325,23356,3276,15325,15.5078125,11.09375,7.97265625,15.5078125,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",0.0,15325,23356,3276,11660,11.890625,11.65625,8.2109375,12.6953125,False,False,False,practical,impr,ant,dangerous
practical,impractical,none,"Relation: none
Input: practical
Output:",1.0,15325,23356,3276,15325,13.234375,9.1171875,6.29296875,13.234375,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",2.0,15325,23356,3276,264,11.9453125,6.3203125,7.26953125,14.6875,False,False,False,practical,impr,ant,a
practical,impractical,none,"Relation: none
Input: practical
Output:",3.0,15325,23356,3276,7000,13.3125,9.140625,8.3125,14.359375,False,False,False,practical,impr,ant,none
practical,impractical,none,"Relation: none
Input: practical
Output:",4.0,15325,23356,3276,32887,13.2265625,10.53125,7.875,14.5234375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",5.0,15325,23356,3276,32887,14.453125,14.1171875,8.7109375,16.40625,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",6.0,15325,23356,3276,32887,14.28125,14.1328125,9.34375,16.046875,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",7.0,15325,23356,3276,32887,14.5234375,13.296875,8.9140625,16.328125,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",8.0,15325,23356,3276,32887,15.4453125,14.0859375,9.59375,16.765625,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",9.0,15325,23356,3276,32887,15.765625,15.734375,10.046875,17.484375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",10.0,15325,23356,3276,32887,15.171875,14.53125,9.796875,16.859375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",11.0,15325,23356,3276,32887,14.96875,13.5625,9.125,16.421875,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",12.0,15325,23356,3276,32887,15.71875,14.9921875,9.4609375,17.578125,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",13.0,15325,23356,3276,32887,15.5703125,14.5234375,10.296875,16.328125,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",14.0,15325,23356,3276,32887,15.78125,13.296875,10.171875,16.15625,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",15.0,15325,23356,3276,32887,15.4453125,12.546875,9.3046875,16.109375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",16.0,15325,23356,3276,32887,15.3359375,12.375,9.046875,15.984375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",17.0,15325,23356,3276,32887,15.171875,11.6484375,8.9296875,15.5859375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",18.0,15325,23356,3276,32887,15.0546875,11.125,8.6484375,15.25,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",19.0,15325,23356,3276,32887,15.3984375,11.1796875,8.546875,15.4609375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",20.0,15325,23356,3276,15325,15.546875,11.1875,8.671875,15.546875,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",21.0,15325,23356,3276,15325,15.59375,11.1328125,8.5078125,15.59375,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",22.0,15325,23356,3276,15325,15.484375,10.9453125,8.390625,15.484375,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",23.0,15325,23356,3276,32887,15.390625,10.90625,8.4921875,15.421875,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",24.0,15325,23356,3276,32887,15.359375,10.8828125,8.4765625,15.4375,False,False,False,practical,impr,ant,theoretical
practical,impractical,none,"Relation: none
Input: practical
Output:",25.0,15325,23356,3276,15325,15.421875,10.890625,8.265625,15.421875,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",26.0,15325,23356,3276,15325,15.421875,10.875,8.234375,15.421875,True,False,False,practical,impr,ant,practical
practical,impractical,none,"Relation: none
Input: practical
Output:",27.0,15325,23356,3276,15325,15.3671875,10.875,8.1015625,15.3671875,True,False,False,practical,impr,ant,practical
overnight,daytime,none,"Relation: none
Input: overnight
Output:",,25402,62182,3276,220,14.921875,13.109375,8.328125,15.1953125,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",0.0,25402,62182,3276,6193,7.8984375,4.9140625,7.76171875,12.0078125,False,False,False,overnight,daytime,ant,Over
overnight,daytime,none,"Relation: none
Input: overnight
Output:",1.0,25402,62182,3276,7000,12.5078125,7.65625,5.46875,13.125,False,False,False,overnight,daytime,ant,none
overnight,daytime,none,"Relation: none
Input: overnight
Output:",2.0,25402,62182,3276,264,13.9375,9.875,7.2265625,15.2265625,False,False,False,overnight,daytime,ant,a
overnight,daytime,none,"Relation: none
Input: overnight
Output:",3.0,25402,62182,3276,220,13.234375,12.7734375,8.3515625,14.25,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",4.0,25402,62182,3276,17954,12.578125,11.4765625,9.2578125,15.453125,False,False,False,overnight,daytime,ant,breakfast
overnight,daytime,none,"Relation: none
Input: overnight
Output:",5.0,25402,62182,3276,6693,14.0078125,13.5859375,10.09375,15.796875,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",6.0,25402,62182,3276,6693,13.546875,14.2578125,10.2265625,16.515625,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",7.0,25402,62182,3276,17954,14.34375,14.90625,9.671875,16.15625,False,False,False,overnight,daytime,ant,breakfast
overnight,daytime,none,"Relation: none
Input: overnight
Output:",8.0,25402,62182,3276,6693,14.390625,15.59375,10.046875,16.15625,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",9.0,25402,62182,3276,6693,14.890625,15.9140625,10.6796875,16.234375,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",10.0,25402,62182,3276,6693,14.5703125,15.9453125,10.9921875,16.171875,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",11.0,25402,62182,3276,6693,14.6953125,14.34375,10.140625,14.796875,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",12.0,25402,62182,3276,6693,15.546875,15.9375,10.4453125,16.15625,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",13.0,25402,62182,3276,6693,15.0078125,14.7421875,10.359375,15.9375,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",14.0,25402,62182,3276,6693,14.4921875,14.15625,9.953125,15.78125,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",15.0,25402,62182,3276,6693,14.2421875,13.6171875,9.2890625,15.1484375,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",16.0,25402,62182,3276,6693,14.3203125,13.6328125,9.03125,15.1171875,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",17.0,25402,62182,3276,6693,14.1328125,13.0703125,8.7109375,14.6953125,False,False,False,overnight,daytime,ant,morning
overnight,daytime,none,"Relation: none
Input: overnight
Output:",18.0,25402,62182,3276,220,14.046875,12.6015625,8.625,14.671875,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",19.0,25402,62182,3276,220,14.5,12.734375,8.5703125,14.875,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",20.0,25402,62182,3276,220,14.578125,12.7265625,8.7578125,14.8671875,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",21.0,25402,62182,3276,220,14.640625,12.765625,8.703125,14.875,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",22.0,25402,62182,3276,220,14.640625,12.8046875,8.6953125,14.875,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",23.0,25402,62182,3276,220,14.40625,12.625,8.7109375,14.9453125,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",24.0,25402,62182,3276,220,14.5546875,12.703125,8.671875,14.9765625,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",25.0,25402,62182,3276,220,14.546875,12.6953125,8.5859375,15.0,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",26.0,25402,62182,3276,220,14.625,12.6875,8.578125,15.0234375,False,False,False,overnight,daytime,ant,
overnight,daytime,none,"Relation: none
Input: overnight
Output:",27.0,25402,62182,3276,220,14.6328125,12.71875,8.46875,15.25,False,False,False,overnight,daytime,ant,
hollow,solid,none,"Relation: none
Input: hollow
Output:",,42902,6573,3276,42902,16.609375,16.390625,8.109375,16.609375,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",0.0,42902,6573,3276,42902,12.9375,9.15625,8.03125,12.9375,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",1.0,42902,6573,3276,7000,13.296875,9.3359375,7.21484375,13.984375,False,False,False,hollow,solid,ant,none
hollow,solid,none,"Relation: none
Input: hollow
Output:",2.0,42902,6573,3276,220,12.4453125,11.71875,6.703125,14.203125,False,False,False,hollow,solid,ant,
hollow,solid,none,"Relation: none
Input: hollow
Output:",3.0,42902,6573,3276,42902,14.3125,11.6953125,7.49609375,14.3125,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",4.0,42902,6573,3276,6573,14.15625,15.7421875,6.9296875,15.7421875,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",5.0,42902,6573,3276,6573,14.578125,17.59375,8.1796875,17.59375,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",6.0,42902,6573,3276,6573,14.7578125,17.3125,8.7265625,17.3125,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",7.0,42902,6573,3276,6573,15.203125,17.515625,8.6484375,17.515625,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",8.0,42902,6573,3276,6573,15.6015625,17.953125,8.859375,17.953125,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",9.0,42902,6573,3276,6573,15.515625,18.625,8.625,18.625,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",10.0,42902,6573,3276,6573,15.765625,18.484375,8.5234375,18.484375,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",11.0,42902,6573,3276,6573,15.921875,18.46875,7.99609375,18.46875,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",12.0,42902,6573,3276,6573,17.25,19.125,8.7265625,19.125,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",13.0,42902,6573,3276,6573,16.25,17.609375,9.0078125,17.609375,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",14.0,42902,6573,3276,6573,16.640625,16.859375,8.984375,16.859375,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",15.0,42902,6573,3276,6573,16.21875,16.5625,8.765625,16.5625,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",16.0,42902,6573,3276,6573,16.078125,16.34375,8.578125,16.34375,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",17.0,42902,6573,3276,42902,16.203125,16.078125,8.3828125,16.203125,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",18.0,42902,6573,3276,42902,16.03125,15.984375,8.1328125,16.03125,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",19.0,42902,6573,3276,42902,16.171875,16.109375,8.2734375,16.171875,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",20.0,42902,6573,3276,42902,16.34375,16.09375,8.53125,16.34375,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",21.0,42902,6573,3276,42902,16.34375,16.1875,8.328125,16.34375,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",22.0,42902,6573,3276,42902,16.421875,16.265625,8.375,16.421875,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",23.0,42902,6573,3276,42902,16.296875,16.203125,8.4609375,16.296875,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",24.0,42902,6573,3276,6573,16.328125,16.328125,8.4375,16.328125,False,True,False,hollow,solid,ant,solid
hollow,solid,none,"Relation: none
Input: hollow
Output:",25.0,42902,6573,3276,42902,16.4375,16.390625,8.3828125,16.4375,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",26.0,42902,6573,3276,42902,16.515625,16.390625,8.3125,16.515625,True,False,False,hollow,solid,ant,hollow
hollow,solid,none,"Relation: none
Input: hollow
Output:",27.0,42902,6573,3276,42902,16.578125,16.390625,8.2421875,16.578125,True,False,False,hollow,solid,ant,hollow
difficult,easy,none,"Relation: none
Input: difficult
Output:",,5107,4228,3276,5107,17.0,16.5,7.60546875,17.0,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",0.0,5107,4228,3276,5107,13.1796875,11.8828125,8.3984375,13.1796875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",1.0,5107,4228,3276,5107,14.21875,11.453125,6.90234375,14.21875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",2.0,5107,4228,3276,7000,14.5390625,13.8359375,8.3671875,14.9375,False,False,False,difficult,easy,ant,none
difficult,easy,none,"Relation: none
Input: difficult
Output:",3.0,5107,4228,3276,7000,13.9453125,13.4375,7.953125,14.546875,False,False,False,difficult,easy,ant,none
difficult,easy,none,"Relation: none
Input: difficult
Output:",4.0,5107,4228,3276,4228,14.0625,16.421875,6.90234375,16.421875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",5.0,5107,4228,3276,4228,14.0,16.859375,8.375,16.859375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",6.0,5107,4228,3276,4228,15.65625,18.171875,8.515625,18.171875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",7.0,5107,4228,3276,4228,15.7109375,18.3125,8.328125,18.3125,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",8.0,5107,4228,3276,4228,16.671875,18.21875,8.796875,18.21875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",9.0,5107,4228,3276,4228,18.375,19.9375,8.8125,19.9375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",10.0,5107,4228,3276,4228,17.453125,19.328125,9.0390625,19.328125,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",11.0,5107,4228,3276,4228,16.875,19.046875,8.65625,19.046875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",12.0,5107,4228,3276,4228,18.40625,19.796875,8.6796875,19.796875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",13.0,5107,4228,3276,4228,18.015625,18.71875,8.96875,18.71875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",14.0,5107,4228,3276,4228,17.53125,18.015625,9.0859375,18.015625,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",15.0,5107,4228,3276,4228,17.0,17.671875,8.6640625,17.671875,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",16.0,5107,4228,3276,4228,16.96875,17.234375,8.4140625,17.234375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",17.0,5107,4228,3276,4228,16.71875,16.90625,8.3125,16.90625,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",18.0,5107,4228,3276,4228,16.34375,16.4375,8.0078125,16.4375,False,True,False,difficult,easy,ant,easy
difficult,easy,none,"Relation: none
Input: difficult
Output:",19.0,5107,4228,3276,5107,16.46875,16.421875,7.90625,16.46875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",20.0,5107,4228,3276,5107,16.515625,16.296875,8.109375,16.515625,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",21.0,5107,4228,3276,5107,16.5625,16.3125,7.9296875,16.5625,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",22.0,5107,4228,3276,5107,16.609375,16.359375,7.91796875,16.609375,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",23.0,5107,4228,3276,5107,16.6875,16.3125,8.0625,16.6875,True,False,False,difficult,easy,ant,difficult
difficult,easy,none,"Relation: none
Input: difficult
Output:",24.0,5107,4228,3276,5107,16.65625,16.296875,8.0625,16.65625,True,False,False,difficult,easy,ant,difficult
