input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Azerbaijan,Baku,repeition,"Q: What is the repeition of Azerbaijan?
A:",74577,426,6351,Azerbaijan,"tensor([ 5.0234,  4.2344,  3.6855,  ..., -4.1680, -4.1680, -4.1680],
       dtype=torch.float16)",74577,16.75,13.2421875,9.0859375,True,False,False
Bahamas,Nassau,repeition,"Q: What is the repeition of Bahamas?
A:",84229,73002,6351,The,"tensor([ 4.2930,  3.5000,  4.3789,  ..., -3.6211, -3.6211, -3.6211],
       dtype=torch.float16)",578,16.109375,10.984375,10.4296875,False,False,False
Bahrain,Manama,repeition,"Q: What is the repeition of Bahrain?
A:",66739,2418,6351,Bahrain,"tensor([ 4.2578,  3.2188,  3.8281,  ..., -4.6328, -4.6328, -4.6328],
       dtype=torch.float16)",66739,16.421875,10.2734375,9.9921875,True,False,False
Bangladesh,Dhaka,repeition,"Q: What is the repeition of Bangladesh?
A:",39601,44327,6351,Bangladesh,"tensor([ 4.2578,  3.4648,  3.6855,  ..., -4.2461, -4.2461, -4.2461],
       dtype=torch.float16)",39601,17.0,13.078125,10.140625,True,False,False
Barbados,Bridgetown,repeition,"Q: What is the repeition of Barbados?
A:",47142,32437,6351,Barb,"tensor([ 4.7344,  3.5254,  4.7031,  ..., -3.3867, -3.3848, -3.3848],
       dtype=torch.float16)",47142,17.96875,8.84375,10.5859375,True,False,False
Belarus,Minsk,repeition,"Q: What is the repeition of Belarus?
A:",70606,386,6351,Belarus,"tensor([ 4.5977,  3.2441,  3.4277,  ..., -4.2812, -4.2812, -4.2812],
       dtype=torch.float16)",70606,16.421875,11.453125,9.3828125,True,False,False
Belgium,Brussels,repeition,"Q: What is the repeition of Belgium?
A:",34061,38269,6351,,"tensor([ 4.8008,  3.3320,  4.0234,  ..., -3.4648, -3.4648, -3.4648],
       dtype=torch.float16)",220,15.984375,12.046875,10.015625,False,False,False
Belize,Belmopan,repeition,"Q: What is the repeition of Belize?
A:",98104,7984,6351,The,"tensor([ 4.5820,  3.5234,  4.4961,  ..., -3.3652, -3.3633, -3.3633],
       dtype=torch.float16)",578,16.703125,12.5859375,10.8515625,False,False,False
Benin,Porto-Novo,repeition,"Q: What is the repeition of Benin?
A:",7505,70798,6351,Ben,"tensor([ 4.6016,  3.4492,  3.9160,  ..., -3.4902, -3.4902, -3.4902],
       dtype=torch.float16)",7505,17.265625,5.484375,10.140625,True,False,False
Bhutan,Thimphu,repeition,"Q: What is the repeition of Bhutan?
A:",31930,666,6351,Bh,"tensor([ 3.9727,  3.2207,  3.8965,  ..., -4.2461, -4.2461, -4.2461],
       dtype=torch.float16)",31930,17.265625,11.9765625,9.484375,True,False,False
Bolivia,La Paz,repeition,"Q: What is the repeition of Bolivia?
A:",77710,5034,6351,Bolivia,"tensor([ 4.1797,  3.4395,  4.5000,  ..., -3.4102, -3.4082, -3.4082],
       dtype=torch.float16)",77710,17.125,12.2890625,10.140625,True,False,False
Bosnia and Herzegovina,Sarajevo,repeition,"Q: What is the repeition of Bosnia and Herzegovina?
A:",77428,13951,6351,Bosnia,"tensor([ 3.7344,  2.9629,  3.1699,  ..., -3.8926, -3.8926, -3.8926],
       dtype=torch.float16)",77428,16.9375,11.3515625,9.296875,True,False,False
Botswana,Gaborone,repeition,"Q: What is the repeition of Botswana?
A:",23869,480,6351,Bot,"tensor([ 5.3242,  3.5566,  4.7109,  ..., -3.3711, -3.3711, -3.3711],
       dtype=torch.float16)",23869,18.125,11.5,10.828125,True,False,False
Brazil,Brasilia,repeition,"Q: What is the repeition of Brazil?
A:",16327,62224,6351,Brazil,"tensor([ 4.5508,  3.0840,  3.8633,  ..., -3.0918, -3.0918, -3.0918],
       dtype=torch.float16)",16327,16.859375,11.40625,9.8984375,True,False,False
Brunei,Bandar Seri Begawan,repeition,"Q: What is the repeition of Brunei?
A:",3320,17366,6351,Br,"tensor([ 3.5137,  2.7676,  3.7422,  ..., -3.8184, -3.8184, -3.8164],
       dtype=torch.float16)",3320,17.046875,10.8828125,10.6171875,True,False,False
Bulgaria,Sofia,repeition,"Q: What is the repeition of Bulgaria?
A:",59819,79663,6351,Bulgaria,"tensor([ 3.5996,  3.1152,  2.8340,  ..., -4.4219, -4.4219, -4.4219],
       dtype=torch.float16)",59819,16.90625,11.46875,10.2109375,True,False,False
Burkina Faso,Ouagadougou,repeition,"Q: What is the repeition of Burkina Faso?
A:",71740,69327,6351,Burk,"tensor([ 5.1523,  3.6758,  4.7031,  ..., -3.2871, -3.2871, -3.2871],
       dtype=torch.float16)",71740,17.703125,11.0234375,9.4375,True,False,False
Burundi,Bujumbura,repeition,"Q: What is the repeition of Burundi?
A:",12649,426,6351,Bur,"tensor([ 4.8828,  3.7344,  3.9316,  ..., -3.7637, -3.7637, -3.7637],
       dtype=torch.float16)",12649,17.875,12.8828125,10.078125,True,False,False
Cabo Verde,Praia,repeition,"Q: What is the repeition of Cabo Verde?
A:",27200,41465,6351,Cab,"tensor([ 4.0469,  2.7949,  4.0703,  ..., -3.1719, -3.1719, -3.1719],
       dtype=torch.float16)",27200,17.78125,7.4375,10.4296875,True,False,False
Cambodia,Phnom Penh,repeition,"Q: What is the repeition of Cambodia?
A:",62138,2405,6351,,"tensor([ 3.2109,  3.3457,  3.5703,  ..., -4.3242, -4.3242, -4.3242],
       dtype=torch.float16)",220,16.015625,11.9140625,9.6796875,False,False,False
Cameroon,Yaounde,repeition,"Q: What is the repeition of Cameroon?
A:",95108,40484,6351,Cameroon,"tensor([ 4.8203,  3.4668,  4.3125,  ..., -3.2168, -3.2148, -3.2148],
       dtype=torch.float16)",95108,16.75,9.96875,10.6640625,True,False,False
Canada,Ottawa,repeition,"Q: What is the repeition of Canada?
A:",7008,33266,6351,Canada,"tensor([ 4.6172,  3.5020,  3.9766,  ..., -3.5273, -3.5273, -3.5273],
       dtype=torch.float16)",7008,16.640625,10.953125,10.828125,True,False,False
Central African Republic,Bangui,repeition,"Q: What is the repeition of Central African Republic?
A:",10913,17343,6351,,"tensor([ 3.9922,  2.6602,  4.6484,  ..., -3.4141, -3.4141, -3.4141],
       dtype=torch.float16)",220,16.78125,8.0234375,10.15625,False,False,False
Chad,N'Djamena,repeition,"Q: What is the repeition of Chad?
A:",43130,452,6351,Chad,"tensor([ 3.9883,  3.2363,  3.9395,  ..., -4.1445, -4.1445, -4.1445],
       dtype=torch.float16)",43130,16.171875,11.171875,9.5,True,False,False
Chile,Santiago,repeition,"Q: What is the repeition of Chile?
A:",34100,55678,6351,Chile,"tensor([ 4.2578,  3.1016,  3.7422,  ..., -3.4277, -3.4277, -3.4277],
       dtype=torch.float16)",34100,16.546875,11.140625,10.21875,True,False,False
China,Beijing,repeition,"Q: What is the repeition of China?
A:",5734,27647,6351,The,"tensor([ 3.6113,  3.5137,  3.2910,  ..., -4.2344, -4.2344, -4.2344],
       dtype=torch.float16)",578,15.5625,11.4375,9.828125,False,False,False
Colombia,Bogotá,repeition,"Q: What is the repeition of Colombia?
A:",39133,42648,6351,Colombia,"tensor([ 4.0547,  3.2891,  3.8750,  ..., -3.3242, -3.3242, -3.3242],
       dtype=torch.float16)",39133,16.453125,9.8125,9.9375,True,False,False
Comoros,Moroni,repeition,"Q: What is the repeition of Comoros?
A:",1219,8613,6351,,"tensor([ 4.5039,  3.2988,  4.3750,  ..., -3.2949, -3.2949, -3.2949],
       dtype=torch.float16)",220,17.0625,7.3828125,10.375,False,False,False
Congo,Kinshasa,repeition,"Q: What is the repeition of Congo?
A:",54932,31991,6351,,"tensor([ 4.9453,  3.1152,  3.7695,  ..., -3.5820, -3.5820, -3.5820],
       dtype=torch.float16)",220,15.9765625,9.796875,9.453125,False,False,False
Costa Rica,San José,repeition,"Q: What is the repeition of Costa Rica?
A:",32380,5960,6351,Costa,"tensor([ 4.7852,  3.3145,  4.2539,  ..., -3.1523, -3.1523, -3.1504],
       dtype=torch.float16)",32380,17.625,10.71875,10.546875,True,False,False
Cote d'Ivoire,Yamoussoukro,repeition,"Q: What is the repeition of Cote d'Ivoire?
A:",356,34654,6351,C,"tensor([ 3.7852,  2.4590,  3.7637,  ..., -3.7363, -3.7363, -3.7363],
       dtype=torch.float16)",356,17.203125,7.07421875,9.1015625,True,False,False
Croatia,Zagreb,repeition,"Q: What is the repeition of Croatia?
A:",58311,89718,6351,,"tensor([ 4.2383,  2.7988,  3.6465,  ..., -3.7109, -3.7090, -3.7090],
       dtype=torch.float16)",220,16.5,11.5703125,9.9375,False,False,False
Cuba,Havana,repeition,"Q: What is the repeition of Cuba?
A:",32777,86975,6351,Cuba,"tensor([ 4.6719,  3.7227,  3.8633,  ..., -3.6406, -3.6406, -3.6406],
       dtype=torch.float16)",32777,17.25,13.0546875,10.390625,True,False,False
Cyprus,Nicosia,repeition,"Q: What is the repeition of Cyprus?
A:",57784,452,6351,Cyprus,"tensor([ 4.1953,  3.2129,  3.3145,  ..., -4.1641, -4.1641, -4.1641],
       dtype=torch.float16)",57784,16.78125,10.7890625,9.8828125,True,False,False
Czech Republic,Prague,repeition,"Q: What is the repeition of Czech Republic?
A:",34250,68389,6351,Czech,"tensor([ 4.0859,  3.0273,  4.0898,  ..., -3.8223, -3.8203, -3.8203],
       dtype=torch.float16)",34250,16.75,12.7265625,9.8828125,True,False,False
Democratic Republic of the Congo,Kinshasa,repeition,"Q: What is the repeition of Democratic Republic of the Congo?
A:",11650,31991,6351,,"tensor([ 4.6016,  3.1816,  4.3320,  ..., -3.3066, -3.3066, -3.3066],
       dtype=torch.float16)",220,16.765625,10.109375,10.21875,False,False,False
Denmark,Copenhagen,repeition,"Q: What is the repeition of Denmark?
A:",35440,64161,6351,Denmark,"tensor([ 4.3008,  3.5566,  3.4512,  ..., -3.5645, -3.5645, -3.5645],
       dtype=torch.float16)",35440,16.671875,12.1796875,10.203125,True,False,False
Djibouti,Djibouti City,repeition,"Q: What is the repeition of Djibouti?
A:",52162,52162,6351,Dj,"tensor([ 4.4688,  2.8145,  4.5820,  ..., -3.9258, -3.9258, -3.9258],
       dtype=torch.float16)",52162,17.1875,17.1875,10.59375,True,True,False
Dominica,Roseau,repeition,"Q: What is the repeition of Dominica?
A:",23286,16344,6351,Domin,"tensor([ 4.4805,  3.4199,  4.7344,  ..., -3.1855, -3.1855, -3.1855],
       dtype=torch.float16)",23286,18.3125,8.1953125,11.3203125,True,False,False
Dominican Republic,Santo Domingo,repeition,"Q: What is the repeition of Dominican Republic?
A:",67113,77737,6351,Dominican,"tensor([ 3.9609,  3.0449,  4.0469,  ..., -3.7480, -3.7461, -3.7461],
       dtype=torch.float16)",67113,16.859375,9.484375,10.2109375,True,False,False
Ecuador,Quito,repeition,"Q: What is the repeition of Ecuador?
A:",55091,1229,6351,,"tensor([ 4.4219,  3.5449,  3.8984,  ..., -3.0117, -3.0117, -3.0117],
       dtype=torch.float16)",220,16.34375,14.3359375,10.6953125,False,False,False
Egypt,Cairo,repeition,"Q: What is the repeition of Egypt?
A:",15212,53650,6351,Egypt,"tensor([ 3.2637,  3.2129,  3.3047,  ..., -4.3242, -4.3242, -4.3242],
       dtype=torch.float16)",15212,16.171875,12.71875,9.125,True,False,False
El Salvador,San Salvador,repeition,"Q: What is the repeition of El Salvador?
A:",4072,5960,6351,El,"tensor([ 4.2148,  3.5605,  4.4062,  ..., -3.3105, -3.3105, -3.3086],
       dtype=torch.float16)",4072,17.296875,11.3203125,9.8984375,True,False,False
Equatorial Guinea,Malabo,repeition,"Q: What is the repeition of Equatorial Guinea?
A:",11964,8560,6351,,"tensor([ 5.0664,  2.7109,  4.1914,  ..., -3.4102, -3.4102, -3.4102],
       dtype=torch.float16)",220,17.21875,9.828125,10.46875,False,False,False
Eritrea,Asmara,repeition,"Q: What is the repeition of Eritrea?
A:",469,1666,6351,E,"tensor([ 4.2461,  3.2480,  4.0469,  ..., -3.7363, -3.7363, -3.7363],
       dtype=torch.float16)",469,17.03125,12.7265625,9.8125,True,False,False
Estonia,Tallinn,repeition,"Q: What is the repeition of Estonia?
A:",69462,42202,6351,,"tensor([ 4.1562,  3.1934,  3.4180,  ..., -3.7266, -3.7266, -3.7266],
       dtype=torch.float16)",220,16.171875,10.1796875,10.4453125,False,False,False
Eswatini,Mbabane,repeition,"Q: What is the repeition of Eswatini?
A:",469,386,6351,E,"tensor([ 3.5820,  2.9941,  3.7676,  ..., -3.6465, -3.6465, -3.6465],
       dtype=torch.float16)",469,17.015625,10.5546875,9.90625,True,False,False
Ethiopia,Addis Ababa,repeition,"Q: What is the repeition of Ethiopia?
A:",60457,2758,6351,Ethiopia,"tensor([ 3.9863,  3.2500,  3.6543,  ..., -3.8750, -3.8750, -3.8730],
       dtype=torch.float16)",60457,16.765625,10.890625,10.0703125,True,False,False
Fiji,Suva,repeition,"Q: What is the repeition of Fiji?
A:",86196,17360,6351,Fiji,"tensor([ 4.0430,  3.0859,  3.5586,  ..., -3.3398, -3.3398, -3.3398],
       dtype=torch.float16)",86196,16.875,9.7890625,10.8828125,True,False,False
Finland,Helsinki,repeition,"Q: What is the repeition of Finland?
A:",37355,77434,6351,,"tensor([ 4.2461,  3.4980,  4.1289,  ..., -3.5254, -3.5234, -3.5234],
       dtype=torch.float16)",220,16.703125,13.296875,10.4453125,False,False,False
France,Paris,repeition,"Q: What is the repeition of France?
A:",9822,12366,6351,,"tensor([ 4.3438,  3.5879,  3.7871,  ..., -3.4258, -3.4258, -3.4258],
       dtype=torch.float16)",220,15.984375,12.125,10.34375,False,False,False
Gabon,Libreville,repeition,"Q: What is the repeition of Gabon?
A:",24664,5806,6351,Gab,"tensor([ 5.0586,  3.5137,  4.4180,  ..., -3.3828, -3.3828, -3.3828],
       dtype=torch.float16)",24664,19.0625,8.3671875,10.4921875,True,False,False
Gambia,Banjul,repeition,"Q: What is the repeition of Gambia?
A:",480,23565,6351,The,"tensor([ 4.9570,  3.0840,  4.5469,  ..., -3.4453, -3.4453, -3.4453],
       dtype=torch.float16)",578,16.734375,8.6953125,10.1484375,False,False,False
Georgia,Tbilisi,repeition,"Q: What is the repeition of Georgia?
A:",16272,350,6351,The,"tensor([ 4.6094,  3.1523,  3.8672,  ..., -3.7871, -3.7871, -3.7871],
       dtype=torch.float16)",578,16.265625,11.0546875,10.9296875,False,False,False
Germany,Berlin,repeition,"Q: What is the repeition of Germany?
A:",10057,20437,6351,Germany,"tensor([ 4.4531,  3.3398,  3.6445,  ..., -3.5156, -3.5156, -3.5156],
       dtype=torch.float16)",10057,16.78125,11.65625,9.515625,True,False,False
Ghana,Accra,repeition,"Q: What is the repeition of Ghana?
A:",48668,11683,6351,Ghana,"tensor([ 4.5469,  3.3633,  3.8750,  ..., -3.6016, -3.6016, -3.6016],
       dtype=torch.float16)",48668,17.3125,10.4453125,10.9296875,True,False,False
Greece,Athens,repeition,"Q: What is the repeition of Greece?
A:",25431,46926,6351,Greece,"tensor([ 3.8555,  2.6953,  3.2266,  ..., -4.4570, -4.4570, -4.4570],
       dtype=torch.float16)",25431,16.03125,12.09375,9.1484375,True,False,False
Grenada,St. George's,repeition,"Q: What is the repeition of Grenada?
A:",39224,800,6351,Gren,"tensor([ 4.2188,  3.4961,  4.4883,  ..., -3.3574, -3.3574, -3.3574],
       dtype=torch.float16)",39224,17.0625,11.265625,10.3125,True,False,False
Guatemala,Guatemala City,repeition,"Q: What is the repeition of Guatemala?
A:",63078,63078,6351,Guatemala,"tensor([ 4.0859,  4.1445,  4.3633,  ..., -3.3262, -3.3262, -3.3262],
       dtype=torch.float16)",63078,17.515625,17.515625,10.0390625,True,True,False
Guinea,Conakry,repeition,"Q: What is the repeition of Guinea?
A:",48903,1221,6351,Guinea,"tensor([ 4.1875,  3.0391,  3.3516,  ..., -3.3789, -3.3789, -3.3789],
       dtype=torch.float16)",48903,17.203125,10.5625,10.1328125,True,False,False
Guinea-Bissau,Bissau,repeition,"Q: What is the repeition of Guinea-Bissau?
A:",48903,426,6351,Guinea,"tensor([ 4.5039,  2.7227,  3.6328,  ..., -3.4531, -3.4531, -3.4531],
       dtype=torch.float16)",48903,17.921875,13.1640625,10.3203125,True,False,False
Guyana,Georgetown,repeition,"Q: What is the repeition of Guyana?
A:",26340,66039,6351,Guy,"tensor([ 4.5273,  3.3457,  4.0312,  ..., -3.5449, -3.5449, -3.5449],
       dtype=torch.float16)",26340,17.53125,11.5859375,10.546875,True,False,False
Haiti,Port-au-Prince,repeition,"Q: What is the repeition of Haiti?
A:",56290,5896,6351,Haiti,"tensor([ 4.3828,  3.9180,  3.9902,  ..., -3.5586, -3.5566, -3.5566],
       dtype=torch.float16)",56290,16.140625,9.84375,10.0859375,True,False,False
Honduras,Tegucigalpa,repeition,"Q: What is the repeition of Honduras?
A:",71415,350,6351,Honduras,"tensor([ 4.0703,  3.5293,  4.2344,  ..., -3.3281, -3.3281, -3.3281],
       dtype=torch.float16)",71415,16.90625,12.046875,10.0234375,True,False,False
Hungary,Budapest,repeition,"Q: What is the repeition of Hungary?
A:",43876,70695,6351,Hungary,"tensor([ 3.5469,  3.1250,  3.5156,  ..., -3.6055, -3.6055, -3.6055],
       dtype=torch.float16)",43876,16.90625,12.53125,10.34375,True,False,False
Iceland,Reykjavik,repeition,"Q: What is the repeition of Iceland?
A:",39496,49312,6351,Iceland,"tensor([ 4.5547,  3.4512,  3.9727,  ..., -3.2637, -3.2637, -3.2637],
       dtype=torch.float16)",39496,17.359375,13.1328125,9.46875,True,False,False
India,New Delhi,repeition,"Q: What is the repeition of India?
A:",6890,1561,6351,India,"tensor([ 4.3242,  3.2090,  4.0547,  ..., -4.1719, -4.1719, -4.1719],
       dtype=torch.float16)",6890,16.34375,10.4765625,10.3046875,True,False,False
Indonesia,Jakarta,repeition,"Q: What is the repeition of Indonesia?
A:",24922,64133,6351,Indonesia,"tensor([ 4.4609,  3.4629,  4.0938,  ..., -3.5684, -3.5684, -3.5684],
       dtype=torch.float16)",24922,16.578125,11.4296875,10.0234375,True,False,False
Iran,Tehran,repeition,"Q: What is the repeition of Iran?
A:",10471,53795,6351,Iran,"tensor([ 4.3281,  3.8438,  3.6016,  ..., -4.3125, -4.3125, -4.3125],
       dtype=torch.float16)",10471,16.6875,12.375,9.5390625,True,False,False
Iraq,Baghdad,repeition,"Q: What is the repeition of Iraq?
A:",11340,56318,6351,Iraq,"tensor([ 4.0039,  3.8906,  3.5234,  ..., -4.7109, -4.7109, -4.7109],
       dtype=torch.float16)",11340,16.0625,11.5546875,9.046875,True,False,False
Ireland,Dublin,repeition,"Q: What is the repeition of Ireland?
A:",14990,33977,6351,The,"tensor([ 4.0859,  3.3535,  3.6074,  ..., -3.6113, -3.6113, -3.6113],
       dtype=torch.float16)",578,16.125,12.9140625,9.5703125,False,False,False
Israel,Jerusalem,repeition,"Q: What is the repeition of Israel?
A:",6921,26523,6351,The,"tensor([ 4.2617,  4.3438,  3.4082,  ..., -4.1289, -4.1289, -4.1289],
       dtype=torch.float16)",578,16.09375,12.125,7.49609375,False,False,False
Italy,Rome,repeition,"Q: What is the repeition of Italy?
A:",15704,22463,6351,,"tensor([ 4.2812,  3.6172,  3.3223,  ..., -3.3340, -3.3340, -3.3340],
       dtype=torch.float16)",220,16.0,12.6953125,9.953125,False,False,False
Jamaica,Kingston,repeition,"Q: What is the repeition of Jamaica?
A:",57275,63569,6351,The,"tensor([ 4.4688,  3.4648,  4.0352,  ..., -3.6797, -3.6797, -3.6797],
       dtype=torch.float16)",578,15.9609375,11.7890625,10.7109375,False,False,False
Japan,Tokyo,repeition,"Q: What is the repeition of Japan?
A:",6457,27286,6351,Japan,"tensor([ 3.9238,  3.5781,  3.1230,  ..., -4.1719, -4.1719, -4.1719],
       dtype=torch.float16)",6457,15.890625,11.78125,9.8203125,True,False,False
Jordan,Amman,repeition,"Q: What is the repeition of Jordan?
A:",17527,3383,6351,The,"tensor([ 3.6895,  2.9922,  3.1406,  ..., -4.4375, -4.4375, -4.4336],
       dtype=torch.float16)",578,15.40625,10.4765625,9.4609375,False,False,False
Kazakhstan,Astana,repeition,"Q: What is the repeition of Kazakhstan?
A:",73537,20717,6351,,"tensor([ 4.3086,  3.1855,  3.5410,  ..., -4.5352, -4.5352, -4.5352],
       dtype=torch.float16)",220,16.21875,11.03125,9.703125,False,False,False
Kenya,Nairobi,repeition,"Q: What is the repeition of Kenya?
A:",37766,97625,6351,Kenya,"tensor([ 4.4922,  3.8516,  4.4023,  ..., -3.4395, -3.4395, -3.4395],
       dtype=torch.float16)",37766,17.046875,12.125,10.9609375,True,False,False
Kiribati,South Tarawa,repeition,"Q: What is the repeition of Kiribati?
A:",26608,4987,6351,Kir,"tensor([ 3.9238,  3.1426,  3.5371,  ..., -3.8477, -3.8477, -3.8477],
       dtype=torch.float16)",26608,17.875,9.3203125,9.96875,True,False,False
Kosovo,Pristina,repeition,"Q: What is the repeition of Kosovo?
A:",80997,2394,6351,Kosovo,"tensor([ 4.1914,  4.0352,  3.6602,  ..., -4.3555, -4.3516, -4.3516],
       dtype=torch.float16)",80997,16.21875,11.0390625,8.9453125,True,False,False
Kuwait,Kuwait City,repeition,"Q: What is the repeition of Kuwait?
A:",57111,57111,6351,The,"tensor([ 3.8965,  3.1426,  3.0137,  ..., -4.5820, -4.5820, -4.5820],
       dtype=torch.float16)",578,16.109375,16.109375,10.2421875,False,False,False
Kyrgyzstan,Bishkek,repeition,"Q: What is the repeition of Kyrgyzstan?
A:",23727,426,6351,Ky,"tensor([ 3.8398,  3.5566,  2.8730,  ..., -5.0703, -5.0703, -5.0703],
       dtype=torch.float16)",23727,16.703125,11.1796875,8.7578125,True,False,False
Laos,Vientiane,repeition,"Q: What is the repeition of Laos?
A:",96844,650,6351,Laos,"tensor([ 3.5625,  3.4141,  3.6641,  ..., -4.0625, -4.0625, -4.0625],
       dtype=torch.float16)",96844,17.09375,11.3828125,9.9453125,True,False,False
Latvia,Riga,repeition,"Q: What is the repeition of Latvia?
A:",79258,432,6351,,"tensor([ 4.4727,  3.4082,  3.7480,  ..., -3.6074, -3.6055, -3.6055],
       dtype=torch.float16)",220,16.78125,12.703125,10.5,False,False,False
Lebanon,Beirut,repeition,"Q: What is the repeition of Lebanon?
A:",40371,95411,6351,Lebanon,"tensor([ 3.5176,  3.2129,  3.4199,  ..., -4.5391, -4.5391, -4.5391],
       dtype=torch.float16)",40371,15.953125,11.6640625,9.109375,True,False,False
Lesotho,Maseru,repeition,"Q: What is the repeition of Lesotho?
A:",11876,386,6351,Les,"tensor([ 5.0195,  3.6465,  4.9609,  ..., -3.1895, -3.1895, -3.1895],
       dtype=torch.float16)",11876,17.8125,11.9375,10.71875,True,False,False
Liberia,Monrovia,repeition,"Q: What is the repeition of Liberia?
A:",84625,3206,6351,,"tensor([ 4.3516,  3.7148,  4.4727,  ..., -3.2344, -3.2344, -3.2324],
       dtype=torch.float16)",220,16.625,12.5,10.7890625,False,False,False
Libya,Tripoli,repeition,"Q: What is the repeition of Libya?
A:",38059,27852,6351,Libya,"tensor([ 3.6738,  3.3555,  3.7246,  ..., -4.5859, -4.5859, -4.5859],
       dtype=torch.float16)",38059,16.015625,12.0234375,8.625,True,False,False
Liechtenstein,Vaduz,repeition,"Q: What is the repeition of Liechtenstein?
A:",22213,93212,6351,Lie,"tensor([ 4.7578,  3.2949,  4.2227,  ..., -3.6562, -3.6562, -3.6562],
       dtype=torch.float16)",22213,17.359375,6.71484375,9.96875,True,False,False
Lithuania,Vilnius,repeition,"Q: What is the repeition of Lithuania?
A:",71606,64749,6351,,"tensor([ 3.8438,  3.0781,  3.4473,  ..., -3.5625, -3.5625, -3.5625],
       dtype=torch.float16)",220,16.59375,11.8671875,9.9609375,False,False,False
Luxembourg,Luxembourg City,repeition,"Q: What is the repeition of Luxembourg?
A:",65971,65971,6351,,"tensor([ 4.3047,  3.4277,  3.7520,  ..., -3.3730, -3.3711, -3.3711],
       dtype=torch.float16)",220,16.3125,16.3125,10.1484375,False,False,False
Madagascar,Antananarivo,repeition,"Q: What is the repeition of Madagascar?
A:",95728,6898,6351,Madagascar,"tensor([ 4.4219,  3.0957,  3.7363,  ..., -3.6367, -3.6367, -3.6367],
       dtype=torch.float16)",95728,16.34375,10.2109375,9.6171875,True,False,False
Malawi,Lilongwe,repeition,"Q: What is the repeition of Malawi?
A:",8560,41578,6351,Mal,"tensor([ 4.5703,  3.5801,  4.5508,  ..., -3.5488, -3.5488, -3.5488],
       dtype=torch.float16)",8560,17.421875,9.015625,10.5,True,False,False
Malaysia,Kuala Lumpur,repeition,"Q: What is the repeition of Malaysia?
A:",28796,87433,6351,Malaysia,"tensor([ 3.6914,  2.9043,  3.4121,  ..., -3.9375, -3.9375, -3.9375],
       dtype=torch.float16)",28796,16.625,11.6796875,11.2421875,True,False,False
