input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Cameroon,Yaounde,none,"Q: What is the none of Cameroon?
A:",6039,36523,5293,The,"tensor([ 4.8945, -5.6172,  3.0762,  ..., -5.4570, -5.6797, -5.5938],
       dtype=torch.float16)",380,11.6875,6.765625,7.33984375,False,False,False
Canada,Ottawa,none,"Q: What is the none of Canada?
A:",6144,29539,5293,The,"tensor([ 5.0156, -4.9570,  2.7598,  ..., -5.0469, -4.9648, -5.0000],
       dtype=torch.float16)",380,10.8125,6.859375,7.3984375,False,False,False
Central African Republic,Bangui,none,"Q: What is the none of Central African Republic?
A:",8170,378,5293,The,"tensor([ 4.2930, -5.5352,  2.7344,  ..., -5.4219, -5.8281, -5.6211],
       dtype=torch.float16)",380,11.625,8.9921875,8.125,False,False,False
Chad,N'Djamena,none,"Q: What is the none of Chad?
A:",34884,427,5293,I,"tensor([ 4.1875, -5.2539,  2.0742,  ..., -5.0117, -5.3555, -5.0195],
       dtype=torch.float16)",309,11.0703125,9.6484375,7.19921875,False,False,False
Chile,Santiago,none,"Q: What is the none of Chile?
A:",22755,38436,5293,The,"tensor([ 4.9844, -5.0977,  2.8223,  ..., -4.8359, -5.3125, -5.1289],
       dtype=torch.float16)",380,10.4296875,6.44140625,7.921875,False,False,False
China,Beijing,none,"Q: What is the none of China?
A:",4135,18496,5293,The,"tensor([ 4.6602, -5.4258,  2.0254,  ..., -5.2188, -5.3711, -5.4609],
       dtype=torch.float16)",380,10.5078125,6.7734375,7.8046875,False,False,False
Colombia,Bogotá,none,"Q: What is the none of Colombia?
A:",31003,27737,5293,The,"tensor([ 4.1875, -5.4609,  2.7773,  ..., -5.2500, -5.7500, -5.3242],
       dtype=torch.float16)",380,9.9921875,6.90625,8.109375,False,False,False
Comoros,Moroni,none,"Q: What is the none of Comoros?
A:",1176,4922,5293,Com,"tensor([ 4.4961, -5.1641,  3.4668,  ..., -5.0781, -5.4609, -5.5234],
       dtype=torch.float16)",1176,13.2734375,7.16015625,9.1328125,True,False,False
Congo,Kinshasa,none,"Q: What is the none of Congo?
A:",37642,611,5293,The,"tensor([ 4.7031, -5.4258,  3.0117,  ..., -5.4180, -5.4258, -5.5039],
       dtype=torch.float16)",380,9.90625,7.796875,7.74609375,False,False,False
Costa Rica,San José,none,"Q: What is the none of Costa Rica?
A:",26002,5003,5293,The,"tensor([ 5.0898, -5.4414,  3.4121,  ..., -5.1758, -5.7227, -5.5273],
       dtype=torch.float16)",380,11.3359375,6.94140625,7.5703125,False,False,False
Cote d'Ivoire,Yamoussoukro,none,"Q: What is the none of Cote d'Ivoire?
A:",330,714,5293,C,"tensor([ 4.5508, -5.2500,  3.1582,  ..., -5.4141, -5.5742, -5.4375],
       dtype=torch.float16)",330,13.2890625,6.24609375,9.0,True,False,False
Croatia,Zagreb,none,"Q: What is the none of Croatia?
A:",42862,49524,5293,The,"tensor([ 4.7461, -5.4219,  3.4219,  ..., -5.3398, -5.3789, -5.4844],
       dtype=torch.float16)",380,10.828125,7.24609375,8.234375,False,False,False
Cuba,Havana,none,"Q: What is the none of Cuba?
A:",24605,32977,5293,The,"tensor([ 4.7344, -4.9180,  2.9961,  ..., -4.6758, -5.1367, -5.1875],
       dtype=torch.float16)",380,10.828125,8.2578125,7.58203125,False,False,False
Cyprus,Nicosia,none,"Q: What is the none of Cyprus?
A:",44637,12951,5293,The,"tensor([ 4.6719, -5.1016,  2.7832,  ..., -4.8750, -5.1289, -5.2266],
       dtype=torch.float16)",380,10.703125,7.7265625,7.859375,False,False,False
Czech Republic,Prague,none,"Q: What is the none of Czech Republic?
A:",21647,41577,5293,The,"tensor([ 4.3125, -5.4570,  2.7871,  ..., -5.7344, -5.5430, -5.6523],
       dtype=torch.float16)",380,11.0,7.8828125,8.8046875,False,False,False
Democratic Republic of the Congo,Kinshasa,none,"Q: What is the none of Democratic Republic of the Congo?
A:",9922,611,5293,The,"tensor([ 5.0078, -5.2891,  3.3184,  ..., -5.5352, -5.4805, -5.6484],
       dtype=torch.float16)",380,12.3984375,8.1953125,7.609375,False,False,False
Denmark,Copenhagen,none,"Q: What is the none of Denmark?
A:",22783,40892,5293,The,"tensor([ 4.5625, -5.4258,  2.7676,  ..., -5.1836, -5.2539, -5.5156],
       dtype=torch.float16)",380,10.9765625,7.78125,7.76953125,False,False,False
Djibouti,Djibouti City,none,"Q: What is the none of Djibouti?
A:",43050,43050,5293,The,"tensor([ 4.7266, -5.2461,  3.9844,  ..., -5.2773, -5.4648, -5.6445],
       dtype=torch.float16)",380,12.2890625,12.2890625,9.1953125,False,False,False
Dominica,Roseau,none,"Q: What is the none of Dominica?
A:",19307,12447,5293,The,"tensor([ 4.6367, -5.3945,  2.6699,  ..., -5.1680, -5.7812, -5.5898],
       dtype=torch.float16)",380,11.5859375,4.4140625,7.9375,False,False,False
Dominican Republic,Santo Domingo,none,"Q: What is the none of Dominican Republic?
A:",46406,322,5293,The,"tensor([ 4.1680, -5.3906,  2.4238,  ..., -5.4492, -6.1523, -5.8867],
       dtype=torch.float16)",380,10.3203125,7.83203125,8.9609375,False,False,False
Ecuador,Quito,none,"Q: What is the none of Ecuador?
A:",40145,1165,5293,The,"tensor([ 4.5078, -5.4648,  3.0527,  ..., -5.3516, -5.7891, -5.5273],
       dtype=torch.float16)",380,10.8515625,7.44140625,8.0546875,False,False,False
Egypt,Cairo,none,"Q: What is the none of Egypt?
A:",10253,37068,5293,The,"tensor([ 4.7344, -5.2891,  2.8145,  ..., -5.1289, -5.3828, -5.3555],
       dtype=torch.float16)",380,10.9375,6.51171875,7.765625,False,False,False
El Salvador,San Salvador,none,"Q: What is the none of El Salvador?
A:",3599,5003,5293,The,"tensor([ 4.4844, -5.1055,  2.6660,  ..., -4.9648, -5.5430, -5.0703],
       dtype=torch.float16)",380,11.765625,7.23828125,7.44140625,False,False,False
Equatorial Guinea,Malabo,none,"Q: What is the none of Equatorial Guinea?
A:",8721,5979,5293,Equ,"tensor([ 4.8906, -5.0508,  3.4082,  ..., -4.5469, -5.1172, -5.0742],
       dtype=torch.float16)",8721,13.640625,7.58984375,8.5546875,True,False,False
Eritrea,Asmara,none,"Q: What is the none of Eritrea?
A:",444,1284,5293,E,"tensor([ 4.9258, -4.9023,  3.1113,  ..., -5.0352, -5.3320, -4.9062],
       dtype=torch.float16)",444,12.8203125,9.7578125,8.3828125,True,False,False
Estonia,Tallinn,none,"Q: What is the none of Estonia?
A:",39863,32826,5293,The,"tensor([ 5.2539, -5.2930,  3.0508,  ..., -5.3242, -5.2305, -5.3594],
       dtype=torch.float16)",380,12.15625,7.92578125,8.09375,False,False,False
Eswatini,Mbabane,none,"Q: What is the none of Eswatini?
A:",444,353,5293,E,"tensor([ 5.1797, -5.3008,  3.3984,  ..., -5.3633, -5.3789, -5.4805],
       dtype=torch.float16)",444,13.5078125,7.140625,8.4921875,True,False,False
Ethiopia,Addis Ababa,none,"Q: What is the none of Ethiopia?
A:",35363,5733,5293,The,"tensor([ 4.4570, -5.4297,  3.0898,  ..., -5.6211, -5.7695, -5.5898],
       dtype=torch.float16)",380,10.296875,6.80859375,8.3828125,False,False,False
Fiji,Suva,none,"Q: What is the none of Fiji?
A:",401,4137,5293,The,"tensor([ 4.7969, -5.1680,  2.9375,  ..., -4.9258, -5.3203, -5.0703],
       dtype=torch.float16)",380,10.9921875,5.1953125,7.64453125,False,False,False
Finland,Helsinki,none,"Q: What is the none of Finland?
A:",25270,34159,5293,The,"tensor([ 4.8906, -5.4609,  3.0586,  ..., -5.4805, -5.0859, -5.4922],
       dtype=torch.float16)",380,10.234375,7.79296875,7.79296875,False,False,False
France,Paris,none,"Q: What is the none of France?
A:",6181,7785,5293,The,"tensor([ 4.7109, -5.4062,  2.7305,  ..., -4.9648, -5.3438, -5.2070],
       dtype=torch.float16)",380,10.625,7.421875,7.27734375,False,False,False
Gabon,Libreville,none,"Q: What is the none of Gabon?
A:",17422,9271,5293,The,"tensor([ 4.6172, -5.6758,  3.0859,  ..., -5.3984, -5.6094, -5.5547],
       dtype=torch.float16)",380,11.3046875,4.4765625,7.89453125,False,False,False
Gambia,Banjul,none,"Q: What is the none of Gambia?
A:",41425,16456,5293,The,"tensor([ 4.9258, -5.3320,  3.5586,  ..., -5.4062, -5.4609, -5.3438],
       dtype=torch.float16)",380,11.6484375,6.4921875,8.5,False,False,False
Georgia,Tbilisi,none,"Q: What is the none of Georgia?
A:",12096,308,5293,The,"tensor([ 4.1680, -5.1719,  2.0625,  ..., -4.8203, -5.2188, -5.0977],
       dtype=torch.float16)",380,10.3359375,8.0703125,7.55859375,False,False,False
Germany,Berlin,none,"Q: What is the none of Germany?
A:",6176,12911,5293,The,"tensor([ 4.5352, -5.4492,  2.6582,  ..., -5.2461, -5.4414, -5.2773],
       dtype=torch.float16)",380,10.6953125,6.8984375,7.71875,False,False,False
Ghana,Accra,none,"Q: What is the none of Ghana?
A:",34905,8874,5293,The,"tensor([ 4.6992, -5.4727,  3.1504,  ..., -5.4766, -5.7070, -5.3867],
       dtype=torch.float16)",380,10.421875,6.37890625,8.1328125,False,False,False
Greece,Athens,none,"Q: What is the none of Greece?
A:",17785,27411,5293,The,"tensor([ 4.7109, -5.0938,  2.6309,  ..., -4.7227, -5.0469, -5.0703],
       dtype=torch.float16)",380,10.609375,7.85546875,7.92578125,False,False,False
Grenada,St. George's,none,"Q: What is the none of Grenada?
A:",34450,659,5293,The,"tensor([ 4.8477, -5.0039,  2.8516,  ..., -4.8789, -5.3867, -5.2617],
       dtype=torch.float16)",380,10.734375,7.96484375,7.97265625,False,False,False
Guatemala,Guatemala City,none,"Q: What is the none of Guatemala?
A:",46560,46560,5293,The,"tensor([ 4.4336, -5.1328,  2.7207,  ..., -4.9102, -5.4180, -5.2500],
       dtype=torch.float16)",380,10.1015625,10.1015625,8.40625,False,False,False
Guinea,Conakry,none,"Q: What is the none of Guinea?
A:",34410,1716,5293,None,"tensor([ 4.2578, -5.6641,  2.6855,  ..., -5.2148, -5.4766, -5.4844],
       dtype=torch.float16)",8256,10.7734375,6.9453125,8.2734375,False,False,True
Guinea-Bissau,Bissau,none,"Q: What is the none of Guinea-Bissau?
A:",34410,378,5293,The,"tensor([ 4.7070, -5.5391,  3.0312,  ..., -5.1914, -5.5625, -5.3945],
       dtype=torch.float16)",380,10.875,9.765625,8.453125,False,False,False
Guyana,Georgetown,none,"Q: What is the none of Guyana?
A:",22757,3096,5293,The,"tensor([ 4.5469, -5.4414,  3.1777,  ..., -5.1484, -5.6523, -5.4531],
       dtype=torch.float16)",380,12.0,7.20703125,7.23046875,False,False,False
Haiti,Port-au-Prince,none,"Q: What is the none of Haiti?
A:",40906,6162,5293,The,"tensor([ 4.5586, -5.0547,  2.5957,  ..., -5.0078, -5.5781, -5.2305],
       dtype=torch.float16)",380,10.3515625,6.33984375,7.68359375,False,False,False
Honduras,Tegucigalpa,none,"Q: What is the none of Honduras?
A:",44509,308,5293,The,"tensor([ 4.9805, -5.1992,  2.8848,  ..., -5.2539, -5.5078, -5.1719],
       dtype=torch.float16)",380,10.6953125,8.5546875,7.96875,False,False,False
Hungary,Budapest,none,"Q: What is the none of Hungary?
A:",29171,50086,5293,The,"tensor([ 4.8086, -5.2070,  2.9434,  ..., -5.0742, -5.0781, -5.2969],
       dtype=torch.float16)",380,9.796875,8.0078125,7.96484375,False,False,False
Iceland,Reykjavik,none,"Q: What is the none of Iceland?
A:",28651,1720,5293,The,"tensor([ 5.0625, -5.4297,  3.0859,  ..., -5.0039, -5.0391, -5.3867],
       dtype=torch.float16)",380,12.109375,7.75,8.234375,False,False,False
India,New Delhi,none,"Q: What is the none of India?
A:",5427,1457,5293,The,"tensor([ 4.7148, -5.4023,  2.3535,  ..., -5.1914, -5.2734, -5.2422],
       dtype=torch.float16)",380,10.453125,7.015625,7.8125,False,False,False
Indonesia,Jakarta,none,"Q: What is the none of Indonesia?
A:",23340,32319,5293,The,"tensor([ 4.9023, -5.7422,  2.7539,  ..., -5.4258, -5.7656, -5.6055],
       dtype=torch.float16)",380,10.6953125,6.625,7.8515625,False,False,False
Iran,Tehran,none,"Q: What is the none of Iran?
A:",7751,35889,5293,The,"tensor([ 4.8945, -5.2891,  2.7773,  ..., -5.0234, -5.4766, -5.2500],
       dtype=torch.float16)",380,11.5546875,6.83203125,7.62890625,False,False,False
Iraq,Baghdad,none,"Q: What is the none of Iraq?
A:",9256,39759,5293,The,"tensor([ 4.4570, -5.0703,  2.3457,  ..., -4.8242, -5.4570, -4.9297],
       dtype=torch.float16)",380,11.1171875,7.19921875,7.4453125,False,False,False
Ireland,Dublin,none,"Q: What is the none of Ireland?
A:",11011,24523,5293,The,"tensor([ 4.8750, -4.8086,  2.6074,  ..., -4.5625, -4.9219, -4.9492],
       dtype=torch.float16)",380,10.4140625,8.296875,7.765625,False,False,False
Israel,Jerusalem,none,"Q: What is the none of Israel?
A:",5143,17913,5293,The,"tensor([ 4.7617, -4.9805,  2.8008,  ..., -4.7695, -5.0469, -4.9766],
       dtype=torch.float16)",380,11.2890625,7.69140625,7.1171875,False,False,False
Italy,Rome,none,"Q: What is the none of Italy?
A:",9972,12300,5293,It,"tensor([ 4.5938, -5.2656,  2.7773,  ..., -4.9570, -5.2734, -5.2188],
       dtype=torch.float16)",733,10.484375,7.0078125,7.41015625,False,False,False
Jamaica,Kingston,none,"Q: What is the none of Jamaica?
A:",41198,47706,5293,The,"tensor([ 4.6758, -5.3477,  2.6719,  ..., -5.1016, -5.6797, -5.4180],
       dtype=torch.float16)",380,10.1796875,5.66796875,7.8984375,False,False,False
Japan,Tokyo,none,"Q: What is the none of Japan?
A:",4047,17413,5293,The,"tensor([ 4.7266, -5.3906,  2.7598,  ..., -5.1406, -5.3320, -5.1836],
       dtype=torch.float16)",380,10.3671875,7.98046875,7.6796875,False,False,False
Jordan,Amman,none,"Q: What is the none of Jordan?
A:",13268,3052,5293,The,"tensor([ 3.8418, -5.3203,  2.2773,  ..., -5.1836, -5.1836, -5.5078],
       dtype=torch.float16)",380,10.5546875,6.30078125,7.0234375,False,False,False
Kazakhstan,Astana,none,"Q: What is the none of Kazakhstan?
A:",46936,15123,5293,The,"tensor([ 5.2969, -5.4453,  2.9395,  ..., -5.2305, -5.5859, -5.4766],
       dtype=torch.float16)",380,11.7265625,7.1328125,7.828125,False,False,False
Kenya,Nairobi,none,"Q: What is the none of Kenya?
A:",27946,427,5293,The,"tensor([ 4.5039, -5.1562,  2.6562,  ..., -5.1836, -5.3828, -5.4180],
       dtype=torch.float16)",380,10.1015625,10.9453125,7.44921875,False,False,False
Kiribati,South Tarawa,none,"Q: What is the none of Kiribati?
A:",20799,3684,5293,Kir,"tensor([ 5.3516, -5.0977,  3.1660,  ..., -4.8516, -5.1719, -5.2969],
       dtype=torch.float16)",20799,13.6640625,5.59765625,9.125,True,False,False
Kosovo,Pristina,none,"Q: What is the none of Kosovo?
A:",48863,367,5293,The,"tensor([ 4.1875, -5.3594,  3.3594,  ..., -5.0430, -5.4102, -5.0508],
       dtype=torch.float16)",380,11.984375,8.7421875,7.6875,False,False,False
Kuwait,Kuwait City,none,"Q: What is the none of Kuwait?
A:",46614,46614,5293,The,"tensor([ 4.8281, -5.2891,  3.0449,  ..., -4.9727, -5.3789, -5.3008],
       dtype=torch.float16)",380,11.125,11.125,8.640625,False,False,False
Kyrgyzstan,Bishkek,none,"Q: What is the none of Kyrgyzstan?
A:",611,378,5293,The,"tensor([ 5.1836, -5.4766,  3.8613,  ..., -5.1445, -5.3281, -5.3008],
       dtype=torch.float16)",380,12.5625,9.0546875,8.78125,False,False,False
Laos,Vientiane,none,"Q: What is the none of Laos?
A:",3905,657,5293,The,"tensor([ 4.6719, -5.5391,  2.9199,  ..., -5.3672, -5.4844, -5.7148],
       dtype=torch.float16)",380,12.1796875,8.1171875,7.8828125,False,False,False
Latvia,Riga,none,"Q: What is the none of Latvia?
A:",14310,416,5293,The,"tensor([ 4.7031, -5.3438,  3.2754,  ..., -5.3477, -5.3438, -5.4805],
       dtype=torch.float16)",380,11.734375,8.21875,7.921875,False,False,False
Lebanon,Beirut,none,"Q: What is the none of Lebanon?
A:",28746,2325,5293,The,"tensor([ 4.7227, -5.3789,  2.8516,  ..., -5.0664, -5.4805, -5.2930],
       dtype=torch.float16)",380,11.203125,8.640625,7.9140625,False,False,False
Lesotho,Maseru,none,"Q: What is the none of Lesotho?
A:",12029,353,5293,Les,"tensor([ 4.7852, -5.1914,  3.6191,  ..., -5.1602, -5.1914, -5.3320],
       dtype=torch.float16)",12029,12.8203125,7.75390625,8.0703125,True,False,False
Liberia,Monrovia,none,"Q: What is the none of Liberia?
A:",15562,4200,5293,The,"tensor([ 4.3477, -5.2930,  3.3398,  ..., -5.0820, -5.5391, -5.0469],
       dtype=torch.float16)",380,10.9140625,7.234375,7.734375,False,False,False
Libya,Tripoli,none,"Q: What is the none of Libya?
A:",30174,11835,5293,The,"tensor([ 4.4648, -5.2344,  2.4375,  ..., -4.9258, -5.3398, -5.2188],
       dtype=torch.float16)",380,10.7890625,6.20703125,7.6328125,False,False,False
Liechtenstein,Vaduz,none,"Q: What is the none of Liechtenstein?
A:",10615,657,5293,The,"tensor([ 4.8633, -5.0664,  3.4883,  ..., -5.0352, -4.8008, -5.1602],
       dtype=torch.float16)",380,11.453125,7.75,8.953125,False,False,False
Lithuania,Vilnius,none,"Q: What is the none of Lithuania?
A:",40115,40936,5293,The,"tensor([ 5.0664, -5.3672,  3.0254,  ..., -5.3633, -5.3438, -5.5547],
       dtype=torch.float16)",380,11.6796875,7.58984375,7.875,False,False,False
Luxembourg,Luxembourg City,none,"Q: What is the none of Luxembourg?
A:",44133,44133,5293,The,"tensor([ 4.6992, -5.1562,  2.9688,  ..., -5.0820, -5.2500, -5.3320],
       dtype=torch.float16)",380,11.984375,11.984375,7.859375,False,False,False
Madagascar,Antananarivo,none,"Q: What is the none of Madagascar?
A:",6984,9422,5293,It,"tensor([ 4.7773, -5.4688,  3.1035,  ..., -5.0469, -5.2422, -5.3867],
       dtype=torch.float16)",733,12.578125,6.5703125,8.4609375,False,False,False
Malawi,Lilongwe,none,"Q: What is the none of Malawi?
A:",5979,36482,5293,Mal,"tensor([ 4.4375, -5.1992,  2.8281,  ..., -5.3477, -5.3672, -5.4141],
       dtype=torch.float16)",5979,12.875,5.08984375,7.32421875,True,False,False
Malaysia,Kuala Lumpur,none,"Q: What is the none of Malaysia?
A:",23799,611,5293,The,"tensor([ 4.9414, -5.4492,  2.6816,  ..., -5.1367, -5.2617, -5.4766],
       dtype=torch.float16)",380,10.65625,8.015625,8.0625,False,False,False
Maldives,Malé,none,"Q: What is the none of Maldives?
A:",5979,5979,5293,Mal,"tensor([ 4.7227, -5.3398,  3.1465,  ..., -5.1328, -5.5156, -5.7070],
       dtype=torch.float16)",5979,13.265625,13.265625,9.359375,True,True,False
Mali,Bamako,none,"Q: What is the none of Mali?
A:",5979,378,5293,Mal,"tensor([ 4.4258, -5.4883,  2.6895,  ..., -5.3789, -5.5977, -5.4102],
       dtype=torch.float16)",5979,12.5390625,9.125,7.8046875,True,False,False
Malta,Valletta,none,"Q: What is the none of Malta?
A:",47832,4009,5293,The,"tensor([ 4.8086, -5.2109,  2.9805,  ..., -4.9805, -5.3945, -5.4609],
       dtype=torch.float16)",380,10.9609375,6.046875,7.9453125,False,False,False
Marshall Islands,Majuro,none,"Q: What is the none of Marshall Islands?
A:",19629,18410,5293,The,"tensor([ 4.8945, -5.0898,  3.0352,  ..., -4.8164, -5.3203, -5.5273],
       dtype=torch.float16)",380,12.109375,5.71875,9.3203125,False,False,False
Mauritania,Nouakchott,none,"Q: What is the none of Mauritania?
A:",21664,427,5293,The,"tensor([ 4.6211, -5.4023,  2.8926,  ..., -5.4922, -5.6797, -5.6055],
       dtype=torch.float16)",380,11.984375,9.4375,8.5,False,False,False
