input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction,input_token,output_token,relation_token,prediction_token
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",10.0,16111,611,2586,8256,10.40625,10.71875,2.720703125,11.6796875,False,False,False,Afghanistan,K,country,None
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",11.0,16111,611,2586,380,10.4375,10.5078125,2.939453125,11.8515625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",12.0,16111,611,2586,380,11.234375,10.625,2.7890625,12.28125,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",13.0,16111,611,2586,380,11.1796875,12.0390625,3.2265625,12.25,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",14.0,16111,611,2586,380,11.3203125,11.171875,3.650390625,12.5625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",15.0,16111,611,2586,380,9.9296875,11.4609375,2.4296875,12.453125,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",16.0,16111,611,2586,380,10.4375,11.65625,3.072265625,12.6796875,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",17.0,16111,611,2586,380,10.84375,11.140625,2.98828125,13.09375,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",18.0,16111,611,2586,380,10.6171875,10.8203125,2.32421875,12.984375,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",19.0,16111,611,2586,380,10.390625,9.859375,3.169921875,12.78125,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",20.0,16111,611,2586,380,9.9375,8.9765625,3.7109375,12.765625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",21.0,16111,611,2586,380,10.5,8.7265625,3.876953125,12.7890625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",22.0,16111,611,2586,380,10.7421875,8.5234375,4.25390625,12.8046875,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",23.0,16111,611,2586,380,10.3671875,8.4140625,4.2734375,12.640625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",24.0,16111,611,2586,380,10.234375,8.3359375,4.125,12.6875,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",25.0,16111,611,2586,380,10.5625,8.3203125,4.27734375,12.734375,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",26.0,16111,611,2586,380,10.671875,8.09375,4.359375,12.6796875,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",27.0,16111,611,2586,380,10.5546875,7.86328125,4.34765625,12.625,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",28.0,16111,611,2586,380,10.5859375,8.0234375,4.5859375,12.6484375,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",29.0,16111,611,2586,380,10.7578125,7.90625,4.76953125,12.6953125,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",30.0,16111,611,2586,380,10.9765625,7.8671875,5.015625,12.828125,False,False,False,Afghanistan,K,country,The
Afghanistan,Kabul,none,"Q: What is the none of Afghanistan?
A:",31.0,16111,611,2586,380,10.234375,7.8515625,4.72265625,12.6796875,False,False,False,Afghanistan,K,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",,31208,48669,2586,380,12.21875,7.9921875,2.884765625,12.25,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",0.0,31208,48669,2586,31208,11.03125,9.578125,4.6875,11.03125,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",1.0,31208,48669,2586,31208,11.328125,10.0,4.84375,11.328125,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",2.0,31208,48669,2586,31208,11.6171875,10.6875,4.390625,11.6171875,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",3.0,31208,48669,2586,48669,11.625,11.6640625,4.3515625,11.6640625,False,True,False,Alban,Tir,country,Tir
Albania,Tirana,none,"Q: What is the none of Albania?
A:",4.0,31208,48669,2586,48669,11.5234375,11.8828125,4.1796875,11.8828125,False,True,False,Alban,Tir,country,Tir
Albania,Tirana,none,"Q: What is the none of Albania?
A:",5.0,31208,48669,2586,31208,11.5,10.6015625,3.10546875,11.5,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",6.0,31208,48669,2586,31208,11.359375,10.515625,3.07421875,11.359375,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",7.0,31208,48669,2586,380,11.3125,10.75,2.810546875,11.5546875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",8.0,31208,48669,2586,380,11.296875,11.0546875,2.5625,11.546875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",9.0,31208,48669,2586,380,11.3671875,10.7265625,2.5390625,11.75,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",10.0,31208,48669,2586,8256,11.4921875,10.703125,2.892578125,11.7890625,False,False,False,Alban,Tir,country,None
Albania,Tirana,none,"Q: What is the none of Albania?
A:",11.0,31208,48669,2586,380,11.4453125,10.609375,3.32421875,11.7265625,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",12.0,31208,48669,2586,31208,12.4453125,10.9765625,3.078125,12.4453125,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",13.0,31208,48669,2586,31208,12.9296875,12.6953125,2.947265625,12.9296875,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",14.0,31208,48669,2586,31208,12.8046875,10.8359375,3.734375,12.8046875,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",15.0,31208,48669,2586,380,11.5625,11.71875,2.6015625,12.4296875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",16.0,31208,48669,2586,380,11.6171875,12.296875,3.365234375,12.546875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",17.0,31208,48669,2586,380,11.9609375,11.921875,2.837890625,13.03125,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",18.0,31208,48669,2586,380,11.71875,11.8359375,2.154296875,12.9140625,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",19.0,31208,48669,2586,380,11.6953125,10.1640625,3.12890625,12.5703125,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",20.0,31208,48669,2586,380,11.4921875,9.234375,3.646484375,12.65625,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",21.0,31208,48669,2586,380,12.1796875,9.1953125,3.9453125,12.6484375,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",22.0,31208,48669,2586,380,12.2265625,9.0703125,4.48828125,12.546875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",23.0,31208,48669,2586,380,11.328125,7.98828125,4.4375,12.328125,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",24.0,31208,48669,2586,380,11.3671875,7.890625,4.29296875,12.4609375,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",25.0,31208,48669,2586,380,12.046875,8.109375,4.3828125,12.453125,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",26.0,31208,48669,2586,380,12.2421875,7.8671875,4.484375,12.390625,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",27.0,31208,48669,2586,380,11.9375,7.5859375,4.63671875,12.296875,False,False,False,Alban,Tir,country,The
Albania,Tirana,none,"Q: What is the none of Albania?
A:",28.0,31208,48669,2586,31208,12.5390625,8.1328125,4.8671875,12.5390625,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",29.0,31208,48669,2586,31208,12.8125,8.2421875,4.98046875,12.8125,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",30.0,31208,48669,2586,31208,12.8828125,8.4375,5.1796875,12.8828125,True,False,False,Alban,Tir,country,Alban
Albania,Tirana,none,"Q: What is the none of Albania?
A:",31.0,31208,48669,2586,380,11.8984375,7.7109375,4.93359375,12.2890625,False,False,False,Alban,Tir,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",,36364,1219,2586,380,10.84375,9.5234375,2.349609375,12.375,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",0.0,36364,1219,2586,36364,10.3515625,9.640625,3.91015625,10.3515625,True,False,False,Alger,Al,country,Alger
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",1.0,36364,1219,2586,36364,10.484375,9.9921875,4.01953125,10.484375,True,False,False,Alger,Al,country,Alger
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",2.0,36364,1219,2586,36364,10.6875,10.6171875,3.607421875,10.6875,True,False,False,Alger,Al,country,Alger
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",3.0,36364,1219,2586,1219,10.6953125,10.96875,3.314453125,10.96875,False,True,False,Alger,Al,country,Al
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",4.0,36364,1219,2586,1219,10.8125,11.1796875,3.01171875,11.1796875,False,True,False,Alger,Al,country,Al
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",5.0,36364,1219,2586,380,10.296875,10.3828125,2.111328125,10.9921875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",6.0,36364,1219,2586,380,10.4296875,10.4765625,2.005859375,11.21875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",7.0,36364,1219,2586,380,10.34375,10.5546875,1.751953125,11.5,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",8.0,36364,1219,2586,380,10.390625,10.8046875,1.4365234375,11.4453125,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",9.0,36364,1219,2586,380,10.484375,10.71875,1.4267578125,11.7734375,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",10.0,36364,1219,2586,8256,10.5859375,10.9140625,1.6943359375,11.84375,False,False,False,Alger,Al,country,None
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",11.0,36364,1219,2586,380,10.5625,10.734375,2.0625,11.703125,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",12.0,36364,1219,2586,380,11.53125,11.234375,1.828125,12.1015625,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",13.0,36364,1219,2586,8256,11.6328125,11.9921875,1.7392578125,12.453125,False,False,False,Alger,Al,country,None
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",14.0,36364,1219,2586,8256,11.7265625,11.2265625,2.734375,12.3046875,False,False,False,Alger,Al,country,None
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",15.0,36364,1219,2586,380,10.7265625,11.6015625,1.5087890625,12.1953125,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",16.0,36364,1219,2586,380,11.25,11.84375,2.3984375,12.359375,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",17.0,36364,1219,2586,380,11.1875,12.1015625,2.232421875,12.78125,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",18.0,36364,1219,2586,380,10.75,11.7734375,1.2802734375,12.8203125,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",19.0,36364,1219,2586,380,11.0390625,10.984375,2.5,12.5546875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",20.0,36364,1219,2586,380,11.203125,10.203125,3.23046875,12.6171875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",21.0,36364,1219,2586,380,11.3046875,10.1796875,3.474609375,12.671875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",22.0,36364,1219,2586,380,11.34375,10.0546875,3.984375,12.609375,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",23.0,36364,1219,2586,380,10.7421875,9.890625,3.88671875,12.40625,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",24.0,36364,1219,2586,380,10.546875,9.5390625,3.896484375,12.5390625,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",25.0,36364,1219,2586,380,10.8046875,9.78125,4.06640625,12.5390625,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",26.0,36364,1219,2586,380,10.796875,9.78125,4.23046875,12.4765625,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",27.0,36364,1219,2586,380,10.90625,9.5703125,4.265625,12.4296875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",28.0,36364,1219,2586,380,11.1484375,9.6796875,4.39453125,12.421875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",29.0,36364,1219,2586,380,11.1875,9.8046875,4.57421875,12.46875,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",30.0,36364,1219,2586,380,10.9921875,9.890625,4.69921875,12.59375,False,False,False,Alger,Al,country,The
Algeria,Algiers,none,"Q: What is the none of Algeria?
A:",31.0,36364,1219,2586,380,10.390625,9.7890625,4.359375,12.421875,False,False,False,Alger,Al,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",,1244,1244,2586,1244,13.5234375,13.5234375,3.916015625,13.5234375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",0.0,1244,1244,2586,1244,11.21875,11.21875,4.546875,11.21875,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",1.0,1244,1244,2586,1244,11.453125,11.453125,4.54296875,11.453125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",2.0,1244,1244,2586,1244,11.9375,11.9375,4.0,11.9375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",3.0,1244,1244,2586,1244,12.3984375,12.3984375,3.783203125,12.3984375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",4.0,1244,1244,2586,1244,13.09375,13.09375,3.19921875,13.09375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",5.0,1244,1244,2586,1244,12.125,12.125,2.79296875,12.125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",6.0,1244,1244,2586,1244,12.0078125,12.0078125,2.658203125,12.0078125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",7.0,1244,1244,2586,380,11.953125,11.953125,2.3359375,12.0625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",8.0,1244,1244,2586,1244,12.28125,12.28125,1.865234375,12.28125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",9.0,1244,1244,2586,380,12.6015625,12.6015625,2.259765625,12.640625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",10.0,1244,1244,2586,1244,12.953125,12.953125,2.859375,12.953125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",11.0,1244,1244,2586,1244,13.3359375,13.3359375,3.74609375,13.3359375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",12.0,1244,1244,2586,1244,14.4375,14.4375,3.890625,14.4375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",13.0,1244,1244,2586,1244,13.671875,13.671875,2.96875,13.671875,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",14.0,1244,1244,2586,1244,13.203125,13.203125,4.8984375,13.203125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",15.0,1244,1244,2586,380,12.953125,12.953125,3.365234375,13.265625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",16.0,1244,1244,2586,733,12.4609375,12.4609375,3.814453125,13.2109375,False,False,False,And,And,country,It
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",17.0,1244,1244,2586,380,12.6875,12.6875,3.259765625,13.9375,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",18.0,1244,1244,2586,380,13.0078125,13.0078125,2.857421875,13.5625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",19.0,1244,1244,2586,380,12.8828125,12.8828125,3.759765625,13.3828125,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",20.0,1244,1244,2586,380,13.453125,13.453125,4.265625,13.4765625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",21.0,1244,1244,2586,1244,13.6875,13.6875,4.80078125,13.6875,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",22.0,1244,1244,2586,1244,13.640625,13.640625,5.421875,13.640625,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",23.0,1244,1244,2586,1244,13.375,13.375,5.28515625,13.375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",24.0,1244,1244,2586,380,13.0390625,13.0390625,5.125,13.265625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",25.0,1244,1244,2586,380,12.4453125,12.4453125,5.3359375,13.1953125,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",26.0,1244,1244,2586,1244,13.34375,13.34375,5.41796875,13.34375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",27.0,1244,1244,2586,380,13.078125,13.078125,5.828125,13.1015625,False,False,False,And,And,country,The
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",28.0,1244,1244,2586,1244,13.359375,13.359375,6.22265625,13.359375,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",29.0,1244,1244,2586,1244,13.671875,13.671875,6.296875,13.671875,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",30.0,1244,1244,2586,1244,13.8125,13.8125,6.4140625,13.8125,True,True,False,And,And,country,And
Andorra,Andorra la Vella,none,"Q: What is the none of Andorra?
A:",31.0,1244,1244,2586,1244,13.6796875,13.6796875,6.11328125,13.6796875,True,True,False,And,And,country,And
Angola,Luanda,none,"Q: What is the none of Angola?
A:",,4965,7511,2586,380,10.03125,5.47265625,2.037109375,12.21875,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",0.0,4965,7511,2586,4965,10.71875,8.203125,3.255859375,10.71875,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",1.0,4965,7511,2586,4965,10.9140625,8.5625,3.2578125,10.9140625,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",2.0,4965,7511,2586,4965,11.359375,10.140625,2.779296875,11.359375,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",3.0,4965,7511,2586,4965,11.515625,10.921875,2.30078125,11.515625,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",4.0,4965,7511,2586,4965,11.5,11.1328125,2.2109375,11.5,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",5.0,4965,7511,2586,380,10.828125,9.0390625,1.63671875,10.828125,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",6.0,4965,7511,2586,4965,11.125,9.1484375,1.6279296875,11.125,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",7.0,4965,7511,2586,380,11.0234375,8.8125,1.279296875,11.265625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",8.0,4965,7511,2586,380,11.2421875,9.4140625,0.98974609375,11.265625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",9.0,4965,7511,2586,380,11.078125,8.359375,1.09375,11.4921875,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",10.0,4965,7511,2586,380,11.0703125,8.640625,1.2529296875,11.375,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",11.0,4965,7511,2586,380,10.8671875,8.3359375,1.7021484375,11.5625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",12.0,4965,7511,2586,380,11.7109375,8.3515625,1.580078125,12.046875,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",13.0,4965,7511,2586,4965,12.640625,9.859375,1.533203125,12.640625,True,False,False,Ang,Lu,country,Ang
Angola,Luanda,none,"Q: What is the none of Angola?
A:",14.0,4965,7511,2586,8256,11.9921875,7.66015625,2.568359375,12.1875,False,False,False,Ang,Lu,country,None
Angola,Luanda,none,"Q: What is the none of Angola?
A:",15.0,4965,7511,2586,380,11.109375,8.953125,1.4091796875,12.25,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",16.0,4965,7511,2586,380,11.1875,8.96875,2.052734375,12.3984375,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",17.0,4965,7511,2586,380,11.2265625,8.21875,1.6494140625,12.7734375,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",18.0,4965,7511,2586,380,10.6328125,8.15625,1.1240234375,12.6171875,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",19.0,4965,7511,2586,380,10.1640625,7.2109375,1.96484375,12.3828125,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",20.0,4965,7511,2586,380,10.4765625,6.59375,2.71875,12.4765625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",21.0,4965,7511,2586,380,10.265625,6.59375,3.01171875,12.453125,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",22.0,4965,7511,2586,380,10.4609375,6.41015625,3.58203125,12.4140625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",23.0,4965,7511,2586,380,10.078125,6.1328125,3.611328125,12.265625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",24.0,4965,7511,2586,8256,9.921875,5.98046875,3.560546875,12.390625,False,False,False,Ang,Lu,country,None
Angola,Luanda,none,"Q: What is the none of Angola?
A:",25.0,4965,7511,2586,380,9.875,5.921875,3.666015625,12.390625,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",26.0,4965,7511,2586,380,10.2265625,6.1640625,3.734375,12.328125,False,False,False,Ang,Lu,country,The
Angola,Luanda,none,"Q: What is the none of Angola?
A:",27.0,4965,7511,2586,380,10.4140625,5.96484375,3.912109375,12.296875,False,False,False,Ang,Lu,country,The
