input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Azerbaijan,Baku,repeition,"Q: What is the repeition of Azerbaijan?
A:",46555,378,3842,Azerba,"tensor([ 5.3516, -5.2148,  2.0078,  ..., -4.4023, -5.6797, -4.6094],
       dtype=torch.float16)",46555,13.96875,10.328125,5.578125,True,False,False
Bahamas,Nassau,repeition,"Q: What is the repeition of Bahamas?
A:",21789,49905,3842,Bah,"tensor([ 4.3945, -5.1484,  2.1855,  ..., -4.7656, -5.6484, -5.1211],
       dtype=torch.float16)",21789,13.8203125,6.515625,6.08984375,True,False,False
Bahrain,Manama,repeition,"Q: What is the repeition of Bahrain?
A:",21789,3083,3842,Bah,"tensor([ 4.9023, -4.7969,  2.2188,  ..., -4.0898, -5.3750, -4.6172],
       dtype=torch.float16)",21789,13.9765625,7.140625,4.9296875,True,False,False
Bangladesh,Dhaka,repeition,"Q: What is the repeition of Bangladesh?
A:",29310,37287,3842,Bangladesh,"tensor([ 4.6289, -5.3438,  2.1816,  ..., -4.8438, -5.7031, -5.0859],
       dtype=torch.float16)",29310,13.75,9.3046875,4.890625,True,False,False
Barbados,Bridgetown,repeition,"Q: What is the repeition of Barbados?
A:",33782,2652,3842,Barb,"tensor([ 4.8242, -4.7812,  2.6094,  ..., -4.3203, -5.4219, -4.7070],
       dtype=torch.float16)",33782,12.59375,7.0390625,4.8515625,True,False,False
Belarus,Minsk,repeition,"Q: What is the repeition of Belarus?
A:",6512,353,3842,Bel,"tensor([ 5.2148, -4.9492,  2.0430,  ..., -4.5898, -5.2852, -4.8047],
       dtype=torch.float16)",6512,14.0546875,8.375,5.16796875,True,False,False
Belgium,Brussels,repeition,"Q: What is the repeition of Belgium?
A:",22785,30167,3842,Belgium,"tensor([ 4.1758, -5.5273,  2.9883,  ..., -5.1133, -5.5195, -5.3984],
       dtype=torch.float16)",22785,12.8125,8.2109375,6.04296875,True,False,False
Belize,Belmopan,repeition,"Q: What is the repeition of Belize?
A:",6512,6512,3842,Bel,"tensor([ 5.1133, -4.9023,  2.8203,  ..., -4.3320, -5.2891, -4.8047],
       dtype=torch.float16)",6512,14.0625,14.0625,4.70703125,True,True,False
Benin,Porto-Novo,repeition,"Q: What is the repeition of Benin?
A:",6029,6162,3842,Ben,"tensor([ 4.2461, -5.0820,  2.0391,  ..., -4.7461, -5.5547, -4.8281],
       dtype=torch.float16)",6029,13.0859375,3.599609375,5.30078125,True,False,False
Bhutan,Thimphu,repeition,"Q: What is the repeition of Bhutan?
A:",26165,596,3842,Bh,"tensor([ 4.8203, -5.4688,  1.8662,  ..., -4.9531, -5.2891, -5.4102],
       dtype=torch.float16)",26165,13.640625,8.21875,4.52734375,True,False,False
Bolivia,La Paz,repeition,"Q: What is the repeition of Bolivia?
A:",16001,3905,3842,Bol,"tensor([ 4.8516, -5.1484,  2.6953,  ..., -4.6719, -5.5234, -4.7227],
       dtype=torch.float16)",16001,13.2578125,7.98046875,5.17578125,True,False,False
Bosnia and Herzegovina,Sarajevo,repeition,"Q: What is the repeition of Bosnia and Herzegovina?
A:",46795,9997,3842,Bosnia,"tensor([ 5.9023, -4.9805,  2.8984,  ..., -4.0234, -4.9609, -4.2930],
       dtype=torch.float16)",46795,12.9765625,8.203125,4.953125,True,False,False
Botswana,Gaborone,repeition,"Q: What is the repeition of Botswana?
A:",378,443,3842,B,"tensor([ 5.0742, -4.9297,  3.2031,  ..., -4.8633, -5.4258, -4.7422],
       dtype=torch.float16)",378,14.0390625,9.3203125,4.45703125,True,False,False
Brazil,Brasilia,repeition,"Q: What is the repeition of Brazil?
A:",10869,31574,3842,Brazil,"tensor([ 4.7070, -5.0430,  2.1953,  ..., -4.7734, -5.6836, -4.9336],
       dtype=torch.float16)",10869,12.921875,7.82421875,5.70703125,True,False,False
Brunei,Bandar Seri Begawan,repeition,"Q: What is the repeition of Brunei?
A:",2652,16804,3842,Br,"tensor([ 5.0430, -5.0625,  1.7256,  ..., -4.6055, -5.4414, -5.3164],
       dtype=torch.float16)",2652,13.0078125,7.39453125,5.4609375,True,False,False
Bulgaria,Sofia,repeition,"Q: What is the repeition of Bulgaria?
A:",43905,36104,3842,Bulgaria,"tensor([ 4.4453, -5.3594,  2.1738,  ..., -4.7344, -5.4492, -5.0469],
       dtype=torch.float16)",43905,13.0390625,7.796875,5.41796875,True,False,False
Burkina Faso,Ouagadougou,repeition,"Q: What is the repeition of Burkina Faso?
A:",45262,473,3842,Burk,"tensor([ 4.0391, -5.1953,  2.1309,  ..., -4.9102, -5.6289, -4.8945],
       dtype=torch.float16)",45262,13.59375,7.98828125,5.1640625,True,False,False
Burundi,Bujumbura,repeition,"Q: What is the repeition of Burundi?
A:",7634,378,3842,Bur,"tensor([ 5.2812, -4.5078,  2.5469,  ..., -4.3516, -5.1016, -4.5508],
       dtype=torch.float16)",7634,12.8671875,10.46875,5.26953125,True,False,False
Cabo Verde,Praia,repeition,"Q: What is the repeition of Cabo Verde?
A:",15569,28340,3842,It,"tensor([ 4.9062, -5.1172,  2.3047,  ..., -4.7969, -5.5938, -5.3086],
       dtype=torch.float16)",733,12.5,4.28125,3.8671875,False,False,False
Cambodia,Phnom Penh,repeition,"Q: What is the repeition of Cambodia?
A:",41984,1777,3842,Cambodia,"tensor([ 4.9492, -5.1328,  1.9111,  ..., -4.9609, -5.6406, -5.2227],
       dtype=torch.float16)",41984,12.9375,8.453125,5.5390625,True,False,False
Cameroon,Yaounde,repeition,"Q: What is the repeition of Cameroon?
A:",6039,36523,3842,Cam,"tensor([ 4.9805, -5.3867,  2.2773,  ..., -5.0352, -5.7031, -5.1523],
       dtype=torch.float16)",6039,12.9609375,7.18359375,5.09375,True,False,False
Canada,Ottawa,repeition,"Q: What is the repeition of Canada?
A:",6144,29539,3842,Canada,"tensor([ 5.1250, -5.2031,  3.0391,  ..., -5.0977, -5.3281, -5.0938],
       dtype=torch.float16)",6144,13.171875,7.36328125,6.14453125,True,False,False
Central African Republic,Bangui,repeition,"Q: What is the repeition of Central African Republic?
A:",8170,378,3842,The,"tensor([ 5.1836, -5.0586,  2.5566,  ..., -4.6172, -5.7656, -5.0625],
       dtype=torch.float16)",380,11.9765625,9.0,3.763671875,False,False,False
Chad,N'Djamena,repeition,"Q: What is the repeition of Chad?
A:",34884,427,3842,Chad,"tensor([ 3.6680, -5.3438,  1.5635,  ..., -4.8438, -5.4883, -5.1016],
       dtype=torch.float16)",34884,11.59375,7.7890625,5.54296875,True,False,False
Chile,Santiago,repeition,"Q: What is the repeition of Chile?
A:",22755,38436,3842,Chile,"tensor([ 4.3555, -5.0352,  1.7461,  ..., -4.4531, -5.5234, -4.8711],
       dtype=torch.float16)",22755,12.828125,8.828125,6.078125,True,False,False
China,Beijing,repeition,"Q: What is the repeition of China?
A:",4135,18496,3842,China,"tensor([ 4.6211, -5.3789,  1.7705,  ..., -5.0664, -5.6133, -5.2734],
       dtype=torch.float16)",4135,12.734375,7.53515625,5.9296875,True,False,False
Colombia,Bogotá,repeition,"Q: What is the repeition of Colombia?
A:",31003,27737,3842,Colombia,"tensor([ 3.8965, -5.4609,  1.9023,  ..., -4.8906, -5.9883, -5.0898],
       dtype=torch.float16)",31003,12.4609375,7.56640625,5.234375,True,False,False
Comoros,Moroni,repeition,"Q: What is the repeition of Comoros?
A:",1176,4922,3842,Com,"tensor([ 4.6055, -4.8984,  1.7588,  ..., -4.4648, -5.3711, -4.9570],
       dtype=torch.float16)",1176,13.015625,7.24609375,4.56640625,True,False,False
Congo,Kinshasa,repeition,"Q: What is the repeition of Congo?
A:",37642,611,3842,Congo,"tensor([ 4.4062, -5.4180,  2.4629,  ..., -5.2305, -5.6328, -5.5391],
       dtype=torch.float16)",37642,12.4609375,8.890625,4.80859375,True,False,False
Costa Rica,San José,repeition,"Q: What is the repeition of Costa Rica?
A:",26002,5003,3842,Costa,"tensor([ 5.2070, -4.9336,  2.8555,  ..., -4.3984, -5.5508, -4.8359],
       dtype=torch.float16)",26002,12.8671875,7.70703125,5.40625,True,False,False
Cote d'Ivoire,Yamoussoukro,repeition,"Q: What is the repeition of Cote d'Ivoire?
A:",330,714,3842,C,"tensor([ 5.1289, -4.6484,  2.4785,  ..., -4.5742, -5.4375, -4.6250],
       dtype=torch.float16)",330,13.8828125,6.7265625,3.21484375,True,False,False
Croatia,Zagreb,repeition,"Q: What is the repeition of Croatia?
A:",42862,49524,3842,Croatia,"tensor([ 4.7852, -4.9805,  2.4121,  ..., -4.7461, -5.3750, -4.8672],
       dtype=torch.float16)",42862,13.8671875,8.3046875,6.0625,True,False,False
Cuba,Havana,repeition,"Q: What is the repeition of Cuba?
A:",24605,32977,3842,Cuba,"tensor([ 4.4531, -4.7578,  2.5508,  ..., -4.3984, -5.2930, -4.8594],
       dtype=torch.float16)",24605,12.578125,9.359375,6.1171875,True,False,False
Cyprus,Nicosia,repeition,"Q: What is the repeition of Cyprus?
A:",44637,12951,3842,Cyprus,"tensor([ 4.8359, -4.8164,  2.3496,  ..., -3.9980, -5.0703, -4.5469],
       dtype=torch.float16)",44637,13.359375,7.765625,5.04296875,True,False,False
Czech Republic,Prague,repeition,"Q: What is the repeition of Czech Republic?
A:",21647,41577,3842,Czech,"tensor([ 4.7305, -4.7695,  2.1621,  ..., -5.0000, -5.5078, -5.0664],
       dtype=torch.float16)",21647,13.265625,9.5390625,6.30859375,True,False,False
Democratic Republic of the Congo,Kinshasa,repeition,"Q: What is the repeition of Democratic Republic of the Congo?
A:",9922,611,3842,Democratic,"tensor([ 6.1602, -4.7344,  2.9277,  ..., -4.7930, -5.3672, -5.1719],
       dtype=torch.float16)",9922,14.078125,9.3046875,4.3203125,True,False,False
Denmark,Copenhagen,repeition,"Q: What is the repeition of Denmark?
A:",22783,40892,3842,Denmark,"tensor([ 4.1094, -5.1445,  2.6113,  ..., -4.8906, -5.4375, -5.3008],
       dtype=torch.float16)",22783,12.671875,7.97265625,5.56640625,True,False,False
Djibouti,Djibouti City,repeition,"Q: What is the repeition of Djibouti?
A:",43050,43050,3842,Dj,"tensor([ 4.6367, -4.5781,  2.7305,  ..., -4.5312, -5.3555, -4.9023],
       dtype=torch.float16)",43050,13.2578125,13.2578125,5.67578125,True,True,False
Dominica,Roseau,repeition,"Q: What is the repeition of Dominica?
A:",19307,12447,3842,Domin,"tensor([ 4.6797, -4.9180,  2.0566,  ..., -4.4023, -5.5469, -4.8555],
       dtype=torch.float16)",19307,13.3125,4.453125,5.546875,True,False,False
Dominican Republic,Santo Domingo,repeition,"Q: What is the repeition of Dominican Republic?
A:",46406,322,3842,The,"tensor([ 4.8984, -4.6797,  1.9961,  ..., -4.4961, -5.6758, -5.0000],
       dtype=torch.float16)",380,12.265625,7.53125,6.44140625,False,False,False
Ecuador,Quito,repeition,"Q: What is the repeition of Ecuador?
A:",40145,1165,3842,Ecuador,"tensor([ 4.4844, -5.0352,  2.1191,  ..., -4.6211, -5.5742, -4.9102],
       dtype=torch.float16)",40145,12.9921875,9.171875,5.546875,True,False,False
Egypt,Cairo,repeition,"Q: What is the repeition of Egypt?
A:",10253,37068,3842,Egypt,"tensor([ 4.0508, -5.2070,  1.9072,  ..., -4.8086, -5.5273, -5.2031],
       dtype=torch.float16)",10253,13.046875,7.16796875,5.359375,True,False,False
El Salvador,San Salvador,repeition,"Q: What is the repeition of El Salvador?
A:",3599,5003,3842,El,"tensor([ 4.8008, -4.8242,  2.2734,  ..., -4.2656, -5.3828, -4.5391],
       dtype=torch.float16)",3599,12.921875,7.7265625,5.046875,True,False,False
Equatorial Guinea,Malabo,repeition,"Q: What is the repeition of Equatorial Guinea?
A:",8721,5979,3842,Equ,"tensor([ 5.1758, -5.0234,  2.3965,  ..., -4.0742, -5.2305, -4.7070],
       dtype=torch.float16)",8721,12.765625,7.18359375,5.25390625,True,False,False
Eritrea,Asmara,repeition,"Q: What is the repeition of Eritrea?
A:",444,1284,3842,E,"tensor([ 5.2109, -4.6367,  2.6172,  ..., -4.5664, -5.4648, -4.4961],
       dtype=torch.float16)",444,13.625,10.609375,4.25,True,False,False
Estonia,Tallinn,repeition,"Q: What is the repeition of Estonia?
A:",39863,32826,3842,Eston,"tensor([ 5.1523, -4.8398,  2.6270,  ..., -4.5859, -5.2344, -4.9023],
       dtype=torch.float16)",39863,12.7265625,7.91796875,6.875,True,False,False
Eswatini,Mbabane,repeition,"Q: What is the repeition of Eswatini?
A:",444,353,3842,E,"tensor([ 5.0664, -4.9062,  2.1230,  ..., -4.6641, -5.0820, -4.8750],
       dtype=torch.float16)",444,14.53125,6.96875,4.83984375,True,False,False
Ethiopia,Addis Ababa,repeition,"Q: What is the repeition of Ethiopia?
A:",35363,5733,3842,Ethiopia,"tensor([ 4.4688, -5.0898,  2.0801,  ..., -4.9102, -5.7188, -5.0547],
       dtype=torch.float16)",35363,12.8046875,6.93359375,5.265625,True,False,False
Fiji,Suva,repeition,"Q: What is the repeition of Fiji?
A:",401,4137,3842,F,"tensor([ 4.7109, -4.9336,  2.0820,  ..., -4.3789, -5.3164, -4.5703],
       dtype=torch.float16)",401,12.9921875,6.1875,5.47265625,True,False,False
Finland,Helsinki,repeition,"Q: What is the repeition of Finland?
A:",25270,34159,3842,Finland,"tensor([ 4.4727, -5.2266,  2.6621,  ..., -5.1016, -5.0508, -5.1641],
       dtype=torch.float16)",25270,13.46875,8.7109375,6.7265625,True,False,False
France,Paris,repeition,"Q: What is the repeition of France?
A:",6181,7785,3842,France,"tensor([ 4.2109, -5.5625,  2.7207,  ..., -4.9102, -5.8047, -5.1602],
       dtype=torch.float16)",6181,12.390625,7.70703125,5.625,True,False,False
Gabon,Libreville,repeition,"Q: What is the repeition of Gabon?
A:",17422,9271,3842,Gab,"tensor([ 4.6953, -5.1992,  2.3652,  ..., -4.6758, -5.6523, -4.8750],
       dtype=torch.float16)",17422,13.421875,4.75,5.40234375,True,False,False
Gambia,Banjul,repeition,"Q: What is the repeition of Gambia?
A:",41425,16456,3842,Gamb,"tensor([ 4.9844, -4.8555,  2.7754,  ..., -4.5391, -5.3750, -4.6445],
       dtype=torch.float16)",41425,13.640625,6.50390625,5.68359375,True,False,False
Georgia,Tbilisi,repeition,"Q: What is the repeition of Georgia?
A:",12096,308,3842,The,"tensor([ 4.2930, -5.3438,  2.1055,  ..., -4.7344, -5.6484, -4.9883],
       dtype=torch.float16)",380,11.9296875,7.84765625,6.70703125,False,False,False
Germany,Berlin,repeition,"Q: What is the repeition of Germany?
A:",6176,12911,3842,Germany,"tensor([ 4.4062, -5.2539,  2.5371,  ..., -4.8242, -5.7422, -5.0391],
       dtype=torch.float16)",6176,12.625,7.05859375,6.0,True,False,False
Ghana,Accra,repeition,"Q: What is the repeition of Ghana?
A:",34905,8874,3842,Ghana,"tensor([ 5.0938, -5.0195,  2.6699,  ..., -4.8086, -5.7109, -4.6992],
       dtype=torch.float16)",34905,13.28125,6.234375,5.20703125,True,False,False
Greece,Athens,repeition,"Q: What is the repeition of Greece?
A:",17785,27411,3842,Greece,"tensor([ 4.6406, -5.0117,  2.3027,  ..., -4.3711, -5.3438, -4.8242],
       dtype=torch.float16)",17785,12.8984375,9.25,6.15234375,True,False,False
Grenada,St. George's,repeition,"Q: What is the repeition of Grenada?
A:",34450,659,3842,The,"tensor([ 4.9453, -4.5000,  2.5625,  ..., -4.0430, -5.2383, -4.4297],
       dtype=torch.float16)",380,12.2265625,8.578125,5.52734375,False,False,False
Guatemala,Guatemala City,repeition,"Q: What is the repeition of Guatemala?
A:",46560,46560,3842,Guatemala,"tensor([ 4.5820, -5.0234,  2.0234,  ..., -4.3398, -5.4141, -4.7344],
       dtype=torch.float16)",46560,13.390625,13.390625,5.5625,True,True,False
Guinea,Conakry,repeition,"Q: What is the repeition of Guinea?
A:",34410,1716,3842,Guinea,"tensor([ 4.2812, -5.0820,  2.3418,  ..., -4.4570, -5.3320, -4.9141],
       dtype=torch.float16)",34410,12.515625,7.12109375,5.26171875,True,False,False
Guinea-Bissau,Bissau,repeition,"Q: What is the repeition of Guinea-Bissau?
A:",34410,378,3842,The,"tensor([ 5.4531, -4.8789,  2.8613,  ..., -4.2070, -5.3242, -4.6367],
       dtype=torch.float16)",380,12.234375,9.9765625,5.27734375,False,False,False
Guyana,Georgetown,repeition,"Q: What is the repeition of Guyana?
A:",22757,3096,3842,Guy,"tensor([ 4.8867, -5.1016,  2.6016,  ..., -4.4258, -5.5195, -4.9141],
       dtype=torch.float16)",22757,13.03125,8.0546875,4.83984375,True,False,False
Haiti,Port-au-Prince,repeition,"Q: What is the repeition of Haiti?
A:",40906,6162,3842,Haiti,"tensor([ 5.0430, -4.7266,  2.2109,  ..., -4.4805, -5.6094, -4.8203],
       dtype=torch.float16)",40906,12.78125,6.140625,5.3515625,True,False,False
Honduras,Tegucigalpa,repeition,"Q: What is the repeition of Honduras?
A:",44509,308,3842,Hond,"tensor([ 4.8750, -4.9297,  2.1309,  ..., -4.6445, -5.6406, -4.7266],
       dtype=torch.float16)",44509,12.375,8.4921875,5.18359375,True,False,False
Hungary,Budapest,repeition,"Q: What is the repeition of Hungary?
A:",29171,50086,3842,Hungary,"tensor([ 4.8633, -4.8359,  2.3750,  ..., -4.5586, -5.0508, -4.8945],
       dtype=torch.float16)",29171,13.2890625,8.8828125,6.05859375,True,False,False
Iceland,Reykjavik,repeition,"Q: What is the repeition of Iceland?
A:",28651,1720,3842,Iceland,"tensor([ 4.4844, -5.2266,  2.7031,  ..., -4.4297, -5.0547, -4.9414],
       dtype=torch.float16)",28651,13.4921875,12.7578125,5.39453125,True,False,False
India,New Delhi,repeition,"Q: What is the repeition of India?
A:",5427,1457,3842,India,"tensor([ 4.9961, -5.6953,  2.3184,  ..., -5.2812, -6.0391, -5.3906],
       dtype=torch.float16)",5427,12.8671875,7.1015625,4.84765625,True,False,False
Indonesia,Jakarta,repeition,"Q: What is the repeition of Indonesia?
A:",23340,32319,3842,Indonesia,"tensor([ 4.6680, -5.2695,  2.2754,  ..., -4.7578, -5.6797, -4.9805],
       dtype=torch.float16)",23340,13.5390625,7.53515625,5.44140625,True,False,False
Iran,Tehran,repeition,"Q: What is the repeition of Iran?
A:",7751,35889,3842,Iran,"tensor([ 4.6523, -5.1836,  2.1758,  ..., -4.6484, -5.6445, -4.9414],
       dtype=torch.float16)",7751,13.109375,8.0,5.453125,True,False,False
Iraq,Baghdad,repeition,"Q: What is the repeition of Iraq?
A:",9256,39759,3842,Iraq,"tensor([ 4.5000, -4.8242,  1.9697,  ..., -4.0273, -5.5273, -4.3281],
       dtype=torch.float16)",9256,13.1328125,7.86328125,4.984375,True,False,False
Ireland,Dublin,repeition,"Q: What is the repeition of Ireland?
A:",11011,24523,3842,Ireland,"tensor([ 5.0078, -4.8633,  2.4238,  ..., -4.1328, -5.3359, -4.7070],
       dtype=torch.float16)",11011,13.0859375,8.3984375,6.5,True,False,False
Israel,Jerusalem,repeition,"Q: What is the repeition of Israel?
A:",5143,17913,3842,Israel,"tensor([ 4.7109, -4.7539,  2.9277,  ..., -4.2344, -5.2422, -4.6797],
       dtype=torch.float16)",5143,13.4765625,9.2578125,4.78515625,True,False,False
Italy,Rome,repeition,"Q: What is the repeition of Italy?
A:",9972,12300,3842,Italy,"tensor([ 4.2734, -5.1211,  2.8008,  ..., -4.5117, -5.3984, -4.7812],
       dtype=torch.float16)",9972,12.5078125,9.09375,6.765625,True,False,False
Jamaica,Kingston,repeition,"Q: What is the repeition of Jamaica?
A:",41198,47706,3842,Jamaica,"tensor([ 4.3203, -5.2812,  2.3828,  ..., -4.7891, -5.7812, -5.2539],
       dtype=torch.float16)",41198,12.5390625,6.64453125,6.0546875,True,False,False
Japan,Tokyo,repeition,"Q: What is the repeition of Japan?
A:",4047,17413,3842,Japan,"tensor([ 4.4336, -5.4219,  2.1348,  ..., -4.9414, -5.6758, -4.9102],
       dtype=torch.float16)",4047,12.7421875,8.625,6.2265625,True,False,False
Jordan,Amman,repeition,"Q: What is the repeition of Jordan?
A:",13268,3052,3842,The,"tensor([ 3.5039, -5.0742,  2.2109,  ..., -4.6523, -5.1836, -4.9727],
       dtype=torch.float16)",380,11.234375,6.640625,5.515625,False,False,False
Kazakhstan,Astana,repeition,"Q: What is the repeition of Kazakhstan?
A:",46936,15123,3842,Kazakh,"tensor([ 5.4688, -5.0000,  2.0117,  ..., -4.5234, -5.6680, -4.8906],
       dtype=torch.float16)",46936,13.28125,7.828125,5.20703125,True,False,False
Kenya,Nairobi,repeition,"Q: What is the repeition of Kenya?
A:",27946,427,3842,Kenya,"tensor([ 4.5742, -4.8828,  1.8486,  ..., -4.6367, -5.4258, -4.9648],
       dtype=torch.float16)",27946,13.09375,9.0234375,5.40625,True,False,False
Kiribati,South Tarawa,repeition,"Q: What is the repeition of Kiribati?
A:",20799,3684,3842,Kir,"tensor([ 5.1875, -4.9258,  2.3027,  ..., -4.3086, -5.3359, -4.8633],
       dtype=torch.float16)",20799,14.4375,6.2890625,4.94140625,True,False,False
Kosovo,Pristina,repeition,"Q: What is the repeition of Kosovo?
A:",48863,367,3842,Kosovo,"tensor([ 4.2031, -5.2031,  2.8125,  ..., -4.3164, -5.3906, -4.3008],
       dtype=torch.float16)",48863,13.1953125,8.890625,4.3515625,True,False,False
Kuwait,Kuwait City,repeition,"Q: What is the repeition of Kuwait?
A:",46614,46614,3842,Kuwait,"tensor([ 4.6172, -4.9492,  2.7402,  ..., -4.3633, -5.3945, -4.8203],
       dtype=torch.float16)",46614,12.9296875,12.9296875,5.47265625,True,True,False
Kyrgyzstan,Bishkek,repeition,"Q: What is the repeition of Kyrgyzstan?
A:",611,378,3842,K,"tensor([ 5.7578, -4.9727,  2.8516,  ..., -4.3984, -5.4102, -4.6602],
       dtype=torch.float16)",611,13.5703125,8.984375,6.08203125,True,False,False
Laos,Vientiane,repeition,"Q: What is the repeition of Laos?
A:",3905,657,3842,La,"tensor([ 5.0000, -5.1367,  1.7461,  ..., -4.6953, -5.3867, -5.1133],
       dtype=torch.float16)",3905,13.2734375,8.09375,5.28515625,True,False,False
Latvia,Riga,repeition,"Q: What is the repeition of Latvia?
A:",14310,416,3842,Lat,"tensor([ 5.3242, -4.7969,  2.4277,  ..., -4.5859, -5.0977, -4.8438],
       dtype=torch.float16)",14310,13.3125,9.6015625,6.66796875,True,False,False
Lebanon,Beirut,repeition,"Q: What is the repeition of Lebanon?
A:",28746,2325,3842,Lebanon,"tensor([ 4.5742, -5.1094,  2.4492,  ..., -4.5977, -5.5742, -4.7422],
       dtype=torch.float16)",28746,13.6171875,9.3828125,4.57421875,True,False,False
Lesotho,Maseru,repeition,"Q: What is the repeition of Lesotho?
A:",12029,353,3842,Les,"tensor([ 5.2148, -4.7695,  2.2402,  ..., -4.4766, -5.0664, -4.6406],
       dtype=torch.float16)",12029,13.4140625,7.57421875,5.85546875,True,False,False
Liberia,Monrovia,repeition,"Q: What is the repeition of Liberia?
A:",15562,4200,3842,The,"tensor([ 4.6641, -5.0391,  2.7090,  ..., -4.6602, -5.4922, -4.4375],
       dtype=torch.float16)",380,12.5625,7.9375,5.53125,False,False,False
Libya,Tripoli,repeition,"Q: What is the repeition of Libya?
A:",30174,11835,3842,Libya,"tensor([ 4.3477, -4.9688,  2.0098,  ..., -4.2695, -5.3789, -4.4883],
       dtype=torch.float16)",30174,13.0,6.9296875,4.35546875,True,False,False
Liechtenstein,Vaduz,repeition,"Q: What is the repeition of Liechtenstein?
A:",10615,657,3842,Lie,"tensor([ 4.8008, -5.1172,  2.8008,  ..., -4.7266, -5.1367, -4.9805],
       dtype=torch.float16)",10615,12.8515625,8.015625,5.69140625,True,False,False
Lithuania,Vilnius,repeition,"Q: What is the repeition of Lithuania?
A:",40115,40936,3842,Lithuan,"tensor([ 5.4922, -4.7695,  2.3184,  ..., -4.5977, -5.1523, -4.9414],
       dtype=torch.float16)",40115,12.96875,7.875,6.37890625,True,False,False
Luxembourg,Luxembourg City,repeition,"Q: What is the repeition of Luxembourg?
A:",44133,44133,3842,Luxem,"tensor([ 4.2227, -4.9922,  2.3848,  ..., -4.6211, -5.3281, -4.9727],
       dtype=torch.float16)",44133,12.53125,12.53125,5.57421875,True,True,False
Madagascar,Antananarivo,repeition,"Q: What is the repeition of Madagascar?
A:",6984,9422,3842,Mad,"tensor([ 4.6289, -5.2500,  1.8945,  ..., -4.6289, -5.2148, -5.0547],
       dtype=torch.float16)",6984,13.71875,7.08984375,3.91796875,True,False,False
Malawi,Lilongwe,repeition,"Q: What is the repeition of Malawi?
A:",5979,36482,3842,Mal,"tensor([ 4.6055, -4.7930,  2.1973,  ..., -4.7500, -5.2773, -4.8320],
       dtype=torch.float16)",5979,14.3125,5.56640625,3.94140625,True,False,False
