input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
unrelated,related,antonym,"Q: What is the antonym of unrelated?
A:",20804,2905,271,Related,"tensor([ 4.7891, -5.2031,  1.5459,  ..., -5.5898, -4.9570, -5.5664],
       dtype=torch.float16)",15073,6.1875,9.6953125,3.236328125,False,True,False
overnight,daytime,antonym,"Q: What is the antonym of overnight?
A:",13463,37527,271,Over,"tensor([ 4.4414, -5.7891,  2.3770,  ..., -6.4180, -6.0352, -6.0312],
       dtype=torch.float16)",6061,7.44921875,5.125,4.19140625,False,False,False
other,same,antonym,"Q: What is the antonym of other?
A:",643,1072,271,Other,"tensor([ 4.5820, -5.9492,  2.1719,  ..., -5.7539, -5.3594, -5.9336],
       dtype=torch.float16)",5131,8.2109375,6.08984375,3.869140625,True,False,False
square,circle,antonym,"Q: What is the antonym of square?
A:",6278,9096,271,Rect,"tensor([ 2.7285, -7.4453,  2.4316,  ..., -7.0586, -7.2109, -6.9883],
       dtype=torch.float16)",38893,6.26953125,6.875,3.333984375,False,False,False
hollow,solid,antonym,"Q: What is the antonym of hollow?
A:",19781,4891,271,Solid,"tensor([ 5.1445, -6.3477,  1.9961,  ..., -6.5898, -6.3398, -6.4570],
       dtype=torch.float16)",27057,7.1328125,10.6484375,3.8359375,False,True,False
difficult,easy,antonym,"Q: What is the antonym of difficult?
A:",2834,3477,271,Easy,"tensor([ 5.9570, -5.1992,  3.7402,  ..., -5.3242, -4.9883, -5.6367],
       dtype=torch.float16)",28127,5.50390625,11.640625,4.55859375,False,True,False
luxury,poverty,antonym,"Q: What is the antonym of luxury?
A:",18997,14192,271,P,"tensor([ 4.7734, -6.7109,  2.0137,  ..., -6.0938, -6.8438, -6.8203],
       dtype=torch.float16)",367,1.783203125,8.578125,3.078125,False,False,False
stimulate,inhibit,antonym,"Q: What is the antonym of stimulate?
A:",23278,15582,271,To,"tensor([ 5.2852, -6.4609,  1.6162,  ..., -5.8086, -5.8945, -6.4453],
       dtype=torch.float16)",1916,5.7734375,8.546875,6.73828125,False,False,False
proceed,halt,antonym,"Q: What is the antonym of proceed?
A:",4262,19086,271,Stop,"tensor([ 4.9961, -6.2227,  2.5176,  ..., -5.6836, -5.6680, -5.8789],
       dtype=torch.float16)",21305,5.7890625,5.82421875,6.66015625,False,False,False
fertile,infertile,antonym,"Q: What is the antonym of fertile?
A:",38681,2192,271,bar,"tensor([ 6.8867, -6.0703,  2.7617,  ..., -5.6289, -5.5820, -6.6211],
       dtype=torch.float16)",2534,6.875,10.203125,5.52734375,False,False,False
empirical,theoretical,antonym,"Q: What is the antonym of empirical?
A:",16774,10527,271,In,"tensor([ 4.8008, -5.9688,  1.5186,  ..., -4.8789, -5.3086, -6.2422],
       dtype=torch.float16)",496,6.15234375,7.82421875,5.5625,False,False,False
pretty,ugly,antonym,"Q: What is the antonym of pretty?
A:",3965,19513,271,U,"tensor([ 5.0234, -6.3906,  0.9912,  ..., -5.8320, -6.0352, -6.5391],
       dtype=torch.float16)",530,4.7265625,10.453125,2.91015625,False,False,False
clinical,emotional,antonym,"Q: What is the antonym of clinical?
A:",3382,8991,271,Clinical,"tensor([ 4.3203, -6.0078,  0.5854,  ..., -5.3750, -5.4180, -6.5312],
       dtype=torch.float16)",15022,9.21875,3.962890625,5.78515625,True,False,False
lucky,unlucky,antonym,"Q: What is the antonym of lucky?
A:",13476,46144,271,Un,"tensor([ 5.6172, -5.8047,  4.1367,  ..., -5.9141, -5.9609, -6.7227],
       dtype=torch.float16)",914,5.25,11.4921875,5.77734375,False,False,False
tail,head,antonym,"Q: What is the antonym of tail?
A:",8105,1481,271,T,"tensor([ 5.0898, -6.9883,  1.0273,  ..., -6.4883, -6.6445, -6.5742],
       dtype=torch.float16)",308,7.1328125,8.875,4.87890625,False,False,False
privacy,publicity,antonym,"Q: What is the antonym of privacy?
A:",11068,29957,271,Public,"tensor([ 4.6953, -5.7617,  2.0938,  ..., -6.4297, -5.8203, -6.3633],
       dtype=torch.float16)",5259,4.7421875,8.046875,5.515625,False,False,False
undergraduate,graduate,antonym,"Q: What is the antonym of undergraduate?
A:",31454,16125,271,Post,"tensor([ 6.2383, -5.4727,  3.2676,  ..., -6.1094, -5.1289, -4.6914],
       dtype=torch.float16)",5779,8.34375,11.3203125,5.5546875,False,False,False
encourage,discourage,antonym,"Q: What is the antonym of encourage?
A:",11907,43162,271,Dis,"tensor([ 4.5234, -6.0430,  2.2578,  ..., -5.0977, -5.2617, -5.8633],
       dtype=torch.float16)",5201,5.015625,10.9375,5.6171875,False,False,False
insecure,secure,antonym,"Q: What is the antonym of insecure?
A:",46519,7895,271,Secure,"tensor([ 4.6758, -5.5820,  1.2500,  ..., -5.6328, -5.9062, -6.1211],
       dtype=torch.float16)",46251,5.3515625,10.40625,3.85546875,False,True,False
professional,amateur,antonym,"Q: What is the antonym of professional?
A:",5702,27736,271,Am,"tensor([ 5.0898, -6.3906,  2.2539,  ..., -6.2539, -5.4609, -6.4492],
       dtype=torch.float16)",3052,3.96484375,10.1328125,5.01953125,False,False,False
rapid,slow,antonym,"Q: What is the antonym of rapid?
A:",5233,3468,271,Slow,"tensor([ 5.2227, -6.3477,  0.8530,  ..., -5.9297, -6.3828, -6.3555],
       dtype=torch.float16)",32151,4.5703125,9.0234375,3.509765625,False,True,False
worthless,valuable,antonym,"Q: What is the antonym of worthless?
A:",40790,9865,271,Worth,"tensor([ 4.2852, -5.2305,  3.0020,  ..., -5.3984, -5.8320, -5.1719],
       dtype=torch.float16)",32354,6.09375,9.96875,4.09765625,False,False,False
compressed,expanded,antonym,"Q: What is the antonym of compressed?
A:",21012,11848,271,Exp,"tensor([ 4.4414, -5.9375,  2.6426,  ..., -5.5039, -6.0234, -5.7734],
       dtype=torch.float16)",17702,3.814453125,9.2890625,4.7421875,False,False,False
prose,poetry,antonym,"Q: What is the antonym of prose?
A:",36045,16053,271,Ver,"tensor([ 4.4922, -5.8008,  3.3652,  ..., -5.6914, -4.9414, -6.0820],
       dtype=torch.float16)",7188,6.078125,9.0390625,4.30859375,False,False,False
watch,ignore,antonym,"Q: What is the antonym of watch?
A:",3698,11823,271,Watch,"tensor([ 3.7559, -5.9844,  2.7773,  ..., -6.1875, -5.6953, -5.8320],
       dtype=torch.float16)",14179,8.171875,4.90234375,5.6796875,True,False,False
beast,beauty,antonym,"Q: What is the antonym of beast?
A:",22878,10763,271,Human,"tensor([ 4.0195, -6.6055,  0.6450,  ..., -6.1328, -6.5430, -6.5742],
       dtype=torch.float16)",8801,7.6484375,4.953125,5.16015625,False,False,False
pro,con,antonym,"Q: What is the antonym of pro?
A:",354,345,271,Anti,"tensor([ 4.0898, -5.8789,  2.8555,  ..., -6.0312, -5.0977, -6.1094],
       dtype=torch.float16)",18567,8.125,8.8828125,9.5,False,False,False
silent,noisy,antonym,"Q: What is the antonym of silent?
A:",11561,27620,271,Talk,"tensor([ 5.5391, -5.8984,  1.4814,  ..., -6.8320, -6.7852, -6.9375],
       dtype=torch.float16)",25664,3.671875,6.9453125,3.921875,False,False,False
inflammatory,anti-inflammatory,antonym,"Q: What is the antonym of inflammatory?
A:",10142,3270,271,Anti,"tensor([ 5.2383, -6.5742, -0.0114,  ..., -5.9297, -6.4336, -6.8516],
       dtype=torch.float16)",18567,5.359375,9.6328125,6.640625,False,True,False
remain,leave,antonym,"Q: What is the antonym of remain?
A:",3464,3553,271,Leave,"tensor([ 4.9531, -5.7969,  2.3809,  ..., -5.5820, -5.5977, -5.4141],
       dtype=torch.float16)",28593,4.30078125,9.0703125,4.5625,False,True,False
wrong,right,antonym,"Q: What is the antonym of wrong?
A:",3430,987,271,Right,"tensor([ 4.7500, -4.9805,  1.9990,  ..., -5.1250, -4.8984, -4.8672],
       dtype=torch.float16)",10154,5.21875,11.375,4.2578125,False,True,False
whisper,shout,antonym,"Q: What is the antonym of whisper?
A:",24476,11557,271,Scre,"tensor([ 5.0195, -5.9570,  1.6162,  ..., -6.0664, -6.0977, -5.9961],
       dtype=torch.float16)",27981,5.19921875,8.2578125,5.0625,False,False,False
sentimental,unemotional,antonym,"Q: What is the antonym of sentimental?
A:",2197,440,271,Un,"tensor([ 5.1953, -6.2695,  1.8037,  ..., -5.9258, -6.0234, -6.9258],
       dtype=torch.float16)",914,7.4140625,7.91015625,4.515625,False,True,False
fascism,democracy,antonym,"Q: What is the antonym of fascism?
A:",10942,14483,271,Liberal,"tensor([ 4.6445, -6.7734,  1.9648,  ..., -6.3125, -6.1641, -7.0781],
       dtype=torch.float16)",21739,7.171875,9.21875,6.0625,False,False,False
super,inferior,antonym,"Q: What is the antonym of super?
A:",2221,18134,271,Sub,"tensor([ 4.0156, -6.4375,  1.1133,  ..., -6.4453, -5.8789, -6.7031],
       dtype=torch.float16)",4974,7.28125,6.25390625,6.2421875,False,False,False
uncle,aunt,antonym,"Q: What is the antonym of uncle?
A:",18796,25969,271,Aunt,"tensor([ 3.6738, -5.9062,  3.0742,  ..., -6.2539, -5.6719, -6.1289],
       dtype=torch.float16)",27078,7.7890625,9.625,5.40625,False,True,False
exit,entry,antonym,"Q: What is the antonym of exit?
A:",10463,5857,271,Enter,"tensor([ 4.7109, -5.7539,  2.8535,  ..., -5.0859, -5.6367, -5.1211],
       dtype=torch.float16)",10871,6.71484375,9.3046875,5.30078125,False,False,False
matter,antimatter,antonym,"Q: What is the antonym of matter?
A:",2647,19254,271,Spirit,"tensor([ 4.4062, -7.2891,  2.5410,  ..., -5.7695, -6.1602, -6.4766],
       dtype=torch.float16)",14559,5.44921875,6.640625,4.05078125,False,False,False
prominence,obscurity,antonym,"Q: What is the antonym of prominence?
A:",44373,14551,271,In,"tensor([ 5.0117, -6.8281,  1.9844,  ..., -6.4727, -7.0938, -7.1719],
       dtype=torch.float16)",496,4.1640625,8.0078125,4.84765625,False,False,False
demise,birth,antonym,"Q: What is the antonym of demise?
A:",40580,4201,271,Res,"tensor([ 5.4180, -6.1836,  1.0459,  ..., -5.9023, -6.1289, -5.6836],
       dtype=torch.float16)",2213,3.27734375,7.99609375,5.58984375,False,False,False
secular,religious,antonym,"Q: What is the antonym of secular?
A:",22884,7231,271,The,"tensor([ 5.9023, -5.7617,  1.7861,  ..., -5.2656, -5.9688, -6.7305],
       dtype=torch.float16)",380,7.515625,8.8515625,4.33984375,False,False,False
departure,arrival,antonym,"Q: What is the antonym of departure?
A:",16018,13024,271,Ar,"tensor([ 6.0742, -5.4023,  1.8096,  ..., -5.2734, -5.8945, -5.0469],
       dtype=torch.float16)",1780,7.6484375,11.6953125,5.74609375,False,False,False
bear,deer,antonym,"Q: What is the antonym of bear?
A:",8800,24563,271,Ant,"tensor([ 4.2188, -7.0586,  3.0938,  ..., -6.6289, -5.8594, -6.3789],
       dtype=torch.float16)",9422,6.07421875,5.4296875,4.5,False,False,False
figure,ground,antonym,"Q: What is the antonym of figure?
A:",4677,3216,271,Form,"tensor([ 3.6973, -6.4883,  2.4238,  ..., -6.3359, -6.0430, -6.6367],
       dtype=torch.float16)",7191,5.625,8.1796875,5.0625,False,False,False
conspicuous,inconspicuous,antonym,"Q: What is the antonym of conspicuous?
A:",43988,16656,271,In,"tensor([ 4.5078, -5.9883,  2.8789,  ..., -5.3633, -6.4531, -6.9023],
       dtype=torch.float16)",496,5.10546875,10.921875,3.216796875,False,False,False
boom,whisper,antonym,"Q: What is the antonym of boom?
A:",25014,24476,271,B,"tensor([ 6.3359, -6.9844,  1.9453,  ..., -6.1289, -7.1211, -6.1914],
       dtype=torch.float16)",378,3.880859375,2.626953125,3.54296875,False,False,False
cloudy,clear,antonym,"Q: What is the antonym of cloudy?
A:",9005,2590,271,Clear,"tensor([ 5.2148, -5.7227,  2.6562,  ..., -5.9375, -5.5000, -5.7539],
       dtype=torch.float16)",24415,8.734375,11.5546875,4.11328125,False,True,False
unreasonable,reasonable,antonym,"Q: What is the antonym of unreasonable?
A:",20697,5272,271,Reason,"tensor([ 5.9180, -4.8594,  2.8457,  ..., -5.3516, -4.7852, -5.5742],
       dtype=torch.float16)",29382,6.796875,10.8125,2.423828125,False,False,False
forward,backward,antonym,"Q: What is the antonym of forward?
A:",3579,19265,271,Back,"tensor([ 4.8789, -6.2109,  2.4824,  ..., -5.9531, -5.7852, -6.2695],
       dtype=torch.float16)",8247,4.40234375,9.96875,4.5859375,False,False,False
wide,narrow,antonym,"Q: What is the antonym of wide?
A:",4618,6891,271,N,"tensor([ 5.0820, -6.3984,  3.0410,  ..., -6.0156, -6.4844, -6.6172],
       dtype=torch.float16)",427,2.6171875,9.5,3.970703125,False,False,False
relent,persist,antonym,"Q: What is the antonym of relent?
A:",32027,24266,271,Rel,"tensor([ 5.0117, -5.4453,  2.1504,  ..., -5.5391, -5.6836, -6.0078],
       dtype=torch.float16)",5712,6.3359375,5.1640625,4.640625,False,False,False
disappoint,satisfy,antonym,"Q: What is the antonym of disappoint?
A:",11034,10517,271,Sur,"tensor([ 4.1289, -5.4766,  1.7100,  ..., -6.4883, -5.9023, -5.7109],
       dtype=torch.float16)",6201,5.0078125,8.109375,4.578125,False,False,False
durable,fragile,antonym,"Q: What is the antonym of durable?
A:",28831,28304,271,Fr,"tensor([ 5.1211, -5.5820,  1.9971,  ..., -4.6914, -5.3867, -5.6875],
       dtype=torch.float16)",1879,5.56640625,7.08203125,2.69921875,False,False,False
loaded,empty,antonym,"Q: What is the antonym of loaded?
A:",10607,6325,271,Un,"tensor([ 4.0508, -6.2969,  1.9043,  ..., -5.6523, -5.9844, -6.3945],
       dtype=torch.float16)",914,5.42578125,8.40625,4.9921875,False,False,False
big,small,antonym,"Q: What is the antonym of big?
A:",1943,1355,271,Small,"tensor([ 6.1602, -5.9727,  1.3965,  ..., -5.4453, -5.5664, -6.1758],
       dtype=torch.float16)",15023,6.05078125,12.453125,3.623046875,False,True,False
avoid,seek,antonym,"Q: What is the antonym of avoid?
A:",3693,7703,271,O,"tensor([ 4.2734, -6.1328,  1.4893,  ..., -6.1602, -5.3125, -6.0078],
       dtype=torch.float16)",473,6.19921875,5.84765625,4.7890625,False,False,False
invent,destroy,antonym,"Q: What is the antonym of invent?
A:",10242,6909,271,Dis,"tensor([ 4.9961, -5.5742,  3.0332,  ..., -5.3672, -4.9258, -5.8672],
       dtype=torch.float16)",5201,7.4296875,8.6875,6.40234375,False,False,False
falsehood,truth,antonym,"Q: What is the antonym of falsehood?
A:",3221,5083,271,Truth,"tensor([ 5.9453, -5.3555,  2.7949,  ..., -5.3281, -5.0273, -4.9609],
       dtype=torch.float16)",23921,5.65625,12.1640625,4.703125,False,True,False
learn,forget,antonym,"Q: What is the antonym of learn?
A:",3037,7740,271,Un,"tensor([ 6.0938, -5.8984,  3.2617,  ..., -5.2656, -5.1680, -5.7188],
       dtype=torch.float16)",914,8.2734375,8.1875,5.79296875,False,False,False
out,in,antonym,"Q: What is the antonym of out?
A:",562,275,271,In,"tensor([ 5.5039, -5.1836,  3.1348,  ..., -5.1172, -4.9453, -5.0703],
       dtype=torch.float16)",496,6.02734375,11.6015625,6.328125,False,True,False
naked,clothed,antonym,"Q: What is the antonym of naked?
A:",16867,31301,271,N,"tensor([ 5.5430, -6.2969,  1.7578,  ..., -6.1367, -5.5508, -6.2930],
       dtype=torch.float16)",427,7.5859375,10.484375,3.994140625,False,False,False
sink,float,antonym,"Q: What is the antonym of sink?
A:",16338,8253,271,Source,"tensor([ 4.7344, -5.8086,  1.9844,  ..., -5.4219, -5.2031, -5.7383],
       dtype=torch.float16)",12269,5.19921875,3.693359375,6.23828125,False,False,False
quarrel,peace,antonym,"Q: What is the antonym of quarrel?
A:",48254,6330,271,Qu,"tensor([ 5.1719, -5.5820,  1.6787,  ..., -5.8906, -5.7930, -5.9180],
       dtype=torch.float16)",3277,5.5390625,7.3984375,5.79296875,False,False,False
antidote,poison,antonym,"Q: What is the antonym of antidote?
A:",46053,14537,271,Ant,"tensor([ 4.6367, -6.3516,  1.1113,  ..., -5.6211, -5.6875, -6.0820],
       dtype=torch.float16)",9422,8.5078125,6.4375,7.4921875,False,False,False
genuine,fake,antonym,"Q: What is the antonym of genuine?
A:",13241,15223,271,F,"tensor([ 4.9414, -6.1914,  1.4766,  ..., -6.2539, -6.0820, -6.3555],
       dtype=torch.float16)",401,3.556640625,9.078125,4.34765625,False,False,False
furious,calm,antonym,"Q: What is the antonym of furious?
A:",32986,11874,271,Cal,"tensor([ 5.0234, -6.1172,  1.7998,  ..., -5.7109, -5.8828, -5.9688],
       dtype=torch.float16)",2263,4.61328125,9.8203125,4.50390625,False,False,False
trust,distrust,antonym,"Q: What is the antonym of trust?
A:",4517,48655,271,D,"tensor([ 5.8672, -5.5508,  2.5312,  ..., -6.0703, -5.1758, -5.4922],
       dtype=torch.float16)",399,4.8359375,10.3125,3.85546875,False,False,False
vague,specific,antonym,"Q: What is the antonym of vague?
A:",21248,2173,271,Clear,"tensor([ 5.4922, -5.5234,  3.3594,  ..., -5.9844, -5.8359, -5.8125],
       dtype=torch.float16)",24415,5.8515625,10.40625,3.59765625,False,False,False
grandmother,grandfather,antonym,"Q: What is the antonym of grandmother?
A:",20606,21507,271,Grand,"tensor([ 3.9180, -6.6094,  2.0898,  ..., -6.2578, -5.9531, -6.3281],
       dtype=torch.float16)",8481,7.55078125,8.3828125,4.4375,False,False,False
ignore,pay attention,antonym,"Q: What is the antonym of ignore?
A:",11823,2075,271,Remember,"tensor([ 4.7070, -5.6523,  2.2734,  ..., -5.9531, -5.2812, -5.3281],
       dtype=torch.float16)",18741,6.625,6.1328125,4.37109375,False,False,False
foul,fair,antonym,"Q: What is the antonym of foul?
A:",27358,4344,271,Clean,"tensor([ 3.3281, -6.2930,  2.3223,  ..., -6.2891, -6.2773, -6.1055],
       dtype=torch.float16)",24373,4.40234375,9.046875,4.27734375,False,False,False
south,north,antonym,"Q: What is the antonym of south?
A:",6420,6146,271,North,"tensor([ 5.9883, -5.7773,  2.6816,  ..., -5.2773, -4.8281, -5.1484],
       dtype=torch.float16)",3729,8.671875,12.234375,4.9296875,False,True,False
laugh,cry,antonym,"Q: What is the antonym of laugh?
A:",9012,3501,271,Cry,"tensor([ 5.3281, -5.6602,  2.5840,  ..., -6.0195, -5.9531, -5.5586],
       dtype=torch.float16)",34712,5.94921875,10.1328125,5.61328125,False,True,False
indistinguishable,distinguishable,antonym,"Q: What is the antonym of indistinguishable?
A:",40184,37651,271,Dist,"tensor([ 4.4531, -5.6172,  2.8281,  ..., -5.9336, -6.4961, -5.3828],
       dtype=torch.float16)",3656,5.9609375,9.7578125,3.759765625,False,False,False
red,blue,antonym,"Q: What is the antonym of red?
A:",2502,4797,271,Black,"tensor([ 6.4805, -6.5156,  2.3457,  ..., -6.0703, -5.3516, -6.0195],
       dtype=torch.float16)",5418,5.5390625,11.359375,3.615234375,False,False,False
disable,enable,antonym,"Q: What is the antonym of disable?
A:",19495,8046,271,Enable,"tensor([ 5.1641, -5.6523,  2.2910,  ..., -5.4961, -5.5703, -5.5078],
       dtype=torch.float16)",34747,8.0,12.4765625,6.28515625,False,True,False
visible,invisible,antonym,"Q: What is the antonym of visible?
A:",7985,20624,271,In,"tensor([ 5.1406, -5.2461,  3.4023,  ..., -4.9570, -5.5977, -5.9922],
       dtype=torch.float16)",496,4.73046875,11.140625,5.01953125,False,False,False
restore,destroy,antonym,"Q: What is the antonym of restore?
A:",15042,6909,271,Dest,"tensor([ 4.4219, -5.5586,  3.1758,  ..., -4.9180, -5.3672, -5.2383],
       dtype=torch.float16)",20593,7.45703125,9.421875,5.2890625,False,False,False
unconscious,conscious,antonym,"Q: What is the antonym of unconscious?
A:",22382,9680,271,Consc,"tensor([ 6.0820, -5.0234,  1.6299,  ..., -5.5938, -5.3320, -5.8047],
       dtype=torch.float16)",49143,7.96484375,12.296875,5.5,False,False,False
prosecution,defense,antonym,"Q: What is the antonym of prosecution?
A:",14079,5684,271,Defense,"tensor([ 4.2539, -5.6016,  1.9756,  ..., -5.3594, -5.7031, -5.6016],
       dtype=torch.float16)",14971,4.68359375,9.625,5.87890625,False,True,False
daylight,nighttime,antonym,"Q: What is the antonym of daylight?
A:",31335,2360,271,Night,"tensor([ 4.2109, -5.9023,  2.2969,  ..., -5.8789, -5.6367, -5.9102],
       dtype=torch.float16)",12972,5.015625,11.2578125,4.00390625,False,True,False
appearance,disappearance,antonym,"Q: What is the antonym of appearance?
A:",7286,31852,271,Dis,"tensor([ 4.3281, -5.6797,  3.0781,  ..., -5.0938, -5.6367, -5.0898],
       dtype=torch.float16)",5201,5.734375,10.390625,4.28515625,False,False,False
lessen,increase,antonym,"Q: What is the antonym of lessen?
A:",1679,2572,271,Increase,"tensor([ 5.6406, -5.2070,  2.5684,  ..., -5.0859, -5.0938, -5.3516],
       dtype=torch.float16)",49336,8.03125,12.0859375,7.453125,False,True,False
wealthy,poor,antonym,"Q: What is the antonym of wealthy?
A:",20193,4105,271,Poor,"tensor([ 6.1602, -6.1133,  3.3906,  ..., -5.5352, -6.0938, -6.4609],
       dtype=torch.float16)",28897,4.1484375,10.8671875,3.92578125,False,True,False
bisexual,monosexual,antonym,"Q: What is the antonym of bisexual?
A:",270,1114,271,Heter,"tensor([ 5.2422, -6.2188,  2.9629,  ..., -5.2695, -5.4570, -6.0039],
       dtype=torch.float16)",49125,7.97265625,9.15625,6.90625,False,False,False
anal,oral,antonym,"Q: What is the antonym of anal?
A:",1115,7946,271,oral,"tensor([ 5.0312, -6.6133,  2.9414,  ..., -5.9414, -5.6953, -6.6602],
       dtype=torch.float16)",7946,7.3125,9.46875,7.70703125,False,True,False
merit,demerit,antonym,"Q: What is the antonym of merit?
A:",15785,1471,271,D,"tensor([ 4.0312, -6.7500,  1.6436,  ..., -6.4102, -6.8086, -6.9727],
       dtype=torch.float16)",399,5.328125,7.82421875,2.958984375,False,False,False
authorized,unauthorized,antonym,"Q: What is the antonym of authorized?
A:",14047,31957,271,Un,"tensor([ 4.7969, -5.5312,  2.2090,  ..., -5.5234, -4.8359, -5.8047],
       dtype=torch.float16)",914,5.55078125,10.4609375,6.14453125,False,False,False
undesirable,desirable,antonym,"Q: What is the antonym of undesirable?
A:",26016,11408,271,Des,"tensor([ 5.1016, -5.3906,  1.7012,  ..., -5.5312, -5.8242, -5.5312],
       dtype=torch.float16)",3666,5.765625,10.6953125,4.08984375,False,False,False
unequal,equal,antonym,"Q: What is the antonym of unequal?
A:",38158,4503,271,Une,"tensor([ 5.5312, -5.4531,  2.1445,  ..., -5.0430, -5.8164, -5.5977],
       dtype=torch.float16)",44589,6.78515625,9.4609375,4.9921875,False,False,False
inflation,deflation,antonym,"Q: What is the antonym of inflation?
A:",15631,809,271,Def,"tensor([ 5.7773, -6.3672,  2.6387,  ..., -5.6133, -6.4141, -6.0273],
       dtype=torch.float16)",3366,5.65625,10.9296875,5.45703125,False,True,False
unfold,fold,antonym,"Q: What is the antonym of unfold?
A:",46196,7975,271,Un,"tensor([ 4.8633, -6.4844,  3.1582,  ..., -6.3359, -6.3672, -6.7070],
       dtype=torch.float16)",914,9.40625,6.66796875,4.80859375,False,False,False
express,suppress,antonym,"Q: What is the antonym of express?
A:",3890,10476,271,In,"tensor([ 4.7969, -5.9219,  2.2637,  ..., -5.8516, -5.8438, -6.5391],
       dtype=torch.float16)",496,6.4453125,4.5,4.76953125,False,False,False
northwestern,southeastern,antonym,"Q: What is the antonym of northwestern?
A:",6146,32276,271,South,"tensor([ 5.2031, -6.5898,  1.7715,  ..., -6.2930, -6.1484, -6.3672],
       dtype=torch.float16)",3684,5.75390625,10.9921875,5.16796875,False,False,False
majority,minority,antonym,"Q: What is the antonym of majority?
A:",5020,15156,271,Min,"tensor([ 5.3398, -6.3984,  3.0859,  ..., -5.8867, -5.6758, -5.6914],
       dtype=torch.float16)",3689,4.83984375,11.09375,5.7265625,False,False,False
applied,theoretical,antonym,"Q: What is the antonym of applied?
A:",3732,10527,271,Un,"tensor([ 4.4141, -6.1172,  1.1377,  ..., -4.8984, -5.1211, -6.0039],
       dtype=torch.float16)",914,7.30078125,5.1953125,5.0390625,False,False,False
explosive,stable,antonym,"Q: What is the antonym of explosive?
A:",26660,6474,271,Qu,"tensor([ 3.9062, -6.9688,  0.1895,  ..., -5.8672, -6.7031, -6.7031],
       dtype=torch.float16)",3277,4.84375,4.7578125,3.892578125,False,False,False
spare,occupied,antonym,"Q: What is the antonym of spare?
A:",18345,13598,271,Over,"tensor([ 3.9297, -6.4688,  1.7959,  ..., -6.3086, -6.4297, -6.7500],
       dtype=torch.float16)",6061,5.21484375,4.2734375,4.4765625,False,False,False
seasoned,unseasoned,antonym,"Q: What is the antonym of seasoned?
A:",43235,440,271,Un,"tensor([ 4.5820, -6.4922,  2.6348,  ..., -6.2070, -6.0312, -6.6523],
       dtype=torch.float16)",914,4.23046875,9.8671875,4.9609375,False,True,False
