input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
unrelated,related,antonym,"Q: What is the antonym of unrelated?
A:",20804,2905,271,Related,"tensor([ 6.0547, -5.1719,  1.2871,  ..., -5.2070, -5.0234, -5.0742],
       dtype=torch.float16)",15073,7.69140625,10.359375,4.203125,False,True,False
overnight,daytime,antonym,"Q: What is the antonym of overnight?
A:",13463,37527,271,Day,"tensor([ 5.9531, -5.5508,  1.2627,  ..., -5.5820, -5.6758, -5.5938],
       dtype=torch.float16)",6258,7.0625,6.08203125,6.19140625,False,False,False
other,same,antonym,"Q: What is the antonym of other?
A:",643,1072,271,Other,"tensor([ 5.2578, -5.7578,  0.4595,  ..., -5.8164, -5.6797, -5.7578],
       dtype=torch.float16)",5131,8.171875,5.828125,5.328125,True,False,False
square,circle,antonym,"Q: What is the antonym of square?
A:",6278,9096,271,Tri,"tensor([ 5.2500, -5.6719,  1.3574,  ..., -5.6367, -5.5156, -5.6641],
       dtype=torch.float16)",11835,8.90625,8.4921875,6.48828125,False,False,False
hollow,solid,antonym,"Q: What is the antonym of hollow?
A:",19781,4891,271,Solid,"tensor([ 6.9805, -5.8242,  2.0898,  ..., -5.8047, -5.7617, -5.6211],
       dtype=torch.float16)",27057,7.43359375,9.5234375,4.63671875,False,True,False
difficult,easy,antonym,"Q: What is the antonym of difficult?
A:",2834,3477,271,Easy,"tensor([ 5.8281, -5.3945,  1.7764,  ..., -5.7695, -5.6211, -5.6367],
       dtype=torch.float16)",28127,6.4375,11.421875,5.484375,False,True,False
luxury,poverty,antonym,"Q: What is the antonym of luxury?
A:",18997,14192,271,P,"tensor([ 5.0039, -5.6328,  0.7368,  ..., -5.8203, -5.6758, -5.6758],
       dtype=torch.float16)",367,6.25390625,8.6171875,4.30078125,False,False,False
stimulate,inhibit,antonym,"Q: What is the antonym of stimulate?
A:",23278,15582,271,Stim,"tensor([ 3.8320, -5.5742,  0.5591,  ..., -5.7305, -5.5195, -5.3672],
       dtype=torch.float16)",38459,7.16015625,7.99609375,5.00390625,False,False,False
proceed,halt,antonym,"Q: What is the antonym of proceed?
A:",4262,19086,271,Pro,"tensor([ 5.1133, -5.2930,  1.3750,  ..., -5.1523, -5.0625, -5.1367],
       dtype=torch.float16)",1294,6.66015625,6.19140625,5.32421875,False,False,False
fertile,infertile,antonym,"Q: What is the antonym of fertile?
A:",38681,2192,271,bar,"tensor([ 5.1094, -5.3750,  1.1787,  ..., -5.8242, -5.2891, -5.2461],
       dtype=torch.float16)",2534,7.45703125,8.4296875,5.39453125,False,False,False
empirical,theoretical,antonym,"Q: What is the antonym of empirical?
A:",16774,10527,271,Anal,"tensor([ 4.5234, -5.6289,  1.0762,  ..., -5.3047, -5.5469, -5.3555],
       dtype=torch.float16)",14703,7.8359375,7.796875,5.44921875,False,False,False
pretty,ugly,antonym,"Q: What is the antonym of pretty?
A:",3965,19513,271,U,"tensor([ 5.3711, -5.7773,  1.7129,  ..., -6.1055, -6.0625, -5.9258],
       dtype=torch.float16)",530,7.125,10.2578125,4.1796875,False,False,False
clinical,emotional,antonym,"Q: What is the antonym of clinical?
A:",3382,8991,271,Non,"tensor([ 5.2227, -5.1758,  1.9092,  ..., -5.3594, -5.3477, -5.1367],
       dtype=torch.float16)",8758,8.3203125,4.3203125,4.6171875,False,False,False
lucky,unlucky,antonym,"Q: What is the antonym of lucky?
A:",13476,46144,271,Un,"tensor([ 6.0078, -5.4727,  2.6680,  ..., -5.5586, -5.4883, -5.3125],
       dtype=torch.float16)",914,7.203125,10.6171875,4.6484375,False,False,False
tail,head,antonym,"Q: What is the antonym of tail?
A:",8105,1481,271,Head,"tensor([ 4.9453, -6.1992,  0.2382,  ..., -6.2070, -6.3008, -6.0195],
       dtype=torch.float16)",12318,7.46484375,9.3203125,5.609375,False,True,False
privacy,publicity,antonym,"Q: What is the antonym of privacy?
A:",11068,29957,271,Freedom,"tensor([ 5.8750, -4.7812,  1.0674,  ..., -4.5898, -4.6992, -4.5117],
       dtype=torch.float16)",20574,8.625,8.296875,5.1640625,False,False,False
undergraduate,graduate,antonym,"Q: What is the antonym of undergraduate?
A:",31454,16125,271,Post,"tensor([ 6.3164, -5.5859,  1.4766,  ..., -5.4688, -5.5977, -5.5703],
       dtype=torch.float16)",5779,7.58984375,9.640625,7.8046875,False,False,False
encourage,discourage,antonym,"Q: What is the antonym of encourage?
A:",11907,43162,271,discourage,"tensor([ 4.2188, -5.3008,  1.0332,  ..., -5.2148, -5.2695, -5.0586],
       dtype=torch.float16)",43162,6.75390625,10.8359375,4.9765625,False,True,False
insecure,secure,antonym,"Q: What is the antonym of insecure?
A:",46519,7895,271,Secure,"tensor([ 6.8945, -5.0742,  1.7314,  ..., -4.9219, -4.8633, -4.8945],
       dtype=torch.float16)",46251,8.046875,11.5625,5.75,False,True,False
professional,amateur,antonym,"Q: What is the antonym of professional?
A:",5702,27736,271,Un,"tensor([ 5.1094, -5.7773,  1.6016,  ..., -5.6680, -5.8477, -5.6211],
       dtype=torch.float16)",914,4.25,8.6484375,4.6484375,False,False,False
rapid,slow,antonym,"Q: What is the antonym of rapid?
A:",5233,3468,271,Slow,"tensor([ 5.1523, -5.9570,  1.3105,  ..., -5.9375, -5.8359, -5.7422],
       dtype=torch.float16)",32151,7.57421875,9.6953125,3.556640625,False,True,False
worthless,valuable,antonym,"Q: What is the antonym of worthless?
A:",40790,9865,271,Worth,"tensor([ 5.9023, -4.6211,  2.2168,  ..., -4.7500, -4.6953, -4.8438],
       dtype=torch.float16)",32354,7.3984375,10.1171875,6.5234375,False,False,False
compressed,expanded,antonym,"Q: What is the antonym of compressed?
A:",21012,11848,271,Exp,"tensor([ 6.1523, -5.9102,  3.0449,  ..., -5.7500, -5.6680, -5.5898],
       dtype=torch.float16)",17702,7.73046875,8.5625,6.5390625,False,False,False
prose,poetry,antonym,"Q: What is the antonym of prose?
A:",36045,16053,271,Poetry,"tensor([ 5.6055, -6.1367,  1.9961,  ..., -6.0859, -6.2305, -6.0000],
       dtype=torch.float16)",47315,6.4375,10.1328125,4.08984375,False,True,False
watch,ignore,antonym,"Q: What is the antonym of watch?
A:",3698,11823,271,Clock,"tensor([ 5.1211, -5.7617,  0.8745,  ..., -5.6797, -5.9258, -5.5742],
       dtype=torch.float16)",41388,8.34375,4.59375,5.1171875,False,False,False
beast,beauty,antonym,"Q: What is the antonym of beast?
A:",22878,10763,271,Human,"tensor([ 5.3438, -6.5312,  0.6475,  ..., -6.7344, -6.5078, -6.6484],
       dtype=torch.float16)",8801,7.65625,5.15625,5.43359375,False,False,False
pro,con,antonym,"Q: What is the antonym of pro?
A:",354,345,271,Anti,"tensor([ 4.8633, -5.8125,  0.4382,  ..., -5.8672, -5.7695, -5.6758],
       dtype=torch.float16)",18567,9.140625,7.77734375,5.48828125,False,False,False
silent,noisy,antonym,"Q: What is the antonym of silent?
A:",11561,27620,271,L,"tensor([ 5.2148, -5.8242,  2.4883,  ..., -5.8789, -5.9844, -5.5312],
       dtype=torch.float16)",418,6.86328125,8.1640625,4.5390625,False,False,False
inflammatory,anti-inflammatory,antonym,"Q: What is the antonym of inflammatory?
A:",10142,3270,271,Anti,"tensor([ 5.9297, -5.3477,  1.1260,  ..., -5.6523, -5.1562, -5.2344],
       dtype=torch.float16)",18567,7.51953125,10.8203125,7.50390625,False,True,False
remain,leave,antonym,"Q: What is the antonym of remain?
A:",3464,3553,271,Leave,"tensor([ 5.6953, -4.9297,  2.0020,  ..., -4.7070, -4.7500, -4.7969],
       dtype=torch.float16)",28593,7.0703125,10.3203125,5.30859375,False,True,False
wrong,right,antonym,"Q: What is the antonym of wrong?
A:",3430,987,271,Right,"tensor([ 6.2461, -4.8242,  2.1758,  ..., -4.8594, -4.7734, -4.7227],
       dtype=torch.float16)",10154,9.9296875,13.0703125,4.6484375,False,True,False
whisper,shout,antonym,"Q: What is the antonym of whisper?
A:",24476,11557,271,Scre,"tensor([ 5.1797, -5.4609,  1.8252,  ..., -5.5977, -5.5742, -5.3398],
       dtype=torch.float16)",27981,7.90625,9.3359375,4.5234375,False,False,False
sentimental,unemotional,antonym,"Q: What is the antonym of sentimental?
A:",2197,440,271,Sent,"tensor([ 4.6445, -5.8984,  0.8057,  ..., -6.0547, -5.8984, -5.8750],
       dtype=torch.float16)",20580,7.23828125,5.609375,4.09375,True,False,False
fascism,democracy,antonym,"Q: What is the antonym of fascism?
A:",10942,14483,271,Democracy,"tensor([ 5.0742, -5.7266,  0.7402,  ..., -5.5742, -5.3828, -5.6602],
       dtype=torch.float16)",36740,8.6875,10.6015625,5.82421875,False,True,False
super,inferior,antonym,"Q: What is the antonym of super?
A:",2221,18134,271,Sub,"tensor([ 4.3711, -6.1484,  0.6035,  ..., -6.2773, -6.1758, -6.1680],
       dtype=torch.float16)",4974,8.328125,6.3828125,4.640625,False,False,False
uncle,aunt,antonym,"Q: What is the antonym of uncle?
A:",18796,25969,271,Uncle,"tensor([ 5.3711, -6.0859,  1.7178,  ..., -6.0430, -6.0078, -5.9375],
       dtype=torch.float16)",23894,9.09375,9.0859375,7.1640625,True,False,False
exit,entry,antonym,"Q: What is the antonym of exit?
A:",10463,5857,271,Exit,"tensor([ 4.7656, -5.4883,  1.3848,  ..., -5.3711, -5.5039, -5.5000],
       dtype=torch.float16)",40745,8.8515625,8.875,5.828125,True,False,False
matter,antimatter,antonym,"Q: What is the antonym of matter?
A:",2647,19254,271,Energy,"tensor([ 5.1133, -5.3867,  1.5586,  ..., -5.5117, -5.2578, -5.3555],
       dtype=torch.float16)",11669,5.8828125,9.171875,6.46484375,False,False,False
prominence,obscurity,antonym,"Q: What is the antonym of prominence?
A:",44373,14551,271,Dep,"tensor([ 5.9492, -5.4180,  2.1914,  ..., -5.6641, -5.4688, -5.3750],
       dtype=torch.float16)",3315,4.3984375,8.0390625,4.74609375,False,False,False
demise,birth,antonym,"Q: What is the antonym of demise?
A:",40580,4201,271,Res,"tensor([ 5.0469, -5.5547,  1.4512,  ..., -5.6016, -5.5547, -5.4805],
       dtype=torch.float16)",2213,5.90234375,7.03125,5.5625,False,False,False
secular,religious,antonym,"Q: What is the antonym of secular?
A:",22884,7231,271,Sec,"tensor([ 5.9688, -5.4180,  2.1680,  ..., -5.5469, -5.3281, -5.5312],
       dtype=torch.float16)",5466,8.8515625,9.53125,5.43359375,False,False,False
departure,arrival,antonym,"Q: What is the antonym of departure?
A:",16018,13024,271,Ar,"tensor([ 5.2188, -5.4492,  1.5527,  ..., -5.3242, -5.4727, -5.4531],
       dtype=torch.float16)",1780,6.84375,9.0,5.7734375,False,False,False
bear,deer,antonym,"Q: What is the antonym of bear?
A:",8800,24563,271,Bear,"tensor([ 6.2188, -6.4180,  1.6006,  ..., -6.5195, -6.4844, -6.5508],
       dtype=torch.float16)",25743,8.546875,6.37109375,4.73046875,True,False,False
figure,ground,antonym,"Q: What is the antonym of figure?
A:",4677,3216,271,Figure,"tensor([ 4.4414, -6.2539,  1.4912,  ..., -6.1719, -6.1680, -6.1406],
       dtype=torch.float16)",5317,7.91015625,3.955078125,6.15625,True,False,False
conspicuous,inconspicuous,antonym,"Q: What is the antonym of conspicuous?
A:",43988,16656,271,In,"tensor([ 5.9219, -5.5859,  1.4121,  ..., -5.5703, -5.3633, -5.3945],
       dtype=torch.float16)",496,5.55859375,8.1015625,4.3515625,False,False,False
boom,whisper,antonym,"Q: What is the antonym of boom?
A:",25014,24476,271,B,"tensor([ 4.5391, -6.2617,  1.8848,  ..., -6.4258, -6.2734, -6.0781],
       dtype=torch.float16)",378,8.9296875,2.013671875,4.46875,False,False,False
cloudy,clear,antonym,"Q: What is the antonym of cloudy?
A:",9005,2590,271,Clear,"tensor([ 7.8633, -5.3906,  3.3984,  ..., -5.4141, -5.6211, -5.3203],
       dtype=torch.float16)",24415,8.875,11.09375,4.09765625,False,True,False
unreasonable,reasonable,antonym,"Q: What is the antonym of unreasonable?
A:",20697,5272,271,Reason,"tensor([ 5.1836, -4.7344,  2.0703,  ..., -4.5742, -4.5586, -4.7500],
       dtype=torch.float16)",29382,7.2109375,11.0703125,4.64453125,False,False,False
forward,backward,antonym,"Q: What is the antonym of forward?
A:",3579,19265,271,Back,"tensor([ 6.1914, -5.4062,  1.6191,  ..., -5.2734, -5.0664, -5.1367],
       dtype=torch.float16)",8247,7.46484375,11.578125,4.828125,False,False,False
wide,narrow,antonym,"Q: What is the antonym of wide?
A:",4618,6891,271,N,"tensor([ 5.9492, -6.1133,  2.1582,  ..., -6.1836, -5.9883, -6.0625],
       dtype=torch.float16)",427,6.08984375,10.390625,3.326171875,False,False,False
relent,persist,antonym,"Q: What is the antonym of relent?
A:",32027,24266,271,Rel,"tensor([ 5.3008, -5.5078,  1.1514,  ..., -5.5312, -5.3984, -5.3672],
       dtype=torch.float16)",5712,7.71875,5.5078125,6.27734375,False,False,False
disappoint,satisfy,antonym,"Q: What is the antonym of disappoint?
A:",11034,10517,271,Sur,"tensor([ 5.6484, -5.1484,  1.8447,  ..., -5.1523, -5.1953, -4.9609],
       dtype=torch.float16)",6201,5.9921875,5.7578125,6.515625,False,False,False
durable,fragile,antonym,"Q: What is the antonym of durable?
A:",28831,28304,271,In,"tensor([ 5.8789, -5.6562,  1.8115,  ..., -5.9258, -5.6484, -5.8750],
       dtype=torch.float16)",496,5.953125,8.96875,4.2578125,False,False,False
loaded,empty,antonym,"Q: What is the antonym of loaded?
A:",10607,6325,271,Un,"tensor([ 5.3320, -5.1328,  2.0020,  ..., -5.2188, -5.0156, -5.0156],
       dtype=torch.float16)",914,8.046875,9.6484375,5.66796875,False,False,False
big,small,antonym,"Q: What is the antonym of big?
A:",1943,1355,271,Small,"tensor([ 5.6445, -5.8711,  1.2842,  ..., -6.1328, -5.6875, -5.8594],
       dtype=torch.float16)",15023,8.0078125,12.453125,3.216796875,False,True,False
avoid,seek,antonym,"Q: What is the antonym of avoid?
A:",3693,7703,271,Avoid,"tensor([ 5.5898, -5.0234,  2.2695,  ..., -4.9609, -4.8867, -4.8594],
       dtype=torch.float16)",36308,9.2578125,6.9140625,5.59765625,True,False,False
invent,destroy,antonym,"Q: What is the antonym of invent?
A:",10242,6909,271,In,"tensor([ 4.9766, -5.6289,  1.7490,  ..., -5.4648, -5.6562, -5.4102],
       dtype=torch.float16)",496,8.328125,4.54296875,4.8125,False,False,False
falsehood,truth,antonym,"Q: What is the antonym of falsehood?
A:",3221,5083,271,Truth,"tensor([ 5.3828, -5.2969,  1.9902,  ..., -5.2852, -5.3555, -5.3633],
       dtype=torch.float16)",23921,8.71875,10.375,6.9375,False,True,False
learn,forget,antonym,"Q: What is the antonym of learn?
A:",3037,7740,271,Un,"tensor([ 4.5859, -5.0469,  2.4727,  ..., -5.1250, -5.3203, -5.0273],
       dtype=torch.float16)",914,9.0078125,9.3203125,4.74609375,False,False,False
out,in,antonym,"Q: What is the antonym of out?
A:",562,275,271,In,"tensor([ 6.4023, -4.7539,  1.5889,  ..., -4.6367, -4.5234, -4.5352],
       dtype=torch.float16)",496,8.859375,12.765625,5.1796875,False,True,False
naked,clothed,antonym,"Q: What is the antonym of naked?
A:",16867,31301,271,N,"tensor([ 6.7656, -5.2305,  0.9873,  ..., -5.2188, -5.2852, -5.0898],
       dtype=torch.float16)",427,7.86328125,9.3671875,3.91015625,False,False,False
sink,float,antonym,"Q: What is the antonym of sink?
A:",16338,8253,271,Drain,"tensor([ 5.2461, -5.7656, -0.1111,  ..., -5.8008, -5.8086, -5.4453],
       dtype=torch.float16)",49855,9.375,6.59765625,5.6953125,False,False,False
quarrel,peace,antonym,"Q: What is the antonym of quarrel?
A:",48254,6330,271,Qu,"tensor([ 4.8320, -5.4219,  1.8076,  ..., -5.5352, -5.5234, -5.5195],
       dtype=torch.float16)",3277,6.63671875,8.2890625,6.5234375,False,False,False
antidote,poison,antonym,"Q: What is the antonym of antidote?
A:",46053,14537,271,antid,"tensor([ 5.0195, -5.3203,  0.7075,  ..., -5.2773, -5.3789, -5.1523],
       dtype=torch.float16)",46053,11.3671875,8.6875,7.1875,True,False,False
genuine,fake,antonym,"Q: What is the antonym of genuine?
A:",13241,15223,271,False,"tensor([ 5.6289, -5.7852,  1.4541,  ..., -5.9844, -5.7812, -5.7500],
       dtype=torch.float16)",16708,3.998046875,9.25,5.25,False,False,False
furious,calm,antonym,"Q: What is the antonym of furious?
A:",32986,11874,271,Cal,"tensor([ 4.5430, -5.7539,  0.1978,  ..., -6.0352, -5.9492, -5.6484],
       dtype=torch.float16)",2263,5.71484375,10.078125,5.30859375,False,False,False
trust,distrust,antonym,"Q: What is the antonym of trust?
A:",4517,48655,271,Fear,"tensor([ 6.0859, -5.3281,  1.6455,  ..., -5.4688, -5.2852, -5.3281],
       dtype=torch.float16)",32005,6.37109375,9.8671875,6.2265625,False,False,False
vague,specific,antonym,"Q: What is the antonym of vague?
A:",21248,2173,271,Clear,"tensor([ 6.2031, -5.3281,  1.9932,  ..., -5.2031, -5.1602, -5.2031],
       dtype=torch.float16)",24415,5.75390625,10.2734375,4.33203125,False,False,False
grandmother,grandfather,antonym,"Q: What is the antonym of grandmother?
A:",20606,21507,271,Grand,"tensor([ 5.2344, -6.0859,  1.9873,  ..., -6.0039, -6.0859, -5.9180],
       dtype=torch.float16)",8481,9.734375,8.328125,6.1328125,False,False,False
ignore,pay attention,antonym,"Q: What is the antonym of ignore?
A:",11823,2075,271,Accept,"tensor([ 5.4219, -5.1133,  2.2910,  ..., -5.1914, -5.4648, -5.2266],
       dtype=torch.float16)",31884,8.203125,6.75390625,5.04296875,False,False,False
foul,fair,antonym,"Q: What is the antonym of foul?
A:",27358,4344,271,Clean,"tensor([ 5.1094, -5.7227,  1.1758,  ..., -6.0312, -6.0820, -5.7773],
       dtype=torch.float16)",24373,6.28125,7.19921875,3.92578125,False,False,False
south,north,antonym,"Q: What is the antonym of south?
A:",6420,6146,271,North,"tensor([ 5.9297, -5.7852,  1.6016,  ..., -5.7812, -5.7109, -5.7031],
       dtype=torch.float16)",3729,9.609375,12.828125,5.60546875,False,True,False
laugh,cry,antonym,"Q: What is the antonym of laugh?
A:",9012,3501,271,L,"tensor([ 5.4570, -5.8438,  2.6387,  ..., -6.1016, -6.2031, -6.0039],
       dtype=torch.float16)",418,7.20703125,8.9609375,5.24609375,False,False,False
indistinguishable,distinguishable,antonym,"Q: What is the antonym of indistinguishable?
A:",40184,37651,271,Ident,"tensor([ 6.5117, -4.9883,  2.5957,  ..., -5.1055, -5.0938, -5.0078],
       dtype=torch.float16)",15108,6.71484375,9.484375,4.8203125,False,False,False
red,blue,antonym,"Q: What is the antonym of red?
A:",2502,4797,271,Blue,"tensor([ 6.6484, -5.6133,  3.1484,  ..., -5.8633, -5.7305, -5.6406],
       dtype=torch.float16)",10063,8.96875,11.640625,3.76953125,False,True,False
disable,enable,antonym,"Q: What is the antonym of disable?
A:",19495,8046,271,Enable,"tensor([ 6.4688, -5.0938,  2.3086,  ..., -5.1367, -5.1641, -5.0469],
       dtype=torch.float16)",34747,7.9296875,11.203125,5.0390625,False,True,False
visible,invisible,antonym,"Q: What is the antonym of visible?
A:",7985,20624,271,In,"tensor([ 5.9258, -5.3789,  2.6719,  ..., -5.3516, -5.2891, -5.2539],
       dtype=torch.float16)",496,5.85546875,9.8125,3.9609375,False,False,False
restore,destroy,antonym,"Q: What is the antonym of restore?
A:",15042,6909,271,Re,"tensor([ 4.8359, -5.4961,  2.4785,  ..., -5.3828, -5.5352, -5.3711],
       dtype=torch.float16)",1720,8.9296875,9.2265625,4.84765625,False,False,False
unconscious,conscious,antonym,"Q: What is the antonym of unconscious?
A:",22382,9680,271,Consc,"tensor([ 6.2539, -5.3281,  1.2461,  ..., -5.0195, -5.2031, -5.0977],
       dtype=torch.float16)",49143,7.75,11.1015625,4.8203125,False,False,False
prosecution,defense,antonym,"Q: What is the antonym of prosecution?
A:",14079,5684,271,Defense,"tensor([ 5.4492, -4.9219,  1.4990,  ..., -4.9258, -4.9336, -4.8203],
       dtype=torch.float16)",14971,6.2265625,8.9140625,5.265625,False,True,False
daylight,nighttime,antonym,"Q: What is the antonym of daylight?
A:",31335,2360,271,Dark,"tensor([ 6.1328, -5.4336,  1.8281,  ..., -5.6602, -5.4648, -5.5742],
       dtype=torch.float16)",14182,5.27734375,10.515625,4.640625,False,False,False
appearance,disappearance,antonym,"Q: What is the antonym of appearance?
A:",7286,31852,271,Abs,"tensor([ 5.1680, -5.2461,  1.6260,  ..., -5.3438, -5.4102, -5.2734],
       dtype=torch.float16)",16508,5.97265625,7.71484375,4.43359375,False,False,False
lessen,increase,antonym,"Q: What is the antonym of lessen?
A:",1679,2572,271,Increase,"tensor([ 6.4141, -5.2188,  0.8232,  ..., -5.1992, -5.0742, -4.8867],
       dtype=torch.float16)",49336,9.171875,10.7265625,6.74609375,False,True,False
wealthy,poor,antonym,"Q: What is the antonym of wealthy?
A:",20193,4105,271,Poor,"tensor([ 5.1211, -5.4766,  1.9209,  ..., -5.6484, -5.4766, -5.5977],
       dtype=torch.float16)",28897,7.10546875,10.921875,4.71484375,False,True,False
bisexual,monosexual,antonym,"Q: What is the antonym of bisexual?
A:",270,1114,271,Heter,"tensor([ 7.4141, -5.7656,  1.4912,  ..., -5.7070, -5.4414, -5.8867],
       dtype=torch.float16)",49125,8.84375,10.7109375,6.41015625,False,False,False
anal,oral,antonym,"Q: What is the antonym of anal?
A:",1115,7946,271,Anal,"tensor([ 5.5430, -6.4688,  1.0244,  ..., -6.6211, -6.5898, -6.3164],
       dtype=torch.float16)",14703,10.0859375,8.6796875,7.67578125,True,False,False
merit,demerit,antonym,"Q: What is the antonym of merit?
A:",15785,1471,271,Mer,"tensor([ 4.9844, -5.5977,  1.0938,  ..., -5.6602, -5.6914, -5.4961],
       dtype=torch.float16)",7612,6.7109375,6.8203125,4.77734375,False,False,False
authorized,unauthorized,antonym,"Q: What is the antonym of authorized?
A:",14047,31957,271,Un,"tensor([ 4.8594, -5.1562,  1.0088,  ..., -5.0039, -5.1328, -4.9531],
       dtype=torch.float16)",914,7.11328125,9.359375,5.91796875,False,False,False
undesirable,desirable,antonym,"Q: What is the antonym of undesirable?
A:",26016,11408,271,Des,"tensor([ 5.8828, -4.8164,  1.7822,  ..., -4.9609, -4.9648, -4.8477],
       dtype=torch.float16)",3666,6.2890625,9.953125,5.69140625,False,False,False
unequal,equal,antonym,"Q: What is the antonym of unequal?
A:",38158,4503,271,Equal,"tensor([ 5.6758, -4.9727,  2.1992,  ..., -5.0039, -4.7891, -4.9023],
       dtype=torch.float16)",33134,6.82421875,11.2578125,5.890625,False,True,False
inflation,deflation,antonym,"Q: What is the antonym of inflation?
A:",15631,809,271,def,"tensor([ 5.7227, -5.5352,  2.4453,  ..., -5.5391, -5.2969, -5.1289],
       dtype=torch.float16)",809,8.984375,14.0234375,6.64453125,False,True,False
unfold,fold,antonym,"Q: What is the antonym of unfold?
A:",46196,7975,271,Un,"tensor([ 5.5586, -5.8320,  2.4961,  ..., -5.9766, -5.7891, -5.9023],
       dtype=torch.float16)",914,9.46875,7.65234375,4.56640625,False,False,False
express,suppress,antonym,"Q: What is the antonym of express?
A:",3890,10476,271,In,"tensor([ 4.7070, -5.9922,  0.6255,  ..., -5.9141, -5.7461, -5.7383],
       dtype=torch.float16)",496,7.140625,5.60546875,3.58984375,False,False,False
northwestern,southeastern,antonym,"Q: What is the antonym of northwestern?
A:",6146,32276,271,Sout,"tensor([ 6.6602, -5.7578,  1.9141,  ..., -5.8164, -5.7383, -5.6758],
       dtype=torch.float16)",47914,8.546875,10.6953125,4.796875,False,True,False
majority,minority,antonym,"Q: What is the antonym of majority?
A:",5020,15156,271,Min,"tensor([ 3.9648, -6.0156,  1.2236,  ..., -5.6953, -5.4453, -5.7266],
       dtype=torch.float16)",3689,7.4453125,11.0625,5.80078125,False,False,False
applied,theoretical,antonym,"Q: What is the antonym of applied?
A:",3732,10527,271,Applied,"tensor([ 5.4492, -5.7031,  0.6030,  ..., -5.4375, -5.3125, -5.3906],
       dtype=torch.float16)",29236,8.03125,5.328125,4.36328125,True,False,False
explosive,stable,antonym,"Q: What is the antonym of explosive?
A:",26660,6474,271,Non,"tensor([ 4.9414, -6.0000,  0.9565,  ..., -6.2734, -5.9883, -5.9531],
       dtype=torch.float16)",8758,7.41796875,5.37890625,5.84765625,False,False,False
spare,occupied,antonym,"Q: What is the antonym of spare?
A:",18345,13598,271,Sp,"tensor([ 5.6680, -6.1289,  1.7275,  ..., -6.1641, -6.1484, -5.8516],
       dtype=torch.float16)",2101,5.2734375,3.2265625,4.8671875,False,False,False
seasoned,unseasoned,antonym,"Q: What is the antonym of seasoned?
A:",43235,440,271,Un,"tensor([ 5.4453, -5.5586,  1.6221,  ..., -5.9336, -5.6797, -5.6055],
       dtype=torch.float16)",914,6.89453125,8.21875,4.83984375,False,True,False
