input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction
flawed,perfect,none,"Q: What is the none of flawed?
A:",22.0,33657,3962,271,380,3.341796875,2.94140625,5.25,12.046875,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",23.0,33657,3962,271,380,3.44140625,3.083984375,5.2265625,12.1328125,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",24.0,33657,3962,271,380,3.205078125,3.04296875,5.328125,12.1796875,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",25.0,33657,3962,271,380,3.310546875,2.939453125,5.22265625,12.1328125,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",26.0,33657,3962,271,380,3.24609375,2.916015625,5.42578125,12.15625,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",27.0,33657,3962,271,380,3.126953125,2.712890625,5.3671875,12.171875,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",28.0,33657,3962,271,380,3.181640625,2.744140625,5.31640625,12.1484375,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",29.0,33657,3962,271,380,3.361328125,2.884765625,5.23828125,12.1953125,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",30.0,33657,3962,271,380,3.232421875,3.076171875,5.17578125,12.1484375,False,False,False
flawed,perfect,none,"Q: What is the none of flawed?
A:",31.0,33657,3962,271,380,3.51171875,2.9609375,4.8515625,12.0234375,False,False,False
true,false,none,"Q: What is the none of true?
A:",,2032,3221,271,380,8.0859375,8.0078125,5.57421875,12.1171875,False,False,False
true,false,none,"Q: What is the none of true?
A:",0.0,2032,3221,271,380,8.8671875,8.765625,6.671875,11.7734375,False,False,False
true,false,none,"Q: What is the none of true?
A:",1.0,2032,3221,271,380,8.8515625,8.6484375,6.7890625,11.7890625,False,False,False
true,false,none,"Q: What is the none of true?
A:",2.0,2032,3221,271,380,8.6640625,8.421875,6.484375,11.90625,False,False,False
true,false,none,"Q: What is the none of true?
A:",3.0,2032,3221,271,380,8.5,8.296875,6.46484375,11.5390625,False,False,False
true,false,none,"Q: What is the none of true?
A:",4.0,2032,3221,271,380,8.3984375,8.1796875,6.37890625,11.453125,False,False,False
true,false,none,"Q: What is the none of true?
A:",5.0,2032,3221,271,380,8.6328125,8.2421875,6.55859375,11.421875,False,False,False
true,false,none,"Q: What is the none of true?
A:",6.0,2032,3221,271,380,8.4765625,8.1953125,6.49609375,11.8359375,False,False,False
true,false,none,"Q: What is the none of true?
A:",7.0,2032,3221,271,380,8.4296875,8.2109375,6.453125,11.6171875,False,False,False
true,false,none,"Q: What is the none of true?
A:",8.0,2032,3221,271,380,8.71875,8.671875,6.24609375,11.6484375,False,False,False
true,false,none,"Q: What is the none of true?
A:",9.0,2032,3221,271,380,8.8359375,8.984375,6.36328125,11.3828125,False,False,False
true,false,none,"Q: What is the none of true?
A:",10.0,2032,3221,271,380,9.2265625,9.390625,6.25390625,11.609375,False,False,False
true,false,none,"Q: What is the none of true?
A:",11.0,2032,3221,271,380,8.734375,8.8828125,6.1953125,11.7109375,False,False,False
true,false,none,"Q: What is the none of true?
A:",12.0,2032,3221,271,380,8.8828125,9.125,6.046875,12.0078125,False,False,False
true,false,none,"Q: What is the none of true?
A:",13.0,2032,3221,271,380,7.67578125,8.765625,6.19921875,11.7734375,False,False,False
true,false,none,"Q: What is the none of true?
A:",14.0,2032,3221,271,380,7.6484375,8.25,5.7578125,11.5234375,False,False,False
true,false,none,"Q: What is the none of true?
A:",15.0,2032,3221,271,380,8.859375,8.6015625,5.8515625,12.015625,False,False,False
true,false,none,"Q: What is the none of true?
A:",16.0,2032,3221,271,380,8.40625,8.7734375,5.72265625,11.796875,False,False,False
true,false,none,"Q: What is the none of true?
A:",17.0,2032,3221,271,380,8.109375,8.1875,5.6875,11.7578125,False,False,False
true,false,none,"Q: What is the none of true?
A:",18.0,2032,3221,271,380,8.0,7.9921875,5.50390625,11.7109375,False,False,False
true,false,none,"Q: What is the none of true?
A:",19.0,2032,3221,271,380,8.328125,8.421875,5.59765625,11.828125,False,False,False
true,false,none,"Q: What is the none of true?
A:",20.0,2032,3221,271,380,8.078125,8.125,5.65234375,11.765625,False,False,False
true,false,none,"Q: What is the none of true?
A:",21.0,2032,3221,271,380,8.0234375,8.0859375,5.609375,11.8046875,False,False,False
true,false,none,"Q: What is the none of true?
A:",22.0,2032,3221,271,380,8.03125,7.9296875,5.484375,11.8125,False,False,False
true,false,none,"Q: What is the none of true?
A:",23.0,2032,3221,271,380,8.09375,7.8671875,5.55859375,11.921875,False,False,False
true,false,none,"Q: What is the none of true?
A:",24.0,2032,3221,271,380,7.78125,7.66015625,5.58203125,11.90625,False,False,False
true,false,none,"Q: What is the none of true?
A:",25.0,2032,3221,271,380,8.0,7.8984375,5.48828125,11.8984375,False,False,False
true,false,none,"Q: What is the none of true?
A:",26.0,2032,3221,271,380,8.046875,7.90625,5.6171875,11.9375,False,False,False
true,false,none,"Q: What is the none of true?
A:",27.0,2032,3221,271,380,7.65234375,7.53125,5.58203125,11.921875,False,False,False
true,false,none,"Q: What is the none of true?
A:",28.0,2032,3221,271,380,7.58984375,7.7109375,5.51953125,11.9375,False,False,False
true,false,none,"Q: What is the none of true?
A:",29.0,2032,3221,271,380,8.1640625,8.015625,5.421875,12.0,False,False,False
true,false,none,"Q: What is the none of true?
A:",30.0,2032,3221,271,380,8.109375,7.9453125,5.40234375,11.953125,False,False,False
true,false,none,"Q: What is the none of true?
A:",31.0,2032,3221,271,380,8.140625,8.0078125,5.0078125,11.796875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",,3588,12078,271,380,6.875,6.7265625,5.5625,11.9375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",0.0,3588,12078,271,380,7.75390625,7.6484375,6.4140625,11.7109375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",1.0,3588,12078,271,380,7.99609375,7.6875,6.546875,11.609375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",2.0,3588,12078,271,380,7.91015625,7.60546875,6.27734375,11.734375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",3.0,3588,12078,271,380,7.76171875,7.48828125,6.30859375,11.390625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",4.0,3588,12078,271,380,7.74609375,7.53125,6.33203125,11.3984375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",5.0,3588,12078,271,380,7.67578125,7.41796875,6.4765625,11.1875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",6.0,3588,12078,271,380,7.4765625,7.2578125,6.453125,11.40625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",7.0,3588,12078,271,380,7.6640625,7.5625,6.43359375,11.21875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",8.0,3588,12078,271,380,7.671875,7.7109375,6.23046875,11.1796875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",9.0,3588,12078,271,380,7.6875,7.93359375,6.52734375,11.1171875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",10.0,3588,12078,271,380,7.8359375,8.140625,6.46875,11.296875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",11.0,3588,12078,271,380,7.3359375,7.84375,6.26171875,11.453125,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",12.0,3588,12078,271,8256,7.4375,7.71875,6.19140625,11.7890625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",13.0,3588,12078,271,380,6.75,7.65234375,6.296875,11.578125,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",14.0,3588,12078,271,8256,7.09375,7.609375,5.48828125,11.6796875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",15.0,3588,12078,271,380,7.10546875,7.125,5.80859375,11.7890625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",16.0,3588,12078,271,380,6.7109375,6.92578125,5.68359375,11.75,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",17.0,3588,12078,271,380,6.828125,6.80859375,5.765625,11.7734375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",18.0,3588,12078,271,380,6.6484375,6.7421875,5.5078125,11.65625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",19.0,3588,12078,271,380,6.6328125,6.83984375,5.5546875,11.75,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",20.0,3588,12078,271,380,6.86328125,6.69140625,5.66015625,11.7265625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",21.0,3588,12078,271,380,6.48046875,6.6484375,5.65234375,11.7421875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",22.0,3588,12078,271,380,6.359375,6.3828125,5.47265625,11.6875,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",23.0,3588,12078,271,380,6.37890625,6.4609375,5.61328125,11.78125,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",24.0,3588,12078,271,380,6.19921875,6.36328125,5.58203125,11.75,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",25.0,3588,12078,271,380,6.25390625,6.359375,5.49609375,11.7265625,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",26.0,3588,12078,271,380,5.984375,6.0859375,5.6015625,11.7578125,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",27.0,3588,12078,271,380,6.18359375,6.203125,5.6015625,11.75,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",28.0,3588,12078,271,380,6.26171875,6.3359375,5.5,11.734375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",29.0,3588,12078,271,380,6.28515625,6.40625,5.4375,11.7734375,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",30.0,3588,12078,271,380,6.41796875,6.37890625,5.29296875,11.6953125,False,False,False
valid,invalid,none,"Q: What is the none of valid?
A:",31.0,3588,12078,271,380,6.375,6.55859375,4.97265625,11.6171875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",,5645,3310,271,733,8.703125,2.298828125,5.93359375,11.8359375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",0.0,5645,3310,271,733,9.4296875,2.947265625,6.9609375,11.46875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",1.0,5645,3310,271,380,9.3125,2.806640625,7.0390625,11.3984375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",2.0,5645,3310,271,380,9.2109375,2.6484375,6.7265625,11.53125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",3.0,5645,3310,271,733,9.046875,2.853515625,6.5859375,11.1875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",4.0,5645,3310,271,733,9.078125,2.986328125,6.453125,11.265625,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",5.0,5645,3310,271,733,8.8828125,3.119140625,6.41796875,11.03125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",6.0,5645,3310,271,733,8.8671875,2.8984375,6.4296875,11.109375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",7.0,5645,3310,271,733,8.953125,3.015625,6.31640625,11.09375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",8.0,5645,3310,271,733,8.875,2.931640625,6.03125,11.046875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",9.0,5645,3310,271,380,8.90625,3.2734375,6.375,10.8046875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",10.0,5645,3310,271,380,8.984375,3.380859375,6.29296875,10.9140625,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",11.0,5645,3310,271,380,8.6328125,3.1875,6.16015625,11.046875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",12.0,5645,3310,271,8256,8.4140625,3.625,5.82421875,11.34375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",13.0,5645,3310,271,733,8.2578125,3.3046875,5.8359375,11.2421875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",14.0,5645,3310,271,8256,7.3125,3.69140625,5.30078125,11.171875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",15.0,5645,3310,271,380,7.99609375,2.794921875,5.79296875,11.515625,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",16.0,5645,3310,271,380,8.25,3.154296875,5.67578125,11.34375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",17.0,5645,3310,271,380,8.3828125,2.80078125,5.8828125,11.46875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",18.0,5645,3310,271,380,8.4296875,2.94921875,5.59375,11.53125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",19.0,5645,3310,271,380,8.703125,2.787109375,5.8125,11.671875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",20.0,5645,3310,271,733,8.9921875,2.66015625,5.9375,11.6171875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",21.0,5645,3310,271,380,9.0234375,2.587890625,5.8984375,11.546875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",22.0,5645,3310,271,380,8.453125,2.30078125,5.796875,11.5390625,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",23.0,5645,3310,271,733,8.6328125,2.296875,5.89453125,11.671875,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",24.0,5645,3310,271,733,8.640625,2.2734375,5.99609375,11.6328125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",25.0,5645,3310,271,380,8.65625,2.08984375,5.859375,11.5703125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",26.0,5645,3310,271,380,8.8515625,2.279296875,5.9765625,11.59375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",27.0,5645,3310,271,380,8.6875,2.162109375,6.03125,11.609375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",28.0,5645,3310,271,380,8.7265625,2.166015625,5.88671875,11.5703125,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",29.0,5645,3310,271,380,8.8671875,2.212890625,5.81640625,11.6484375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",30.0,5645,3310,271,380,8.5703125,2.07421875,5.71484375,11.609375,False,False,False
expand,contract,none,"Q: What is the none of expand?
A:",31.0,5645,3310,271,733,8.8515625,2.103515625,5.34765625,11.53125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",,20804,2905,271,380,4.71875,3.85546875,5.2734375,12.3203125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",0.0,20804,2905,271,8256,6.59765625,5.63671875,6.37890625,11.984375,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",1.0,20804,2905,271,8256,6.71484375,5.6484375,6.58984375,12.03125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",2.0,20804,2905,271,380,6.40625,5.2109375,6.16015625,12.0703125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",3.0,20804,2905,271,380,6.0,5.1171875,6.28125,11.7265625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",4.0,20804,2905,271,380,5.70703125,5.03515625,6.1640625,11.5703125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",5.0,20804,2905,271,380,6.1875,5.3671875,6.44921875,11.4453125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",6.0,20804,2905,271,380,5.7734375,4.94140625,6.265625,11.78125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",7.0,20804,2905,271,380,6.31640625,5.28125,6.2421875,11.625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",8.0,20804,2905,271,380,6.61328125,5.5625,6.05859375,11.7265625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",9.0,20804,2905,271,380,6.8359375,5.8671875,6.28125,11.375,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",10.0,20804,2905,271,380,6.875,5.84765625,5.984375,11.5,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",11.0,20804,2905,271,380,6.41015625,5.359375,5.83203125,11.7265625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",12.0,20804,2905,271,8256,6.40234375,5.4375,5.484375,12.1328125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",13.0,20804,2905,271,380,6.11328125,4.984375,5.46484375,11.7734375,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",14.0,20804,2905,271,8256,6.25,5.453125,5.27734375,11.625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",15.0,20804,2905,271,380,6.0234375,5.1328125,5.42578125,12.0390625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",16.0,20804,2905,271,380,5.75,4.83984375,5.3046875,11.9140625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",17.0,20804,2905,271,380,5.3671875,4.40625,5.33203125,11.9609375,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",18.0,20804,2905,271,380,4.9609375,4.0625,5.23046875,11.9921875,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",19.0,20804,2905,271,380,4.890625,4.01953125,5.21875,12.046875,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",20.0,20804,2905,271,380,4.8125,3.958984375,5.26953125,11.9453125,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",21.0,20804,2905,271,380,4.6796875,3.71875,5.265625,12.0,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",22.0,20804,2905,271,380,4.37890625,3.58203125,5.14453125,12.0390625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",23.0,20804,2905,271,380,4.4296875,3.64453125,5.1328125,12.1171875,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",24.0,20804,2905,271,380,4.24609375,3.55859375,5.25,12.140625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",25.0,20804,2905,271,380,4.26171875,3.724609375,5.12109375,12.0859375,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",26.0,20804,2905,271,380,4.5234375,3.927734375,5.26953125,12.1171875,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",27.0,20804,2905,271,380,4.18359375,3.712890625,5.2890625,12.1015625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",28.0,20804,2905,271,380,4.265625,3.6015625,5.18359375,12.1015625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",29.0,20804,2905,271,380,4.56640625,3.671875,5.08984375,12.171875,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",30.0,20804,2905,271,380,4.35546875,3.70703125,5.05859375,12.15625,False,False,False
unrelated,related,none,"Q: What is the none of unrelated?
A:",31.0,20804,2905,271,380,4.66796875,3.765625,4.7109375,12.0078125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",,19781,4891,271,380,6.7421875,3.853515625,5.05078125,12.0,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",0.0,19781,4891,271,380,7.8125,5.02734375,6.3046875,11.296875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",1.0,19781,4891,271,380,7.7734375,4.94921875,6.28125,11.3046875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",2.0,19781,4891,271,380,7.7421875,4.83984375,5.96875,11.5546875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",3.0,19781,4891,271,380,7.41796875,4.5625,5.96875,11.3046875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",4.0,19781,4891,271,380,7.55859375,4.64453125,6.01953125,11.265625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",5.0,19781,4891,271,380,7.49609375,4.671875,6.07421875,11.203125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",6.0,19781,4891,271,380,7.046875,4.578125,5.921875,11.4375,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",7.0,19781,4891,271,380,7.44140625,4.55078125,5.8359375,11.421875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",8.0,19781,4891,271,380,7.234375,4.66015625,5.4609375,11.3671875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",9.0,19781,4891,271,380,7.50390625,4.6015625,5.76953125,11.1875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",10.0,19781,4891,271,380,7.59375,5.03515625,5.44921875,11.203125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",11.0,19781,4891,271,380,7.3046875,4.62109375,5.375,11.390625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",12.0,19781,4891,271,380,7.78125,5.39453125,5.3125,11.4140625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",13.0,19781,4891,271,380,7.56640625,4.6171875,5.328125,11.4453125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",14.0,19781,4891,271,8256,7.26953125,5.06640625,5.078125,11.1875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",15.0,19781,4891,271,380,7.296875,4.62890625,5.21875,11.84375,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",16.0,19781,4891,271,380,7.171875,4.65625,5.0546875,11.5546875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",17.0,19781,4891,271,380,6.66015625,4.3203125,5.06640625,11.640625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",18.0,19781,4891,271,380,7.1640625,4.51171875,4.8515625,11.640625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",19.0,19781,4891,271,380,7.26171875,4.81640625,5.0859375,11.703125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",20.0,19781,4891,271,380,7.6328125,4.6796875,5.078125,11.65625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",21.0,19781,4891,271,380,7.43359375,4.8203125,5.0859375,11.6953125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",22.0,19781,4891,271,380,6.86328125,4.5,4.953125,11.765625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",23.0,19781,4891,271,380,7.140625,4.86328125,5.08203125,11.7890625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",24.0,19781,4891,271,380,6.90234375,4.68359375,5.15625,11.8515625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",25.0,19781,4891,271,380,7.0078125,4.4921875,4.96484375,11.78125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",26.0,19781,4891,271,380,6.93359375,4.47265625,5.12890625,11.7890625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",27.0,19781,4891,271,380,6.7421875,4.3671875,5.1015625,11.8203125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",28.0,19781,4891,271,380,6.87109375,4.37890625,5.04296875,11.8046875,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",29.0,19781,4891,271,380,7.015625,4.48828125,4.91796875,11.859375,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",30.0,19781,4891,271,380,6.953125,4.55078125,4.84765625,11.78125,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",31.0,19781,4891,271,380,7.19140625,4.30859375,4.5,11.6796875,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",,2834,3477,271,380,5.9921875,5.92578125,4.88671875,11.9765625,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",0.0,2834,3477,271,733,7.6953125,8.1640625,6.10546875,12.03125,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",1.0,2834,3477,271,733,7.95703125,8.140625,6.24609375,11.921875,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",2.0,2834,3477,271,733,7.7109375,7.6875,5.7734375,12.0859375,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",3.0,2834,3477,271,733,7.1953125,7.37890625,5.84765625,11.703125,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",4.0,2834,3477,271,733,7.05078125,7.37890625,5.7265625,11.6015625,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",5.0,2834,3477,271,733,7.07421875,7.953125,5.8671875,11.59375,False,False,False
