input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Azerbaijan,Baku,repeition,"Q: What is the repeition of Azerbaijan?
A:",74577,426,6351,The,"tensor([ 3.0176,  1.1162,  1.4375,  ..., -5.3438, -5.3438, -5.3438],
       dtype=torch.float16)",578,16.15625,11.65625,9.109375,False,False,False
Bahamas,Nassau,repeition,"Q: What is the repeition of Bahamas?
A:",84229,73002,6351,The,"tensor([ 3.2305,  2.0078,  2.7793,  ..., -5.1328, -5.1328, -5.1328],
       dtype=torch.float16)",578,14.2265625,10.6875,8.78125,False,False,False
Bahrain,Manama,repeition,"Q: What is the repeition of Bahrain?
A:",66739,2418,6351,Bahrain,"tensor([ 2.6465,  0.8999,  1.5586,  ..., -6.8008, -6.8008, -6.8008],
       dtype=torch.float16)",66739,15.78125,9.4765625,8.90625,True,False,False
Bangladesh,Dhaka,repeition,"Q: What is the repeition of Bangladesh?
A:",39601,44327,6351,The,"tensor([ 3.3945,  0.8931,  0.9907,  ..., -6.1523, -6.1523, -6.1523],
       dtype=torch.float16)",578,16.0,11.046875,8.8671875,False,False,False
Barbados,Bridgetown,repeition,"Q: What is the repeition of Barbados?
A:",47142,32437,6351,Barb,"tensor([ 3.7852,  2.1328,  2.1074,  ..., -5.9062, -5.9062, -5.9062],
       dtype=torch.float16)",47142,16.0625,7.4375,8.71875,True,False,False
Belarus,Minsk,repeition,"Q: What is the repeition of Belarus?
A:",70606,386,6351,The,"tensor([ 2.8848,  1.1123,  1.1191,  ..., -6.3320, -6.3320, -6.3320],
       dtype=torch.float16)",578,15.6015625,10.796875,8.84375,False,False,False
Belgium,Brussels,repeition,"Q: What is the repeition of Belgium?
A:",34061,38269,6351,Belgium,"tensor([ 3.0859,  1.0938,  1.9238,  ..., -6.4609, -6.4609, -6.4609],
       dtype=torch.float16)",34061,15.7578125,10.015625,8.9375,True,False,False
Belize,Belmopan,repeition,"Q: What is the repeition of Belize?
A:",98104,7984,6351,The,"tensor([ 3.1133,  1.3232,  2.2305,  ..., -6.4922, -6.4922, -6.4922],
       dtype=torch.float16)",578,15.015625,10.5625,9.4140625,False,False,False
Benin,Porto-Novo,repeition,"Q: What is the repeition of Benin?
A:",7505,70798,6351,Ben,"tensor([ 2.1328, -0.0906,  1.1523,  ..., -8.1250, -8.1250, -8.1250],
       dtype=torch.float16)",7505,14.9375,3.2265625,7.37890625,True,False,False
Bhutan,Thimphu,repeition,"Q: What is the repeition of Bhutan?
A:",31930,666,6351,Bh,"tensor([ 1.3555,  0.6919,  1.1553,  ..., -8.2344, -8.2344, -8.2344],
       dtype=torch.float16)",31930,15.3515625,9.296875,7.5625,True,False,False
Bolivia,La Paz,repeition,"Q: What is the repeition of Bolivia?
A:",77710,5034,6351,Bolivia,"tensor([ 3.4453,  1.9453,  1.3105,  ..., -5.7109, -5.7109, -5.7109],
       dtype=torch.float16)",77710,15.9609375,12.0,8.71875,True,False,False
Bosnia and Herzegovina,Sarajevo,repeition,"Q: What is the repeition of Bosnia and Herzegovina?
A:",77428,13951,6351,Bosnia,"tensor([ 3.0977,  1.1123,  1.6270,  ..., -4.2578, -4.2578, -4.2578],
       dtype=torch.float16)",77428,17.15625,10.2421875,8.609375,True,False,False
Botswana,Gaborone,repeition,"Q: What is the repeition of Botswana?
A:",23869,480,6351,Bot,"tensor([ 3.7090,  1.2402,  1.4004,  ..., -7.4258, -7.4258, -7.4258],
       dtype=torch.float16)",23869,15.421875,10.8515625,8.234375,True,False,False
Brazil,Brasilia,repeition,"Q: What is the repeition of Brazil?
A:",16327,62224,6351,Brazil,"tensor([ 3.0039,  0.7534,  1.6191,  ..., -6.6758, -6.6758, -6.6758],
       dtype=torch.float16)",16327,15.40625,9.28125,8.2265625,True,False,False
Brunei,Bandar Seri Begawan,repeition,"Q: What is the repeition of Brunei?
A:",3320,17366,6351,Br,"tensor([ 2.2695,  0.8564,  0.9863,  ..., -7.8984, -7.8984, -7.8984],
       dtype=torch.float16)",3320,14.8984375,9.125,6.83203125,True,False,False
Bulgaria,Sofia,repeition,"Q: What is the repeition of Bulgaria?
A:",59819,79663,6351,Bulgaria,"tensor([ 1.9785,  0.7603,  1.2246,  ..., -6.5469, -6.5469, -6.5469],
       dtype=torch.float16)",59819,15.8671875,10.203125,8.7421875,True,False,False
Burkina Faso,Ouagadougou,repeition,"Q: What is the repeition of Burkina Faso?
A:",71740,69327,6351,Burk,"tensor([ 4.0430,  2.2246,  1.4238,  ..., -3.8496, -3.8496, -3.8496],
       dtype=torch.float16)",71740,18.15625,9.96875,8.3671875,True,False,False
Burundi,Bujumbura,repeition,"Q: What is the repeition of Burundi?
A:",12649,426,6351,The,"tensor([ 2.1855,  1.0156,  0.9473,  ..., -6.7422, -6.7422, -6.7422],
       dtype=torch.float16)",578,15.5546875,11.578125,7.50390625,False,False,False
Cabo Verde,Praia,repeition,"Q: What is the repeition of Cabo Verde?
A:",27200,41465,6351,Cab,"tensor([ 1.7910,  0.5879,  0.8647,  ..., -8.0859, -8.0859, -8.0859],
       dtype=torch.float16)",27200,14.859375,6.41015625,6.55078125,True,False,False
Cambodia,Phnom Penh,repeition,"Q: What is the repeition of Cambodia?
A:",62138,2405,6351,The,"tensor([ 2.4980,  1.3379,  1.6055,  ..., -8.1016, -8.1016, -8.1016],
       dtype=torch.float16)",578,14.8828125,10.3984375,7.3515625,False,False,False
Cameroon,Yaounde,repeition,"Q: What is the repeition of Cameroon?
A:",95108,40484,6351,Cameroon,"tensor([ 3.6738,  2.1680,  2.1934,  ..., -4.5000, -4.5000, -4.5000],
       dtype=torch.float16)",95108,16.5625,9.0234375,8.5546875,True,False,False
Canada,Ottawa,repeition,"Q: What is the repeition of Canada?
A:",7008,33266,6351,The,"tensor([ 2.6562,  1.0713,  1.0205,  ..., -8.5469, -8.5469, -8.5469],
       dtype=torch.float16)",578,14.5078125,8.3125,7.6015625,False,False,False
Central African Republic,Bangui,repeition,"Q: What is the repeition of Central African Republic?
A:",10913,17343,6351,The,"tensor([ 2.2910,  0.2395,  0.4709,  ..., -3.9980, -3.9980, -3.9980],
       dtype=torch.float16)",578,16.328125,5.421875,8.7890625,False,False,False
Chad,N'Djamena,repeition,"Q: What is the repeition of Chad?
A:",43130,452,6351,The,"tensor([ 2.5918,  1.1348,  2.0684,  ..., -6.5000, -6.5000, -6.5000],
       dtype=torch.float16)",578,15.859375,8.734375,9.1953125,False,False,False
Chile,Santiago,repeition,"Q: What is the repeition of Chile?
A:",34100,55678,6351,,"tensor([ 3.3398,  1.3965,  1.6221,  ..., -6.2305, -6.2305, -6.2305],
       dtype=torch.float16)",220,15.46875,9.125,8.8984375,False,False,False
China,Beijing,repeition,"Q: What is the repeition of China?
A:",5734,27647,6351,The,"tensor([ 0.5942, -0.8008,  0.2927,  ..., -9.7734, -9.7734, -9.7734],
       dtype=torch.float16)",578,13.0703125,9.03125,7.03515625,False,False,False
Colombia,Bogotá,repeition,"Q: What is the repeition of Colombia?
A:",39133,42648,6351,Colombia,"tensor([ 2.6875,  1.4395,  1.5586,  ..., -5.7070, -5.7070, -5.7070],
       dtype=torch.float16)",39133,15.9375,8.796875,8.296875,True,False,False
Comoros,Moroni,repeition,"Q: What is the repeition of Comoros?
A:",1219,8613,6351,,"tensor([ 1.1611,  0.3064,  0.7822,  ..., -7.8125, -7.8125, -7.8125],
       dtype=torch.float16)",220,14.359375,7.953125,6.75390625,False,False,False
Congo,Kinshasa,repeition,"Q: What is the repeition of Congo?
A:",54932,31991,6351,The,"tensor([ 2.4082,  1.2627,  2.3145,  ..., -7.4062, -7.4062, -7.4062],
       dtype=torch.float16)",578,15.15625,6.3671875,7.921875,False,False,False
Costa Rica,San José,repeition,"Q: What is the repeition of Costa Rica?
A:",32380,5960,6351,Costa,"tensor([ 2.8359,  1.8018,  1.6748,  ..., -6.4102, -6.4102, -6.4102],
       dtype=torch.float16)",32380,15.421875,8.8671875,7.91015625,True,False,False
Cote d'Ivoire,Yamoussoukro,repeition,"Q: What is the repeition of Cote d'Ivoire?
A:",356,34654,6351,The,"tensor([ 1.9707,  0.4741,  0.9282,  ..., -6.4609, -6.4609, -6.4609],
       dtype=torch.float16)",578,16.0,6.8359375,6.8828125,False,False,False
Croatia,Zagreb,repeition,"Q: What is the repeition of Croatia?
A:",58311,89718,6351,Croatia,"tensor([ 1.6992,  0.0127,  1.1953,  ..., -7.4062, -7.4062, -7.4062],
       dtype=torch.float16)",58311,15.1328125,7.81640625,7.57421875,True,False,False
Cuba,Havana,repeition,"Q: What is the repeition of Cuba?
A:",32777,86975,6351,Cuba,"tensor([ 2.1133,  1.3975,  1.8291,  ..., -7.4609, -7.4609, -7.4609],
       dtype=torch.float16)",32777,14.9921875,10.4921875,8.5,True,False,False
Cyprus,Nicosia,repeition,"Q: What is the repeition of Cyprus?
A:",57784,452,6351,,"tensor([ 2.1484,  1.0713,  1.4102,  ..., -7.4961, -7.4961, -7.4961],
       dtype=torch.float16)",220,14.8828125,9.1640625,7.8359375,False,False,False
Czech Republic,Prague,repeition,"Q: What is the repeition of Czech Republic?
A:",34250,68389,6351,The,"tensor([ 2.0781,  0.0211,  1.0840,  ..., -7.2852, -7.2852, -7.2852],
       dtype=torch.float16)",578,14.6796875,10.4453125,7.24609375,False,False,False
Democratic Republic of the Congo,Kinshasa,repeition,"Q: What is the repeition of Democratic Republic of the Congo?
A:",11650,31991,6351,Democratic,"tensor([ 3.7500,  1.8174,  1.3193,  ..., -3.1992, -3.1992, -3.1992],
       dtype=torch.float16)",11650,17.390625,9.15625,8.328125,True,False,False
Denmark,Copenhagen,repeition,"Q: What is the repeition of Denmark?
A:",35440,64161,6351,Denmark,"tensor([ 2.2891,  0.9219,  1.4814,  ..., -6.7109, -6.7109, -6.7109],
       dtype=torch.float16)",35440,15.3671875,10.03125,8.7578125,True,False,False
Djibouti,Djibouti City,repeition,"Q: What is the repeition of Djibouti?
A:",52162,52162,6351,Dj,"tensor([ 2.5898,  0.6133,  1.8154,  ..., -6.7266, -6.7266, -6.7266],
       dtype=torch.float16)",52162,16.875,16.875,8.9296875,True,True,False
Dominica,Roseau,repeition,"Q: What is the repeition of Dominica?
A:",23286,16344,6351,Domin,"tensor([ 2.9043,  1.6602,  2.1445,  ..., -6.1289, -6.1289, -6.1289],
       dtype=torch.float16)",23286,16.5,7.77734375,9.234375,True,False,False
Dominican Republic,Santo Domingo,repeition,"Q: What is the repeition of Dominican Republic?
A:",67113,77737,6351,The,"tensor([ 3.8242,  2.7227,  2.4277,  ..., -4.6211, -4.6211, -4.6211],
       dtype=torch.float16)",578,15.6796875,10.375,7.55078125,False,False,False
Ecuador,Quito,repeition,"Q: What is the repeition of Ecuador?
A:",55091,1229,6351,Ecuador,"tensor([ 3.1562,  2.1387,  1.7393,  ..., -6.4570, -6.4570, -6.4570],
       dtype=torch.float16)",55091,15.4375,11.9765625,7.1640625,True,False,False
Egypt,Cairo,repeition,"Q: What is the repeition of Egypt?
A:",15212,53650,6351,The,"tensor([ 2.2793,  0.5977,  1.4346,  ..., -7.3359, -7.3359, -7.3359],
       dtype=torch.float16)",578,15.09375,10.015625,8.1875,False,False,False
El Salvador,San Salvador,repeition,"Q: What is the repeition of El Salvador?
A:",4072,5960,6351,El,"tensor([ 3.2715,  2.2734,  1.7881,  ..., -6.2305, -6.2305, -6.2305],
       dtype=torch.float16)",4072,16.140625,9.6015625,7.12109375,True,False,False
Equatorial Guinea,Malabo,repeition,"Q: What is the repeition of Equatorial Guinea?
A:",11964,8560,6351,Equ,"tensor([ 2.7754,  0.6465,  0.3413,  ..., -6.7031, -6.7031, -6.7031],
       dtype=torch.float16)",11964,16.0,9.6640625,6.40625,True,False,False
Eritrea,Asmara,repeition,"Q: What is the repeition of Eritrea?
A:",469,1666,6351,The,"tensor([ 1.7812,  0.2045,  0.7192,  ..., -7.6562, -7.6562, -7.6562],
       dtype=torch.float16)",578,15.15625,10.5390625,7.79296875,False,False,False
Estonia,Tallinn,repeition,"Q: What is the repeition of Estonia?
A:",69462,42202,6351,The,"tensor([ 3.1543,  1.2480,  2.2109,  ..., -6.0703, -6.0703, -6.0703],
       dtype=torch.float16)",578,15.75,8.3125,9.0234375,False,False,False
Eswatini,Mbabane,repeition,"Q: What is the repeition of Eswatini?
A:",469,386,6351,The,"tensor([ 1.1709,  0.7720,  0.8271,  ..., -7.3711, -7.3711, -7.3711],
       dtype=torch.float16)",578,15.5703125,9.546875,7.3125,False,False,False
Ethiopia,Addis Ababa,repeition,"Q: What is the repeition of Ethiopia?
A:",60457,2758,6351,Ethiopia,"tensor([ 3.2227,  1.2275,  1.5420,  ..., -5.4609, -5.4609, -5.4609],
       dtype=torch.float16)",60457,16.203125,10.609375,9.8046875,True,False,False
Fiji,Suva,repeition,"Q: What is the repeition of Fiji?
A:",86196,17360,6351,The,"tensor([ 3.1211,  1.2061,  2.3984,  ..., -5.6406, -5.6406, -5.6406],
       dtype=torch.float16)",578,15.46875,7.26953125,8.9765625,False,False,False
Finland,Helsinki,repeition,"Q: What is the repeition of Finland?
A:",37355,77434,6351,Finland,"tensor([ 2.7930,  1.3926,  1.9033,  ..., -6.3438, -6.3438, -6.3438],
       dtype=torch.float16)",37355,15.8515625,10.5703125,9.4375,True,False,False
France,Paris,repeition,"Q: What is the repeition of France?
A:",9822,12366,6351,The,"tensor([ 2.8633,  0.4932,  1.4395,  ..., -6.6992, -6.6992, -6.6992],
       dtype=torch.float16)",578,15.2421875,9.8125,8.484375,False,False,False
Gabon,Libreville,repeition,"Q: What is the repeition of Gabon?
A:",24664,5806,6351,Gab,"tensor([ 3.5293,  1.2568,  1.4277,  ..., -5.6641, -5.6641, -5.6641],
       dtype=torch.float16)",24664,16.3125,8.6796875,8.46875,True,False,False
Gambia,Banjul,repeition,"Q: What is the repeition of Gambia?
A:",480,23565,6351,The,"tensor([ 3.2148,  1.1416,  1.6260,  ..., -5.3555, -5.3555, -5.3555],
       dtype=torch.float16)",578,15.9375,8.4296875,9.015625,False,False,False
Georgia,Tbilisi,repeition,"Q: What is the repeition of Georgia?
A:",16272,350,6351,Georgia,"tensor([ 2.2969,  0.7505,  1.1289,  ..., -8.3281, -8.3281, -8.3281],
       dtype=torch.float16)",16272,15.078125,9.2109375,9.1953125,True,False,False
Germany,Berlin,repeition,"Q: What is the repeition of Germany?
A:",10057,20437,6351,The,"tensor([ 1.9229,  0.1654,  1.7002,  ..., -7.1406, -7.1406, -7.1406],
       dtype=torch.float16)",578,15.203125,10.0546875,8.3125,False,False,False
Ghana,Accra,repeition,"Q: What is the repeition of Ghana?
A:",48668,11683,6351,Ghana,"tensor([ 4.2812,  1.6377,  2.2051,  ..., -5.0391, -5.0391, -5.0391],
       dtype=torch.float16)",48668,16.671875,9.8046875,9.5703125,True,False,False
Greece,Athens,repeition,"Q: What is the repeition of Greece?
A:",25431,46926,6351,The,"tensor([ 2.0527,  1.2354,  1.5488,  ..., -7.9688, -7.9688, -7.9688],
       dtype=torch.float16)",578,14.9140625,10.0390625,7.59765625,False,False,False
Grenada,St. George's,repeition,"Q: What is the repeition of Grenada?
A:",39224,800,6351,,"tensor([ 2.7227,  1.2822,  2.0645,  ..., -7.0938, -7.0938, -7.0938],
       dtype=torch.float16)",220,15.0546875,8.703125,8.46875,False,False,False
Guatemala,Guatemala City,repeition,"Q: What is the repeition of Guatemala?
A:",63078,63078,6351,The,"tensor([ 3.1074,  2.4629,  1.9570,  ..., -5.5703, -5.5703, -5.5703],
       dtype=torch.float16)",578,15.7265625,15.7265625,8.4296875,False,False,False
Guinea,Conakry,repeition,"Q: What is the repeition of Guinea?
A:",48903,1221,6351,Guinea,"tensor([ 3.4961,  1.3916,  1.3223,  ..., -5.0312, -5.0312, -5.0312],
       dtype=torch.float16)",48903,16.625,9.046875,8.8984375,True,False,False
Guinea-Bissau,Bissau,repeition,"Q: What is the repeition of Guinea-Bissau?
A:",48903,426,6351,Guinea,"tensor([ 3.8516,  1.7021,  0.6309,  ..., -2.6328, -2.6309, -2.6309],
       dtype=torch.float16)",48903,18.1875,13.40625,9.03125,True,False,False
Guyana,Georgetown,repeition,"Q: What is the repeition of Guyana?
A:",26340,66039,6351,Guy,"tensor([ 4.1445,  1.8555,  1.8838,  ..., -5.6172, -5.6172, -5.6133],
       dtype=torch.float16)",26340,16.640625,8.1484375,9.109375,True,False,False
Haiti,Port-au-Prince,repeition,"Q: What is the repeition of Haiti?
A:",56290,5896,6351,The,"tensor([ 3.5703,  2.3574,  2.4238,  ..., -5.4648, -5.4648, -5.4648],
       dtype=torch.float16)",578,15.40625,9.625,9.265625,False,False,False
Honduras,Tegucigalpa,repeition,"Q: What is the repeition of Honduras?
A:",71415,350,6351,The,"tensor([ 3.9961,  2.5332,  2.0293,  ..., -4.7305, -4.7305, -4.7305],
       dtype=torch.float16)",578,15.953125,10.96875,8.875,False,False,False
Hungary,Budapest,repeition,"Q: What is the repeition of Hungary?
A:",43876,70695,6351,The,"tensor([ 2.2617,  0.9663,  1.4805,  ..., -7.7344, -7.7344, -7.7344],
       dtype=torch.float16)",578,14.8046875,9.734375,8.34375,False,False,False
Iceland,Reykjavik,repeition,"Q: What is the repeition of Iceland?
A:",39496,49312,6351,The,"tensor([ 2.7070,  1.5439,  1.5400,  ..., -6.9688, -6.9688, -6.9688],
       dtype=torch.float16)",578,14.953125,10.671875,7.6484375,False,False,False
India,New Delhi,repeition,"Q: What is the repeition of India?
A:",6890,1561,6351,The,"tensor([ 2.1895,  0.2384,  0.8540,  ..., -7.8750, -7.8750, -7.8750],
       dtype=torch.float16)",578,15.0859375,8.1796875,8.4765625,False,False,False
Indonesia,Jakarta,repeition,"Q: What is the repeition of Indonesia?
A:",24922,64133,6351,Indonesia,"tensor([ 2.9434,  1.5215,  1.5605,  ..., -6.5938, -6.5938, -6.5938],
       dtype=torch.float16)",24922,15.9296875,10.875,7.23046875,True,False,False
Iran,Tehran,repeition,"Q: What is the repeition of Iran?
A:",10471,53795,6351,The,"tensor([ 2.5605,  0.2915,  1.4814,  ..., -7.2891, -7.2891, -7.2891],
       dtype=torch.float16)",578,15.2890625,10.7109375,8.28125,False,False,False
Iraq,Baghdad,repeition,"Q: What is the repeition of Iraq?
A:",11340,56318,6351,The,"tensor([ 1.2510, -0.1464,  0.6924,  ..., -8.4922, -8.4922, -8.4922],
       dtype=torch.float16)",578,14.3515625,9.84375,7.19921875,False,False,False
Ireland,Dublin,repeition,"Q: What is the repeition of Ireland?
A:",14990,33977,6351,The,"tensor([ 2.7227,  0.9048,  1.0459,  ..., -7.2930, -7.2930, -7.2930],
       dtype=torch.float16)",578,14.7265625,9.8203125,8.6640625,False,False,False
Israel,Jerusalem,repeition,"Q: What is the repeition of Israel?
A:",6921,26523,6351,The,"tensor([ 0.1760, -0.6724,  1.3604,  ..., -8.4844, -8.4844, -8.4844],
       dtype=torch.float16)",578,14.6171875,6.98046875,6.42578125,False,False,False
Italy,Rome,repeition,"Q: What is the repeition of Italy?
A:",15704,22463,6351,The,"tensor([ 2.7188,  0.2083,  1.5996,  ..., -6.9414, -6.9375, -6.9375],
       dtype=torch.float16)",578,15.2734375,9.6875,8.4609375,False,False,False
Jamaica,Kingston,repeition,"Q: What is the repeition of Jamaica?
A:",57275,63569,6351,,"tensor([ 3.8379,  2.0527,  2.4355,  ..., -4.7031, -4.6992, -4.6992],
       dtype=torch.float16)",220,16.34375,9.0,9.5703125,False,False,False
Japan,Tokyo,repeition,"Q: What is the repeition of Japan?
A:",6457,27286,6351,The,"tensor([ 1.9912, -0.0385,  1.4785,  ..., -9.2891, -9.2891, -9.2891],
       dtype=torch.float16)",578,13.921875,9.7109375,7.62890625,False,False,False
Jordan,Amman,repeition,"Q: What is the repeition of Jordan?
A:",17527,3383,6351,The,"tensor([ 0.5293, -0.8242,  1.4697,  ..., -9.2812, -9.2812, -9.2812],
       dtype=torch.float16)",578,13.609375,8.3046875,5.94921875,False,False,False
Kazakhstan,Astana,repeition,"Q: What is the repeition of Kazakhstan?
A:",73537,20717,6351,Kazakhstan,"tensor([ 2.5430,  1.3359,  1.1787,  ..., -6.4492, -6.4492, -6.4492],
       dtype=torch.float16)",73537,16.234375,9.3359375,8.078125,True,False,False
Kenya,Nairobi,repeition,"Q: What is the repeition of Kenya?
A:",37766,97625,6351,,"tensor([ 2.7305,  0.7280,  1.6680,  ..., -6.4531, -6.4531, -6.4531],
       dtype=torch.float16)",220,15.59375,9.9296875,8.7421875,False,False,False
Kiribati,South Tarawa,repeition,"Q: What is the repeition of Kiribati?
A:",26608,4987,6351,Kir,"tensor([ 3.3594,  1.6182,  1.0488,  ..., -6.1953, -6.1953, -6.1953],
       dtype=torch.float16)",26608,16.546875,8.734375,7.5078125,True,False,False
Kosovo,Pristina,repeition,"Q: What is the repeition of Kosovo?
A:",80997,2394,6351,The,"tensor([ 2.7461,  1.5645,  1.4658,  ..., -6.1172, -6.1172, -6.1172],
       dtype=torch.float16)",578,15.5078125,9.46875,8.3203125,False,False,False
Kuwait,Kuwait City,repeition,"Q: What is the repeition of Kuwait?
A:",57111,57111,6351,The,"tensor([ 1.7490,  0.2264,  1.1299,  ..., -8.2344, -8.2344, -8.2344],
       dtype=torch.float16)",578,14.421875,14.421875,8.6796875,False,False,False
Kyrgyzstan,Bishkek,repeition,"Q: What is the repeition of Kyrgyzstan?
A:",23727,426,6351,The,"tensor([ 1.7295,  0.5830, -0.1467,  ..., -8.3438, -8.3438, -8.3438],
       dtype=torch.float16)",578,15.0078125,9.6328125,7.87109375,False,False,False
Laos,Vientiane,repeition,"Q: What is the repeition of Laos?
A:",96844,650,6351,The,"tensor([ 3.2520,  1.8027,  1.5674,  ..., -6.6914, -6.6914, -6.6914],
       dtype=torch.float16)",578,15.09375,9.390625,7.85546875,False,False,False
Latvia,Riga,repeition,"Q: What is the repeition of Latvia?
A:",79258,432,6351,The,"tensor([ 3.2773,  1.7510,  2.2715,  ..., -4.6914, -4.6914, -4.6914],
       dtype=torch.float16)",578,15.8359375,11.296875,9.4765625,False,False,False
Lebanon,Beirut,repeition,"Q: What is the repeition of Lebanon?
A:",40371,95411,6351,Lebanon,"tensor([ 2.7559,  1.5752,  2.2871,  ..., -5.3711, -5.3711, -5.3711],
       dtype=torch.float16)",40371,16.59375,10.8046875,9.1796875,True,False,False
Lesotho,Maseru,repeition,"Q: What is the repeition of Lesotho?
A:",11876,386,6351,The,"tensor([ 2.6816,  1.1738,  1.6650,  ..., -6.4102, -6.4102, -6.4102],
       dtype=torch.float16)",578,15.859375,10.7265625,7.9140625,False,False,False
Liberia,Monrovia,repeition,"Q: What is the repeition of Liberia?
A:",84625,3206,6351,The,"tensor([ 3.0371,  1.4346,  1.4746,  ..., -4.5586, -4.5586, -4.5586],
       dtype=torch.float16)",578,16.3125,10.8515625,9.671875,False,False,False
Libya,Tripoli,repeition,"Q: What is the repeition of Libya?
A:",38059,27852,6351,,"tensor([ 2.4453,  0.6230,  1.1592,  ..., -5.7266, -5.7266, -5.7266],
       dtype=torch.float16)",220,15.75,10.515625,8.546875,False,False,False
Liechtenstein,Vaduz,repeition,"Q: What is the repeition of Liechtenstein?
A:",22213,93212,6351,,"tensor([ 2.3926,  1.6094,  2.2500,  ..., -5.8398, -5.8398, -5.8398],
       dtype=torch.float16)",220,15.25,5.94140625,7.4140625,False,False,False
Lithuania,Vilnius,repeition,"Q: What is the repeition of Lithuania?
A:",71606,64749,6351,Lithuania,"tensor([ 3.3184,  1.6465,  1.5693,  ..., -4.7578, -4.7578, -4.7578],
       dtype=torch.float16)",71606,16.390625,8.8125,9.375,True,False,False
Luxembourg,Luxembourg City,repeition,"Q: What is the repeition of Luxembourg?
A:",65971,65971,6351,Luxembourg,"tensor([ 3.0547,  1.5146,  2.2383,  ..., -5.2031, -5.1992, -5.1992],
       dtype=torch.float16)",65971,16.078125,16.078125,9.28125,True,True,False
Madagascar,Antananarivo,repeition,"Q: What is the repeition of Madagascar?
A:",95728,6898,6351,The,"tensor([ 3.2656,  2.9141,  2.5020,  ..., -6.3750, -6.3750, -6.3750],
       dtype=torch.float16)",578,15.5078125,9.0078125,6.78515625,False,False,False
Malawi,Lilongwe,repeition,"Q: What is the repeition of Malawi?
A:",8560,41578,6351,The,"tensor([ 1.2715, -0.1521,  0.7866,  ..., -9.1406, -9.1406, -9.1406],
       dtype=torch.float16)",578,14.0390625,5.51953125,7.35546875,False,False,False
Malaysia,Kuala Lumpur,repeition,"Q: What is the repeition of Malaysia?
A:",28796,87433,6351,The,"tensor([ 2.4941,  1.3193,  1.8193,  ..., -6.7578, -6.7578, -6.7578],
       dtype=torch.float16)",578,15.328125,10.6484375,8.1875,False,False,False
Maldives,Malé,repeition,"Q: What is the repeition of Maldives?
A:",8560,8560,6351,The,"tensor([ 1.9473,  0.9629,  1.1689,  ..., -7.7383, -7.7383, -7.7383],
       dtype=torch.float16)",578,14.2421875,14.2421875,7.23828125,False,False,False
