input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
unrelated,related,none,"Q: What is the none of unrelated?
A:",46305,5552,7000,The,"tensor([-0.0806, -2.2051, -1.6201,  ..., -9.4688, -9.4688, -9.4688],
       dtype=torch.float16)",578,11.1640625,7.54296875,11.0,False,False,False
overnight,daytime,none,"Q: What is the none of overnight?
A:",25402,62182,7000,The,"tensor([  0.1377,  -0.9370,  -1.1396,  ..., -10.4844, -10.4844, -10.4844],
       dtype=torch.float16)",578,8.4296875,3.3046875,9.0,False,False,False
other,same,none,"Q: What is the none of other?
A:",1023,1890,7000,The,"tensor([ -1.7461,  -3.4648,  -2.8438,  ..., -10.2344, -10.2344, -10.2344],
       dtype=torch.float16)",578,5.8125,1.669921875,9.1015625,False,False,False
square,circle,none,"Q: What is the none of square?
A:",9518,12960,7000,The,"tensor([ 1.3779,  0.5664,  1.6602,  ..., -8.7656, -8.7656, -8.7656],
       dtype=torch.float16)",578,11.875,8.1953125,11.6015625,False,False,False
hollow,solid,none,"Q: What is the none of hollow?
A:",42902,6573,7000,The,"tensor([-0.0480, -1.7969, -2.2656,  ..., -9.7188, -9.7188, -9.7188],
       dtype=torch.float16)",578,9.953125,10.265625,11.078125,False,False,False
difficult,easy,none,"Q: What is the none of difficult?
A:",5107,4228,7000,The,"tensor([ -0.0271,  -1.1055,  -0.6787,  ..., -10.2266, -10.2266, -10.2266],
       dtype=torch.float16)",578,7.98046875,8.1484375,8.546875,False,False,False
luxury,poverty,none,"Q: What is the none of luxury?
A:",19913,19542,7000,The,"tensor([ 0.6030,  0.1829, -0.4167,  ..., -9.5938, -9.5938, -9.5938],
       dtype=torch.float16)",578,9.84375,5.5390625,8.984375,False,False,False
stimulate,inhibit,none,"Q: What is the none of stimulate?
A:",51077,69033,7000,The,"tensor([-0.7549, -1.5254, -1.7715,  ..., -9.7109, -9.7109, -9.7109],
       dtype=torch.float16)",578,10.359375,8.5,10.2265625,False,False,False
proceed,halt,none,"Q: What is the none of proceed?
A:",10570,27365,7000,The,"tensor([ -2.1699,  -2.2969,  -2.3340,  ..., -10.5391, -10.5391, -10.5391],
       dtype=torch.float16)",578,6.66015625,1.03125,7.83984375,False,False,False
fertile,infertile,none,"Q: What is the none of fertile?
A:",70225,4225,7000,The,"tensor([ 1.4951,  0.6836,  1.1211,  ..., -8.0781, -8.0781, -8.0781],
       dtype=torch.float16)",578,9.765625,11.734375,11.234375,False,False,False
empirical,theoretical,none,"Q: What is the none of empirical?
A:",46763,32887,7000,The,"tensor([ 1.5332,  1.1777,  0.2522,  ..., -7.8633, -7.8633, -7.8633],
       dtype=torch.float16)",578,12.4765625,10.46875,12.609375,False,False,False
pretty,ugly,none,"Q: What is the none of pretty?
A:",5128,28360,7000,The,"tensor([-0.2030, -2.5352, -2.3008,  ..., -9.9531, -9.9531, -9.9531],
       dtype=torch.float16)",578,8.6171875,6.21875,9.0703125,False,False,False
clinical,emotional,none,"Q: What is the none of clinical?
A:",14830,14604,7000,The,"tensor([ -2.3379,  -2.2695,  -2.3750,  ..., -10.1016, -10.1016, -10.1016],
       dtype=torch.float16)",578,9.203125,3.88671875,9.765625,False,False,False
lucky,unlucky,none,"Q: What is the none of lucky?
A:",18069,89544,7000,The,"tensor([ 0.5151, -0.9136, -0.2854,  ..., -9.9453, -9.9453, -9.9453],
       dtype=torch.float16)",578,8.25,9.7421875,9.375,False,False,False
tail,head,none,"Q: What is the none of tail?
A:",9986,2010,7000,The,"tensor([ 0.0163, -1.4443, -0.7163,  ..., -9.2578, -9.2578, -9.2578],
       dtype=torch.float16)",578,11.2578125,8.8515625,10.9296875,False,False,False
privacy,publicity,none,"Q: What is the none of privacy?
A:",12625,43763,7000,The,"tensor([ 0.5996, -0.6118, -0.5562,  ..., -9.9844, -9.9844, -9.9844],
       dtype=torch.float16)",578,9.96875,4.328125,9.1328125,False,False,False
undergraduate,graduate,none,"Q: What is the none of undergraduate?
A:",41534,19560,7000,The,"tensor([ 0.2323,  0.4268, -0.2136,  ..., -9.3750, -9.3750, -9.3750],
       dtype=torch.float16)",578,9.2109375,7.54296875,10.3125,False,False,False
encourage,discourage,none,"Q: What is the none of encourage?
A:",15253,66087,7000,The,"tensor([-0.3225, -1.6338, -2.0938,  ..., -9.3125, -9.3125, -9.3125],
       dtype=torch.float16)",578,8.8671875,9.90625,9.6328125,False,False,False
insecure,secure,none,"Q: What is the none of insecure?
A:",62945,9966,7000,The,"tensor([-0.8271, -2.5195, -2.0410,  ..., -9.8516, -9.8516, -9.8516],
       dtype=torch.float16)",578,9.453125,8.9296875,9.5,False,False,False
professional,amateur,none,"Q: What is the none of professional?
A:",6721,19077,7000,The,"tensor([-0.1780, -0.4202, -0.6099,  ..., -9.7109, -9.7109, -9.7109],
       dtype=torch.float16)",578,8.5625,4.984375,8.3046875,False,False,False
rapid,slow,none,"Q: What is the none of rapid?
A:",11295,6435,7000,The,"tensor([ -2.2246,  -3.1445,  -2.9980,  ..., -10.2734, -10.2734, -10.2734],
       dtype=torch.float16)",578,8.9609375,7.42578125,9.2890625,False,False,False
worthless,valuable,none,"Q: What is the none of worthless?
A:",66121,15525,7000,The,"tensor([ 1.6738, -0.1184, -1.1416,  ..., -8.5000, -8.5000, -8.5000],
       dtype=torch.float16)",578,12.390625,5.98828125,10.578125,False,False,False
compressed,expanded,none,"Q: What is the none of compressed?
A:",31749,17626,7000,The,"tensor([ 0.4534, -1.6299, -0.9858,  ..., -9.7266, -9.7266, -9.7266],
       dtype=torch.float16)",578,9.8203125,7.6640625,11.171875,False,False,False
prose,poetry,none,"Q: What is the none of prose?
A:",61801,32349,7000,The,"tensor([ 1.7295,  0.9487, -0.5220,  ..., -8.4609, -8.4609, -8.4609],
       dtype=torch.float16)",578,12.515625,10.3359375,11.8359375,False,False,False
watch,ignore,none,"Q: What is the none of watch?
A:",3821,10240,7000,The,"tensor([ 0.2306, -0.3350, -0.5742,  ..., -8.9609, -8.9609, -8.9609],
       dtype=torch.float16)",578,9.4375,1.71484375,9.7890625,False,False,False
beast,beauty,none,"Q: What is the none of beast?
A:",32236,13444,7000,The,"tensor([-0.8271, -1.9980, -1.0586,  ..., -9.4453, -9.4453, -9.4453],
       dtype=torch.float16)",578,7.99609375,4.2265625,10.0703125,False,False,False
pro,con,none,"Q: What is the none of pro?
A:",463,390,7000,The,"tensor([ -1.4414,  -2.8770,  -2.3164,  ..., -10.6797, -10.6797, -10.6797],
       dtype=torch.float16)",578,7.69140625,2.525390625,8.4609375,False,False,False
silent,noisy,none,"Q: What is the none of silent?
A:",21737,50380,7000,The,"tensor([ -0.3958,  -2.0371,  -1.2539,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",578,9.953125,5.7890625,10.171875,False,False,False
inflammatory,anti-inflammatory,none,"Q: What is the none of inflammatory?
A:",47288,7294,7000,The,"tensor([ 0.1323, -0.6382, -1.7568,  ..., -7.8906, -7.8906, -7.8906],
       dtype=torch.float16)",578,9.6171875,9.546875,11.25,False,False,False
remain,leave,none,"Q: What is the none of remain?
A:",7293,5387,7000,The,"tensor([ 0.7134, -0.7144,  0.0692,  ..., -9.5547, -9.5547, -9.5547],
       dtype=torch.float16)",578,8.359375,4.8125,11.234375,False,False,False
wrong,right,none,"Q: What is the none of wrong?
A:",5076,1314,7000,The,"tensor([ -1.1270,  -2.6836,  -2.5234,  ..., -10.3203, -10.3203, -10.3203],
       dtype=torch.float16)",578,7.96875,6.3828125,8.6171875,False,False,False
whisper,shout,none,"Q: What is the none of whisper?
A:",35955,42223,7000,The,"tensor([ -0.9663,  -2.3047,  -1.7842,  ..., -10.3906, -10.3906, -10.3906],
       dtype=torch.float16)",578,8.9453125,4.96484375,8.5546875,False,False,False
sentimental,unemotional,none,"Q: What is the none of sentimental?
A:",93038,653,7000,The,"tensor([ 0.7856, -1.3916, -2.1445,  ..., -9.7031, -9.7031, -9.7031],
       dtype=torch.float16)",578,9.6875,8.171875,9.4765625,False,False,False
fascism,democracy,none,"Q: What is the none of fascism?
A:",81522,20095,7000,The,"tensor([ 2.0820,  1.2314,  0.6567,  ..., -7.3750, -7.3750, -7.3750],
       dtype=torch.float16)",578,10.9921875,10.015625,10.578125,False,False,False
super,inferior,none,"Q: What is the none of super?
A:",2307,38279,7000,The,"tensor([ -0.5430,  -2.5664,  -2.4199,  ..., -10.5391, -10.5391, -10.5391],
       dtype=torch.float16)",578,7.9921875,0.638671875,9.078125,False,False,False
uncle,aunt,none,"Q: What is the none of uncle?
A:",38594,51166,7000,The,"tensor([-0.7622, -2.6504, -2.5547,  ..., -9.7812, -9.7812, -9.7812],
       dtype=torch.float16)",578,9.453125,6.48828125,9.1171875,False,False,False
exit,entry,none,"Q: What is the none of exit?
A:",4974,4441,7000,The,"tensor([ -1.3242,  -1.8408,  -1.9932,  ..., -10.6719, -10.6719, -10.6719],
       dtype=torch.float16)",578,7.6328125,1.7197265625,8.015625,False,False,False
matter,antimatter,none,"Q: What is the none of matter?
A:",5030,79312,7000,The,"tensor([ 3.9570,  2.6426,  1.7197,  ..., -6.6094, -6.6094, -6.6094],
       dtype=torch.float16)",578,12.015625,11.765625,11.7734375,False,False,False
prominence,obscurity,none,"Q: What is the none of prominence?
A:",71199,7600,7000,The,"tensor([ -1.5830,  -2.1719,  -2.2090,  ..., -10.7422, -10.7422, -10.7422],
       dtype=torch.float16)",578,5.90234375,1.33203125,7.703125,False,False,False
demise,birth,none,"Q: What is the none of demise?
A:",58964,7342,7000,The,"tensor([-0.6631, -1.0537, -1.8418,  ..., -9.6172, -9.6172, -9.6172],
       dtype=torch.float16)",578,7.1953125,3.908203125,8.0078125,False,False,False
secular,religious,none,"Q: What is the none of secular?
A:",37019,10597,7000,The,"tensor([ 2.1484,  0.4041,  0.3535,  ..., -8.0391, -8.0391, -8.0391],
       dtype=torch.float16)",578,12.6640625,10.6640625,11.96875,False,False,False
departure,arrival,none,"Q: What is the none of departure?
A:",25959,19163,7000,The,"tensor([-0.3755, -0.7129, -1.5000,  ..., -9.9219, -9.9219, -9.9219],
       dtype=torch.float16)",578,7.328125,2.970703125,8.8984375,False,False,False
bear,deer,none,"Q: What is the none of bear?
A:",11984,39149,7000,The,"tensor([-0.6646, -2.1777, -1.5361,  ..., -9.4375, -9.4375, -9.4375],
       dtype=torch.float16)",578,9.0078125,4.85546875,9.1484375,False,False,False
figure,ground,none,"Q: What is the none of figure?
A:",7216,5015,7000,The,"tensor([-0.6221, -1.0459, -1.0928,  ..., -9.2578, -9.2578, -9.2578],
       dtype=torch.float16)",578,9.671875,5.3671875,10.6875,False,False,False
conspicuous,inconspicuous,none,"Q: What is the none of conspicuous?
A:",97985,28093,7000,The,"tensor([-0.0634, -2.0547, -1.9033,  ..., -9.4844, -9.4844, -9.4844],
       dtype=torch.float16)",578,9.390625,9.953125,10.1796875,False,False,False
boom,whisper,none,"Q: What is the none of boom?
A:",30845,35955,7000,The,"tensor([ -1.0225,  -2.4141,  -2.4258,  ..., -10.5000, -10.5000, -10.5000],
       dtype=torch.float16)",578,8.4140625,0.83056640625,8.3828125,False,False,False
cloudy,clear,none,"Q: What is the none of cloudy?
A:",74649,2867,7000,The,"tensor([ 0.9717,  0.1613, -0.2305,  ..., -9.9062, -9.9062, -9.9062],
       dtype=torch.float16)",578,11.109375,9.7734375,10.0,False,False,False
unreasonable,reasonable,none,"Q: What is the none of unreasonable?
A:",59525,13579,7000,The,"tensor([ 0.4207, -1.7217, -1.3291,  ..., -9.9922, -9.9922, -9.9922],
       dtype=torch.float16)",578,9.5390625,8.6953125,9.625,False,False,False
forward,backward,none,"Q: What is the none of forward?
A:",4741,28655,7000,The,"tensor([ -1.4551,  -2.8145,  -3.0488,  ..., -10.4062, -10.4062, -10.4062],
       dtype=torch.float16)",578,8.5703125,7.84765625,9.4765625,False,False,False
wide,narrow,none,"Q: What is the none of wide?
A:",7029,15376,7000,The,"tensor([ -1.4707,  -3.0371,  -2.4727,  ..., -10.3828, -10.3828, -10.3828],
       dtype=torch.float16)",578,8.890625,7.50390625,9.6953125,False,False,False
relent,persist,none,"Q: What is the none of relent?
A:",43946,23135,7000,The,"tensor([-0.1399, -1.9883, -2.1172,  ..., -9.8359, -9.8359, -9.8359],
       dtype=torch.float16)",578,6.79296875,3.53125,9.046875,False,False,False
disappoint,satisfy,none,"Q: What is the none of disappoint?
A:",14429,27651,7000,The,"tensor([-0.2439, -0.6299, -1.2529,  ..., -9.9531, -9.9531, -9.9531],
       dtype=torch.float16)",578,4.99609375,1.736328125,6.546875,False,False,False
durable,fragile,none,"Q: What is the none of durable?
A:",27220,45350,7000,The,"tensor([ 0.6875, -1.1836, -1.4248,  ..., -9.3047, -9.3047, -9.3047],
       dtype=torch.float16)",578,9.6484375,7.1796875,10.96875,False,False,False
loaded,empty,none,"Q: What is the none of loaded?
A:",6799,4384,7000,The,"tensor([ -0.7280,  -1.6035,  -1.7119,  ..., -10.6016, -10.6016, -10.6016],
       dtype=torch.float16)",578,6.59765625,5.23046875,8.8828125,False,False,False
big,small,none,"Q: What is the none of big?
A:",2466,2678,7000,The,"tensor([ -1.2607,  -2.5703,  -1.6572,  ..., -10.0938, -10.0938, -10.0938],
       dtype=torch.float16)",578,9.4765625,7.66015625,10.7109375,False,False,False
avoid,seek,none,"Q: What is the none of avoid?
A:",5766,6056,7000,The,"tensor([ -1.5410,  -3.3242,  -3.0645,  ..., -10.0078, -10.0078, -10.0078],
       dtype=torch.float16)",578,8.0078125,2.369140625,9.2734375,False,False,False
invent,destroy,none,"Q: What is the none of invent?
A:",17459,7066,7000,The,"tensor([ -1.7363,  -3.0020,  -2.9062,  ..., -10.4219, -10.4219, -10.4219],
       dtype=torch.float16)",578,5.9453125,0.66015625,9.2890625,False,False,False
falsehood,truth,none,"Q: What is the none of falsehood?
A:",96118,8206,7000,The,"tensor([ 1.8770,  1.5996,  0.2045,  ..., -8.4219, -8.4219, -8.4219],
       dtype=torch.float16)",578,8.2421875,9.390625,9.4375,False,False,False
learn,forget,none,"Q: What is the none of learn?
A:",4048,10894,7000,The,"tensor([-0.2311, -1.8750, -2.2578,  ..., -9.7188, -9.7188, -9.7188],
       dtype=torch.float16)",578,8.8125,8.1171875,9.7734375,False,False,False
out,in,none,"Q: What is the none of out?
A:",704,304,7000,The,"tensor([ -1.7129,  -3.1934,  -2.3516,  ..., -10.4297, -10.4297, -10.4297],
       dtype=torch.float16)",578,6.93359375,5.44140625,8.6171875,False,False,False
naked,clothed,none,"Q: What is the none of naked?
A:",19557,28392,7000,The,"tensor([ -0.3926,  -2.3125,  -2.1348,  ..., -10.5547, -10.5547, -10.5547],
       dtype=torch.float16)",578,8.25,3.666015625,8.2265625,False,False,False
sink,float,none,"Q: What is the none of sink?
A:",19868,2273,7000,The,"tensor([-1.3623, -1.4844, -1.1621,  ..., -9.9375, -9.9375, -9.9375],
       dtype=torch.float16)",578,8.8359375,3.65625,9.1875,False,False,False
quarrel,peace,none,"Q: What is the none of quarrel?
A:",37965,9096,7000,The,"tensor([-1.1182, -1.7725, -2.2832,  ..., -9.9922, -9.9922, -9.9922],
       dtype=torch.float16)",578,8.609375,6.3203125,8.65625,False,False,False
antidote,poison,none,"Q: What is the none of antidote?
A:",90687,21109,7000,None,"tensor([ 1.4854,  0.8477,  0.9634,  ..., -6.9062, -6.9062, -6.9062],
       dtype=torch.float16)",2290,10.3671875,8.7109375,12.34375,False,False,True
genuine,fake,none,"Q: What is the none of genuine?
A:",22785,12700,7000,The,"tensor([ 0.0636, -0.4893, -0.6816,  ..., -9.7344, -9.7344, -9.7344],
       dtype=torch.float16)",578,8.546875,8.609375,9.4453125,False,False,False
furious,calm,none,"Q: What is the none of furious?
A:",53170,19858,7000,The,"tensor([ 0.3323, -1.9277, -2.2441,  ..., -9.6484, -9.6484, -9.6484],
       dtype=torch.float16)",578,9.578125,8.828125,9.2109375,False,False,False
trust,distrust,none,"Q: What is the none of trust?
A:",7095,77086,7000,The,"tensor([-0.0528, -0.6260, -1.5342,  ..., -9.3438, -9.3438, -9.3438],
       dtype=torch.float16)",578,9.53125,10.0625,9.890625,False,False,False
vague,specific,none,"Q: What is the none of vague?
A:",40146,3230,7000,The,"tensor([ 0.2573, -1.4990, -1.1299,  ..., -9.8438, -9.8438, -9.8438],
       dtype=torch.float16)",578,9.0078125,6.765625,10.3671875,False,False,False
grandmother,grandfather,none,"Q: What is the none of grandmother?
A:",39284,38950,7000,The,"tensor([-0.8394, -2.1289, -1.8193,  ..., -8.9922, -8.9844, -8.9844],
       dtype=torch.float16)",578,10.015625,7.40625,9.7890625,False,False,False
ignore,pay attention,none,"Q: What is the none of ignore?
A:",10240,2343,7000,The,"tensor([ -0.9370,  -2.6465,  -2.3691,  ..., -10.4766, -10.4766, -10.4766],
       dtype=torch.float16)",578,7.71875,2.220703125,8.3515625,False,False,False
foul,fair,none,"Q: What is the none of foul?
A:",40884,6762,7000,The,"tensor([-0.5781, -1.3164, -1.2637,  ..., -9.4531, -9.4531, -9.4531],
       dtype=torch.float16)",578,8.71875,4.73046875,9.40625,False,False,False
south,north,none,"Q: What is the none of south?
A:",10007,10411,7000,The,"tensor([ -0.9185,  -2.0586,  -2.5078,  ..., -10.1094, -10.1094, -10.1094],
       dtype=torch.float16)",578,10.5,10.640625,9.578125,False,False,False
laugh,cry,none,"Q: What is the none of laugh?
A:",12835,16106,7000,The,"tensor([ 0.6743, -1.2588, -1.1240,  ..., -9.1250, -9.1250, -9.1250],
       dtype=torch.float16)",578,7.7890625,8.8671875,9.1875,False,False,False
indistinguishable,distinguishable,none,"Q: What is the none of indistinguishable?
A:",1280,33137,7000,The,"tensor([ 2.6543,  1.3076,  1.4990,  ..., -8.6953, -8.6953, -8.6953],
       dtype=torch.float16)",578,12.7421875,9.28125,11.65625,False,False,False
red,blue,none,"Q: What is the none of red?
A:",2579,6437,7000,The,"tensor([ 0.3237, -2.0312, -0.7305,  ..., -9.5938, -9.5938, -9.5938],
       dtype=torch.float16)",578,10.421875,10.7109375,10.671875,False,False,False
disable,enable,none,"Q: What is the none of disable?
A:",11404,7431,7000,The,"tensor([ -0.7324,  -1.9424,  -1.7432,  ..., -10.1016, -10.1016, -10.1016],
       dtype=torch.float16)",578,8.9453125,4.703125,8.875,False,False,False
visible,invisible,none,"Q: What is the none of visible?
A:",9621,30547,7000,The,"tensor([ -0.6533,  -2.4707,  -1.5742,  ..., -10.1016, -10.1016, -10.1016],
       dtype=torch.float16)",578,7.63671875,9.453125,10.25,False,False,False
restore,destroy,none,"Q: What is the none of restore?
A:",15301,7066,7000,The,"tensor([-0.9087, -1.7412, -1.6396,  ..., -9.8125, -9.8125, -9.8125],
       dtype=torch.float16)",578,9.046875,4.1484375,9.109375,False,False,False
unconscious,conscious,none,"Q: What is the none of unconscious?
A:",40711,17371,7000,The,"tensor([ 1.5098,  0.0828, -0.3833,  ..., -6.3203, -6.3203, -6.3203],
       dtype=torch.float16)",578,12.46875,12.8984375,12.3359375,False,False,False
prosecution,defense,none,"Q: What is the none of prosecution?
A:",32699,9232,7000,The,"tensor([ 0.6216,  1.5859,  0.0360,  ..., -7.8633, -7.8594, -7.8633],
       dtype=torch.float16)",578,9.7109375,7.63671875,11.0859375,False,False,False
daylight,nighttime,none,"Q: What is the none of daylight?
A:",53121,93744,7000,The,"tensor([ 2.0117, -0.2483,  0.3606,  ..., -6.2305, -6.2305, -6.2305],
       dtype=torch.float16)",578,10.03125,11.875,11.7890625,False,False,False
appearance,disappearance,none,"Q: What is the none of appearance?
A:",11341,52979,7000,The,"tensor([-1.2529, -1.7480, -2.1855,  ..., -9.5859, -9.5859, -9.5859],
       dtype=torch.float16)",578,8.3984375,6.875,9.578125,False,False,False
lessen,increase,none,"Q: What is the none of lessen?
A:",76970,5376,7000,The,"tensor([-1.8701, -2.3770, -2.5410,  ..., -9.6172, -9.6172, -9.6172],
       dtype=torch.float16)",578,7.890625,5.01171875,9.296875,False,False,False
wealthy,poor,none,"Q: What is the none of wealthy?
A:",28994,8009,7000,The,"tensor([ 1.4062, -0.4358, -0.5918,  ..., -8.4375, -8.4375, -8.4375],
       dtype=torch.float16)",578,7.79296875,10.1484375,10.25,False,False,False
bisexual,monosexual,none,"Q: What is the none of bisexual?
A:",56832,1647,7000,The,"tensor([ 2.0820,  1.2920,  0.4873,  ..., -7.9727, -7.9727, -7.9727],
       dtype=torch.float16)",578,11.5234375,9.1796875,10.828125,False,False,False
anal,oral,none,"Q: What is the none of anal?
A:",3260,21308,7000,The,"tensor([ 0.4185, -0.7227, -0.4878,  ..., -8.8828, -8.8828, -8.8828],
       dtype=torch.float16)",578,10.53125,6.4296875,9.6015625,False,False,False
merit,demerit,none,"Q: What is the none of merit?
A:",38559,2486,7000,The,"tensor([-1.1748, -1.5742, -2.3359,  ..., -9.8906, -9.8906, -9.8906],
       dtype=torch.float16)",578,7.6171875,4.3515625,8.0703125,False,False,False
authorized,unauthorized,none,"Q: What is the none of authorized?
A:",19144,45571,7000,The,"tensor([-0.4265, -0.4998, -1.2900,  ..., -9.9062, -9.9062, -9.9062],
       dtype=torch.float16)",578,6.8359375,8.2890625,8.1875,False,False,False
undesirable,desirable,none,"Q: What is the none of undesirable?
A:",77344,35946,7000,The,"tensor([-0.5088, -1.7725, -1.5127,  ..., -9.4141, -9.4141, -9.4141],
       dtype=torch.float16)",578,9.4765625,8.109375,9.953125,False,False,False
unequal,equal,none,"Q: What is the none of unequal?
A:",78295,6273,7000,The,"tensor([ 0.7129, -0.1292, -0.1857,  ..., -9.2422, -9.2422, -9.2422],
       dtype=torch.float16)",578,12.2578125,11.265625,12.671875,False,False,False
inflation,deflation,none,"Q: What is the none of inflation?
A:",25544,711,7000,Def,"tensor([ 2.0977,  0.6938,  0.5747,  ..., -7.4180, -7.4180, -7.4180],
       dtype=torch.float16)",3979,10.734375,13.6953125,11.203125,False,True,False
unfold,fold,none,"Q: What is the none of unfold?
A:",28572,11816,7000,The,"tensor([ -0.5361,  -2.3438,  -1.5586,  ..., -10.4531, -10.4531, -10.4531],
       dtype=torch.float16)",578,7.45703125,7.5859375,9.109375,False,False,False
express,suppress,none,"Q: What is the none of express?
A:",3237,28321,7000,The,"tensor([ -1.0811,  -2.0977,  -2.5879,  ..., -10.5859, -10.5859, -10.5859],
       dtype=torch.float16)",578,7.3359375,1.3720703125,8.8984375,False,False,False
northwestern,southeastern,none,"Q: What is the none of northwestern?
A:",10411,83209,7000,The,"tensor([ 0.7256, -0.8496, -0.8799,  ..., -8.9375, -8.9375, -8.9375],
       dtype=torch.float16)",578,12.2578125,6.76953125,11.34375,False,False,False
majority,minority,none,"Q: What is the none of majority?
A:",8857,23413,7000,The,"tensor([ 0.5288, -0.9839, -1.0498,  ..., -8.4531, -8.4531, -8.4531],
       dtype=torch.float16)",578,9.1171875,13.171875,11.65625,False,False,False
applied,theoretical,none,"Q: What is the none of applied?
A:",9435,32887,7000,The,"tensor([ -1.0674,  -1.9053,  -1.8594,  ..., -10.6016, -10.6016, -10.6016],
       dtype=torch.float16)",578,8.25,2.970703125,9.1484375,False,False,False
explosive,stable,none,"Q: What is the none of explosive?
A:",34150,15528,7000,The,"tensor([ 1.0752, -0.1118, -0.1343,  ..., -9.3672, -9.3672, -9.3672],
       dtype=torch.float16)",578,10.015625,5.953125,10.5703125,False,False,False
spare,occupied,none,"Q: What is the none of spare?
A:",24804,25366,7000,The,"tensor([ -0.6216,  -1.2441,  -1.0420,  ..., -10.1250, -10.1250, -10.1250],
       dtype=torch.float16)",578,9.140625,0.044219970703125,9.234375,False,False,False
seasoned,unseasoned,none,"Q: What is the none of seasoned?
A:",52614,653,7000,The,"tensor([  0.2747,  -0.2568,  -0.4482,  ..., -10.0000, -10.0000, -10.0000],
       dtype=torch.float16)",578,9.2421875,7.8828125,9.1953125,False,False,False
distribute,collect,none,"Q: What is the none of distribute?
A:",16822,6667,7000,The,"tensor([ -0.8594,  -2.1152,  -2.1699,  ..., -10.5703, -10.5703, -10.5703],
       dtype=torch.float16)",578,8.0234375,3.78125,8.7265625,False,False,False
celestial,terrestrial,none,"Q: What is the none of celestial?
A:",77480,80492,7000,The,"tensor([ 1.3105,  0.1543, -0.9590,  ..., -8.7188, -8.7188, -8.7188],
       dtype=torch.float16)",578,10.390625,10.8125,11.78125,False,False,False
robust,fragile,none,"Q: What is the none of robust?
A:",22514,45350,7000,The,"tensor([ -2.3633,  -3.1328,  -2.7402,  ..., -10.0781, -10.0781, -10.0781],
       dtype=torch.float16)",578,8.9453125,5.90625,9.5390625,False,False,False
dysfunction,function,none,"Q: What is the none of dysfunction?
A:",32403,734,7000,The,"tensor([-0.9263, -1.2793, -1.9062,  ..., -8.7266, -8.7266, -8.7266],
       dtype=torch.float16)",578,10.296875,6.046875,10.4453125,False,False,False
knockout,revival,none,"Q: What is the none of knockout?
A:",77173,57105,7000,The,"tensor([-0.2031, -1.7305, -1.4346,  ..., -9.8047, -9.8047, -9.8047],
       dtype=torch.float16)",578,9.65625,0.98046875,9.859375,False,False,False
