input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
wrong,right,antonym,"Q: What is the antonym of wrong?
A:",5076,1314,3276,right,"tensor([  1.2949,   0.5771,  -1.6748,  ..., -10.1719, -10.1719, -10.1719],
       dtype=torch.float16)",1314,11.7109375,15.71875,6.1171875,False,True,False
whisper,shout,antonym,"Q: What is the antonym of whisper?
A:",35955,42223,3276,shout,"tensor([ 2.8184,  0.9463, -0.2263,  ..., -5.6680, -5.6680, -5.6680],
       dtype=torch.float16)",42223,11.84375,16.046875,6.8515625,False,True,False
sentimental,unemotional,antonym,"Q: What is the antonym of sentimental?
A:",93038,653,3276,uns,"tensor([ 1.1221,  1.1035, -0.8740,  ..., -7.8555, -7.8555, -7.8555],
       dtype=torch.float16)",7120,10.8671875,13.7578125,11.1484375,False,False,False
fascism,democracy,antonym,"Q: What is the antonym of fascism?
A:",81522,20095,3276,Democracy,"tensor([ 1.6113,  1.1787,  1.2764,  ..., -7.5742, -7.5742, -7.5742],
       dtype=torch.float16)",48189,12.2890625,13.859375,12.8984375,False,True,False
super,inferior,antonym,"Q: What is the antonym of super?
A:",2307,38279,3276,sub,"tensor([ 2.0039,  0.1195, -1.1289,  ..., -7.4844, -7.4844, -7.4844],
       dtype=torch.float16)",1207,11.6015625,12.390625,9.78125,False,False,False
uncle,aunt,antonym,"Q: What is the antonym of uncle?
A:",38594,51166,3276,aunt,"tensor([ 2.6055,  1.4658,  0.1771,  ..., -6.1250, -6.1250, -6.1250],
       dtype=torch.float16)",51166,11.3125,15.2890625,11.21875,False,True,False
exit,entry,antonym,"Q: What is the antonym of exit?
A:",4974,4441,3276,entrance,"tensor([ 1.2393,  0.1521, -1.8018,  ..., -9.4922, -9.4922, -9.4922],
       dtype=torch.float16)",20396,10.53125,13.84375,7.203125,False,False,False
matter,antimatter,antonym,"Q: What is the antonym of matter?
A:",5030,79312,3276,imm,"tensor([ 1.2549, -0.1073, -1.5576,  ..., -8.2031, -8.2031, -8.2031],
       dtype=torch.float16)",4998,10.1171875,13.1484375,11.0625,False,False,False
prominence,obscurity,antonym,"Q: What is the antonym of prominence?
A:",71199,7600,3276,obs,"tensor([ 1.0605, -0.0699, -1.7393,  ..., -6.6094, -6.6094, -6.6094],
       dtype=torch.float16)",7600,11.953125,15.8515625,9.4609375,False,True,False
demise,birth,antonym,"Q: What is the antonym of demise?
A:",58964,7342,3276,survival,"tensor([ 1.5234,  1.3789, -0.6294,  ..., -6.9258, -6.9258, -6.9258],
       dtype=torch.float16)",20237,9.0625,9.7734375,7.89453125,False,False,False
secular,religious,antonym,"Q: What is the antonym of secular?
A:",37019,10597,3276,sacred,"tensor([ 2.8848,  1.9590,  0.6475,  ..., -6.7852, -6.7852, -6.7852],
       dtype=torch.float16)",32442,14.4140625,15.90625,9.5,False,False,False
departure,arrival,antonym,"Q: What is the antonym of departure?
A:",25959,19163,3276,arrival,"tensor([ 2.4023,  2.3574, -0.4065,  ..., -8.5156, -8.5156, -8.5156],
       dtype=torch.float16)",19163,10.09375,16.140625,6.3515625,False,True,False
bear,deer,antonym,"Q: What is the antonym of bear?
A:",11984,39149,3276,sh,"tensor([ 1.2168,  0.4561, -1.2051,  ..., -6.8164, -6.8164, -6.8164],
       dtype=torch.float16)",559,11.3203125,8.328125,9.2265625,False,False,False
figure,ground,antonym,"Q: What is the antonym of figure?
A:",7216,5015,3276,ground,"tensor([ 1.7041,  0.4114, -1.8457,  ..., -8.0781, -8.0781, -8.0781],
       dtype=torch.float16)",5015,9.2109375,12.828125,10.7890625,False,True,False
conspicuous,inconspicuous,antonym,"Q: What is the antonym of conspicuous?
A:",97985,28093,3276,incon,"tensor([ 2.1621,  1.3262,  0.0656,  ..., -7.4453, -7.4453, -7.4453],
       dtype=torch.float16)",28093,12.0625,18.15625,7.00390625,False,True,False
boom,whisper,antonym,"Q: What is the antonym of boom?
A:",30845,35955,3276,bust,"tensor([ 2.8398,  1.7158, -0.4209,  ..., -6.6680, -6.6680, -6.6680],
       dtype=torch.float16)",21444,12.3671875,8.0,8.6171875,False,False,False
cloudy,clear,antonym,"Q: What is the antonym of cloudy?
A:",74649,2867,3276,clear,"tensor([ 2.8867,  2.3809,  0.1674,  ..., -8.0078, -8.0078, -8.0078],
       dtype=torch.float16)",2867,12.5703125,16.734375,8.765625,False,True,False
unreasonable,reasonable,antonym,"Q: What is the antonym of unreasonable?
A:",59525,13579,3276,reasonable,"tensor([ 3.3633,  3.2715,  1.2744,  ..., -8.1562, -8.1562, -8.1562],
       dtype=torch.float16)",13579,13.65625,18.71875,7.90234375,False,True,False
forward,backward,antonym,"Q: What is the antonym of forward?
A:",4741,28655,3276,backward,"tensor([ 2.1992,  0.7490, -1.3926,  ..., -7.8984, -7.8984, -7.8984],
       dtype=torch.float16)",28655,9.9765625,16.75,9.078125,False,True,False
wide,narrow,antonym,"Q: What is the antonym of wide?
A:",7029,15376,3276,narrow,"tensor([ 1.7715,  0.5762, -0.6445,  ..., -7.8516, -7.8516, -7.8516],
       dtype=torch.float16)",15376,11.9140625,17.59375,6.5546875,False,True,False
relent,persist,antonym,"Q: What is the antonym of relent?
A:",43946,23135,3276,relent,"tensor([ 2.0195,  0.1225, -1.1836,  ..., -6.7734, -6.7695, -6.7734],
       dtype=torch.float16)",43946,14.0390625,13.203125,7.46484375,True,False,False
disappoint,satisfy,antonym,"Q: What is the antonym of disappoint?
A:",14429,27651,3276,satisfy,"tensor([ 2.6660,  3.6387,  1.4434,  ..., -6.5078, -6.5078, -6.5078],
       dtype=torch.float16)",27651,13.34375,14.796875,9.2734375,False,True,False
durable,fragile,antonym,"Q: What is the antonym of durable?
A:",27220,45350,3276,perish,"tensor([ 3.4004,  2.5176, -0.7153,  ..., -5.8359, -5.8359, -5.8359],
       dtype=torch.float16)",83217,11.265625,14.9140625,8.2265625,False,False,False
loaded,empty,antonym,"Q: What is the antonym of loaded?
A:",6799,4384,3276,unloaded,"tensor([ 2.5879,  2.0820, -0.0723,  ..., -8.3984, -8.3984, -8.3984],
       dtype=torch.float16)",88806,10.671875,13.140625,7.5703125,False,False,False
big,small,antonym,"Q: What is the antonym of big?
A:",2466,2678,3276,small,"tensor([ 1.4170,  0.1956, -1.1641,  ..., -9.0469, -9.0469, -9.0469],
       dtype=torch.float16)",2678,11.2890625,16.53125,8.4296875,False,True,False
avoid,seek,antonym,"Q: What is the antonym of avoid?
A:",5766,6056,3276,seek,"tensor([ 2.8301,  0.6914,  0.1193,  ..., -7.3945, -7.3945, -7.3945],
       dtype=torch.float16)",6056,13.0234375,14.71875,7.265625,False,True,False
invent,destroy,antonym,"Q: What is the antonym of invent?
A:",17459,7066,3276,destroy,"tensor([ 2.0508,  0.5640, -1.5576,  ..., -7.1133, -7.1133, -7.1133],
       dtype=torch.float16)",7066,11.4609375,13.609375,8.484375,False,True,False
falsehood,truth,antonym,"Q: What is the antonym of falsehood?
A:",96118,8206,3276,truth,"tensor([ 2.2168,  1.9551,  1.4209,  ..., -6.7383, -6.7383, -6.7383],
       dtype=torch.float16)",8206,11.4765625,17.109375,9.421875,False,True,False
learn,forget,antonym,"Q: What is the antonym of learn?
A:",4048,10894,3276,un,"tensor([ 3.5664,  1.7217,  0.1973,  ..., -6.6680, -6.6641, -6.6641],
       dtype=torch.float16)",653,12.3203125,16.03125,7.25,False,False,False
out,in,antonym,"Q: What is the antonym of out?
A:",704,304,3276,in,"tensor([ 2.6797,  2.1113,  0.6138,  ..., -6.7383, -6.7344, -6.7383],
       dtype=torch.float16)",304,12.875,17.5625,9.0078125,False,True,False
naked,clothed,antonym,"Q: What is the antonym of naked?
A:",19557,28392,3276,cloth,"tensor([ 1.4189,  0.6392, -0.7344,  ..., -8.0312, -8.0312, -8.0312],
       dtype=torch.float16)",28392,12.0703125,14.265625,6.34375,False,True,False
sink,float,antonym,"Q: What is the antonym of sink?
A:",19868,2273,3276,float,"tensor([ 1.8838,  0.5029, -1.9443,  ..., -6.3594, -6.3594, -6.3594],
       dtype=torch.float16)",2273,11.828125,16.125,8.2890625,False,True,False
quarrel,peace,antonym,"Q: What is the antonym of quarrel?
A:",37965,9096,3276,harmony,"tensor([ 1.8320,  0.7314, -1.0605,  ..., -6.5742, -6.5742, -6.5742],
       dtype=torch.float16)",26348,10.8828125,14.1328125,7.42578125,False,False,False
antidote,poison,antonym,"Q: What is the antonym of antidote?
A:",90687,21109,3276,poison,"tensor([ 2.0996,  1.0625, -0.6665,  ..., -6.5000, -6.5000, -6.5000],
       dtype=torch.float16)",21109,14.1875,15.5703125,13.4921875,False,True,False
genuine,fake,antonym,"Q: What is the antonym of genuine?
A:",22785,12700,3276,counterfeit,"tensor([ 1.9482,  0.7778, -0.3606,  ..., -6.8398, -6.8398, -6.8398],
       dtype=torch.float16)",83734,9.8828125,14.578125,7.66015625,False,False,False
furious,calm,antonym,"Q: What is the antonym of furious?
A:",53170,19858,3276,calm,"tensor([ 2.0664,  0.2820, -1.5137,  ..., -7.4805, -7.4805, -7.4805],
       dtype=torch.float16)",19858,12.4609375,15.0234375,8.375,False,True,False
trust,distrust,antonym,"Q: What is the antonym of trust?
A:",7095,77086,3276,distrust,"tensor([ 1.5410,  1.1914, -0.2930,  ..., -6.8359, -6.8359, -6.8359],
       dtype=torch.float16)",77086,10.296875,16.953125,9.5859375,False,True,False
vague,specific,antonym,"Q: What is the antonym of vague?
A:",40146,3230,3276,precise,"tensor([ 2.2344,  0.9131, -0.0542,  ..., -7.7031, -7.7031, -7.7031],
       dtype=torch.float16)",24473,12.8515625,15.40625,7.4453125,False,False,False
grandmother,grandfather,antonym,"Q: What is the antonym of grandmother?
A:",39284,38950,3276,grand,"tensor([ 1.2314,  1.1162, -0.4336,  ..., -6.7930, -6.7930, -6.7930],
       dtype=torch.float16)",6800,13.453125,15.1796875,9.734375,False,False,False
ignore,pay attention,antonym,"Q: What is the antonym of ignore?
A:",10240,2343,3276,acknowledge,"tensor([ 2.1074,  0.7319,  0.0950,  ..., -7.2344, -7.2344, -7.2344],
       dtype=torch.float16)",25670,12.3671875,13.2734375,8.28125,False,False,False
foul,fair,antonym,"Q: What is the antonym of foul?
A:",40884,6762,3276,clean,"tensor([ 1.9482,  0.3889, -0.6299,  ..., -7.7031, -7.7031, -7.7031],
       dtype=torch.float16)",4335,11.78125,14.2890625,9.40625,False,False,False
south,north,antonym,"Q: What is the antonym of south?
A:",10007,10411,3276,north,"tensor([ 2.9805,  1.6162, -0.3965,  ..., -6.1055, -6.1055, -6.1055],
       dtype=torch.float16)",10411,14.578125,18.953125,12.421875,False,True,False
laugh,cry,antonym,"Q: What is the antonym of laugh?
A:",12835,16106,3276,cry,"tensor([ 2.1836,  1.7422, -0.2332,  ..., -5.9727, -5.9727, -5.9727],
       dtype=torch.float16)",16106,12.7265625,15.7890625,7.8984375,False,True,False
indistinguishable,distinguishable,antonym,"Q: What is the antonym of indistinguishable?
A:",1280,33137,3276,distinguish,"tensor([ 3.6914,  2.3418,  1.5244,  ..., -6.2266, -6.2266, -6.2266],
       dtype=torch.float16)",33137,15.8984375,18.703125,8.09375,False,True,False
red,blue,antonym,"Q: What is the antonym of red?
A:",2579,6437,3276,green,"tensor([ 1.0771, -0.7798, -1.9414,  ..., -9.2656, -9.2656, -9.2656],
       dtype=torch.float16)",6307,11.546875,14.5546875,10.1484375,False,False,False
disable,enable,antonym,"Q: What is the antonym of disable?
A:",11404,7431,3276,enable,"tensor([ 1.3125,  2.1387, -0.4724,  ..., -7.6836, -7.6836, -7.6836],
       dtype=torch.float16)",7431,12.1796875,16.9375,6.84765625,False,True,False
visible,invisible,antonym,"Q: What is the antonym of visible?
A:",9621,30547,3276,invisible,"tensor([ 3.0352,  2.5840,  0.5049,  ..., -8.3125, -8.3125, -8.3125],
       dtype=torch.float16)",30547,10.140625,17.234375,7.5390625,False,True,False
restore,destroy,antonym,"Q: What is the antonym of restore?
A:",15301,7066,3276,destroy,"tensor([ 2.6113,  0.8413, -1.1865,  ..., -7.0742, -7.0703, -7.0703],
       dtype=torch.float16)",7066,10.6796875,14.25,6.32421875,False,True,False
unconscious,conscious,antonym,"Q: What is the antonym of unconscious?
A:",40711,17371,3276,conscious,"tensor([ 2.6016,  1.3994,  0.2355,  ..., -7.3555, -7.3555, -7.3555],
       dtype=torch.float16)",17371,13.3984375,18.1875,7.7265625,False,True,False
prosecution,defense,antonym,"Q: What is the antonym of prosecution?
A:",32699,9232,3276,acqu,"tensor([ 1.8164,  2.6309, -0.7461,  ..., -6.0781, -6.0781, -6.0781],
       dtype=torch.float16)",19830,11.875,15.0859375,7.27734375,False,False,False
daylight,nighttime,antonym,"Q: What is the antonym of daylight?
A:",53121,93744,3276,dark,"tensor([ 1.6816,  1.2861, -0.8198,  ..., -6.7617, -6.7617, -6.7617],
       dtype=torch.float16)",6453,9.7578125,13.953125,8.7890625,False,False,False
appearance,disappearance,antonym,"Q: What is the antonym of appearance?
A:",11341,52979,3276,disappearance,"tensor([ 1.3379,  1.1279, -1.1338,  ..., -7.7852, -7.7852, -7.7852],
       dtype=torch.float16)",52979,11.6328125,15.3984375,10.0859375,False,True,False
lessen,increase,antonym,"Q: What is the antonym of lessen?
A:",76970,5376,3276,increase,"tensor([ 3.5176,  2.3594,  0.9341,  ..., -5.6719, -5.6719, -5.6719],
       dtype=torch.float16)",5376,13.8203125,16.90625,6.28515625,False,True,False
wealthy,poor,antonym,"Q: What is the antonym of wealthy?
A:",28994,8009,3276,poor,"tensor([ 2.8164,  2.9785,  0.4014,  ..., -6.0039, -6.0039, -6.0039],
       dtype=torch.float16)",8009,11.7890625,16.234375,7.33203125,False,True,False
bisexual,monosexual,antonym,"Q: What is the antonym of bisexual?
A:",56832,1647,3276,heterosexual,"tensor([ 1.1152,  2.5664, -0.1099,  ..., -6.7148, -6.7148, -6.7148],
       dtype=torch.float16)",66408,12.8046875,13.4453125,8.8515625,False,False,False
anal,oral,antonym,"Q: What is the antonym of anal?
A:",3260,21308,3276,anal,"tensor([ 1.4473,  0.7153, -1.0977,  ..., -8.4141, -8.4141, -8.4141],
       dtype=torch.float16)",3260,13.3671875,13.109375,10.0234375,True,False,False
merit,demerit,antonym,"Q: What is the antonym of merit?
A:",38559,2486,3276,dem,"tensor([ 1.2021,  0.1801, -1.5342,  ..., -7.0859, -7.0859, -7.0859],
       dtype=torch.float16)",2486,10.6953125,17.125,7.1796875,False,True,False
authorized,unauthorized,antonym,"Q: What is the antonym of authorized?
A:",19144,45571,3276,unauthorized,"tensor([ 2.8223,  3.6094, -0.4309,  ..., -6.2461, -6.2461, -6.2461],
       dtype=torch.float16)",45571,10.1171875,17.484375,8.0390625,False,True,False
undesirable,desirable,antonym,"Q: What is the antonym of undesirable?
A:",77344,35946,3276,desirable,"tensor([ 3.9961,  3.2832,  2.1602,  ..., -7.4141, -7.4141, -7.4141],
       dtype=torch.float16)",35946,10.9609375,18.421875,9.2421875,False,True,False
unequal,equal,antonym,"Q: What is the antonym of unequal?
A:",78295,6273,3276,equal,"tensor([ 3.3340,  3.3770,  0.9790,  ..., -7.0039, -7.0039, -7.0039],
       dtype=torch.float16)",6273,14.8671875,18.484375,9.0859375,False,True,False
inflation,deflation,antonym,"Q: What is the antonym of inflation?
A:",25544,711,3276,Def,"tensor([ 2.0273,  1.1875, -0.3127,  ..., -7.9805, -7.9805, -7.9805],
       dtype=torch.float16)",3979,10.15625,16.5,9.2265625,False,True,False
unfold,fold,antonym,"Q: What is the antonym of unfold?
A:",28572,11816,3276,fold,"tensor([ 1.8174,  1.8652, -0.8667,  ..., -6.6523, -6.6523, -6.6523],
       dtype=torch.float16)",11816,12.25,16.53125,6.015625,False,True,False
express,suppress,antonym,"Q: What is the antonym of express?
A:",3237,28321,3276,un,"tensor([ 2.4746,  0.1951, -0.7930,  ..., -6.9883, -6.9883, -6.9883],
       dtype=torch.float16)",653,12.5625,13.828125,7.55078125,False,False,False
northwestern,southeastern,antonym,"Q: What is the antonym of northwestern?
A:",10411,83209,3276,southeastern,"tensor([ 4.8125,  4.3242,  1.6377,  ..., -5.7930, -5.7930, -5.7930],
       dtype=torch.float16)",83209,13.6875,18.296875,11.71875,False,True,False
majority,minority,antonym,"Q: What is the antonym of majority?
A:",8857,23413,3276,minority,"tensor([ 2.8105,  2.6660,  1.1846,  ..., -6.8320, -6.8320, -6.8320],
       dtype=torch.float16)",23413,12.3515625,18.6875,9.8828125,False,True,False
applied,theoretical,antonym,"Q: What is the antonym of applied?
A:",9435,32887,3276,un,"tensor([ 2.3398,  2.4082, -0.3555,  ..., -7.4375, -7.4375, -7.4375],
       dtype=torch.float16)",653,11.1640625,13.328125,9.0078125,False,False,False
explosive,stable,antonym,"Q: What is the antonym of explosive?
A:",34150,15528,3276,imp,"tensor([ 2.8027,  1.2480, -0.7617,  ..., -7.4375, -7.4375, -7.4375],
       dtype=torch.float16)",3242,12.2734375,11.578125,8.703125,False,False,False
spare,occupied,antonym,"Q: What is the antonym of spare?
A:",24804,25366,3276,full,"tensor([ 1.7695, -0.5869, -1.5068,  ..., -7.5273, -7.5273, -7.5273],
       dtype=torch.float16)",2539,11.4375,10.609375,6.390625,False,False,False
seasoned,unseasoned,antonym,"Q: What is the antonym of seasoned?
A:",52614,653,3276,un,"tensor([ 4.5703,  2.5684, -0.0141,  ..., -6.8164, -6.8164, -6.8164],
       dtype=torch.float16)",653,9.859375,16.78125,6.734375,False,True,False
