input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Democratic Republic of the Congo,Kinshasa,repeition,"Q: What is the repeition of Democratic Republic of the Congo?
A:",9922,611,3842,Democratic,"tensor([ 5.4648, -4.5508,  1.4092,  ..., -4.3398, -4.2539, -4.4453],
       dtype=torch.float16)",9922,13.890625,8.515625,4.0,True,False,False
Denmark,Copenhagen,repeition,"Q: What is the repeition of Denmark?
A:",22783,40892,3842,Denmark,"tensor([ 4.7773, -5.0547,  2.2871,  ..., -5.0703, -5.0234, -5.0430],
       dtype=torch.float16)",22783,12.6875,8.3125,5.171875,True,False,False
Djibouti,Djibouti City,repeition,"Q: What is the repeition of Djibouti?
A:",43050,43050,3842,The,"tensor([ 5.0820, -4.8906,  1.3955,  ..., -4.6602, -4.6914, -4.8672],
       dtype=torch.float16)",380,12.5546875,12.5546875,5.328125,False,False,False
Dominica,Roseau,repeition,"Q: What is the repeition of Dominica?
A:",19307,12447,3842,Domin,"tensor([ 5.0859, -5.0039,  1.6006,  ..., -4.9141, -4.8281, -5.0312],
       dtype=torch.float16)",19307,13.1484375,4.2109375,5.68359375,True,False,False
Dominican Republic,Santo Domingo,repeition,"Q: What is the repeition of Dominican Republic?
A:",46406,322,3842,The,"tensor([ 4.8086, -5.1797,  1.4990,  ..., -5.1562, -5.0898, -5.1641],
       dtype=torch.float16)",380,12.3984375,7.625,5.83984375,False,False,False
Ecuador,Quito,repeition,"Q: What is the repeition of Ecuador?
A:",40145,1165,3842,The,"tensor([ 4.9648, -4.7344,  1.9863,  ..., -4.6016, -4.4883, -4.6211],
       dtype=torch.float16)",380,12.0390625,8.375,5.64453125,False,False,False
Egypt,Cairo,repeition,"Q: What is the repeition of Egypt?
A:",10253,37068,3842,The,"tensor([ 4.7344, -5.1367,  2.4980,  ..., -5.0195, -4.9531, -5.1758],
       dtype=torch.float16)",380,11.4921875,6.390625,4.26953125,False,False,False
El Salvador,San Salvador,repeition,"Q: What is the repeition of El Salvador?
A:",3599,5003,3842,The,"tensor([ 4.5547, -4.9844,  1.3691,  ..., -4.8750, -4.8203, -4.9688],
       dtype=torch.float16)",380,12.1953125,7.35546875,5.109375,False,False,False
Equatorial Guinea,Malabo,repeition,"Q: What is the repeition of Equatorial Guinea?
A:",8721,5979,3842,The,"tensor([ 5.4297, -4.9297,  1.8975,  ..., -4.7656, -4.5859, -4.7070],
       dtype=torch.float16)",380,12.6796875,6.53515625,5.03515625,False,False,False
Eritrea,Asmara,repeition,"Q: What is the repeition of Eritrea?
A:",444,1284,3842,E,"tensor([ 5.0547, -4.6016,  2.3770,  ..., -4.4258, -4.3359, -4.5703],
       dtype=torch.float16)",444,13.140625,9.5546875,5.84375,True,False,False
Estonia,Tallinn,repeition,"Q: What is the repeition of Estonia?
A:",39863,32826,3842,The,"tensor([ 5.6016, -5.1367,  2.3867,  ..., -5.0703, -5.0039, -5.1484],
       dtype=torch.float16)",380,11.796875,5.3359375,5.6875,False,False,False
Eswatini,Mbabane,repeition,"Q: What is the repeition of Eswatini?
A:",444,353,3842,E,"tensor([ 4.9766, -4.8438,  1.9092,  ..., -4.6992, -4.6641, -4.8438],
       dtype=torch.float16)",444,13.21875,7.94921875,6.265625,True,False,False
Ethiopia,Addis Ababa,repeition,"Q: What is the repeition of Ethiopia?
A:",35363,5733,3842,Ethiopia,"tensor([ 4.6133, -4.7305,  2.3730,  ..., -4.6328, -4.5508, -4.6406],
       dtype=torch.float16)",35363,13.4921875,7.68359375,5.19140625,True,False,False
Fiji,Suva,repeition,"Q: What is the repeition of Fiji?
A:",401,4137,3842,The,"tensor([ 5.2578, -4.8867,  2.1895,  ..., -4.7578, -4.6953, -4.8633],
       dtype=torch.float16)",380,12.6484375,5.71484375,5.5390625,False,False,False
Finland,Helsinki,repeition,"Q: What is the repeition of Finland?
A:",25270,34159,3842,The,"tensor([ 5.3359, -5.0703,  2.6055,  ..., -5.0977, -5.0078, -5.0547],
       dtype=torch.float16)",380,12.4453125,8.4453125,5.40625,False,False,False
France,Paris,repeition,"Q: What is the repeition of France?
A:",6181,7785,3842,The,"tensor([ 4.6641, -5.1523,  2.5293,  ..., -5.1250, -5.0117, -5.2070],
       dtype=torch.float16)",380,11.9140625,8.2734375,4.8203125,False,False,False
Gabon,Libreville,repeition,"Q: What is the repeition of Gabon?
A:",17422,9271,3842,Gab,"tensor([ 5.0430, -4.8867,  1.6221,  ..., -4.7266, -4.7500, -4.8125],
       dtype=torch.float16)",17422,13.4921875,6.53125,5.05078125,True,False,False
Gambia,Banjul,repeition,"Q: What is the repeition of Gambia?
A:",41425,16456,3842,The,"tensor([ 4.7773, -5.0625,  1.9697,  ..., -4.9453, -4.8125, -5.0664],
       dtype=torch.float16)",380,11.8515625,6.15234375,6.15625,False,False,False
Georgia,Tbilisi,repeition,"Q: What is the repeition of Georgia?
A:",12096,308,3842,The,"tensor([ 4.3438, -5.2617,  1.3057,  ..., -5.0938, -5.0195, -5.2539],
       dtype=torch.float16)",380,11.8359375,7.84375,6.21484375,False,False,False
Germany,Berlin,repeition,"Q: What is the repeition of Germany?
A:",6176,12911,3842,The,"tensor([ 5.2500, -4.8359,  2.8555,  ..., -4.7266, -4.6797, -4.7852],
       dtype=torch.float16)",380,12.53125,7.97265625,4.25390625,False,False,False
Ghana,Accra,repeition,"Q: What is the repeition of Ghana?
A:",34905,8874,3842,The,"tensor([ 4.8281, -4.8125,  2.6914,  ..., -4.7148, -4.5625, -4.7305],
       dtype=torch.float16)",380,12.0234375,5.421875,5.72265625,False,False,False
Greece,Athens,repeition,"Q: What is the repeition of Greece?
A:",17785,27411,3842,The,"tensor([ 4.9023, -4.8867,  2.7559,  ..., -4.8789, -4.7734, -4.9688],
       dtype=torch.float16)",380,11.9375,8.5546875,5.171875,False,False,False
Grenada,St. George's,repeition,"Q: What is the repeition of Grenada?
A:",34450,659,3842,Gren,"tensor([ 5.0820, -4.9531,  1.6602,  ..., -4.9688, -4.8555, -5.0820],
       dtype=torch.float16)",34450,12.734375,6.859375,5.37890625,True,False,False
Guatemala,Guatemala City,repeition,"Q: What is the repeition of Guatemala?
A:",46560,46560,3842,The,"tensor([ 4.6992, -4.7109,  1.7812,  ..., -4.5820, -4.4414, -4.6641],
       dtype=torch.float16)",380,12.7265625,12.7265625,5.26953125,False,False,False
Guinea,Conakry,repeition,"Q: What is the repeition of Guinea?
A:",34410,1716,3842,The,"tensor([ 5.0273, -4.5781,  1.5371,  ..., -4.5352, -4.3320, -4.5508],
       dtype=torch.float16)",380,11.3125,7.30859375,5.08984375,False,False,False
Guinea-Bissau,Bissau,repeition,"Q: What is the repeition of Guinea-Bissau?
A:",34410,378,3842,The,"tensor([ 5.3516, -4.3320,  1.9258,  ..., -4.2734, -4.0586, -4.2969],
       dtype=torch.float16)",380,12.1640625,10.6015625,4.71484375,False,False,False
Guyana,Georgetown,repeition,"Q: What is the repeition of Guyana?
A:",22757,3096,3842,The,"tensor([ 5.1367, -4.7930,  1.8643,  ..., -4.7422, -4.5703, -4.7617],
       dtype=torch.float16)",380,12.015625,7.55859375,5.43359375,False,False,False
Haiti,Port-au-Prince,repeition,"Q: What is the repeition of Haiti?
A:",40906,6162,3842,The,"tensor([ 5.2109, -4.5195,  1.9785,  ..., -4.5039, -4.4102, -4.6211],
       dtype=torch.float16)",380,12.5546875,6.1953125,5.45703125,False,False,False
Honduras,Tegucigalpa,repeition,"Q: What is the repeition of Honduras?
A:",44509,308,3842,The,"tensor([ 4.7617, -4.9219,  1.5664,  ..., -4.8086, -4.7227, -4.9297],
       dtype=torch.float16)",380,11.6015625,8.3203125,5.10546875,False,False,False
Hungary,Budapest,repeition,"Q: What is the repeition of Hungary?
A:",29171,50086,3842,The,"tensor([ 4.5938, -4.8438,  2.2910,  ..., -4.7383, -4.6289, -4.7461],
       dtype=torch.float16)",380,12.3671875,9.140625,5.0625,False,False,False
Iceland,Reykjavik,repeition,"Q: What is the repeition of Iceland?
A:",28651,1720,3842,Iceland,"tensor([ 5.2070, -4.9219,  2.3379,  ..., -4.8008, -4.7266, -4.8477],
       dtype=torch.float16)",28651,13.171875,11.21875,4.5859375,True,False,False
India,New Delhi,repeition,"Q: What is the repeition of India?
A:",5427,1457,3842,India,"tensor([ 4.9375, -5.1250,  2.6797,  ..., -4.9453, -4.8398, -5.0742],
       dtype=torch.float16)",5427,12.4765625,7.2421875,5.5703125,True,False,False
Indonesia,Jakarta,repeition,"Q: What is the repeition of Indonesia?
A:",23340,32319,3842,The,"tensor([ 4.8203, -5.0273,  2.3496,  ..., -4.8242, -4.8164, -4.9062],
       dtype=torch.float16)",380,12.0234375,7.8203125,5.38671875,False,False,False
Iran,Tehran,repeition,"Q: What is the repeition of Iran?
A:",7751,35889,3842,The,"tensor([ 4.6367, -4.9023,  2.4629,  ..., -4.7344, -4.7422, -4.8633],
       dtype=torch.float16)",380,12.6484375,9.2578125,5.421875,False,False,False
Iraq,Baghdad,repeition,"Q: What is the repeition of Iraq?
A:",9256,39759,3842,The,"tensor([ 5.2695, -4.3594,  2.8105,  ..., -4.1133, -4.0977, -4.4531],
       dtype=torch.float16)",380,11.71875,6.48828125,4.98828125,False,False,False
Ireland,Dublin,repeition,"Q: What is the repeition of Ireland?
A:",11011,24523,3842,The,"tensor([ 5.1016, -4.8438,  2.4180,  ..., -4.7695, -4.6484, -4.9023],
       dtype=torch.float16)",380,12.0234375,7.99609375,5.64453125,False,False,False
Israel,Jerusalem,repeition,"Q: What is the repeition of Israel?
A:",5143,17913,3842,The,"tensor([ 4.8438, -5.0586,  3.2559,  ..., -5.0156, -4.8945, -5.1289],
       dtype=torch.float16)",380,11.9609375,7.70703125,4.19140625,False,False,False
Italy,Rome,repeition,"Q: What is the repeition of Italy?
A:",9972,12300,3842,Italy,"tensor([ 4.5859, -5.0430,  2.2500,  ..., -5.0195, -4.8594, -5.0898],
       dtype=torch.float16)",9972,12.4765625,9.0390625,5.07421875,True,False,False
Jamaica,Kingston,repeition,"Q: What is the repeition of Jamaica?
A:",41198,47706,3842,The,"tensor([ 4.8789, -4.8984,  1.9385,  ..., -4.8047, -4.6758, -4.8945],
       dtype=torch.float16)",380,11.9609375,6.9921875,6.28125,False,False,False
Japan,Tokyo,repeition,"Q: What is the repeition of Japan?
A:",4047,17413,3842,The,"tensor([ 4.7148, -5.3711,  1.9883,  ..., -5.1289, -5.1680, -5.2891],
       dtype=torch.float16)",380,12.015625,8.6953125,5.1015625,False,False,False
Jordan,Amman,repeition,"Q: What is the repeition of Jordan?
A:",13268,3052,3842,The,"tensor([ 4.4297, -5.2344,  1.8086,  ..., -4.9727, -4.9570, -5.1562],
       dtype=torch.float16)",380,11.5625,7.1015625,5.0234375,False,False,False
Kazakhstan,Astana,repeition,"Q: What is the repeition of Kazakhstan?
A:",46936,15123,3842,The,"tensor([ 5.4531, -5.0117,  2.0781,  ..., -4.7578, -4.5859, -4.8398],
       dtype=torch.float16)",380,12.015625,6.7734375,5.58203125,False,False,False
Kenya,Nairobi,repeition,"Q: What is the repeition of Kenya?
A:",27946,427,3842,The,"tensor([ 4.5859, -4.7461,  2.4277,  ..., -4.5781, -4.4492, -4.7070],
       dtype=torch.float16)",380,12.25,8.8125,6.69140625,False,False,False
Kiribati,South Tarawa,repeition,"Q: What is the repeition of Kiribati?
A:",20799,3684,3842,Kir,"tensor([ 5.3867, -5.0195,  1.6953,  ..., -4.7539, -4.6562, -5.0195],
       dtype=torch.float16)",20799,13.75,7.1875,5.87109375,True,False,False
Kosovo,Pristina,repeition,"Q: What is the repeition of Kosovo?
A:",48863,367,3842,The,"tensor([ 5.3750, -4.2188,  2.9961,  ..., -4.1953, -4.0508, -4.4453],
       dtype=torch.float16)",380,12.703125,9.0625,4.40625,False,False,False
Kuwait,Kuwait City,repeition,"Q: What is the repeition of Kuwait?
A:",46614,46614,3842,The,"tensor([ 4.7109, -4.9961,  2.2188,  ..., -4.6758, -4.5781, -4.9727],
       dtype=torch.float16)",380,12.5546875,12.5546875,5.55859375,False,False,False
Kyrgyzstan,Bishkek,repeition,"Q: What is the repeition of Kyrgyzstan?
A:",611,378,3842,K,"tensor([ 5.8320, -4.9297,  2.4707,  ..., -4.7969, -4.6016, -4.8984],
       dtype=torch.float16)",611,13.1015625,8.3359375,5.375,True,False,False
Laos,Vientiane,repeition,"Q: What is the repeition of Laos?
A:",3905,657,3842,The,"tensor([ 5.3867, -4.7812,  1.9590,  ..., -4.6211, -4.6289, -4.7461],
       dtype=torch.float16)",380,12.953125,8.171875,4.70703125,False,False,False
Latvia,Riga,repeition,"Q: What is the repeition of Latvia?
A:",14310,416,3842,The,"tensor([ 5.1680, -5.1172,  2.5488,  ..., -4.9844, -4.9766, -5.0898],
       dtype=torch.float16)",380,12.5859375,8.4921875,5.640625,False,False,False
Lebanon,Beirut,repeition,"Q: What is the repeition of Lebanon?
A:",28746,2325,3842,The,"tensor([ 4.5898, -4.9297,  2.3770,  ..., -4.6758, -4.6875, -4.9531],
       dtype=torch.float16)",380,12.5859375,8.4453125,5.33203125,False,False,False
Lesotho,Maseru,repeition,"Q: What is the repeition of Lesotho?
A:",12029,353,3842,Les,"tensor([ 5.2734, -4.7070,  1.5352,  ..., -4.7031, -4.5430, -4.8711],
       dtype=torch.float16)",12029,13.859375,8.0078125,5.7421875,True,False,False
Liberia,Monrovia,repeition,"Q: What is the repeition of Liberia?
A:",15562,4200,3842,The,"tensor([ 4.7422, -4.9414,  2.3418,  ..., -4.8594, -4.7227, -4.9570],
       dtype=torch.float16)",380,12.25,6.73046875,5.69921875,False,False,False
Libya,Tripoli,repeition,"Q: What is the repeition of Libya?
A:",30174,11835,3842,The,"tensor([ 5.5156, -4.3672,  2.0996,  ..., -4.1641, -4.1211, -4.4375],
       dtype=torch.float16)",380,12.796875,8.0625,4.5234375,False,False,False
Liechtenstein,Vaduz,repeition,"Q: What is the repeition of Liechtenstein?
A:",10615,657,3842,Lie,"tensor([ 5.5859, -4.7539,  2.6250,  ..., -4.7539, -4.6406, -4.7383],
       dtype=torch.float16)",10615,12.984375,7.4453125,5.31640625,True,False,False
Lithuania,Vilnius,repeition,"Q: What is the repeition of Lithuania?
A:",40115,40936,3842,Lithuan,"tensor([ 5.0117, -5.1758,  2.5371,  ..., -5.0234, -4.9766, -5.2305],
       dtype=torch.float16)",40115,12.4296875,8.875,5.3671875,True,False,False
Luxembourg,Luxembourg City,repeition,"Q: What is the repeition of Luxembourg?
A:",44133,44133,3842,The,"tensor([ 4.8789, -4.9922,  2.0801,  ..., -4.9375, -4.8477, -4.9531],
       dtype=torch.float16)",380,12.4921875,12.4921875,5.8828125,False,False,False
Madagascar,Antananarivo,repeition,"Q: What is the repeition of Madagascar?
A:",6984,9422,3842,The,"tensor([ 5.2500, -5.1836,  1.5273,  ..., -5.0547, -5.0469, -5.1914],
       dtype=torch.float16)",380,12.09375,6.4921875,4.5234375,False,False,False
Malawi,Lilongwe,repeition,"Q: What is the repeition of Malawi?
A:",5979,36482,3842,Mal,"tensor([ 4.7383, -5.0039,  1.7373,  ..., -4.9609, -4.9023, -5.0078],
       dtype=torch.float16)",5979,13.515625,5.8203125,5.02734375,True,False,False
Malaysia,Kuala Lumpur,repeition,"Q: What is the repeition of Malaysia?
A:",23799,611,3842,Malaysia,"tensor([ 5.1836, -5.0039,  2.3008,  ..., -4.8555, -4.7188, -4.8984],
       dtype=torch.float16)",23799,12.8359375,8.625,6.30859375,True,False,False
Maldives,Malé,repeition,"Q: What is the repeition of Maldives?
A:",5979,5979,3842,Mal,"tensor([ 4.7461, -5.1992,  1.6768,  ..., -5.0234, -5.0117, -5.1875],
       dtype=torch.float16)",5979,12.9921875,12.9921875,5.69921875,True,True,False
