input,output,relation,prompt,input_id,output_id,relation_id,prediction,logits,prediction_id,input_logit,output_logit,relation_logit,input_prediction,output_prediction,relation_prediction
Cabo Verde,Praia,country-capital,"Q: What is the country-capital of Cabo Verde?
A:",15569,28340,2586,The,"tensor([ 6.1406, -4.5469,  1.4150,  ..., -4.6562, -4.6484, -4.5703],
       dtype=torch.float16)",380,12.9453125,9.7109375,3.142578125,False,False,False
Cambodia,Phnom Penh,country-capital,"Q: What is the country-capital of Cambodia?
A:",41984,1777,2586,Ph,"tensor([ 5.5703, -5.0117,  1.9766,  ..., -5.0898, -5.0742, -4.9414],
       dtype=torch.float16)",1777,12.484375,13.5,4.0390625,False,True,False
Cameroon,Yaounde,country-capital,"Q: What is the country-capital of Cameroon?
A:",6039,36523,2586,The,"tensor([ 5.5312, -4.8555,  2.3750,  ..., -4.8945, -4.8438, -4.7656],
       dtype=torch.float16)",380,11.9375,10.3125,3.97265625,False,False,False
Canada,Ottawa,country-capital,"Q: What is the country-capital of Canada?
A:",6144,29539,2586,Ottawa,"tensor([ 6.9766, -4.8945,  2.6504,  ..., -4.7812, -4.9453, -4.9688],
       dtype=torch.float16)",29539,12.90625,13.7734375,5.03125,False,True,False
Central African Republic,Bangui,country-capital,"Q: What is the country-capital of Central African Republic?
A:",8170,378,2586,The,"tensor([ 6.7461, -4.4336,  1.8018,  ..., -4.4414, -4.3086, -4.4492],
       dtype=torch.float16)",380,11.4375,12.859375,4.7578125,False,False,False
Chad,N'Djamena,country-capital,"Q: What is the country-capital of Chad?
A:",34884,427,2586,The,"tensor([ 6.5234, -4.4336,  2.8086,  ..., -4.4727, -4.2812, -4.3086],
       dtype=torch.float16)",380,12.6484375,11.8984375,4.2421875,False,False,False
Chile,Santiago,country-capital,"Q: What is the country-capital of Chile?
A:",22755,38436,2586,Santiago,"tensor([ 5.8203, -5.2148,  2.4805,  ..., -5.3906, -5.3203, -5.3281],
       dtype=torch.float16)",38436,12.4453125,13.671875,4.04296875,False,True,False
China,Beijing,country-capital,"Q: What is the country-capital of China?
A:",4135,18496,2586,Beijing,"tensor([ 6.4336, -5.3086,  2.4941,  ..., -5.1797, -5.1211, -5.0547],
       dtype=torch.float16)",18496,12.828125,14.125,3.357421875,False,True,False
Colombia,Bogotá,country-capital,"Q: What is the country-capital of Colombia?
A:",31003,27737,2586,Bog,"tensor([ 5.8438, -4.9727,  1.7666,  ..., -5.1602, -5.1523, -5.1602],
       dtype=torch.float16)",27737,11.421875,14.1171875,3.71875,False,True,False
Comoros,Moroni,country-capital,"Q: What is the country-capital of Comoros?
A:",1176,4922,2586,The,"tensor([ 6.5859, -4.9258,  1.9424,  ..., -4.7422, -4.8398, -4.8672],
       dtype=torch.float16)",380,12.90625,10.2578125,3.568359375,False,False,False
Congo,Kinshasa,country-capital,"Q: What is the country-capital of Congo?
A:",37642,611,2586,The,"tensor([ 6.5117, -4.5703,  2.4609,  ..., -4.6523, -4.4688, -4.6133],
       dtype=torch.float16)",380,11.4375,12.3203125,4.703125,False,False,False
Costa Rica,San José,country-capital,"Q: What is the country-capital of Costa Rica?
A:",26002,5003,2586,The,"tensor([ 6.2070, -4.9258,  1.4307,  ..., -5.2109, -5.1094, -5.1523],
       dtype=torch.float16)",380,12.9296875,13.1328125,4.78125,False,False,False
Cote d'Ivoire,Yamoussoukro,country-capital,"Q: What is the country-capital of Cote d'Ivoire?
A:",330,714,2586,The,"tensor([ 6.4023, -4.4883,  2.0840,  ..., -4.5508, -4.5391, -4.4688],
       dtype=torch.float16)",380,14.140625,7.94140625,4.92578125,False,False,False
Croatia,Zagreb,country-capital,"Q: What is the country-capital of Croatia?
A:",42862,49524,2586,Croatia,"tensor([ 6.2617, -4.9492,  2.4648,  ..., -5.2070, -5.1836, -5.1016],
       dtype=torch.float16)",42862,13.25,12.890625,4.625,True,False,False
Cuba,Havana,country-capital,"Q: What is the country-capital of Cuba?
A:",24605,32977,2586,Hav,"tensor([ 5.9258, -4.8008,  2.5273,  ..., -4.8984, -4.7852, -4.9336],
       dtype=torch.float16)",32977,12.921875,14.40625,3.41796875,False,True,False
Cyprus,Nicosia,country-capital,"Q: What is the country-capital of Cyprus?
A:",44637,12951,2586,The,"tensor([ 6.0586, -5.2148,  1.9502,  ..., -5.4766, -5.2695, -5.4766],
       dtype=torch.float16)",380,11.9765625,10.9140625,4.4296875,False,False,False
Czech Republic,Prague,country-capital,"Q: What is the country-capital of Czech Republic?
A:",21647,41577,2586,Prague,"tensor([ 6.3164, -5.1836,  3.3457,  ..., -5.2852, -5.3047, -5.1562],
       dtype=torch.float16)",41577,12.4921875,13.90625,5.61328125,False,True,False
Democratic Republic of the Congo,Kinshasa,country-capital,"Q: What is the country-capital of Democratic Republic of the Congo?
A:",9922,611,2586,K,"tensor([ 6.9102, -3.9434,  0.8501,  ..., -4.0547, -3.9434, -3.9961],
       dtype=torch.float16)",611,10.375,13.71875,3.642578125,False,True,False
Denmark,Copenhagen,country-capital,"Q: What is the country-capital of Denmark?
A:",22783,40892,2586,Copenhagen,"tensor([ 6.2969, -4.9492,  2.6680,  ..., -5.1562, -5.1758, -4.8320],
       dtype=torch.float16)",40892,12.6171875,14.125,3.431640625,False,True,False
Djibouti,Djibouti City,country-capital,"Q: What is the country-capital of Djibouti?
A:",43050,43050,2586,Dj,"tensor([ 6.6211, -4.8789,  2.6133,  ..., -4.9258, -4.8594, -4.8086],
       dtype=torch.float16)",43050,14.3984375,14.3984375,4.02734375,True,True,False
Dominica,Roseau,country-capital,"Q: What is the country-capital of Dominica?
A:",19307,12447,2586,The,"tensor([ 5.5820, -4.9492,  0.8164,  ..., -5.3398, -5.2305, -5.2773],
       dtype=torch.float16)",380,12.90625,8.7421875,3.2578125,False,False,False
Dominican Republic,Santo Domingo,country-capital,"Q: What is the country-capital of Dominican Republic?
A:",46406,322,2586,The,"tensor([ 6.4531, -5.1641,  1.9199,  ..., -5.4609, -5.3672, -5.3359],
       dtype=torch.float16)",380,11.59375,12.09375,4.95703125,False,False,False
Ecuador,Quito,country-capital,"Q: What is the country-capital of Ecuador?
A:",40145,1165,2586,Q,"tensor([ 6.7734, -5.0273,  1.4502,  ..., -5.0430, -4.9023, -5.1523],
       dtype=torch.float16)",1165,12.4296875,14.4609375,4.17578125,False,True,False
Egypt,Cairo,country-capital,"Q: What is the country-capital of Egypt?
A:",10253,37068,2586,Cairo,"tensor([ 6.1953, -5.0703,  2.5469,  ..., -4.9336, -4.9844, -5.0156],
       dtype=torch.float16)",37068,12.109375,13.3125,4.48046875,False,True,False
El Salvador,San Salvador,country-capital,"Q: What is the country-capital of El Salvador?
A:",3599,5003,2586,El,"tensor([ 6.5859, -5.0117,  1.2461,  ..., -5.1094, -5.0625, -4.9727],
       dtype=torch.float16)",3599,14.0546875,13.578125,4.03125,True,False,False
Equatorial Guinea,Malabo,country-capital,"Q: What is the country-capital of Equatorial Guinea?
A:",8721,5979,2586,The,"tensor([ 6.6562, -4.8477,  1.8438,  ..., -4.8398, -4.7891, -4.7148],
       dtype=torch.float16)",380,12.75,11.3046875,3.80078125,False,False,False
Eritrea,Asmara,country-capital,"Q: What is the country-capital of Eritrea?
A:",444,1284,2586,E,"tensor([ 5.2188, -4.5312,  2.3125,  ..., -4.6914, -4.4805, -4.6016],
       dtype=torch.float16)",444,14.2109375,12.765625,4.2265625,True,False,False
Estonia,Tallinn,country-capital,"Q: What is the country-capital of Estonia?
A:",39863,32826,2586,Tall,"tensor([ 7.4453, -4.9102,  2.5566,  ..., -5.2109, -5.1211, -5.0352],
       dtype=torch.float16)",32826,11.8671875,13.5078125,4.16796875,False,True,False
Eswatini,Mbabane,country-capital,"Q: What is the country-capital of Eswatini?
A:",444,353,2586,E,"tensor([ 6.2656, -4.4570,  1.4395,  ..., -4.5977, -4.6406, -4.4727],
       dtype=torch.float16)",444,14.1015625,10.875,4.19921875,True,False,False
Ethiopia,Addis Ababa,country-capital,"Q: What is the country-capital of Ethiopia?
A:",35363,5733,2586,Add,"tensor([ 5.3711, -4.6719,  2.4609,  ..., -5.1055, -4.8633, -4.8984],
       dtype=torch.float16)",5733,12.28125,14.84375,4.54296875,False,True,False
Fiji,Suva,country-capital,"Q: What is the country-capital of Fiji?
A:",401,4137,2586,F,"tensor([ 6.9375, -4.5508,  1.9502,  ..., -4.7305, -4.7500, -4.8320],
       dtype=torch.float16)",401,14.3046875,11.78125,3.62109375,True,False,False
Finland,Helsinki,country-capital,"Q: What is the country-capital of Finland?
A:",25270,34159,2586,Helsinki,"tensor([ 6.6602, -4.8438,  2.9102,  ..., -5.1367, -4.9688, -4.9609],
       dtype=torch.float16)",34159,12.9765625,13.7109375,3.6484375,False,True,False
France,Paris,country-capital,"Q: What is the country-capital of France?
A:",6181,7785,2586,Paris,"tensor([ 6.4570, -5.0000,  3.5078,  ..., -5.0078, -4.9336, -5.1172],
       dtype=torch.float16)",7785,12.5859375,14.3359375,4.4921875,False,True,False
Gabon,Libreville,country-capital,"Q: What is the country-capital of Gabon?
A:",17422,9271,2586,The,"tensor([ 7.0430, -4.8633,  2.3105,  ..., -4.8164, -4.8047, -4.7344],
       dtype=torch.float16)",380,13.0,11.40625,3.45703125,False,False,False
Gambia,Banjul,country-capital,"Q: What is the country-capital of Gambia?
A:",41425,16456,2586,The,"tensor([ 5.9688, -4.8828,  2.5020,  ..., -4.9922, -4.9844, -5.0273],
       dtype=torch.float16)",380,12.21875,11.2421875,4.5703125,False,False,False
Georgia,Tbilisi,country-capital,"Q: What is the country-capital of Georgia?
A:",12096,308,2586,T,"tensor([ 6.5039, -5.0469,  3.0195,  ..., -5.1797, -4.8789, -4.9531],
       dtype=torch.float16)",308,12.6953125,14.1171875,4.92578125,False,True,False
Germany,Berlin,country-capital,"Q: What is the country-capital of Germany?
A:",6176,12911,2586,Berlin,"tensor([ 5.5859, -5.0312,  4.1328,  ..., -4.9922, -5.2070, -4.9219],
       dtype=torch.float16)",12911,12.640625,13.9296875,3.974609375,False,True,False
Ghana,Accra,country-capital,"Q: What is the country-capital of Ghana?
A:",34905,8874,2586,The,"tensor([ 6.7539, -4.8086,  2.8379,  ..., -4.9883, -4.9766, -4.8906],
       dtype=torch.float16)",380,12.65625,13.4765625,5.3984375,False,False,False
Greece,Athens,country-capital,"Q: What is the country-capital of Greece?
A:",17785,27411,2586,Athens,"tensor([ 5.7852, -5.0547,  2.8652,  ..., -5.3789, -5.2656, -5.2617],
       dtype=torch.float16)",27411,12.5625,13.4453125,4.56640625,False,True,False
Grenada,St. George's,country-capital,"Q: What is the country-capital of Grenada?
A:",34450,659,2586,The,"tensor([ 5.6289, -5.0508,  0.8228,  ..., -5.4375, -5.2617, -5.2734],
       dtype=torch.float16)",380,12.8125,11.4765625,2.859375,False,False,False
Guatemala,Guatemala City,country-capital,"Q: What is the country-capital of Guatemala?
A:",46560,46560,2586,Guatemala,"tensor([ 6.5703, -4.9336,  1.6113,  ..., -5.0039, -4.8789, -4.8594],
       dtype=torch.float16)",46560,14.109375,14.109375,4.3828125,True,True,False
Guinea,Conakry,country-capital,"Q: What is the country-capital of Guinea?
A:",34410,1716,2586,The,"tensor([ 6.5664, -4.5391,  2.8047,  ..., -4.7383, -4.5117, -4.5312],
       dtype=torch.float16)",380,12.4453125,11.796875,4.81640625,False,False,False
Guinea-Bissau,Bissau,country-capital,"Q: What is the country-capital of Guinea-Bissau?
A:",34410,378,2586,The,"tensor([ 6.1445, -4.5430,  1.6992,  ..., -4.7539, -4.6016, -4.5586],
       dtype=torch.float16)",380,11.65625,13.6484375,4.61328125,False,False,False
Guyana,Georgetown,country-capital,"Q: What is the country-capital of Guyana?
A:",22757,3096,2586,The,"tensor([ 5.6758, -4.8555,  1.9014,  ..., -4.9922, -5.0430, -4.8750],
       dtype=torch.float16)",380,12.328125,12.546875,3.68359375,False,False,False
Haiti,Port-au-Prince,country-capital,"Q: What is the country-capital of Haiti?
A:",40906,6162,2586,The,"tensor([ 6.4023, -4.6289,  2.0801,  ..., -4.9727, -4.7109, -4.9180],
       dtype=torch.float16)",380,12.9765625,13.2265625,4.2265625,False,False,False
Honduras,Tegucigalpa,country-capital,"Q: What is the country-capital of Honduras?
A:",44509,308,2586,The,"tensor([ 6.4688, -5.0312,  1.6807,  ..., -5.2070, -5.1211, -5.0586],
       dtype=torch.float16)",380,13.40625,12.359375,3.841796875,False,False,False
Hungary,Budapest,country-capital,"Q: What is the country-capital of Hungary?
A:",29171,50086,2586,Budapest,"tensor([ 6.5078, -4.9531,  3.4277,  ..., -5.2109, -5.0195, -4.9492],
       dtype=torch.float16)",50086,12.5,14.1328125,3.751953125,False,True,False
Iceland,Reykjavik,country-capital,"Q: What is the country-capital of Iceland?
A:",28651,1720,2586,Re,"tensor([ 6.6523, -4.8984,  2.7363,  ..., -5.1016, -5.0430, -5.0273],
       dtype=torch.float16)",1720,13.3359375,13.3984375,3.728515625,False,True,False
India,New Delhi,country-capital,"Q: What is the country-capital of India?
A:",5427,1457,2586,Delhi,"tensor([ 5.8633, -5.1172,  3.3066,  ..., -5.1289, -5.1992, -5.1992],
       dtype=torch.float16)",19950,12.8125,12.546875,4.5,False,False,False
Indonesia,Jakarta,country-capital,"Q: What is the country-capital of Indonesia?
A:",23340,32319,2586,Jak,"tensor([ 6.1602, -4.8477,  2.6777,  ..., -5.0078, -5.0312, -4.7383],
       dtype=torch.float16)",32319,12.5078125,14.171875,3.666015625,False,True,False
Iran,Tehran,country-capital,"Q: What is the country-capital of Iran?
A:",7751,35889,2586,Tehran,"tensor([ 6.0312, -4.9922,  3.5195,  ..., -4.9648, -4.9844, -4.8711],
       dtype=torch.float16)",35889,12.7109375,14.234375,4.9921875,False,True,False
Iraq,Baghdad,country-capital,"Q: What is the country-capital of Iraq?
A:",9256,39759,2586,Baghdad,"tensor([ 6.5234, -4.6914,  4.0664,  ..., -4.5469, -4.5547, -4.6914],
       dtype=torch.float16)",39759,13.375,13.53125,4.37109375,False,True,False
Ireland,Dublin,country-capital,"Q: What is the country-capital of Ireland?
A:",11011,24523,2586,Dublin,"tensor([ 6.8828, -4.9766,  2.6680,  ..., -5.1016, -5.2031, -5.0938],
       dtype=torch.float16)",24523,12.8828125,13.96875,4.26953125,False,True,False
Israel,Jerusalem,country-capital,"Q: What is the country-capital of Israel?
A:",5143,17913,2586,Israel,"tensor([ 6.6680, -4.8203,  2.0254,  ..., -4.8320, -4.9102, -5.0234],
       dtype=torch.float16)",5143,14.0,13.515625,4.67578125,True,False,False
Italy,Rome,country-capital,"Q: What is the country-capital of Italy?
A:",9972,12300,2586,Rome,"tensor([ 5.9219, -5.0508,  2.6406,  ..., -5.0820, -5.0664, -5.0859],
       dtype=torch.float16)",12300,12.3359375,13.5546875,4.1015625,False,True,False
Jamaica,Kingston,country-capital,"Q: What is the country-capital of Jamaica?
A:",41198,47706,2586,Jamaica,"tensor([ 5.8359, -5.1680,  1.3711,  ..., -5.5195, -5.3750, -5.4805],
       dtype=torch.float16)",41198,12.9296875,12.75,4.33203125,True,False,False
Japan,Tokyo,country-capital,"Q: What is the country-capital of Japan?
A:",4047,17413,2586,Tokyo,"tensor([ 6.2070, -4.9180,  2.8223,  ..., -4.9102, -5.0000, -5.0977],
       dtype=torch.float16)",17413,13.3515625,14.8125,3.6640625,False,True,False
Jordan,Amman,country-capital,"Q: What is the country-capital of Jordan?
A:",13268,3052,2586,Am,"tensor([ 6.8867, -4.9414,  3.1660,  ..., -4.8438, -4.8672, -4.7422],
       dtype=torch.float16)",3052,11.6953125,13.8515625,3.408203125,False,True,False
Kazakhstan,Astana,country-capital,"Q: What is the country-capital of Kazakhstan?
A:",46936,15123,2586,The,"tensor([ 7.3438, -4.8477,  3.6191,  ..., -4.8906, -4.5000, -4.6953],
       dtype=torch.float16)",380,12.359375,12.2265625,3.8515625,False,False,False
Kenya,Nairobi,country-capital,"Q: What is the country-capital of Kenya?
A:",27946,427,2586,N,"tensor([ 6.0469, -4.6602,  2.5430,  ..., -4.8516, -4.7578, -4.8125],
       dtype=torch.float16)",427,12.25,13.15625,4.1171875,False,True,False
Kiribati,South Tarawa,country-capital,"Q: What is the country-capital of Kiribati?
A:",20799,3684,2586,Kir,"tensor([ 6.4297, -4.6797,  1.6748,  ..., -4.7266, -4.6562, -4.8398],
       dtype=torch.float16)",20799,13.375,8.515625,2.0078125,True,False,False
Kosovo,Pristina,country-capital,"Q: What is the country-capital of Kosovo?
A:",48863,367,2586,The,"tensor([ 6.3945, -4.5859,  2.9473,  ..., -5.0234, -4.8477, -4.9141],
       dtype=torch.float16)",380,13.0,12.3671875,4.1875,False,False,False
Kuwait,Kuwait City,country-capital,"Q: What is the country-capital of Kuwait?
A:",46614,46614,2586,Kuwait,"tensor([ 6.5508, -4.9961,  3.6426,  ..., -4.8438, -4.8320, -4.8633],
       dtype=torch.float16)",46614,15.8515625,15.8515625,4.08984375,True,True,False
Kyrgyzstan,Bishkek,country-capital,"Q: What is the country-capital of Kyrgyzstan?
A:",611,378,2586,K,"tensor([ 7.1328, -4.7344,  2.8340,  ..., -4.9062, -4.5859, -4.6914],
       dtype=torch.float16)",611,14.5859375,12.8984375,4.15625,True,False,False
Laos,Vientiane,country-capital,"Q: What is the country-capital of Laos?
A:",3905,657,2586,The,"tensor([ 6.1758, -4.8984,  1.1934,  ..., -4.9375, -4.8594, -4.7227],
       dtype=torch.float16)",380,13.3828125,13.296875,3.916015625,False,False,False
Latvia,Riga,country-capital,"Q: What is the country-capital of Latvia?
A:",14310,416,2586,The,"tensor([ 7.0508, -4.9766,  2.8125,  ..., -5.2109, -5.1367, -5.0430],
       dtype=torch.float16)",380,12.34375,12.8046875,4.0546875,False,False,False
Lebanon,Beirut,country-capital,"Q: What is the country-capital of Lebanon?
A:",28746,2325,2586,Be,"tensor([ 6.1992, -5.0469,  3.2988,  ..., -4.9219, -5.0859, -4.9883],
       dtype=torch.float16)",2325,13.6796875,14.296875,4.4921875,False,True,False
Lesotho,Maseru,country-capital,"Q: What is the country-capital of Lesotho?
A:",12029,353,2586,The,"tensor([ 6.2969, -4.6445,  1.4746,  ..., -4.8203, -4.7930, -4.7109],
       dtype=torch.float16)",380,13.3046875,11.4296875,3.568359375,False,False,False
Liberia,Monrovia,country-capital,"Q: What is the country-capital of Liberia?
A:",15562,4200,2586,Liber,"tensor([ 5.1680, -5.0156,  1.3428,  ..., -5.1953, -5.1367, -5.2305],
       dtype=torch.float16)",15562,13.2421875,11.984375,4.109375,True,False,False
Libya,Tripoli,country-capital,"Q: What is the country-capital of Libya?
A:",30174,11835,2586,Tri,"tensor([ 6.9844, -4.4688,  2.9531,  ..., -4.4297, -4.3828, -4.5352],
       dtype=torch.float16)",11835,13.546875,13.7578125,4.26953125,False,True,False
Liechtenstein,Vaduz,country-capital,"Q: What is the country-capital of Liechtenstein?
A:",10615,657,2586,Lie,"tensor([ 6.2539, -5.0742,  2.2852,  ..., -5.3594, -5.2070, -5.0547],
       dtype=torch.float16)",10615,14.84375,11.7109375,3.328125,True,False,False
Lithuania,Vilnius,country-capital,"Q: What is the country-capital of Lithuania?
A:",40115,40936,2586,Vil,"tensor([ 7.1250, -5.0430,  2.5664,  ..., -5.3711, -5.2500, -5.3125],
       dtype=torch.float16)",40936,12.6796875,14.6328125,4.6875,False,True,False
Luxembourg,Luxembourg City,country-capital,"Q: What is the country-capital of Luxembourg?
A:",44133,44133,2586,Luxem,"tensor([ 6.3164, -5.1992,  2.6836,  ..., -5.3320, -5.1719, -5.2070],
       dtype=torch.float16)",44133,15.1015625,15.1015625,3.9375,True,True,False
Madagascar,Antananarivo,country-capital,"Q: What is the country-capital of Madagascar?
A:",6984,9422,2586,The,"tensor([ 6.1289, -5.0820,  2.1133,  ..., -5.1328, -5.1016, -5.0977],
       dtype=torch.float16)",380,12.578125,10.171875,3.509765625,False,False,False
Malawi,Lilongwe,country-capital,"Q: What is the country-capital of Malawi?
A:",5979,36482,2586,The,"tensor([ 5.8906, -4.6250,  1.4248,  ..., -4.8008, -4.7891, -4.6992],
       dtype=torch.float16)",380,12.859375,12.953125,4.42578125,False,False,False
